Generation: 544 | maxFitness: 3,670536 | maxFitnessGen: 1,978288 | maxFitnessGenBuf: 2,036054
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,036054 | BrainData : 0,571349;1,288317;4,018293;0,7741813;3,553633;-1,074764;4,071461;0,904825;0,03154353;-0,9687963;-3,661865;-4,21267;3,113278;-2,134566;3,877794;-2,973108;4,898695;0,869743;-1,255216;-4,419354;-1,517532;0,2196884;-1,231477;1,094578;-2,843601;3,73776
Index: 1 | Name: car 8 | Brain Type: RandomParents | Fitness: 2,030988 | BrainData : 0,5270646;1,293859;4,033695;0,744015;3,505358;-1,076319;4,062474;0,8788323;0,003370797;-0,9592689;-3,661865;-4,21267;3,078337;-2,134566;3,834621;-3,001227;4,952105;0,8549763;-1,300714;-4,404654;-1,587534;0,1828643;-1,23423;1,133862;-2,843601;3,73776
Index: 2 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,030815 | BrainData : 0,5681583;1,288317;4,058462;0,720722;3,506251;-1,101834;4,074403;0,8806301;-0,0367111;-0,9687963;-3,658765;-4,178967;3,113278;-2,171355;3,810416;-2,973108;4,90624;0,8688105;-1,35256;-4,404654;-1,483941;0,2332516;-1,251273;1,087434;-2,843601;3,748733
Index: 3 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,030031 | BrainData : 0,5794499;1,288317;4,097758;0,7701961;3,574685;-1,083766;4,061065;0,950139;-0,003009792;-0,9687963;-3,661865;-4,178967;3,146599;-2,153769;3,852377;-2,973108;4,918562;0,8688105;-1,297294;-4,413966;-1,49618;0,2196884;-1,220885;1,0945;-2,821278;3,699546
Index: 4 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,990468 | BrainData : 0,5364496;1,288317;4,059144;0,720722;3,534679;-1,101834;4,074403;0,8568823;0,03720277;-0,9687963;-3,661865;-4,178967;3,113278;-2,153239;3,852377;-2,973108;4,952105;0,905984;-1,308713;-4,41044;-1,475782;0,1913041;-1,231477;1,10999;-2,807627;3,659878
Index: 5 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,984019 | BrainData : 0,5532805;1,288317;4,049826;0,720722;3,534679;-1,101834;4,074403;0,892464;-0,003009792;-0,9687963;-3,661865;-4,178967;3,113278;-2,096666;3,852377;-2,970253;4,952105;0,8276129;-1,261577;-4,404654;-1,545031;0,202622;-1,231477;1,087434;-2,843601;3,676197
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,948375 | BrainData : 0,6260033;1,272047;4,097758;0,720722;3,534679;-1,101834;4,074403;0,904825;-0,003009792;-0,951725;-3,661865;-4,217998;3,135413;-2,134566;3,857538;-2,975308;4,952105;0,8716226;-1,30383;-4,404654;-1,474846;0,2184391;-1,220914;1,087434;-2,82364;3,699546
Index: 7 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,945953 | BrainData : 0,5590635;1,246026;4,000814;0,694359;3,564344;-1,154536;4,107721;0,8929682;0,09821329;-0,9417019;-3,601557;-4,186731;3,127744;-2,134566;3,866683;-2,973108;4,951825;0,8418289;-1,372257;-4,36694;-1,534708;0,2218677;-1,274986;1,10012;-2,814491;3,736272
Index: 8 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,929209 | BrainData : 0,5794499;1,248027;4,097758;0,7492943;3,534679;-1,101834;4,074403;0,8714806;0,005687103;-0,9687963;-3,648785;-4,178967;3,15406;-2,134566;3,852377;-2,985998;4,963231;0,8688105;-1,308713;-4,448559;-1,49618;0,1890513;-1,257354;1,087434;-2,879485;3,699546
Index: 9 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,924069 | BrainData : 0,5676476;1,288317;4,127481;0,720722;3,507027;-1,101834;4,074403;0,904825;-0,003009792;-0,9687963;-3,677354;-4,178967;3,113278;-2,134566;3,852377;-2,949933;4,952105;0,8688105;-1,340961;-4,404654;-1,49618;0,2196884;-1,213405;1,087434;-2,843601;3,743062
Index: 10 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,91829 | BrainData : 0,5794499;1,336714;4,097758;0,720722;3,584429;-1,144858;4,074403;0,904825;-0,003009792;-0,9687963;-3,632556;-4,196743;3,113278;-2,167964;3,857254;-3,00562;5,00012;0,8293131;-1,308713;-4,404654;-1,49618;0,2196884;-1,252905;1,087434;-2,843601;3,699546
