Generation: 595 | maxFitness: 3,670536 | maxFitnessGen: 2,055755 | maxFitnessGenBuf: 2,513834
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,513834 | BrainData : 1,019869;1,299313;4,182798;0,7562166;3,492849;-1,294603;4,171311;0,8282129;0,1204703;-1,006169;-3,577205;-4,330716;3,104073;-2,299182;3,958606;-3,154898;5,008667;0,6025578;-1,323333;-4,543437;-1,185907;0,1345339;-1,160815;1,210446;-2,845718;3,829237
Index: 1 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,504728 | BrainData : 3,305441;4,654448;3,634566;-3,53835;-3,775706;-1,757612;-0,5730743;-0,3487891;-2,457579;3,746798;4,725838;-2,311071;-2,933213;-2,334213;-2,176495;2,255215;-2,937682;-2,004518;-2,192606;0,3092604;2,293495;-0,4299693;-3,232175;0,2416404;-1,188719;3,003433
Index: 2 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,50133 | BrainData : 3,305441;4,69329;3,670782;-3,539988;-3,80726;-1,706441;-0,5296777;-0,3254133;-2,48148;3,743545;4,678862;-2,2844;-2,889452;-2,334213;-2,234004;2,280519;-2,98404;-1,986989;-2,160888;0,3092604;2,322806;-0,434841;-3,187556;0,2774926;-1,188719;3,073753
Index: 3 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,501295 | BrainData : 3,326382;4,656461;3,670782;-3,498363;-3,80726;-1,731141;-0,5730743;-0,329271;-2,438633;3,743545;4,727023;-2,314732;-2,896099;-2,334213;-2,225445;2,279902;-2,963149;-1,986989;-2,192606;0,3092604;2,290893;-0,4299693;-3,232844;0,2736182;-1,189273;3,03049
Index: 4 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,501254 | BrainData : 3,310797;4,643419;3,680152;-3,461961;-3,767689;-1,731141;-0,5730743;-0,2998476;-2,457579;3,754385;4,757831;-2,299722;-2,890258;-2,334213;-2,225445;2,292126;-2,937682;-1,997269;-2,176789;0,3092604;2,287821;-0,4647324;-3,232844;0,2940701;-1,188719;3,051019
Index: 5 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,456821 | BrainData : 3,305441;4,671394;3,657688;-3,498363;-3,788597;-1,684871;-0,5730743;-0,2998476;-2,457579;3,709621;4,732866;-2,299722;-2,890258;-2,334213;-2,225445;2,280519;-2,937682;-1,982154;-2,192606;0,3092604;2,290893;-0,4299693;-3,280671;0,2912144;-1,188719;3,077548
Index: 6 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,427508 | BrainData : 3,272135;4,69329;3,670782;-3,518192;-3,821325;-1,722862;-0,5373996;-0,3154784;-2,457579;3,732092;4,725838;-2,255439;-2,890258;-2,336628;-2,250176;2,308114;-2,981006;-2,017338;-2,20453;0,2949113;2,290893;-0,4298691;-3,232844;0,2736182;-1,167405;3,006507
Index: 7 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,418684 | BrainData : 3,326379;4,69329;3,670782;-3,498363;-3,80726;-1,685815;-0,5393532;-0,3079319;-2,457579;3,743545;4,68993;-2,338691;-2,890258;-2,334213;-2,212663;2,242867;-2,937682;-1,986989;-2,218673;0,3092604;2,241203;-0,4598191;-3,232844;0,2973776;-1,188719;3,033599
Index: 8 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,414372 | BrainData : 3,283744;4,69329;3,670782;-3,498363;-3,80726;-1,731141;-0,5286698;-0,2677819;-2,475874;3,719196;4,725838;-2,305129;-2,840839;-2,334213;-2,225445;2,311122;-2,937682;-1,986989;-2,152226;0,3092604;2,294988;-0,4299693;-3,232844;0,233881;-1,188719;3,025878
Index: 9 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,41391 | BrainData : 1,038664;1,309929;4,199679;0,7212955;3,416893;-1,330241;4,308776;0,8272488;0,1493317;-1,063301;-3,655842;-4,277638;3,219849;-2,241833;3,91864;-3,120009;5,019181;0,6262732;-1,391807;-4,55264;-1,17184;0,130207;-1,146941;1,15886;-2,985193;3,869107
Index: 10 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,351771 | BrainData : 3,319659;4,69329;3,670782;-3,498363;-3,85481;-1,770332;-0,5730743;-0,3068983;-2,457579;3,743545;4,761949;-2,30906;-2,890258;-2,334213;-2,211063;2,280519;-2,937682;-1,997943;-2,179964;0,3119452;2,290893;-0,4688685;-3,203023;0,3120259;-1,151189;3,021984
