Generation: 565 | maxFitness: 3,670536 | maxFitnessGen: 1,984833 | maxFitnessGenBuf: 1,947525
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,947525 | BrainData : 0,8028321;1,277062;3,974438;0,6389145;3,497231;-1,173979;4,01387;0,8977302;0,09997858;-0,9889867;-3,629641;-4,113118;3,179266;-2,094096;3,917358;-2,992221;5,004848;0,8141522;-1,190016;-4,471491;-1,339284;0,1913248;-1,148635;1,108525;-2,887231;3,75053
Index: 11 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,822093 | BrainData : 0,7466711;1,297937;3,950015;0,6389145;3,54193;-1,223657;3,987259;0,9248222;0,1774261;-0,9396105;-3,666769;-4,121041;3,158891;-2,119707;3,950045;-2,949909;5,025435;0,8455153;-1,142704;-4,507107;-1,353321;0,172645;-1,18448;1,132036;-2,867203;3,772171
Index: 12 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,822017 | BrainData : 0,7598984;1,297937;4,014038;0,6389145;3,523168;-1,259981;4,00758;0,877981;0,1774261;-0,9396105;-3,666769;-4,147452;3,133492;-2,119707;3,917358;-2,936802;4,938224;0,750881;-1,175422;-4,516808;-1,320309;0,175691;-1,175171;1,132036;-2,867203;3,781061
Index: 13 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,781804 | BrainData : 0,7560856;1,343491;3,992697;0,6155357;3,506579;-1,187469;4,037919;0,8836487;0,2285135;-1,019372;-3,629641;-4,147452;3,13695;-2,073608;3,966373;-2,939671;4,976061;0,8952829;-1,176807;-4,477454;-1,401184;0,1749208;-1,138944;1,146512;-2,86348;3,741637
Index: 14 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,77469 | BrainData : 0,7598984;1,322691;3,992697;0,6389145;3,533955;-1,2304;4,035877;0,953381;0,1774261;-0,985611;-3,624956;-4,147452;3,122799;-2,119707;3,917358;-2,973802;4,976563;0,7970873;-1,188197;-4,548574;-1,353321;0,1903597;-1,153952;1,153613;-2,84283;3,780803
Index: 15 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,75719 | BrainData : 0,7598984;1,308156;3,979321;0,6389145;3,515236;-1,2304;4,035877;0,9626666;0,1774261;-0,964341;-3,666769;-4,138644;3,205912;-2,144669;3,899304;-2,973802;4,95803;0,7826165;-1,192516;-4,507107;-1,353321;0,1903597;-1,188657;1,124523;-2,867203;3,818728
Index: 16 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,733722 | BrainData : 0,7153689;1,334048;4,036696;0,6318517;3,532329;-1,200762;4,016003;0,9385105;0,1845716;-1,014;-3,629641;-4,185767;3,097605;-2,126565;3,882953;-2,928521;4,976563;0,802632;-1,196422;-4,482982;-1,393011;0,208732;-1,228363;1,088959;-2,867203;3,781061
Index: 17 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,72618 | BrainData : 0,7688468;1,26391;3,964118;0,6389145;3,512889;-1,183812;4,035877;0,8969737;0,1774261;-0,9264637;-3,698237;-4,147452;3,168747;-2,119707;3,957188;-2,970002;4,976563;0,8170593;-1,192516;-4,507107;-1,322092;0,1757949;-1,188657;1,132036;-2,867203;3,817114
Index: 18 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,662819 | BrainData : 0,7598984;1,334048;3,935467;0,6610541;3,54193;-1,197685;4,002677;0,9102082;0,1901155;-0,9358252;-3,655643;-4,123443;3,14405;-2,119707;3,917358;-3,003945;5,025954;0,7452703;-1,179539;-4,500112;-1,393266;0,1903597;-1,245519;1,106949;-2,827214;3,781061
Index: 19 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,661293 | BrainData : 0,7296377;1,297937;3,992697;0,6389145;3,53094;-1,2304;4,035877;0,9248222;0,2181998;-0,9749064;-3,658169;-4,147452;3,168747;-2,104527;3,917358;-3,01929;4,976563;0,7970873;-1,192516;-4,464617;-1,366131;0,1903597;-1,178474;1,095276;-2,867203;3,781061
Index: 20 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,659243 | BrainData : 0,7598984;1,28644;3,992697;0,648606;3,54193;-1,2304;4,035877;0,9248222;0,1774261;-0,9369882;-3,666769;-4,147452;3,168747;-2,136442;3,963702;-2,958156;4,969738;0,7549636;-1,161808;-4,507107;-1,353321;0,1481572;-1,208755;1,134054;-2,852278;3,743136
Index: 21 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,626453 | BrainData : 0,7119043;1,342154;4,005138;0,6023116;3,47393;-1,164429;3,981681;0,921911;0,1744788;-0,9780432;-3,628749;-4,148039;3,13695;-2,118936;3,832066;-3,003319;4,975199;0,8270423;-1,139008;-4,522942;-1,393011;0,2038733;-1,105712;1,175592;-2,816288;3,81664
Index: 22 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,625333 | BrainData : 0,7135198;1,274481;4,041833;0,6389145;3,585244;-1,2304;4,006571;0,9248222;0,1774261;-0,9396105;-3,671569;-4,147452;3,14893;-2,125273;3,964508;-2,973802;4,976563;0,8422753;-1,192516;-4,507107;-1,353321;0,1903597;-1,182732;1,132036;-2,903417;3,779032
Index: 23 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,623567 | BrainData : 0,7598984;1,270538;3,992697;0,6389145;3,54193;-1,2304;4,020095;0,9248222;0,1737581;-0,8958262;-3,689473;-4,147452;3,126077;-2,141243;3,960453;-2,989756;4,994487;0,7484202;-1,192516;-4,507107;-1,353321;0,1903597;-1,224508;1,152074;-2,867203;3,781614
Index: 24 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 1,616395 | BrainData : 4,443964;3,132587;1,761719;0,2139301;-3,367418;2,727132;3,667198;2,65848;-1,459741;2,50663;-4,856925;-1,367574;2,81143;2,499026;-2,175061;-3,494443;-1,845209;0,8332901;-3,670429;4,900375;-4,186477;-4,596629;-2,468683;1,980568;-1,785857;3,474669
Index: 25 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,425309 | BrainData : 0,8242563;1,349997;3,988698;0,6420867;3,591349;-1,180887;4,035877;0,9234105;0,1774261;-0,9805456;-3,622517;-4,162533;3,162955;-2,141965;3,952124;-3,010074;4,976563;0,790221;-1,192516;-4,482982;-1,392825;0,2110996;-1,250871;1,132036;-2,888324;3,781061
Index: 26 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,360692 | BrainData : 0,7598984;1,297937;4,013114;0,6389145;3,552583;-1,2304;4,025361;0,9229944;0,1864932;-0,9396105;-3,666769;-4,147452;3,168747;-2,119707;3,895766;-2,99082;4,976563;0,807439;-1,192516;-4,540777;-1,402363;0,22545;-1,188657;1,132036;-2,867203;3,77875
Index: 27 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,184785 | BrainData : 0,7598984;1,297937;3,992697;0,6389145;3,54193;-1,2304;4,035877;0,9248222;0,1774261;-0,9581342;-3,666769;-4,180185;3,149777;-2,119707;3,917358;-2,951017;4,976563;0,8311836;-1,192516;-4,4867;-1,335515;0,1856646;-1,163752;1,17575;-2,867203;3,781061
Index: 28 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,164149 | BrainData : 0,7677162;1,309513;3,956192;0,6389145;3,54193;-1,15386;4,035877;0,8989049;0,2199101;-0,953083;-3,676234;-4,157311;3,193569;-2,102383;3,87046;-2,990331;4,97963;0,790221;-1,160437;-4,482982;-1,383536;0,1903597;-1,197839;1,165501;-2,867203;3,757753
Index: 29 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,153991 | BrainData : 0,7553095;1,297937;4,02589;0,6681765;3,518623;-1,2304;4,035877;0,9248222;0,1427329;-0,9396105;-3,666769;-4,135209;3,168747;-2,147566;3,917358;-2,973802;4,976563;0,7970873;-1,175752;-4,491123;-1,353321;0,1903597;-1,188657;1,163989;-2,890327;3,781061
Index: 30 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,134347 | BrainData : 0,804763;1,331972;3,990989;0,6003223;3,631219;-1,198721;4,035877;0,9234105;0,1774261;-0,9417858;-3,622517;-4,197385;3,129282;-2,115295;3,917358;-2,973802;5,007086;0,790221;-1,227296;-4,52267;-1,464894;0,2110996;-1,250871;1,144806;-2,888324;3,781061
Index: 31 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,130524 | BrainData : 0,7590684;1,292475;3,992697;0,6389145;3,54193;-1,2304;4,035877;0,881604;0,1581915;-0,9289717;-3,671524;-4,136025;3,126043;-2,120506;3,917358;-2,961815;4,994057;0,7970873;-1,192516;-4,507107;-1,386555;0,1903597;-1,190608;1,176065;-2,867203;3,781061
Index: 32 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,119911 | BrainData : 0,7616422;1,297937;3,992697;0,6389145;3,582086;-1,20013;4,035877;0,9248222;0,1774261;-0,9396105;-3,666769;-4,158631;3,203925;-2,159556;3,915106;-2,96086;5,025097;0,770853;-1,192516;-4,507107;-1,349406;0,1903597;-1,198133;1,170726;-2,867203;3,753362
Index: 33 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,114831 | BrainData : 0,742333;1,296536;3,992697;0,6085722;3,498212;-1,2304;4,035877;0,9008235;0,1774261;-0,8916955;-3,666769;-4,194073;3,168747;-2,109953;3,917358;-3,011509;4,976563;0,7970873;-1,192516;-4,459015;-1,334804;0,2196777;-1,188657;1,132036;-2,903628;3,782203
Index: 34 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,080466 | BrainData : 0,7606761;1,297937;3,992697;0,6509947;3,493407;-1,247986;4,067235;0,9248222;0,1774261;-0,9819167;-3,666769;-4,147452;3,172691;-2,075888;3,917358;-2,970196;4,976563;0,7970873;-1,192516;-4,486487;-1,353321;0,2303702;-1,204269;1,132036;-2,867203;3,748095
Index: 35 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,027863 | BrainData : 0,8295786;1,276982;4,038636;0,6389145;3,504848;-1,198701;3,967682;0,8977302;0,1353776;-0,9896975;-3,629641;-4,113118;3,17745;-2,119707;3,917358;-2,992221;5,004848;0,779546;-1,161407;-4,426731;-1,322329;0,1867195;-1,122736;1,156092;-2,931053;3,75473
Index: 36 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,019832 | BrainData : 0,7567301;1,325533;3,997528;0,6757619;3,505906;-1,229107;3,984028;0,9224036;0,1531869;-0,990873;-3,629802;-4,126563;3,187286;-2,156179;3,959365;-2,942005;5,040911;0,8270423;-1,139695;-4,521168;-1,393011;0,210775;-1,151495;1,196459;-2,84424;3,81773
Index: 37 | Name: car 45 | Brain Type: TOP2 | Fitness: 0,9323041 | BrainData : 0,7805035;1,328523;3,99611;0,6389145;3,54193;-1,227948;4,035877;0,8773408;0,1820873;-0,9396105;-3,686867;-4,147452;3,168747;-2,147815;3,917358;-2,936011;5,022509;0,756708;-1,192516;-4,548341;-1,353321;0,2234852;-1,188657;1,173448;-2,878834;3,781061
Index: 38 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,5681418 | BrainData : -2,634567;3,601165;-0,06113958;-4,444699;0,005447388;3,367188;1,500879;-1,898621;3,034933;-1,978476;3,127494;-1,477799;3,523346;-2,067787;3,046302;0,1026039;-0,9675508;0,1188354;-0,7843046;-1,418654;-2,553219;2,530077;-4,938966;0,04657316;0,9846406;4,147049
Index: 39 | Name: car 4 | Brain Type: RandomParents | Fitness: 0,5675468 | BrainData : -4,055806;-1,222158;1,279547;1,720915;-1,533274;4,224159;4,360324;1,508095;-0,1437867;0,8804078;-4,496939;-3,156391;-2,434001;4,1167;-2,763732;0,1973951;-4,287643;-0,8508286;-2,775293;-3,960878;-4,674239;-2,59358;-1,589509;1,419835;2,229277;1,839648
Index: 40 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,5663948 | BrainData : 4,861843;-1,186642;4,806155;-0,7022266;-4,081181;-2,417418;0,1291685;2,672012;3,049446;3,091626;0,09550762;-3,639033;0,5085211;-3,858074;-0,423872;-0,4993124;-1,829907;3,262251;3,486843;3,325163;3,501328;0,08956861;-3,997368;-0,9875731;1,727977;1,448091
Index: 41 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,5621129 | BrainData : 3,204481;1,749941;2,307646;1,347873;3,953693;-4,751513;4,06819;-4,249178;2,588418;0,9824591;4,919415;-1,611243;4,22875;2,456287;-0,1003666;-4,51646;-1,78947;4,357387;-4,770847;4,564823;-3,701508;-0,2165051;3,146127;-2,315786;2,288519;2,521476
Index: 42 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,5568289 | BrainData : 0,2811961;3,054684;4,451519;-1,887959;0,4096408;4,811323;2,032282;-0,2370782;-3,052378;2,676731;0,02831745;-1,788139;-1,065543;1,474408;2,80792;0,453331;-3,746739;-3,127099;-2,553988;1,907978;0,9037929;-2,716218;-3,042282;3,488706;2,563242;4,830472
Index: 43 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,5564643 | BrainData : 4,799443;0,2595849;-2,324071;-1,5518;-0,6431537;3,879457;3,853091;-2,998438;2,928256;-1,452953;-4,725484;-0,4190688;-2,618662;-4,89505;3,323922;-3,032656;-1,37604;-0,4876904;-0,3955503;3,860124;-2,923513;-2,340942;-2,989889;4,793426;3,212459;1,943407
Index: 44 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,5543256 | BrainData : -0,2430744;4,646691;-0,7714944;2,368202;-3,405478;3,858861;4,498149;0,06445694;0,7827144;1,996938;0,4325204;2,501888;1,851306;-1,242996;3,581357;1,782818;-1,772404;-0,3667622;1,973969;-0,9608765;4,560977;-0,8512025;3,338041;-4,070597;3,256501;0,5604715
Index: 45 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,5542813 | BrainData : -0,2635903;2,491201;-4,145372;-3,01648;0,0241394;1,119321;1,478108;2,290447;3,607019;-0,5489616;-1,559155;-2,159303;1,880893;-1,83165;-0,948369;1,981704;-2,741209;3,394854;4,641239;1,495077;3,770964;-4,671575;0,8722739;3,432697;2,739251;4,553467
Index: 46 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,4414364 | BrainData : -0,0008172989;4,802961;-0,6479936;-0,7393975;-4,830997;-3,808466;0,1574712;4,391209;1,979939;4,395413;3,535038;-4,179691;0,02756405;0,388711;4,740666;3,717853;1,18294;-4,951125;4,512011;-4,033411;4,395837;4,829322;3,68166;-2,94414;-0,1088924;-4,427046
Index: 47 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,4281618 | BrainData : 4,727522;1,56563;-4,029828;1,005035;-4,912447;-4,234834;-2,437788;-2,577654;-3,953633;-4,096321;1,378301;-0,5049329;-3,014055;4,119797;0,2130799;1,315833;-2,136715;-2,627058;-3,876692;4,728188;-1,923793;-1,241911;3,123536;4,196217;-1,265995;1,362946
Index: 48 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,4112373 | BrainData : 0,1765676;3,03771;-2,097091;-1,636667;-2,62787;3,533788;-0,655046;-4,874546;2,485846;1,985025;0,0340663;1,941868;4,707002;3,898052;2,072434;4,28455;1,297269;1,698127;-1,887302;-2,69091
