Generation: 208 | maxFitness: 3,670536 | maxFitnessGen: 1,709492 | maxFitnessGenBuf: 1,685559
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,685559 | BrainData : 1,101079;1,228523;3,76789;0,4671001;3,090166;-0,4052843;4,290447;0,3825272;-0,02848087;-1,037515;-3,757828;-4,213495;3,3822;-2,519279;3,635379;-3,354297;4,692954;1,586853;-1,18451;-4,627973;-0,9624847;0,06426264;-1,068885;1,361776;-2,711465;3,877929
Index: 1 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,680193 | BrainData : 1,101079;1,260099;3,768461;0,4494937;3,090166;-0,4052843;4,264186;0,3580105;-0,05904233;-0,9950413;-3,757828;-4,255955;3,40525;-2,523073;3,635379;-3,309572;4,692954;1,586853;-1,234383;-4,627973;-0,9280989;0,0724268;-1,08865;1,361776;-2,711465;3,894038
Index: 2 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,67573 | BrainData : 1,101079;1,212774;3,755207;0,4922667;3,090166;-0,4052843;4,290447;0,3360815;-0,02848087;-0,9950413;-3,757828;-4,235433;3,371711;-2,519279;3,667987;-3,29784;4,692954;1,636554;-1,18451;-4,618402;-0,9286923;0,0724268;-1,065736;1,369442;-2,730677;3,913891
Index: 3 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,675548 | BrainData : 1,02328;1,244511;3,750064;0,4908765;3,056775;-0,4082485;4,259166;0,3129467;-0,03660261;-1,044258;-3,720259;-4,203779;3,401899;-2,527218;3,644629;-3,222714;4,726739;1,603454;-1,192804;-4,627973;-0,9656842;0,06447066;-1,071038;1,361776;-2,713687;3,871105
Index: 4 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,673631 | BrainData : 1,078984;1,212774;3,736039;0,4018561;3,090166;-0,410449;4,290447;0,3360815;-0,02961774;-0,9482222;-3,758588;-4,213495;3,40525;-2,51436;3,635379;-3,301649;4,692954;1,543865;-1,167949;-4,610834;-0,9309223;0,06484405;-1,072415;1,37657;-2,711465;3,877929
Index: 5 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,670815 | BrainData : 1,065199;1,244511;3,74121;0,4085887;3,090166;-0,4786814;4,259166;0,3330445;-0,02848087;-0,9458488;-3,757828;-4,247698;3,365494;-2,549145;3,635379;-3,266864;4,73665;1,711071;-1,169154;-4,627973;-0,9326782;0,06966604;-1,051463;1,361776;-2,683828;3,838004
Index: 6 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,667516 | BrainData : 1,137909;1,217788;3,724019;0,4183825;3,090166;-0,4335077;4,290447;0,3360815;-0,02848087;-0,9950413;-3,743259;-4,229995;3,45075;-2,519279;3,635379;-3,275984;4,697119;1,557988;-1,191746;-4,666361;-0,901459;0,07106704;-1,107776;1,361776;-2,711465;3,877929
Index: 7 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,664419 | BrainData : 1,05363;1,198236;3,733604;0,4494937;3,090166;-0,4052843;4,290447;0,3245609;-0,01968832;-0,9794743;-3,757828;-4,213495;3,39673;-2,519279;3,635379;-3,309572;4,692954;1,605966;-1,223585;-4,627973;-0,9156269;0,0724268;-1,094651;1,361776;-2,711465;3,877929
Index: 8 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,640418 | BrainData : 1,101079;1,212774;3,756119;0,4331743;3,090166;-0,4367827;4,273435;0,3360815;-0,07020131;-0,9952655;-3,783951;-4,183917;3,40525;-2,519279;3,653225;-3,309572;4,692954;1,55228;-1,233016;-4,627973;-0,9321128;0,06162959;-1,093532;1,361776;-2,711465;3,878763
Index: 9 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,639748 | BrainData : 1,101079;1,182294;3,76789;0,4494937;3,090166;-0,3600131;4,290447;0,3360815;-0,02848087;-0,9950413;-3,757828;-4,213495;3,357678;-2,519279;3,635379;-3,309676;4,692259;1,586853;-1,18451;-4,616547;-0,9284091;0,0724268;-1,081212;1,360621;-2,711465;3,905481
Index: 10 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,638502 | BrainData : 1,147093;1,212774;3,791763;0,4142403;3,136337;-0,4052843;4,290447;0,3443492;-0,02848087;-0,9950413;-3,757828;-4,213495;3,419738;-2,519279;3,589188;-3,309572;4,70346;1,586853;-1,197025;-4,627973;-0,9309223;0,05396931;-1,065736;1,361776;-2,737805;3,897181
