Generation: 98 | maxFitness: 1,854505 | maxFitnessGen: 1,693579 | maxFitnessGenBuf: 1,672652
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,672652 | BrainData : 1,167351;1,197481;3,727564;0,3197696;3,259083;-0,4984156;4,285579;0,4500998;-0,3379391;-1,313279;-3,693256;-4,229964;3,399693;-2,729303;3,696043;-3,276144;4,75243;1,468663;-1,138921;-4,540729;-0,669466;0,2387157;-1,235855;1,23858;-2,699637;3,989411
Index: 1 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,671762 | BrainData : 1,167351;1,210139;3,727564;0,3197696;3,259083;-0,507875;4,264173;0,4123687;-0,3576778;-1,309679;-3,674793;-4,226717;3,359883;-2,743508;3,705541;-3,336843;4,775014;1,466633;-1,211248;-4,468443;-0,6853852;0,3035349;-1,19928;1,174211;-2,723005;4,023484
Index: 2 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,671687 | BrainData : 1,215776;1,202175;3,717359;0,2996421;3,259083;-0,4788419;4,268579;0,4310246;-0,3576778;-1,29494;-3,721108;-4,226717;3,411903;-2,743508;3,70151;-3,301463;4,811374;1,443255;-1,211248;-4,468443;-0,652315;0,2857478;-1,239539;1,195045;-2,712699;4,016359
Index: 3 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,671103 | BrainData : 1,180192;1,187774;3,727564;0,3197696;3,259083;-0,4984156;4,268831;0,42618;-0,3576778;-1,29494;-3,693256;-4,259394;3,418167;-2,774378;3,730255;-3,336843;4,800766;1,431414;-1,211248;-4,500296;-0,6618788;0,2857478;-1,19928;1,195045;-2,698215;3,99388
Index: 4 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,66864 | BrainData : 1,198054;1,202175;3,727564;0,3166149;3,224594;-0,4984156;4,281407;0,4009491;-0,3248897;-1,335824;-3,673022;-4,226717;3,37779;-2,73039;3,72058;-3,302702;4,754472;1,468663;-1,211248;-4,470831;-0,6982905;0,2835715;-1,247291;1,195045;-2,723005;4,020352
Index: 5 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,667558 | BrainData : 1,142549;1,202175;3,727564;0,3197696;3,300966;-0,4867632;4,203852;0,3767154;-0,3240389;-1,29494;-3,693256;-4,223996;3,372945;-2,772238;3,730255;-3,336843;4,775014;1,447339;-1,198591;-4,504033;-0,7297006;0,2857478;-1,211665;1,195045;-2,723005;4,024041
Index: 6 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,666748 | BrainData : 1,167351;1,202175;3,77239;0,3197696;3,247996;-0,4984156;4,278421;0,4123687;-0,3576778;-1,29494;-3,692152;-4,260295;3,349223;-2,743508;3,730255;-3,306367;4,775014;1,468663;-1,211248;-4,454672;-0,6736585;0,2857478;-1,208593;1,203206;-2,723005;4,044261
Index: 7 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,657959 | BrainData : 1,175061;1,202175;3,727564;0,3197696;3,242777;-0,5317717;4,289892;0,4123687;-0,3818976;-1,341064;-3,693256;-4,226717;3,37779;-2,742303;3,730255;-3,354534;4,775014;1,474732;-1,170365;-4,475556;-0,7425314;0,2539154;-1,168377;1,222293;-2,723005;4,023484
Index: 8 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,623873 | BrainData : 1,167351;1,164138;3,769312;0,3436915;3,259083;-0,5304946;4,247375;0,4307027;-0,3576778;-1,29494;-3,693256;-4,200256;3,37779;-2,73054;3,730255;-3,32037;4,779964;1,430448;-1,222909;-4,468443;-0,7127174;0,2857478;-1,19928;1,195045;-2,706729;4,023484
Index: 9 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,601625 | BrainData : 1,167351;1,173117;3,727564;0,3197696;3,259083;-0,4984156;4,248227;0,4077059;-0,3576778;-1,287081;-3,743009;-4,226717;3,343595;-2,743508;3,68075;-3,366028;4,775014;1,468663;-1,187475;-4,468443;-0,6581917;0,2589;-1,149543;1,238067;-2,723005;4,058084
Index: 10 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,60037 | BrainData : 1,136593;1,202175;3,727564;0,3197696;3,285399;-0,4984156;4,248227;0,4123687;-0,3576778;-1,277761;-3,659405;-4,260398;3,37779;-2,761606;3,696325;-3,372616;4,819699;1,445504;-1,211248;-4,468443;-0,6982905;0,2857478;-1,229134;1,195045;-2,731986;4,023484
