Generation: 186 | maxFitness: 3,670536 | maxFitnessGen: 1,85085 | maxFitnessGenBuf: 1,715641
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,715641 | BrainData : 1,192001;1,380647;3,741933;0,329122;3,213084;-0,4674577;4,36284;0,4667096;-0,1550012;-1,074587;-3,752933;-4,164662;3,404042;-2,481413;3,713182;-3,197922;4,722956;1,379392;-1,105075;-4,557727;-1,022521;0,07082221;-1,051083;1,374397;-2,748176;3,944499
Index: 1 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,704147 | BrainData : 1,164029;1,376263;3,753496;0,3411801;3,203902;-0,5071326;4,3736;0,4006258;-0,1234708;-1,064528;-3,732401;-4,222455;3,351073;-2,494149;3,652285;-3,167528;4,743983;1,37369;-1,108046;-4,483037;-0,9596878;0,07079259;-1,059775;1,374397;-2,748176;3,946101
Index: 2 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,671012 | BrainData : 1,127156;1,39258;3,747024;0,4027821;3,234494;-0,4254232;4,336106;0,4350655;-0,1474986;-1,064528;-3,666167;-4,229761;3,388942;-2,494149;3,615913;-3,211619;4,765737;1,392875;-1,131732;-4,518818;-0,9816909;0,04897881;-1,059775;1,374397;-2,748176;3,904212
Index: 3 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,667788 | BrainData : 1,171911;1,42675;3,760237;0,3828649;3,109332;-0,4787249;4,329683;0,3850157;-0,06049978;-1,031113;-3,714071;-4,167423;3,394991;-2,552676;3,625813;-3,170591;4,796719;1,413499;-1,183989;-4,490717;-0,9731288;0,09482761;-1,102845;1,34709;-2,719719;3,910065
Index: 4 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,666617 | BrainData : 1,166891;1,383027;3,744758;0,3648992;3,24302;-0,4698914;4,343011;0,4350655;-0,1625325;-1,068686;-3,686846;-4,222455;3,388942;-2,494149;3,652285;-3,176904;4,748487;1,392875;-1,108046;-4,514137;-1,01323;0,03169435;-1,029869;1,374397;-2,783331;3,900437
Index: 5 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,666093 | BrainData : 1,10301;1,373851;3,735793;0,3648992;3,234494;-0,4598581;4,338776;0,4350655;-0,1625325;-1,097697;-3,721398;-4,222455;3,347559;-2,494149;3,691081;-3,187933;4,748487;1,392875;-1,108046;-4,539349;-1,012143;0,04897881;-1,018691;1,367519;-2,763421;3,900437
Index: 6 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,664878 | BrainData : 1,127156;1,39258;3,762273;0,3648992;3,234494;-0,4962084;4,352534;0,4350655;-0,1594115;-1,064528;-3,704076;-4,222455;3,428496;-2,448448;3,613467;-3,187933;4,748487;1,392875;-1,108046;-4,538033;-0,9816909;0,05706504;-1,016001;1,384108;-2,732819;3,907326
Index: 7 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,659733 | BrainData : 1,127156;1,371041;3,781304;0,3648992;3,19112;-0,4949721;4,336106;0,4099422;-0,1625325;-1,027525;-3,700587;-4,255143;3,374344;-2,494149;3,652285;-3,236109;4,725983;1,392875;-1,108046;-4,518818;-1,01488;0,04897881;-1,059775;1,374397;-2,76263;3,900437
Index: 8 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,655545 | BrainData : 1,150759;1,39258;3,752724;0,397455;3,199321;-0,4785863;4,380464;0,4464292;-0,190031;-1,075717;-3,722106;-4,191911;3,388942;-2,461014;3,673603;-3,162893;4,712907;1,419445;-1,133918;-4,518818;-0,9517794;0,06105342;-1,006881;1,393469;-2,713323;3,944499
Index: 9 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,654629 | BrainData : 1,127156;1,39258;3,781304;0,3648992;3,205043;-0,4646806;4,336106;0,429171;-0,1646083;-1,044712;-3,691597;-4,264369;3,388942;-2,494149;3,650553;-3,187485;4,759615;1,392875;-1,100202;-4,518818;-0,9816909;0,04897881;-1,059775;1,374397;-2,728081;3,900437
Index: 10 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,649276 | BrainData : 1,088489;1,348832;3,807977;0,3691002;3,219004;-0,4099852;4,311893;0,4350655;-0,209144;-1,064528;-3,659231;-4,173404;3,379206;-2,453873;3,656634;-3,187933;4,748487;1,392875;-1,108046;-4,555192;-0,9859409;0,04897881;-1,059775;1,374397;-2,748176;3,9315
Index: 11 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,591009 | BrainData : 1,127156;1,423807;3,781304;0,3648992;3,264615;-0,5091941;4,30288;0,4350655;-0,1625325;-1,064528;-3,691597;-4,211599;3,388942;-2,494149;3,698453;-3,187933;4,748487;1,37718;-1,108046;-4,530474;-0,9782621;0,04897881;-1,059775;1,374397;-2,748176;3,949163
Index: 12 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,568477 | BrainData : 1,085479;1,39258;3,770947;0,3648992;3,19416;-0,4866202;4,336106;0,4350655;-0,2090973;-1,100649;-3,673405;-4,225653;3,388942;-2,494149;3,608231;-3,16304;4,748487;1,431298;-1,1553;-4,518818;-0,9753323;0,04897881;-1,014413;1,353336;-2,748176;3,900437
Index: 13 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,557546 | BrainData : 1,199234;1,39258;3,742746;0,3167087;3,213084;-0,4706244;4,373351;0,4306249;-0,1625325;-1,109442;-3,720045;-4,229607;3,388942;-2,461014;3,675918;-3,162893;4,755715;1,483443;-1,133903;-4,482261;-0,9911682;0,07749674;-1,016021;1,393469;-2,713323;3,944499
Index: 14 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,546977 | BrainData : 1,08855;1,39258;3,821759;0,3648992;3,234494;-0,4598581;4,369697;0,4350655;-0,1444905;-1,057478;-3,685376;-4,246765;3,384294;-2,457315;3,676522;-3,187933;4,748487;1,392875;-1,108046;-4,520953;-0,9816909;0,04897881;-1,034451;1,374397;-2,70129;3,900437
Index: 15 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,542876 | BrainData : 1,134997;1,359003;3,788254;0,3648992;3,215517;-0,4895884;4,336106;0,4511188;-0,1413647;-1,066081;-3,65748;-4,222455;3,388942;-2,494149;3,652285;-3,216552;4,748487;1,412695;-1,108046;-4,518818;-0,9816909;0,02801381;-1,059775;1,374397;-2,740064;3,900437
Index: 16 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,518941 | BrainData : 1,101293;1,39258;3,781304;0,3863682;3,215973;-0,451821;4,339039;0,4350655;-0,1216926;-1,105724;-3,702571;-4,251243;3,388942;-2,494149;3,652285;-3,160964;4,748487;1,392875;-1,108046;-4,540375;-0,9603462;0,0348392;-1,102849;1,374397;-2,781691;3,866227
Index: 17 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,488854 | BrainData : 1,171911;1,453352;3,760237;0,3828649;3,149541;-0,4787249;4,306256;0,400392;-0,05405434;-1,122765;-3,714071;-4,159295;3,394991;-2,542922;3,625813;-3,170591;4,796719;1,413499;-1,187209;-4,490717;-0,972039;0,09325075;-1,137057;1,365073;-2,720024;3,910065
Index: 18 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,479828 | BrainData : 1,127156;1,438674;3,781304;0,3648992;3,234494;-0,4438879;4,333162;0,4350655;-0,157975;-1,064528;-3,691597;-4,253899;3,355542;-2,494149;3,652285;-3,187933;4,723408;1,348752;-1,100297;-4,518818;-0,9599777;0,02385584;-1,053568;1,374397;-2,709195;3,897748
Index: 19 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,478785 | BrainData : 1,127156;1,391547;3,785667;0,3648992;3,206785;-0,4598581;4,325684;0,457033;-0,1625325;-1,064528;-3,691597;-4,222455;3,388942;-2,494149;3,652285;-3,187933;4,723355;1,392875;-1,108046;-4,518818;-0,9816909;0,04897881;-1,089998;1,35463;-2,736113;3,94716
Index: 20 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,47764 | BrainData : 1,198429;1,436936;3,686205;0,3099024;3,214092;-0,4433083;4,296444;0,451245;-0,188135;-1,056093;-3,722106;-4,229607;3,372866;-2,462594;3,61091;-3,187933;4,722168;1,420518;-1,116064;-4,535286;-1,003306;0,06279372;-1,059775;1,37557;-2,748679;3,895058
Index: 21 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,475153 | BrainData : 1,150872;1,378121;3,800263;0,3648992;3,228393;-0,5089934;4,320226;0,4340569;-0,1606511;-1,068393;-3,691597;-4,222455;3,388942;-2,494149;3,64834;-3,19117;4,748487;1,392875;-1,108046;-4,518818;-0,9816909;0,01973992;-1,10253;1,367297;-2,748176;3,900437
Index: 22 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,443626 | BrainData : 1,14361;1,39258;3,741516;0,3217717;3,273302;-0,4598581;4,336106;0,4350655;-0,1236279;-1,095283;-3,691597;-4,222455;3,388942;-2,494149;3,691237;-3,15716;4,748487;1,396188;-1,15485;-4,555976;-0,9816909;0,05333826;-1,040249;1,402867;-2,748176;3,938516
Index: 23 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,401765 | BrainData : 1,127156;1,383799;3,778382;0,4097471;3,194868;-0,4892642;4,336106;0,4350655;-0,1625325;-1,094879;-3,691597;-4,222455;3,388942;-2,494149;3,652285;-3,187933;4,748487;1,392875;-1,108046;-4,518818;-0,9704488;0,01103001;-1,059775;1,374397;-2,748176;3,87367
Index: 24 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,335546 | BrainData : 1,146633;1,39258;3,781304;0,3648992;3,234494;-0,4598581;4,336106;0,4350655;-0,1625325;-1,064528;-3,676733;-4,222455;3,388942;-2,494149;3,699749;-3,2376;4,748487;1,440879;-1,108046;-4,537882;-1,016956;0,07654098;-1,062565;1,374397;-2,748176;3,900437
Index: 25 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,333432 | BrainData : 1,156425;1,357177;3,78321;0,3342046;3,251342;-0,4598581;4,340347;0,3933224;-0,191169;-1,08272;-3,691597;-4,177688;3,388942;-2,45703;3,652285;-3,187933;4,748487;1,392875;-1,094331;-4,475605;-0,9647699;0,04897881;-1,059775;1,393936;-2,754383;3,886241
