Generation: 605 | maxFitness: 3,670536 | maxFitnessGen: 1,935946 | maxFitnessGenBuf: 2,104292
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,104292 | BrainData : 1,033113;1,273881;4,191097;0,7550499;3,421021;-1,38632;4,303541;0,846119;0,01685718;-1,049247;-3,527202;-4,329897;3,159609;-2,267531;4,027975;-3,141927;5,084724;0,6228462;-1,387846;-4,547971;-1,33406;0,1345339;-1,261428;1,23114;-2,827712;3,851222
Index: 1 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,103301 | BrainData : 0,9881473;1,213638;4,18967;0,6842471;3,365119;-1,364227;4,226914;0,7507422;0,04177272;-1,070131;-3,527202;-4,329302;3,111442;-2,271446;4,040589;-3,133194;5,09306;0,5844723;-1,317728;-4,555972;-1,301402;0,1345339;-1,332833;1,215479;-2,879924;3,875643
Index: 2 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,103222 | BrainData : 0,9881473;1,280277;4,154638;0,7099226;3,359656;-1,355086;4,231966;0,8326205;0,04177272;-1,046473;-3,481885;-4,393184;3,123416;-2,267591;3,980423;-3,15329;5,083361;0,6263261;-1,348209;-4,576157;-1,342537;0,1345339;-1,297665;1,215479;-2,880256;3,875944
Index: 3 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,102932 | BrainData : 0,9993747;1,188274;4,148014;0,7099226;3,400626;-1,331595;4,231966;0,7999545;0,01502895;-0,9947066;-3,527202;-4,371819;3,114296;-2,275882;4,016396;-3,145665;5,083361;0,6289918;-1,348209;-4,59704;-1,301402;0,1345339;-1,297665;1,215479;-2,879924;3,874938
Index: 4 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,102932 | BrainData : 0,9881473;1,23748;4,197323;0,7073756;3,384401;-1,393606;4,210997;0,7891049;0,06396598;-0,9929563;-3,527202;-4,371819;3,148577;-2,255718;4,053748;-3,15329;5,083361;0,6289918;-1,315592;-4,551771;-1,301402;0,1345339;-1,286265;1,215479;-2,879924;3,874938
Index: 5 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,102932 | BrainData : 0,9881473;1,243329;4,148014;0,7099226;3,400626;-1,358009;4,231966;0,7891049;0,04177272;-1,009626;-3,551951;-4,388894;3,129186;-2,285218;4,016396;-3,15329;5,083361;0,6289918;-1,348209;-4,521909;-1,267231;0,1345339;-1,289084;1,215479;-2,879924;3,874938
Index: 6 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,100237 | BrainData : 0,9881473;1,23748;4,146384;0,7099226;3,370218;-1,368853;4,231966;0,8363973;0,01309913;-1,027945;-3,527202;-4,371819;3,114296;-2,238094;4,057847;-3,15329;5,083361;0,6331577;-1,348209;-4,544434;-1,301402;0,1230599;-1,299755;1,212799;-2,91835;3,874938
Index: 7 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,972203 | BrainData : 0,9437508;1,251599;4,148014;0,6767197;3,391331;-1,349794;4,256608;0,7915255;0,04177272;-1,057626;-3,49925;-4,371819;3,114296;-2,285218;4,016396;-3,162164;5,083361;0,6362025;-1,348209;-4,571067;-1,308498;0,1345339;-1,328379;1,215479;-2,879924;3,886372
Index: 8 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,967236 | BrainData : 0,948233;1,23748;4,148014;0,7099226;3,360126;-1,358009;4,269464;0,7891049;0,04177272;-1,026205;-3,527202;-4,357646;3,114296;-2,285218;3,993657;-3,15329;5,119161;0,6289918;-1,348209;-4,545892;-1,301402;0,1345339;-1,297665;1,195963;-2,900365;3,85298
Index: 9 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,95653 | BrainData : 1,032768;1,264364;4,148014;0,7351739;3,354112;-1,358009;4,231966;0,7891049;-0,001781143;-1,018175;-3,527202;-4,371819;3,123805;-2,285218;4,041565;-3,165957;5,083361;0,5915994;-1,314997;-4,538023;-1,319671;0,1733156;-1,297665;1,180322;-2,857424;3,885775
Index: 10 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,929157 | BrainData : 1,01374;1,195901;4,182154;0,7454075;3,398553;-1,358009;4,231966;0,8078584;0,04177272;-1,027945;-3,527202;-4,371819;3,114296;-2,273825;4,016396;-3,15329;5,083361;0,6084038;-1,355505;-4,571067;-1,317347;0,1077183;-1,297665;1,215479;-2,893012;3,86165
Index: 11 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,927664 | BrainData : 0,9651942;1,259354;4,164772;0,7099226;3,394379;-1,358009;4,231966;0,8370689;0,04515556;-1,071269;-3,488557;-4,371819;3,080071;-2,285218;4,016396;-3,15329;5,071485;0,5821788;-1,348209;-4,569469;-1,301402;0,1422456;-1,297665;1,215479;-2,879924;3,874938
Index: 12 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,917903 | BrainData : 1,047579;1,224845;4,255973;0,702134;3,462084;-1,341159;4,151301;0,7202362;0,07400863;-1,115909;-3,575886;-4,371819;3,15731;-2,32774;3,981708;-3,098465;5,037024;0,6816817;-1,329015;-4,549981;-1,27725;0,09909426;-1,264452;1,202155;-2,90609;3,823194
Index: 13 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,908307 | BrainData : 1,071717;1,250335;4,205655;0,7636748;3,400626;-1,358009;4,226873;0,8298502;0,0006707609;-1,008048;-3,565962;-4,332055;3,104692;-2,285218;3,996975;-3,095555;5,08842;0,5636095;-1,321324;-4,571067;-1,33406;0,155084;-1,277883;1,176403;-2,857835;3,853626
Index: 14 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,836636 | BrainData : 1,067922;1,271404;4,251654;0,702134;3,426512;-1,340422;4,188092;0,7202362;0,06079011;-1,041283;-3,592586;-4,371676;3,192928;-2,282176;3,981708;-3,098465;5,078534;0,644758;-1,329015;-4,594085;-1,318982;0,1240297;-1,301023;1,183322;-2,90609;3,855743
Index: 15 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,791392 | BrainData : 0,9881473;1,257881;4,102992;0,7124849;3,400626;-1,337531;4,231966;0,7891049;0,04177272;-1,027945;-3,574283;-4,406868;3,114296;-2,285218;3,993234;-3,186743;5,130654;0,6289918;-1,313058;-4,571067;-1,301402;0,1045518;-1,323607;1,2191;-2,869459;3,874938
Index: 16 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,78113 | BrainData : 0,9881473;1,23748;4,148014;0,7099226;3,447576;-1,33531;4,273305;0,7891049;0,007591158;-1,046834;-3,527202;-4,37397;3,097123;-2,285218;4,016396;-3,168278;5,093101;0,6289918;-1,299856;-4,571067;-1,252468;0,1345339;-1,297665;1,215479;-2,879924;3,83171
Index: 17 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,777607 | BrainData : 0,9881473;1,271294;4,148014;0,701794;3,400626;-1,358009;4,257045;0,7798301;0,04177272;-1,027945;-3,510216;-4,419575;3,155086;-2,285218;4,016396;-3,15329;5,038929;0,6053424;-1,348209;-4,571067;-1,301402;0,1157031;-1,257979;1,215479;-2,839984;3,874938
Index: 18 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,773552 | BrainData : 0,9575615;1,27031;4,140045;0,6757518;3,429986;-1,3455;4,202006;0,779581;0,04177272;-0,9886111;-3,533027;-4,376453;3,095615;-2,285339;3,972432;-3,066114;5,108753;0,6872741;-1,397241;-4,499316;-1,332799;0,1722364;-1,224971;1,168443;-2,845661;3,924126
Index: 19 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,76545 | BrainData : 0,9394167;1,216997;4,148014;0,7099226;3,434133;-1,384188;4,231966;0,817872;0,05069254;-0,9997754;-3,527202;-4,371819;3,114296;-2,285218;4,016396;-3,15329;5,062137;0,5982832;-1,348209;-4,613816;-1,34067;0,1464086;-1,297665;1,215479;-2,879924;3,862826
Index: 20 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,71701 | BrainData : 0,9881473;1,23748;4,120686;0,7402294;3,400626;-1,358009;4,194906;0,7891049;0,08261739;-1,077133;-3,551545;-4,371819;3,118525;-2,291618;4,016396;-3,15329;5,083361;0,6434174;-1,348209;-4,596588;-1,253178;0,1345339;-1,269804;1,225333;-2,909668;3,874938
Index: 21 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,670833 | BrainData : 0,9699682;1,250335;4,150362;0,7099226;3,428999;-1,352612;4,24304;0,831011;0,03906764;-0,9957588;-3,539672;-4,404651;3,114296;-2,382082;3,998133;-3,147313;5,034394;0,5978122;-1,414256;-4,571067;-1,33406;0,1456835;-1,302207;1,221796;-2,873405;3,858934
Index: 22 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,667392 | BrainData : 0,9466603;1,23748;4,148014;0,7099226;3,397778;-1,367061;4,25139;0,7891049;0,04177272;-1,027945;-3,527202;-4,41036;3,114296;-2,239557;4,021678;-3,15329;5,083361;0,6237059;-1,385747;-4,571067;-1,301402;0,1345339;-1,297665;1,234444;-2,886864;3,882769
Index: 23 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,665869 | BrainData : 0,9881473;1,23748;4,148014;0,7527608;3,400626;-1,358009;4,231966;0,757749;0,04177272;-1,022515;-3,527202;-4,371819;3,147075;-2,285218;3,990232;-3,15329;5,083361;0,6352634;-1,348209;-4,571067;-1,292372;0,1345339;-1,263021;1,215479;-2,92218;3,874938
Index: 24 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,650878 | BrainData : 0,9881473;1,23748;4,148014;0,7468709;3,400455;-1,381582;4,229294;0,7891049;0,04177272;-1,050523;-3,551613;-4,370331;3,080487;-2,285218;4,053617;-3,15329;5,103289;0,6289918;-1,346944;-4,620255;-1,27972;0,1125869;-1,26133;1,249948;-2,91322;3,874938
Index: 25 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,461676 | BrainData : 0,9881473;1,248713;4,104314;0,7099226;3,400626;-1,358009;4,231966;0,7891049;0,06049576;-1,027945;-3,527202;-4,371819;3,068493;-2,285218;4,016396;-3,15329;5,083361;0,5939413;-1,333049;-4,571067;-1,290216;0,1600487;-1,297665;1,215479;-2,905201;3,880069
Index: 26 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,425685 | BrainData : 0,9881473;1,231531;4,148014;0,7099226;3,400626;-1,386342;4,257367;0,7891049;-0,002414517;-1,067881;-3,564442;-4,371819;3,114296;-2,285218;4,016396;-3,174608;5,09357;0,6289918;-1,333784;-4,571067;-1,301402;0,1345339;-1,297665;1,264714;-2,879924;3,922631
Index: 27 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,372917 | BrainData : 0,9881473;1,23748;4,161583;0,7338623;3,400626;-1,364361;4,231966;0,7891049;0,04177272;-1,069948;-3,494495;-4,3349;3,09734;-2,285218;4,039693;-3,196403;5,083361;0,5830054;-1,36645;-4,571067;-1,301402;0,1345339;-1,329002;1,167598;-2,879924;3,874938
