Generation: 185 | maxFitness: 3,670536 | maxFitnessGen: 1,747024 | maxFitnessGenBuf: 1,85085
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,85085 | BrainData : 1,127156;1,39258;3,781304;0,3648992;3,234494;-0,4598581;4,336106;0,4350655;-0,1625325;-1,064528;-3,691597;-4,222455;3,388942;-2,494149;3,652285;-3,187933;4,748487;1,392875;-1,108046;-4,518818;-0,9816909;0,04897881;-1,059775;1,374397;-2,748176;3,900437
Index: 1 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,84919 | BrainData : 1,12356;1,39258;3,684884;0,3261113;3,213084;-0,4525526;4,290983;0,4607735;-0,1475227;-1,074587;-3,722106;-4,217817;3,388942;-2,461014;3,700544;-3,18769;4,761089;1,392875;-1,168081;-4,518818;-1,016469;0,04724146;-1,019848;1,39309;-2,748176;3,944499
Index: 2 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,789805 | BrainData : 1,190661;1,358604;3,733611;0,326363;3,213084;-0,4250264;4,36284;0,4485346;-0,1531733;-1,074587;-3,74667;-4,18705;3,404042;-2,481413;3,70483;-3,197922;4,722956;1,392875;-1,118774;-4,557727;-0,9928557;0,07082221;-1,083624;1,374397;-2,748176;3,944499
Index: 3 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,785064 | BrainData : 1,185925;1,359641;3,733611;0,3648992;3,236666;-0,4525526;4,348525;0,4485346;-0,1625325;-1,091713;-3,730448;-4,219474;3,388942;-2,474624;3,683444;-3,165399;4,748487;1,396901;-1,118774;-4,518818;-0,9816909;0,07142209;-1,059775;1,374397;-2,748176;3,944499
Index: 4 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,774317 | BrainData : 1,150759;1,39258;3,733611;0,3176608;3,234334;-0,4525526;4,357215;0,4485346;-0,1625325;-1,071052;-3,722106;-4,229607;3,436145;-2,444861;3,683444;-3,144002;4,748487;1,431687;-1,113114;-4,543952;-1,027431;0,0608525;-1,059775;1,384973;-2,72457;3,944499
Index: 5 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,767944 | BrainData : 1,150759;1,39258;3,783255;0,3648992;3,213084;-0,4657053;4,373351;0,4653344;-0,1625325;-1,075717;-3,722106;-4,229607;3,388942;-2,461014;3,673603;-3,162893;4,755715;1,439829;-1,118774;-4,518818;-0,9816909;0,0608525;-1,016021;1,393469;-2,713323;3,944499
Index: 6 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,763078 | BrainData : 1,123897;1,39258;3,755355;0,3552497;3,213084;-0,4265746;4,336106;0,4861973;-0,1134682;-1,072751;-3,685744;-4,25286;3,395953;-2,461014;3,683444;-3,16388;4,714543;1,39727;-1,070701;-4,531323;-0,9816909;0,0608525;-1,049129;1,374397;-2,748176;3,936333
Index: 7 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,718395 | BrainData : 1,150759;1,419904;3,754042;0,3760281;3,242289;-0,4525526;4,336106;0,4485346;-0,1551651;-1,074587;-3,743248;-4,22236;3,394445;-2,461014;3,649677;-3,187933;4,760307;1,392875;-1,118774;-4,534031;-0,9816909;0,0608525;-1,068366;1,374397;-2,748176;3,967859
Index: 8 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,704535 | BrainData : 1,150759;1,39258;3,77676;0,3674685;3,213084;-0,4525526;4,31291;0,4485346;-0,1625325;-1,074587;-3,679621;-4,207789;3,388942;-2,461014;3,683444;-3,175357;4,748487;1,374221;-1,118774;-4,55604;-0,9816909;0,0608525;-1,059775;1,372805;-2,748176;3,969922
Index: 9 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,699867 | BrainData : 1,087862;1,362385;3,76176;0,3839723;3,164546;-0,4423285;4,348621;0,383832;-0,1325507;-1,04792;-3,731251;-4,187444;3,393438;-2,479615;3,67872;-3,242498;4,886216;1,429334;-1,144809;-4,534174;-0,903963;0,06494991;-1,065267;1,387005;-2,692193;3,940946
Index: 10 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,69947 | BrainData : 1,150759;1,398905;3,780477;0,3648992;3,21283;-0,4032677;4,336106;0,4485346;-0,1246496;-1,074587;-3,722106;-4,277064;3,427675;-2,509399;3,683444;-3,193616;4,748487;1,404002;-1,157224;-4,518818;-0,9816909;0,0488494;-1,061583;1,39855;-2,748176;3,944499
Index: 11 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,6686 | BrainData : 1,122263;1,39258;3,733611;0,3331671;3,213084;-0,4525526;4,370556;0,4485346;-0,1942194;-1,074587;-3,722106;-4,229607;3,369596;-2,461014;3,709601;-3,187933;4,748487;1,392875;-1,118774;-4,518818;-0,9816909;0,0608525;-1,099282;1,374397;-2,741602;3,979664
Index: 12 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,590824 | BrainData : 1,198429;1,436936;3,686205;0,3314919;3,169375;-0,4525526;4,296444;0,4485346;-0,188135;-1,074587;-3,722106;-4,229607;3,372866;-2,462594;3,634995;-3,187933;4,722168;1,434134;-1,116064;-4,518818;-0,9555927;0,0608525;-1,059775;1,349078;-2,748679;3,944499
Index: 13 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,578152 | BrainData : 1,190304;1,403555;3,777262;0,3648992;3,213084;-0,4525526;4,336106;0,4485346;-0,1625325;-1,027539;-3,722106;-4,229607;3,388942;-2,461014;3,682283;-3,187933;4,748487;1,392875;-1,118774;-4,518818;-0,9816909;0,0608525;-1,059775;1,374397;-2,748176;3,895117
Index: 14 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,536988 | BrainData : 1,116784;1,343195;3,733611;0,3444605;3,213084;-0,4525526;4,336106;0,4578194;-0,2052346;-1,074587;-3,757492;-4,229607;3,367789;-2,416896;3,683444;-3,187933;4,748487;1,412123;-1,118774;-4,539854;-0,9816909;0,0608525;-1,059775;1,362363;-2,698915;3,944499
Index: 15 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,472415 | BrainData : 1,168335;1,376101;3,733611;0,4118291;3,213084;-0,4398867;4,328151;0,492683;-0,1625325;-1,074587;-3,689311;-4,269736;3,356583;-2,461014;3,726774;-3,187933;4,748487;1,392875;-1,138443;-4,552616;-0,9602907;0,07364956;-1,031756;1,374397;-2,774916;3,944499
Index: 16 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,457402 | BrainData : 1,149578;1,39258;3,733611;0,3648992;3,163398;-0,418171;4,326384;0,4485346;-0,1366681;-1,044084;-3,722106;-4,229607;3,438475;-2,453332;3,683444;-3,187933;4,748487;1,366548;-1,167212;-4,537786;-0,9816909;0,07106632;-1,059775;1,374397;-2,777875;3,944499
Index: 17 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,401436 | BrainData : 1,171911;1,42675;3,760237;0,3828649;3,158667;-0,4787249;4,306256;0,400392;-0,06049978;-1,074587;-3,714071;-4,135047;3,394991;-2,542922;3,625813;-3,170591;4,796719;1,413499;-1,183989;-4,490717;-0,9731288;0,09482761;-1,102845;1,365073;-2,736209;3,910065
