Generation: 469 | maxFitness: 3,670536 | maxFitnessGen: 2,036248 | maxFitnessGenBuf: 1,910047
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,910047 | BrainData : 0,775505;1,13899;3,976101;0,6584513;3,296222;-0,9048483;4,055159;0,8937474;-0,1827461;-0,9409327;-3,571542;-4,21312;3,003128;-2,612066;3,818811;-3,059117;4,912025;1,21206;-1,349835;-4,41267;-1,30773;0,187655;-1,510641;1,11397;-2,962683;3,844764
Index: 1 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,900223 | BrainData : 0,775505;1,059471;3,983083;0,6905681;3,342515;-0,8877628;4,055159;0,8562819;-0,1345152;-0,9011797;-3,542664;-4,231686;3,034516;-2,581242;3,818811;-3,074713;4,912025;1,233551;-1,365876;-4,426523;-1,315669;0,1662529;-1,559418;1,161346;-2,917496;3,844764
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,890646 | BrainData : 0,7378571;1,095879;3,983083;0,7020255;3,329514;-0,8711999;4,055159;0,8839089;-0,1345152;-0,9701;-3,542664;-4,243479;3,034516;-2,612066;3,865136;-3,074713;4,912025;1,2074;-1,365876;-4,335188;-1,266188;0,187655;-1,525148;1,11397;-2,962683;3,853003
Index: 3 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,886958 | BrainData : 0,775505;1,095879;3,984336;0,7377145;3,33297;-0,8744738;4,055159;0,8567579;-0,1666769;-0,9727687;-3,542664;-4,186853;3,034516;-2,612066;3,792493;-3,074713;4,933702;1,233551;-1,317922;-4,381073;-1,266188;0,187655;-1,499965;1,11397;-2,949444;3,830899
Index: 4 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,8267 | BrainData : 0,810447;1,088649;3,936259;0,7409149;3,33297;-0,8607323;4,091942;0,8839089;-0,1345152;-0,9409327;-3,533266;-4,21312;3,034516;-2,619594;3,796098;-3,074713;4,912025;1,233551;-1,365876;-4,362737;-1,291987;0,187655;-1,536967;1,11397;-2,951331;3,844764
Index: 5 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,814637 | BrainData : 0,775505;1,048219;4,02858;0,7500479;3,33297;-0,8711999;4,055159;0,859821;-0,1345152;-0,9409327;-3,539212;-4,211052;3,076302;-2,612066;3,818811;-3,079762;4,883327;1,233551;-1,358927;-4,420948;-1,240768;0,1605522;-1,540374;1,124525;-2,982555;3,844764
Index: 6 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,811493 | BrainData : 0,775505;1,095879;3,983083;0,7020255;3,376718;-0,8316422;4,068791;0,8839089;-0,1345152;-0,9409327;-3,587986;-4,21312;3,034516;-2,612066;3,818811;-3,074713;4,912025;1,235412;-1,365876;-4,362177;-1,266188;0,1763776;-1,540374;1,11397;-2,962683;3,842886
Index: 7 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,807838 | BrainData : 0,8231574;1,095879;3,947253;0,6804852;3,345561;-0,8711999;4,026278;0,8859215;-0,1345152;-0,9134661;-3,542664;-4,21312;3,050376;-2,572326;3,818811;-3,059287;4,875253;1,222775;-1,351104;-4,381073;-1,266188;0,1409153;-1,540374;1,147936;-2,964374;3,841884
Index: 8 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,805871 | BrainData : 0,775505;1,101443;4,016954;0,657038;3,33297;-0,8711999;4,038404;0,8580968;-0,1622964;-0,9409327;-3,542664;-4,198785;3,007256;-2,612066;3,865218;-3,074713;4,912025;1,263685;-1,331737;-4,381073;-1,245498;0,187655;-1,565235;1,11397;-2,962683;3,878331
Index: 9 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,792487 | BrainData : 0,7975733;1,139572;3,97795;0,7020255;3,318559;-0,8711999;4,055159;0,8839089;-0,16197;-0,9409327;-3,542664;-4,21312;3,071382;-2,650934;3,818811;-3,091954;4,912025;1,233551;-1,365876;-4,381073;-1,231548;0,214697;-1,521447;1,089833;-2,925406;3,844764
Index: 10 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,776218 | BrainData : 0,7834709;1,007184;3,983083;0,7016068;3,309534;-0,8231107;4,055159;0,8503652;-0,1137136;-0,9335901;-3,516823;-4,186101;3,046506;-2,619764;3,822005;-3,087553;4,936156;1,218075;-1,378564;-4,353146;-1,288145;0,187655;-1,525253;1,116474;-2,942428;3,870432
