Generation: 489 | maxFitness: 3,670536 | maxFitnessGen: 1,849441 | maxFitnessGenBuf: 1,811793
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,811793 | BrainData : 0,695633;1,274473;4,056403;0,6966399;3,252682;-0,9736316;4,326033;0,9507598;-0,06561489;-0,8872265;-3,438987;-4,184615;2,928942;-2,422712;3,937759;-2,969645;4,852109;1,110783;-1,216016;-4,50724;-1,28352;0,1710802;-1,43903;1,154023;-2,838645;3,764311
Index: 1 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,811779 | BrainData : 0,6757624;1,275814;4,053741;0,7431867;3,252682;-0,9736316;4,258172;0,9373721;-0,09329455;-0,8469377;-3,516701;-4,187544;3,01255;-2,446503;3,906904;-2,975902;4,877752;1,110783;-1,269181;-4,551015;-1,318777;0,1926795;-1,43903;1,146115;-2,815859;3,772658
Index: 2 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,808526 | BrainData : 0,6156592;1,249714;4,006155;0,6966399;3,252682;-0,9736316;4,305393;0,952102;-0,09329455;-0,9222881;-3,467813;-4,165464;2,951268;-2,452788;3,937759;-2,969645;4,877752;1,110783;-1,263545;-4,50724;-1,244929;0,1710802;-1,434617;1,129846;-2,900128;3,772658
Index: 3 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,795531 | BrainData : 0,6372634;1,275814;4,053741;0,6966399;3,252682;-0,9736316;4,314239;0,9674745;-0,09329455;-0,8727865;-3,467813;-4,152055;2,995982;-2,452788;3,951771;-3,00552;4,911652;1,061284;-1,299537;-4,50724;-1,315483;0,1710802;-1,43903;1,154023;-2,859085;3,772658
Index: 4 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,795531 | BrainData : 0,6539325;1,275814;4,085876;0,7303997;3,236271;-0,9736316;4,305393;0,952102;-0,09329455;-0,8727865;-3,467813;-4,187544;2,958469;-2,452788;3,937759;-2,98276;4,839599;1,110783;-1,263545;-4,55251;-1,28352;0,1710802;-1,43903;1,154023;-2,859085;3,772658
Index: 5 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,794828 | BrainData : 0,6735501;1,328971;3,999294;0,6127611;3,30111;-1,052039;4,156569;0,9886127;-0,01281347;-0,9526335;-3,619224;-4,275557;2,972532;-2,392841;3,986139;-2,938746;4,840105;1,068678;-1,263662;-4,542065;-1,327121;0,158936;-1,442088;1,144629;-2,88553;3,744107
Index: 6 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,791504 | BrainData : 0,6539325;1,275814;4,093127;0,6966399;3,252682;-0,972963;4,305393;0,9530086;-0,1162672;-0,8727865;-3,467813;-4,22273;2,971961;-2,452788;3,961016;-2,979802;4,87824;1,110783;-1,263545;-4,50724;-1,304659;0,1710802;-1,436666;1,169358;-2,859085;3,809003
Index: 7 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,789603 | BrainData : 0,6941134;1,266215;4,053741;0,6966399;3,252682;-0,9529381;4,301137;0,952102;-0,04692783;-0,8236217;-3,467813;-4,187544;2,926194;-2,452788;3,983173;-2,969645;4,855837;1,146667;-1,263545;-4,47069;-1,242296;0,1710802;-1,438914;1,154023;-2,859085;3,759845
Index: 8 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,767378 | BrainData : 0,6277571;1,257716;4,053741;0,6779686;3,252682;-0,9642844;4,329448;0,952102;-0,09329455;-0,8727865;-3,456815;-4,158684;2,971961;-2,46725;3,937759;-2,969645;4,918845;1,110783;-1,263545;-4,493703;-1,325073;0,1710802;-1,43903;1,154023;-2,859674;3,804891
Index: 9 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,751723 | BrainData : 0,6539325;1,30095;4,033544;0,6605595;3,274117;-0,9736316;4,296836;0,9307908;-0,09329455;-0,8280126;-3,461043;-4,187544;2,971961;-2,452788;3,937759;-2,969645;4,877752;1,104956;-1,263545;-4,485285;-1,28168;0,1710802;-1,43903;1,154023;-2,854341;3,803888
Index: 10 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,742449 | BrainData : 0,6713033;1,297144;4,028364;0,6966399;3,252682;-0,9736316;4,305393;0,9671774;-0,1104694;-0,8727865;-3,467813;-4,187544;2,971961;-2,442142;3,937759;-2,969084;4,877752;1,110783;-1,224804;-4,50724;-1,274197;0,1710802;-1,487561;1,137855;-2,859085;3,772658
Index: 11 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,741839 | BrainData : 0,6629887;1,275814;4,053741;0,6817991;3,252682;-0,9593298;4,296347;0,9040183;-0,06510392;-0,8727865;-3,467813;-4,194874;2,971961;-2,414182;3,937759;-2,969645;4,877752;1,104059;-1,242256;-4,50724;-1,322869;0,1548519;-1,43903;1,154023;-2,859085;3,772658
Index: 12 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,722396 | BrainData : 0,6539325;1,275814;4,060446;0,6966399;3,252682;-0,9935447;4,305393;0,952102;-0,0471166;-0,890353;-3,467813;-4,187544;2,982975;-2,444987;3,911605;-2,969645;4,907381;1,073499;-1,263545;-4,50724;-1,332123;0,1710802;-1,43903;1,154023;-2,859981;3,743469
Index: 13 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,708412 | BrainData : 0,6124911;1,32995;4,067892;0,6326734;3,30111;-1,087247;4,254927;1,016457;-0,08626184;-0,9526335;-3,594959;-4,19624;2,96394;-2,374077;3,996958;-2,952877;4,895413;1,121841;-1,32271;-4,542359;-1,340001;0,2146161;-1,46892;1,113281;-2,881674;3,777824
Index: 14 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,696267 | BrainData : 0,6539325;1,25291;4,053741;0,7426517;3,252682;-0,9416981;4,305393;0,952102;-0,09329455;-0,8656549;-3,467813;-4,187544;2,998762;-2,452788;3,929157;-3,011235;4,841614;1,110783;-1,27754;-4,50724;-1,312342;0,1872738;-1,439258;1,154023;-2,850825;3,772658
