Generation: 567 | maxFitness: 3,670536 | maxFitnessGen: 2,047841 | maxFitnessGenBuf: 2,120048
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,120048 | BrainData : 0,8141065;1,277062;3,974214;0,6389145;3,457524;-1,17222;4,006797;0,9306467;0,09997858;-0,9887402;-3,650492;-4,081217;3,179266;-2,122622;3,917358;-2,960586;4,98362;0,7797511;-1,193309;-4,464168;-1,294754;0,2066883;-1,118666;1,108525;-2,860424;3,75053
Index: 1 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,119406 | BrainData : 0,8414979;1,277062;3,946397;0,6389145;3,457524;-1,167478;4,014302;0,9143475;0,08401863;-1,020131;-3,619475;-4,06208;3,157035;-2,07505;3,917358;-3,038421;4,999029;0,7797511;-1,216898;-4,464168;-1,33485;0,1837561;-1,148635;1,116576;-2,900596;3,759325
Index: 2 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,116375 | BrainData : 0,7645985;1,27827;3,977203;0,6839762;3,447397;-1,173979;4,022244;0,8118014;0,09997858;-0,9889867;-3,6163;-4,113118;3,179266;-2,094096;3,921241;-3,009152;5,041457;0,7893019;-1,22815;-4,471491;-1,268706;0,1981024;-1,186023;1,120632;-2,874072;3,771476
Index: 3 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,069098 | BrainData : 0,8141065;1,240006;3,946397;0,6600189;3,479154;-1,167478;4,01387;0,9143475;0,09997858;-1,029816;-3,650492;-4,036802;3,226228;-2,110663;3,957812;-2,992221;4,959024;0,8286218;-1,216898;-4,464168;-1,271699;0,2066883;-1,143691;1,108525;-2,841825;3,716297
Index: 4 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,063879 | BrainData : 0,7913274;1,277062;3,964529;0,6389145;3,457524;-1,167478;4,01387;0,8709488;0,05997046;-0,9667255;-3,635273;-4,051079;3,221716;-2,13711;3,947117;-3,002424;5,000305;0,7616374;-1,229957;-4,45083;-1,264174;0,2066883;-1,104431;1,108525;-2,868469;3,75053
Index: 5 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,063879 | BrainData : 0,8141065;1,277062;3,940189;0,6511302;3,457524;-1,217418;4,000591;0,9143475;0,09997858;-1,035388;-3,626499;-4,084042;3,152864;-2,117632;3,917358;-3,01025;4,959024;0,8272791;-1,216898;-4,45896;-1,301347;0,2066883;-1,128543;1,108525;-2,868469;3,75053
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,063879 | BrainData : 0,7846164;1,277062;3,946397;0,6389145;3,457524;-1,167478;4,000417;0,8954579;0,06901646;-0,9916886;-3,684225;-4,122676;3,138182;-2,110663;3,917358;-3,028324;4,959024;0,7797511;-1,216898;-4,464168;-1,301347;0,2066883;-1,158294;1,108525;-2,868469;3,75053
Index: 7 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,063879 | BrainData : 0,7671382;1,277062;3,955182;0,6389145;3,457524;-1,164262;3,985537;0,9143475;0,09997858;-0,9889867;-3,688688;-4,118147;3,220144;-2,079394;3,917358;-2,992221;4,959024;0,7797511;-1,257587;-4,467181;-1,30244;0,2066883;-1,15771;1,108525;-2,868469;3,75053
Index: 8 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,962677 | BrainData : 0,8186266;1,318962;4,013258;0,6546071;3,424363;-1,173979;4,01387;0,8623773;0,09184379;-0,9889867;-3,629641;-4,113118;3,179266;-2,056103;3,939161;-2,97194;5,051697;0,8141522;-1,190016;-4,457488;-1,366379;0,1779215;-1,148682;1,122512;-2,887231;3,771422
Index: 9 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,892988 | BrainData : 0,8141065;1,277062;3,92005;0,6389145;3,426768;-1,167478;4,005687;0,9143475;0,06749682;-0,9889867;-3,648629;-4,04272;3,167103;-2,082713;3,914556;-2,992221;4,954358;0,8077867;-1,216898;-4,498958;-1,292469;0,2100445;-1,148635;1,084291;-2,868469;3,75053
Index: 10 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,789041 | BrainData : 0,8087506;1,277062;3,967087;0,6389145;3,415786;-1,145716;4,01387;0,884137;0,131662;-0,9889867;-3,676315;-4,129876;3,158488;-2,110663;3,900499;-2,948898;4,965864;0,7797511;-1,216898;-4,464168;-1,343928;0,2052446;-1,148635;1,108525;-2,868469;3,713739
Index: 11 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,772722 | BrainData : 0,8141065;1,277062;3,964472;0,645037;3,457524;-1,167478;4,026098;0,9439095;0,09997858;-0,9889867;-3,650492;-4,127269;3,195659;-2,110663;3,917358;-3,034485;4,987138;0,7797511;-1,254419;-4,457496;-1,340477;0,2172269;-1,154892;1,108525;-2,868469;3,745058
Index: 12 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,763935 | BrainData : 0,8141065;1,318701;3,946397;0,6389145;3,497682;-1,13929;3,99225;0,8730829;0,09997858;-0,9853026;-3,688387;-4,084042;3,22159;-2,110663;3,876401;-2,951858;4,959024;0,8077111;-1,263388;-4,464168;-1,320429;0,1979023;-1,148635;1,109113;-2,846195;3,798356
Index: 13 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,755716 | BrainData : 0,7686234;1,277062;3,934693;0,6701704;3,462704;-1,167478;4,01387;0,8657289;0,1355902;-0,9889867;-3,638871;-4,084042;3,213357;-2,088611;3,961838;-2,992221;4,961513;0,7797511;-1,223394;-4,46163;-1,340606;0,1661307;-1,148635;1,108525;-2,868469;3,75053
Index: 14 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,755674 | BrainData : 0,8141065;1,277062;3,962629;0,6389145;3,457524;-1,184106;4,009798;0,878771;0,1377092;-0,9732804;-3,650492;-4,084042;3,179266;-2,110663;3,917358;-2,992221;5,00528;0,7797511;-1,251323;-4,464168;-1,289747;0,1617354;-1,101293;1,108525;-2,845423;3,711434
Index: 15 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,715136 | BrainData : 0,8609579;1,302953;3,979019;0,6389145;3,457524;-1,123041;4,051047;0,9143475;0,1213717;-0,9889867;-3,650492;-4,085939;3,151792;-2,126586;3,917358;-2,957784;4,959024;0,7671747;-1,216898;-4,498758;-1,264852;0,2276727;-1,148635;1,108525;-2,868469;3,75053
Index: 16 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,705009 | BrainData : 0,8141065;1,284543;3,946397;0,6389145;3,425237;-1,169994;4,01387;0,9143475;0,0862397;-0,9884909;-3,653429;-4,084042;3,181367;-2,139951;3,917358;-2,992221;4,954198;0,7797511;-1,216898;-4,445322;-1,301347;0,2066883;-1,148635;1,120963;-2,868469;3,737985
Index: 17 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,704366 | BrainData : 0,7655339;1,275534;3,955956;0,6161876;3,52627;-1,259981;4,028335;0,8770767;0,1633318;-0,9396105;-3,666769;-4,117406;3,087451;-2,107774;3,926482;-2,922349;4,927834;0,7917814;-1,175422;-4,472589;-1,320309;0,2109048;-1,128136;1,121135;-2,891532;3,781061
Index: 18 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,703737 | BrainData : 0,7242618;1,274481;4,053372;0,6256886;3,584902;-1,264954;4,006571;0,9191075;0,1774261;-0,9396105;-3,696267;-4,147452;3,14893;-2,111189;4,010584;-2,966373;5,016086;0,861001;-1,250081;-4,538045;-1,353321;0,1783495;-1,217274;1,14389;-2,918145;3,790607
Index: 19 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,688402 | BrainData : 0,8141065;1,254503;3,981773;0,6052719;3,457524;-1,167478;4,01272;0,8683822;0,05056825;-0,9505473;-3,650492;-4,084042;3,179266;-2,076185;3,917358;-3,00272;4,926339;0,8032165;-1,216898;-4,464168;-1,301347;0,2066883;-1,110908;1,108525;-2,903648;3,739958
Index: 20 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,687758 | BrainData : 0,8141065;1,292803;3,933159;0,6389145;3,488501;-1,167478;4,01387;0,8715955;0,09997858;-1,037729;-3,650492;-4,084042;3,208869;-2,142735;3,917358;-2,992221;4,959024;0,7533874;-1,247542;-4,426637;-1,338968;0,1721684;-1,164923;1,147014;-2,868469;3,720568
Index: 21 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,595332 | BrainData : 0,8516558;1,277062;3,897862;0,6434938;3,422342;-1,167478;4,053043;0,9143475;0,102156;-1,034493;-3,613323;-4,047913;3,179266;-2,089742;3,89405;-2,992221;4,959024;0,7797511;-1,216898;-4,439428;-1,263677;0,2376295;-1,173745;1,100539;-2,874727;3,75053
Index: 22 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,486777 | BrainData : 0,8028321;1,293272;3,974438;0,6154627;3,497231;-1,187317;4,013431;0,8897634;0,1234582;-0,9889867;-3,629641;-4,092755;3,179266;-2,061004;3,948657;-2,973113;5,004848;0,7841688;-1,190016;-4,50402;-1,361353;0,1900633;-1,148635;1,15264;-2,883011;3,75053
Index: 23 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,325758 | BrainData : 0,8141065;1,277062;3,944491;0,6389145;3,436052;-1,142825;4,027872;0,9143475;0,1117852;-0,9889867;-3,607099;-4,084042;3,179266;-2,159477;3,936362;-3,006282;4,959024;0,7797511;-1,180181;-4,475584;-1,301347;0,2066883;-1,148635;1,145404;-2,8543;3,75053
Index: 24 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,28311 | BrainData : 0,7721477;1,319293;3,946397;0,6389145;3,457315;-1,167478;4,01387;0,9143475;0,06294017;-0,9889867;-3,608234;-4,126457;3,213518;-2,110663;3,917358;-2,992221;4,959024;0,7415933;-1,216898;-4,464168;-1,331959;0,2066883;-1,130333;1,063885;-2,869685;3,779862
Index: 25 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,137461 | BrainData : 0,8314241;1,233912;3,966149;0,6032578;3,416321;-1,20443;3,969154;0,9143475;0,09997858;-1,00796;-3,650492;-4,126003;3,179266;-2,096343;3,917358;-2,992221;4,959024;0,7797511;-1,216898;-4,487448;-1,301347;0,245796;-1,148635;1,095212;-2,875829;3,723744
Index: 26 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,10149 | BrainData : 0,7945783;1,312178;3,946397;0,6389145;3,457524;-1,148792;4,001931;0,8919973;0,09997858;-1,001347;-3,650492;-4,084042;3,179266;-2,110663;3,901017;-2,992221;4,959024;0,7797511;-1,216898;-4,489193;-1,301347;0,1848467;-1,189314;1,058882;-2,868469;3,754571
Index: 27 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,04592 | BrainData : 0,8311656;1,277062;3,946397;0,688888;3,457524;-1,196249;4,01387;0,9143475;0,145201;-1,031467;-3,658843;-4,084042;3,143722;-2,110663;3,893896;-2,947895;4,984166;0,7797511;-1,216898;-4,497314;-1,316551;0,179137;-1,146887;1,067169;-2,868469;3,795548
Index: 28 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,016644 | BrainData : 0,811299;1,292732;3,946397;0,6389145;3,457524;-1,136394;3,988369;0,9114252;0,0947152;-0,9889867;-3,650492;-4,057405;3,181296;-2,110663;3,903068;-3,042044;4,959024;0,7797511;-1,260063;-4,427267;-1,298658;0,2447954;-1,155332;1,108525;-2,913992;3,765842
Index: 29 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,9559126 | BrainData : 0,780945;1,330882;3,976556;0,5901047;3,578779;-1,224468;4,029688;0,8712943;0,1475355;-0,9614952;-3,718031;-4,135351;3,175748;-2,174868;3,923965;-2,936011;5,022509;0,7979091;-1,180539;-4,568748;-1,353321;0,2234852;-1,188657;1,173448;-2,847393;3,763342
Index: 30 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,9381952 | BrainData : 0,789277;1,292475;3,992697;0,6089312;3,54193;-1,225844;4,035877;0,9012925;0,1581915;-0,9193566;-3,656299;-4,171165;3,116832;-2,120506;3,887102;-2,961815;4,968612;0,8090555;-1,22007;-4,479946;-1,416239;0,2103464;-1,195842;1,18409;-2,850404;3,765553
Index: 31 | Name: car 48 | Brain Type: TOP2 | Fitness: 0,8475903 | BrainData : 0,7660183;1,277062;3,946397;0,617341;3,480783;-1,167478;4,050533;0,9092486;0,09997858;-0,9576271;-3,650492;-4,057935;3,179266;-2,078801;3,917358;-2,992221;4,952762;0,7797511;-1,179872;-4,464168;-1,301347;0,2478846;-1,148635;1,156641;-2,868469;3,75053
Index: 32 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,7027724 | BrainData : 0,7819774;1,231517;3,976377;0,6045507;3,544473;-1,13859;4,062541;0,8977302;0,07870174;-1,028863;-3,67157;-4,092943;3,156048;-2,094096;3,907298;-2,992221;4,996148;0,8491771;-1,210172;-4,422731;-1,268593;0,2426431;-1,189513;1,193355;-2,896528;3,75053
Index: 33 | Name: car 3 | Brain Type: RandomParents | Fitness: 0,5787272 | BrainData : 4,814553;-1,186642;4,806155;-0,7279018;-4,081181;-2,417418;0,1646322;2,672012;3,070417;3,073446;0,09550762;-3,624492;0,5464957;-3,858074;-0,423872;-0,5235745;-1,807389;3,305845;3,486843;3,326818;3,501328;0,133008;-3,997368;-1,023452;1,727977;1,448091
Index: 34 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,5760457 | BrainData : 4,785576;0,843163;-3,626863;1,031363;1,2095;1,391978;-3,111983;3,91066;-4,782695;1,953302;-0,3240032;2,67704;4,503881;1,443095;0,4026442;1,655744;3,791004;4,402333;-4,764295;-0,8092113;-0,5180664;-1,233828;0,06070805;-1,37871;-0,1305251;4,233359
Index: 35 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,5740157 | BrainData : 2,921016;1,512713;-1,482882;0,2113776;0,2008505;-4,955673;-3,406306;0,9391947;2,640027;-3,919225;-4,94958;2,063347;-3,171853;2,066042;-0,3285127;-3,807038;-0,3217645;3,080674;1,896053;2,80625;1,691227;-3,732733;-2,952229;2,130436;4,393351;-4,619527
Index: 36 | Name: car 11 | Brain Type: RandomParents | Fitness: 0,5714274 | BrainData : 3,669827;2,737281;1,691984;-2,22349;-3,301061;0,6781154;0,7521276;4,265641;-3,95235;-4,744162;4,19162;1,379106;-1,681295;-3,888817;-0,8567424;-0,6271772;2,360409;-1,254407;1,040511;-0,1448913;1,403595;4,210985;-1,307671;-4,825721;3,628969;-4,724686
Index: 37 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,5700985 | BrainData : -1,28536;-1,462495;-1,488137;-3,544647;1,900959;-3,312806;3,211024;0,9092445;3,481067;4,110215;2,681354;4,84657;-1,111535;-1,22436;3,858012;4,376188;-3,629931;2,702518;2,343684;4,437307;3,199726;1,221762;-3,400957;0,008740775;4,751743;1,725406
Index: 38 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,5699788 | BrainData : -4,001242;-4,571028;-1,292388;-0,3899579;0,9204154;4,548881;1,598788;2,820714;1,191001;-3,667862;4,510151;0,6842499;-2,452903;-2,20216;2,596211;-3,091621;-3,449654;-4,546995;1,688251;-3,469487;2,829534;-3,395635;3,658445;1,683365;3,331311;-2,761514
