Generation: 894 | maxFitness: 3,670536 | maxFitnessGen: 2,131459 | maxFitnessGenBuf: 2,494336
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,494336 | BrainData : -2,310812;0,1900309;-2,043357;0,1689995;-3,231916;4,443316;-0,2160378;3,472184;2,251896;4,547069;1,121854;-4,746559;-4,589274;2,232933;-2,520779;-3,477335;-0,1778453;-4,565781;4,422266;-0,2771485;-3,842784;-3,083251;2,290823;-2,265994;-1,80069;4,129534
Index: 1 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,493824 | BrainData : -2,250939;0,1398625;-2,113516;0,1890568;-3,231494;4,511827;-0,1859348;3,432161;2,254324;4,584539;1,170052;-4,752343;-4,582338;2,245279;-2,384328;-3,52632;-0,1894366;-4,565781;4,489941;-0,1594249;-3,853629;-3,011481;2,287374;-2,278234;-1,78487;4,086763
Index: 2 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,486076 | BrainData : -2,250939;0,195308;-2,036288;0,1494768;-3,231494;4,489028;-0,1682735;3,432161;2,218847;4,584539;1,16825;-4,722355;-4,612793;2,232933;-2,428014;-3,52632;-0,1773481;-4,584685;4,452899;-0,1911433;-3,827161;-3,060899;2,272248;-2,295868;-1,796566;4,080143
Index: 3 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,483116 | BrainData : -2,250939;0,179267;-2,070048;0,1689995;-3,276457;4,489028;-0,1904469;3,462578;2,265488;4,619622;1,168895;-4,744839;-4,568651;2,26561;-2,428014;-3,52632;-0,1715066;-4,565781;4,454651;-0,2055072;-3,827161;-3,005496;2,272248;-2,279943;-1,80069;4,086763
Index: 4 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,478694 | BrainData : -2,389099;0,1687411;-2,095596;0,192309;-3,338355;4,41717;-0,2080212;3,331295;2,226676;4,501757;1,202185;-4,817252;-4,580971;2,253663;-2,468969;-3,519288;-0,2268921;-4,476343;4,470365;-0,1788836;-3,878966;-3,095937;2,224149;-2,264392;-1,857351;4,121195
Index: 5 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,478363 | BrainData : -2,250939;0,181937;-2,100247;0,1695803;-3,231494;4,489028;-0,1745359;3,466578;2,218847;4,584539;1,16825;-4,752343;-4,611932;2,232933;-2,451937;-3,52632;-0,1521342;-4,54973;4,454651;-0,1906709;-3,803875;-3,059079;2,272248;-2,31668;-1,80069;4,081315
Index: 6 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,444412 | BrainData : -2,250939;0,134004;-2,106287;0,1689995;-3,231494;4,523331;-0,1942687;3,432161;2,266538;4,544036;1,16825;-4,752343;-4,657458;2,232933;-2,473756;-3,52632;-0,1773481;-4,565781;4,427337;-0,2055072;-3,827161;-3,011175;2,266159;-2,279943;-1,80069;4,086763
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,381531 | BrainData : -2,293818;0,179267;-2,069925;0,1509227;-3,280029;4,489028;-0,1850573;3,432161;2,203601;4,584539;1,184566;-4,752343;-4,579071;2,232933;-2,425574;-3,479191;-0,1698808;-4,568549;4,472721;-0,2055072;-3,844429;-2,972952;2,272248;-2,272086;-1,80069;4,106472
Index: 8 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,381021 | BrainData : -2,283534;0,2286458;-2,070048;0,1232622;-3,279407;4,507672;-0,1953291;3,432161;2,218847;4,584539;1,16825;-4,758571;-4,611932;2,232933;-2,428014;-3,52632;-0,133077;-4,565781;4,499055;-0,2055072;-3,793866;-3,011481;2,272248;-2,279943;-1,812141;4,086763
Index: 9 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,368266 | BrainData : -2,250939;0,179267;-2,070048;0,1301671;-3,231494;4,49438;-0,1745359;3,432161;2,265793;4,584539;1,198432;-4,752343;-4,629221;2,232933;-2,428014;-3,477792;-0,1773481;-4,565781;4,454651;-0,2499899;-3,864354;-3,045694;2,312982;-2,265832;-1,80069;4,13293
Index: 10 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,353525 | BrainData : -2,250939;0,179267;-2,030842;0,1340237;-3,189133;4,489028;-0,1272647;3,392886;2,218847;4,584539;1,13112;-4,750158;-4,56881;2,207023;-2,42473;-3,52632;-0,1773481;-4,565781;4,483087;-0,1626533;-3,780903;-3,017596;2,272248;-2,279943;-1,80069;4,112748
Index: 11 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,351767 | BrainData : -2,250939;0,179267;-2,077746;0,1689995;-3,254082;4,489028;-0,2118095;3,432161;2,217126;4,584539;1,16825;-4,752343;-4,652958;2,226141;-2,428014;-3,525778;-0,1773481;-4,516251;4,415492;-0,2055072;-3,827161;-3,011481;2,257459;-2,279943;-1,80069;4,086763
Index: 12 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,344589 | BrainData : -2,278607;0,1526482;-2,070048;0,2034589;-3,190885;4,489028;-0,195964;3,432161;2,248277;4,584539;1,202998;-4,760723;-4,611932;2,249325;-2,428014;-3,535013;-0,2246431;-4,573104;4,454651;-0,1587504;-3,827161;-3,011481;2,272248;-2,279943;-1,775246;4,059161
Index: 13 | Name: car 4 | Brain Type: RandomParents | Fitness: 2,316233 | BrainData : -2,224852;0,1802486;-2,123336;0,2106431;-3,28847;4,502918;-0,1793406;3,444552;2,251896;4,633735;1,171014;-4,704538;-4,597508;2,186269;-2,446444;-3,468869;-0,2184709;-4,606097;4,437419;-0,2479764;-3,826107;-2,999797;2,255344;-2,333574;-1,817228;4,129534
Index: 14 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,274618 | BrainData : -2,250939;0,2048863;-2,02911;0,1689995;-3,231494;4,489028;-0,1745359;3,432161;2,211832;4,621901;1,16825;-4,799692;-4,655845;2,232933;-2,454859;-3,564931;-0,1687659;-4,605846;4,454651;-0,2055072;-3,827161;-2,968199;2,272248;-2,279943;-1,761833;4,043828
Index: 15 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,198616 | BrainData : -2,250939;0,1347611;-2,070048;0,1598886;-3,251727;4,484849;-0,1497937;3,432161;2,218847;4,61415;1,151611;-4,786352;-4,611594;2,24476;-2,451044;-3,52632;-0,1773481;-4,565781;4,481477;-0,2055072;-3,827161;-3,011481;2,30217;-2,264001;-1,794724;4,086763
Index: 16 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,193773 | BrainData : -2,272119;0,1777588;-2,066261;0,1689995;-3,255882;4,489028;-0,1660971;3,4308;2,25479;4,584539;1,16825;-4,750834;-4,611932;2,242658;-2,462375;-3,52632;-0,1773481;-4,582131;4,454651;-0,2055072;-3,844496;-3,011481;2,272248;-2,268923;-1,80069;4,046212
Index: 17 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,133953 | BrainData : -2,250939;0,179267;-2,098188;0,2166199;-3,231494;4,489028;-0,1745359;3,432161;2,218847;4,538008;1,16825;-4,752343;-4,59495;2,241142;-2,413247;-3,569544;-0,212499;-4,516582;4,473308;-0,2055072;-3,82216;-3,011481;2,222819;-2,264696;-1,80069;4,059571
Index: 18 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,112631 | BrainData : -2,264743;0,179267;-2,098675;0,1689995;-3,252886;4,489028;-0,1345913;3,476103;2,194113;4,584539;1,148838;-4,752343;-4,605592;2,232933;-2,428014;-3,485774;-0,1843656;-4,565781;4,454651;-0,1695209;-3,797838;-3,011481;2,271947;-2,268887;-1,770029;4,086763
Index: 19 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,102753 | BrainData : -2,250939;0,179267;-2,070048;0,1546757;-3,279118;4,441823;-0,1745359;3,432161;2,218827;4,597421;1,16825;-4,799316;-4,637836;2,279454;-2,431137;-3,52632;-0,1804231;-4,565781;4,454651;-0,1784815;-3,825557;-3,00283;2,246582;-2,240733;-1,80069;4,113082
