Generation: 616 | maxFitness: 3,670536 | maxFitnessGen: 2,003393 | maxFitnessGenBuf: 2,163674
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 3 | Brain Type: RandomParents | Fitness: 2,163674 | BrainData : -2,316772;0,2815402;-1,924348;0,6894459;-3,256476;3,932889;-0,1529757;3,565953;1,800286;4,95751;1,47024;-4,995283;-4,22837;1,800873;-2,363099;-3,186235;-0,2967321;-5,015299;3,947766;-0,02121919;-4,105867;-2,944996;1,947752;-2,51586;-2,094273;4,073888
Index: 1 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,162209 | BrainData : -2,351598;0,3220739;-1,886325;0,6924721;-3,292547;3,884282;-0,1569225;3,588821;1,884284;5,033195;1,459008;-5,022097;-4,198963;1,800873;-2,320545;-3,161084;-0,274121;-5,047668;3,968594;-0,01384803;-4,126791;-2,97608;1,952469;-2,466563;-2,110841;4,11383
Index: 2 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,159374 | BrainData : -2,285541;0,2723315;-1,915226;0,6894459;-3,256476;3,932889;-0,1633106;3,565953;1,837683;4,980861;1,459008;-4,942738;-4,154738;1,800873;-2,410562;-3,186235;-0,2628684;-4,995921;3,892367;-0,01384803;-4,078108;-2,944996;1,92768;-2,52091;-2,09621;4,026733
Index: 3 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,15924 | BrainData : -2,316772;0,3148639;-1,886325;0,6894459;-3,256476;3,932889;-0,1529757;3,565953;1,837683;4,994189;1,465384;-4,969743;-4,222291;1,800873;-2,317242;-3,186235;-0,316544;-5,015299;3,949971;0,01389315;-4,171677;-2,960801;1,91076;-2,52091;-2,127386;4,050396
Index: 4 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,136811 | BrainData : -2,351598;0,2861957;-1,896774;0,6894459;-3,300096;3,881857;-0,1743349;3,614887;1,85043;5,023179;1,498225;-5,084729;-4,196699;1,800873;-2,377149;-3,202828;-0,266804;-5,058346;3,959631;0,01300117;-4,128363;-2,983702;1,929227;-2,492408;-2,094273;4,050396
Index: 5 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,136811 | BrainData : -2,283058;0,2801601;-1,876132;0,6894459;-3,256476;3,909705;-0,1776007;3,565953;1,837683;5,035465;1,459008;-4,991518;-4,244931;1,834596;-2,363099;-3,186235;-0,3270558;-5,015299;3,956677;0,03223978;-4,115595;-2,951834;1,929227;-2,52933;-2,094273;4,050396
Index: 6 | Name: car 2 | Brain Type: RandomParents | Fitness: 2,120651 | BrainData : -2,376333;0,3486015;-1,90722;0,6709085;-3,283128;3,897252;-0,1760313;3,565953;1,829414;4,964108;1,444345;-5,029624;-4,187336;1,806831;-2,357646;-3,152864;-0,3129709;-5,013119;3,943161;-0,0226649;-4,114558;-2,913847;1,938918;-2,538387;-2,08256;4,050396
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,10069 | BrainData : -2,316772;0,2271481;-1,868911;0,7066907;-3,246085;3,979957;-0,1073068;3,565953;1,794266;4,994189;1,459008;-4,952112;-4,239098;1,800873;-2,355152;-3,186235;-0,3060656;-5,015299;3,940856;-0,01384803;-4,115608;-2,944996;1,929227;-2,52091;-2,076664;4,02498
Index: 8 | Name: car 10 | Brain Type: RandomParents | Fitness: 2,076963 | BrainData : -2,351598;0,2355515;-1,868575;0,695591;-3,21003;3,957203;-0,206097;3,560227;1,912539;4,961044;1,459008;-4,982635;-4,222624;1,824295;-2,392733;-3,136766;-0,274121;-4,955237;3,95782;-0,01384803;-4,115294;-2,929675;1,915618;-2,445993;-2,10004;4,050396
Index: 9 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,068971 | BrainData : -2,316772;0,2723315;-1,886325;0,6454264;-3,262592;3,903689;-0,1848285;3,565953;1,837683;4,994199;1,459008;-4,991518;-4,24742;1,772062;-2,363099;-3,186235;-0,3068783;-5,015299;3,941849;-0,01384803;-4,150436;-2,944996;1,930903;-2,52091;-2,061009;4,00963
Index: 10 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,0565 | BrainData : -2,319566;0,2723315;-1,886325;0,6621357;-3,21981;3,932889;-0,1741952;3,578576;1,795122;4,994189;1,459008;-4,991518;-4,172493;1,800873;-2,3422;-3,186235;-0,3068783;-5,029615;3,91593;-0,05269666;-4,133115;-2,967916;1,917779;-2,566692;-2,094273;4,050396
Index: 11 | Name: car 4 | Brain Type: RandomParents | Fitness: 2,046991 | BrainData : -2,367787;0,3220739;-1,905902;0,6894459;-3,292547;3,918803;-0,1569225;3,588821;1,836978;4,971078;1,499982;-5,041504;-4,211806;1,800873;-2,361919;-3,188211;-0,274121;-5,047668;4,007143;-0,01190193;-4,126791;-2,992235;1,945433;-2,509127;-2,106953;4,079989
