Generation: 122 | maxFitness: 1,854505 | maxFitnessGen: 1,642743 | maxFitnessGenBuf: 1,69967
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,69967 | BrainData : 1,148394;1,216966;3,594993;0,3134801;3,181221;-0,4305841;4,222869;0,5238653;-0,181016;-1,206122;-3,689854;-3,99782;3,403658;-2,775735;3,720218;-3,232479;4,741182;1,620268;-1,07959;-4,594406;-0,8212846;0,2647546;-1,132658;1,241725;-2,676546;4,015352
Index: 1 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,696479 | BrainData : 1,148394;1,159;3,604564;0,2359347;3,110723;-0,3970181;4,153786;0,5345623;-0,1913759;-1,241656;-3,652208;-4,022622;3,423004;-2,82082;3,763065;-3,273997;4,752215;1,486653;-1,115489;-4,5075;-0,7788589;0,2228366;-1,077886;1,250659;-2,735838;4,036209
Index: 2 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 1,690927 | BrainData : 3,836539;-1,431288;4,246155;3,350256;-3,525633;3,79835;-4,612751;4,210174;-0,9489579;-2,44777;4,671093;-2,203166;3,260975;-0,5909853;3,197331;0,8908553;-3,055807;4,224979;0,01596165;-2,495543;3,915068;-1,711014;-0,08226109;-1,549645;1,082592;-4,242334
Index: 3 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,686852 | BrainData : 1,148394;1,159;3,578876;0,2939165;3,121476;-0,2956406;4,145504;0,5369248;-0,236366;-1,204231;-3,667943;-4,119513;3,389876;-2,794084;3,676264;-3,229041;4,692995;1,530299;-1,160992;-4,533258;-0,7962204;0,1850225;-1,112262;1,250659;-2,793313;3,999269
Index: 4 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,660604 | BrainData : 1,148394;1,119393;3,598841;0,2745676;3,110723;-0,4115382;4,147953;0,5345623;-0,2532663;-1,241391;-3,667943;-4,005268;3,358695;-2,869178;3,734824;-3,297602;4,768686;1,486653;-1,115489;-4,533258;-0,820015;0,2331931;-1,077886;1,250659;-2,706262;4,027009
Index: 5 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,620202 | BrainData : 1,161441;1,159;3,604564;0,2745676;3,110723;-0,3756894;4,149004;0,5345623;-0,249289;-1,241391;-3,674447;-4,022622;3,401427;-2,82082;3,723685;-3,303202;4,708567;1,498674;-1,115489;-4,533258;-0,7691737;0,2170552;-1,042852;1,250659;-2,765179;4,036209
Index: 6 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,617182 | BrainData : 1,191616;1,186669;3,618515;0,2757581;3,130731;-0,3397448;4,189309;0,5345623;-0,2236198;-1,241391;-3,667943;-4,003922;3,357354;-2,82082;3,761551;-3,297602;4,752215;1,516747;-1,115489;-4,526521;-0,7993225;0,2228366;-1,089392;1,250659;-2,703167;4,017744
Index: 7 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,605306 | BrainData : 1,152997;1,155993;3,610751;0,2745676;3,110723;-0,4170281;4,189309;0,4859902;-0,2325723;-1,221693;-3,667943;-4,063317;3,401427;-2,82082;3,723685;-3,297602;4,706105;1,486653;-1,115489;-4,533258;-0,7788589;0,2195834;-1,030672;1,240876;-2,735838;4,036209
Index: 8 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,595689 | BrainData : 1,19673;1,133082;3,601092;0,2745676;3,146999;-0,3756894;4,189309;0,5773678;-0,2236198;-1,241391;-3,667943;-3,985792;3,401427;-2,82082;3,679997;-3,297602;4,752215;1,486653;-1,09673;-4,49339;-0,7878703;0,2228366;-1,077886;1,258851;-2,715966;4,069201
Index: 9 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,585203 | BrainData : 1,161071;1,159;3,641634;0,2745676;3,110723;-0,4054216;4,214077;0,5345623;-0,2236198;-1,241391;-3,657996;-3,980298;3,401427;-2,831228;3,723685;-3,28901;4,752215;1,43994;-1,115489;-4,518984;-0,7788589;0,2228366;-1,077886;1,250659;-2,735838;4,003549
Index: 10 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,58376 | BrainData : 1,181495;1,186265;3,592818;0,2745676;3,135086;-0,3473964;4,173499;0,5364848;-0,2243749;-1,241391;-3,71339;-4,055608;3,41417;-2,867235;3,68432;-3,251138;4,780656;1,514497;-1,142688;-4,617425;-0,7788589;0,226859;-1,115915;1,250659;-2,723787;3,996306
