Generation: 133 | maxFitness: 3,670536 | maxFitnessGen: 1,632392 | maxFitnessGenBuf: 1,711585
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,711585 | BrainData : 1,129753;1,167413;3,550378;0,3688068;3,075425;-0,3713104;4,314316;0,582947;-0,2128213;-1,234416;-3,790358;-3,959921;3,37467;-2,721234;3,743381;-3,289379;4,732408;1,554794;-1,012951;-4,570149;-0,8007755;0,1770296;-1,122784;1,262921;-2,757532;3,967463
Index: 1 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,709423 | BrainData : 1,129753;1,137276;3,587265;0,3688068;3,075425;-0,4581208;4,336915;0,5645057;-0,1906492;-1,235985;-3,833855;-3,966988;3,38707;-2,721234;3,743381;-3,275681;4,728058;1,4951;-1,012951;-4,615075;-0,7868434;0,2015986;-1,122784;1,262921;-2,74471;4,013832
Index: 2 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,706923 | BrainData : 1,129753;1,186368;3,5532;0,3688068;3,101649;-0,4106669;4,314316;0,5708187;-0,1861469;-1,223274;-3,790358;-4,012937;3,37467;-2,721234;3,772889;-3,264134;4,732408;1,546412;-1,012951;-4,613782;-0,8781676;0,2026478;-1,166194;1,262921;-2,74471;4,013832
Index: 3 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,702898 | BrainData : 1,129753;1,143417;3,557007;0,3688068;3,075425;-0,4106669;4,319936;0,6206948;-0,1662598;-1,203519;-3,792615;-3,987041;3,37467;-2,721234;3,743381;-3,271629;4,732408;1,528151;-1,012951;-4,615075;-0,8629376;0,1910398;-1,122784;1,262921;-2,74471;3,97645
Index: 4 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,700715 | BrainData : 1,143102;1,129843;3,540838;0,3990213;3,075425;-0,4106669;4,314316;0,5708187;-0,1906492;-1,197651;-3,82105;-3,972461;3,363341;-2,750802;3,71412;-3,324394;4,699488;1,529969;-1,012951;-4,615075;-0,8195375;0,2026478;-1,159796;1,266741;-2,74471;4,013832
Index: 5 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,699075 | BrainData : 1,145094;1,119417;3,526309;0,3902886;3,051621;-0,4106669;4,314316;0,5730068;-0,2051015;-1,24488;-3,792479;-3,94375;3,333277;-2,721234;3,702834;-3,184042;4,683107;1,526545;-1,077749;-4,550649;-0,8304591;0,2229398;-1,101693;1,262921;-2,736908;4,044124
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,698913 | BrainData : 1,129753;1,115398;3,557007;0,3688068;3,075425;-0,4016088;4,302638;0,5708187;-0,1906492;-1,250319;-3,790358;-3,966988;3,37467;-2,674973;3,743352;-3,289229;4,732408;1,550804;-1,012951;-4,615075;-0,8351781;0,2026478;-1,122784;1,262921;-2,752605;4,011258
Index: 7 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,659819 | BrainData : 1,097008;1,117875;3,547482;0,3767179;3,091594;-0,3851762;4,314316;0,5546528;-0,1906492;-1,235985;-3,783175;-3,966988;3,37467;-2,72794;3,743381;-3,278613;4,732408;1,53696;-1,012951;-4,663887;-0,8351781;0,2026478;-1,135942;1,262456;-2,74471;4,02798
Index: 8 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,641441 | BrainData : 1,129753;1,143417;3,515489;0,3688068;3,038723;-0,4106669;4,309472;0,5841258;-0,1906492;-1,235985;-3,831846;-3,966988;3,354812;-2,721234;3,743381;-3,289034;4,732408;1,516291;-0,9848201;-4,646426;-0,8583508;0,2026478;-1,091508;1,224969;-2,782494;3,987427
Index: 9 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,622734 | BrainData : 1,129753;1,143417;3,557007;0,3688068;3,075425;-0,4106669;4,314316;0,5708187;-0,1906492;-1,235985;-3,790358;-3,966988;3,386329;-2,721234;3,694206;-3,311118;4,707498;1,50021;-1,020654;-4,615075;-0,8351781;0,2252102;-1,122784;1,262921;-2,746796;4,05653
Index: 10 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,61016 | BrainData : 1,116181;1,143417;3,509423;0,3368729;3,041924;-0,4106669;4,314316;0,5708187;-0,189212;-1,233756;-3,743731;-3,966988;3,35964;-2,677148;3,743381;-3,237021;4,732408;1,521757;-1,05165;-4,615075;-0,8395082;0,2026478;-1,122784;1,262921;-2,74471;3,989694
Index: 11 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,607422 | BrainData : 1,121019;1,20339;3,601427;0,3176687;3,078382;-0,3646228;4,246868;0,5098328;-0,1058755;-1,198548;-3,748858;-4,079591;3,438744;-2,68832;3,820667;-3,198977;4,745197;1,584427;-1,077613;-4,631324;-0,8587816;0,2740197;-1,103512;1,221597;-2,692554;3,993734
Index: 12 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,597769 | BrainData : 1,129753;1,143417;3,550502;0,4186113;3,075425;-0,4106669;4,288188;0,5708187;-0,1906492;-1,235985;-3,801428;-3,966988;3,37467;-2,714251;3,743381;-3,277583;4,732408;1,519922;-1,012951;-4,615075;-0,8514268;0,1622092;-1,122784;1,301596;-2,725792;4,01584
Index: 13 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,595424 | BrainData : 1,090673;1,143417;3,557007;0,3688068;3,043985;-0,4106669;4,311968;0,5708187;-0,1906492;-1,280168;-3,796037;-4,008493;3,37467;-2,721234;3,743381;-3,309843;4,732408;1,519431;-1,012951;-4,615075;-0,8351781;0,2026478;-1,119286;1,262921;-2,719779;4,013832
