Generation: 368 | maxFitness: 3,670536 | maxFitnessGen: 1,78524 | maxFitnessGenBuf: 1,843805
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,843805 | BrainData : 0,8171489;1,014375;3,747971;0,3952981;3,306462;-0,8701397;4,114089;0,5414361;-0,249438;-0,9367409;-3,823581;-4,260869;3,135433;-2,865211;3,752882;-3,080343;5,077523;1,402804;-1,187628;-4,690171;-1,142218;0,2921683;-1,539474;1,136345;-2,675173;3,818075
Index: 1 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,842592 | BrainData : 0,8341292;1,014768;3,821569;0,4118441;3,264755;-0,8805671;4,134044;0,5516717;-0,2594645;-0,8746721;-3,800819;-4,302894;3,148824;-2,93782;3,750684;-3,142127;5,120658;1,422635;-1,193578;-4,610011;-1,149167;0,2921683;-1,469608;1,180918;-2,609165;3,838014
Index: 2 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,842592 | BrainData : 0,755816;0,9966239;3,866257;0,4117445;3,264755;-0,8805671;4,122141;0,5516717;-0,2711871;-0,885839;-3,829679;-4,295083;3,148824;-2,981657;3,779415;-3,069064;5,077326;1,463512;-1,209011;-4,615423;-1,142218;0,2921683;-1,498412;1,180918;-2,609165;3,838014
Index: 3 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,842093 | BrainData : 0,7924078;0,9656317;3,821569;0,4493588;3,264755;-0,8805671;4,162525;0,5516717;-0,2159476;-0,8164073;-3,804008;-4,272088;3,148824;-2,930572;3,782832;-3,110533;5,120658;1,437966;-1,199041;-4,65905;-1,173403;0,2921683;-1,490401;1,190297;-2,609165;3,86157
Index: 4 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,841224 | BrainData : 0,790883;1,011724;3,821569;0,4117445;3,266746;-0,9064373;4,122141;0,5950252;-0,2594645;-0,8605914;-3,847825;-4,279204;3,111548;-2,962793;3,79353;-3,075992;5,137063;1,472157;-1,185238;-4,67709;-1,142218;0,3231831;-1,457701;1,154631;-2,609165;3,847708
Index: 5 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,794794 | BrainData : 0,7737864;0,9903365;3,858751;0,3876521;3,264809;-0,8299056;4,081641;0,5774537;-0,2594645;-0,8605914;-3,849213;-4,302894;3,135433;-2,900685;3,781121;-3,110533;5,119973;1,398428;-1,118551;-4,593537;-1,205184;0,2921683;-1,527364;1,211663;-2,545076;3,804625
Index: 6 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,761034 | BrainData : 0,7521995;1,013399;3,821569;0,3959403;3,264755;-0,8805671;4,12038;0,5402886;-0,2594645;-0,8605914;-3,847825;-4,302894;3,148824;-2,93782;3,781121;-3,064825;5,120658;1,422635;-1,199041;-4,637595;-1,142218;0,3164112;-1,490401;1,152098;-2,609165;3,838014
Index: 7 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,760691 | BrainData : 0,7512046;1,053982;3,821569;0,4599748;3,264755;-0,8805671;4,122141;0,5821436;-0,2372673;-0,8737099;-3,867073;-4,27853;3,148824;-2,93782;3,781121;-3,131757;5,120658;1,444762;-1,199041;-4,65905;-1,115331;0,2921683;-1,490401;1,160898;-2,631271;3,838014
Index: 8 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,753646 | BrainData : 0,8026527;0,9903365;3,806858;0,4368667;3,264809;-0,8411581;4,131478;0,5395892;-0,2594645;-0,8605914;-3,849213;-4,302894;3,148153;-2,900806;3,781121;-3,126819;5,119973;1,445439;-1,159085;-4,615258;-1,156001;0,2921683;-1,474331;1,180918;-2,568984;3,804625
Index: 9 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,752146 | BrainData : 0,8155048;1,059548;3,870801;0,370739;3,264755;-0,8805671;4,122141;0,583127;-0,2174321;-0,8648044;-3,827623;-4,271947;3,148824;-2,964926;3,781121;-3,084075;5,12649;1,416503;-1,219426;-4,612143;-1,142218;0,2921683;-1,517079;1,180918;-2,591233;3,838014
Index: 10 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,750592 | BrainData : 0,7952046;0,9601904;3,771293;0,4031187;3,272385;-0,7726201;4,132377;0,5752277;-0,2784086;-0,9078301;-3,802642;-4,267663;3,147968;-2,93548;3,792271;-3,150169;5,051269;1,446599;-1,162027;-4,675866;-1,236749;0,2822433;-1,490401;1,175516;-2,627812;3,852321
Index: 11 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,744414 | BrainData : 0,7737864;0,9572134;3,813438;0,3597425;3,306462;-0,8411581;4,059682;0,5538736;-0,249438;-0,8956005;-3,849213;-4,254076;3,135433;-2,900433;3,814209;-3,096625;5,077523;1,439175;-1,163853;-4,722448;-1,142218;0,269932;-1,539474;1,180918;-2,627542;3,837633
Index: 12 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,743622 | BrainData : 0,7573569;1,000556;3,805953;0,4117445;3,268036;-0,8384965;4,148989;0,5516717;-0,2594645;-0,8605914;-3,863874;-4,302894;3,130844;-2,93782;3,781121;-3,110533;5,135135;1,443562;-1,199041;-4,688042;-1,142218;0,2921683;-1,47862;1,180918;-2,587643;3,838014
Index: 13 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,717556 | BrainData : 0,8123474;1,017293;3,821569;0,4554178;3,264755;-0,849573;4,122141;0,5295211;-0,2903412;-0,8844881;-3,825873;-4,339892;3,164481;-2,888467;3,781121;-3,065231;5,120658;1,428982;-1,199041;-4,627929;-1,142218;0,2921683;-1,520315;1,180918;-2,586415;3,838014
Index: 14 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,716258 | BrainData : 0,790883;1,013399;3,821569;0,4523367;3,264755;-0,8903309;4,122141;0,5516717;-0,2914385;-0,8884252;-3,847825;-4,332112;3,148824;-2,93782;3,789534;-3,062601;5,090611;1,45693;-1,149582;-4,65905;-1,142218;0,2921683;-1,490401;1,180918;-2,585065;3,838014
Index: 15 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,714243 | BrainData : 0,7954757;1,013399;3,821569;0,4117445;3,264755;-0,8824632;4,118465;0,5516717;-0,2594645;-0,8321621;-3,825426;-4,324067;3,174384;-2,920334;3,78737;-3,115523;5,120658;1,46859;-1,197353;-4,653693;-1,141053;0,2779219;-1,537113;1,180918;-2,609165;3,838014
Index: 16 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,705339 | BrainData : 0,790883;1,059018;3,821569;0,4117445;3,264755;-0,9215719;4,135516;0,5516717;-0,258465;-0,858519;-3,847825;-4,25975;3,148824;-2,963424;3,816728;-3,139717;5,120658;1,422635;-1,237593;-4,65905;-1,142218;0,2921683;-1,490401;1,180918;-2,581773;3,838014
Index: 17 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,697615 | BrainData : 0,7624488;0,9852613;3,809238;0,4117445;3,261435;-0,8805671;4,122141;0,5516717;-0,2575206;-0,8605914;-3,861268;-4,302894;3,101068;-2,93782;3,781121;-3,110533;5,084394;1,374248;-1,221488;-4,65905;-1,187496;0,2438178;-1,51466;1,222308;-2,565765;3,800006
Index: 18 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,676499 | BrainData : 0,790883;1,013399;3,821569;0,3636169;3,264755;-0,8631848;4,09812;0,5516717;-0,2594645;-0,8380992;-3,896968;-4,316651;3,148824;-2,93782;3,781121;-3,066601;5,120658;1,422635;-1,225123;-4,65905;-1,110314;0,2921683;-1,4805;1,180918;-2,571994;3,838014
Index: 19 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 1,662503 | BrainData : 0,8904581;-1,033136;-1,788748;3,283665;-2,242436;0,4694371;2,539952;-4,237741;3,828276;-4,58547;-1,713361;1,529757;-1,478297;-1,323587;-2,152703;-2,706204;-1,407648;-4,411613;2,210036;-4,25316;-2,596884;-3,050948;-3,32548;-0,4934044;-2,436301;0,05472851
Index: 20 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,652257 | BrainData : 0,6846398;1,101606;3,79421;0,4039545;3,203522;-0,8407238;4,114426;0,5717396;-0,2959821;-0,8424614;-3,778466;-4,282436;3,147689;-2,864751;3,8148;-3,152267;5,035926;1,470194;-1,212309;-4,731118;-1,196931;0,2515176;-1,543485;1,190282;-2,573102;3,768796
Index: 21 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,640649 | BrainData : 0,7940701;1,015395;3,767184;0,3815202;3,246377;-0,8411581;4,01884;0,5538736;-0,2712194;-0,8292324;-3,849334;-4,302894;3,143486;-2,972707;3,767267;-3,10689;5,077523;1,467341;-1,194343;-4,688122;-1,107532;0,2392001;-1,506112;1,227398;-2,645567;3,838014
