Generation: 528 | maxFitness: 3,670536 | maxFitnessGen: 1,876299 | maxFitnessGenBuf: 2,055674
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,055674 | BrainData : 0,6682439;1,35239;4,045735;0,6944872;3,551541;-1,127776;4,075966;0,8534991;0,02306464;-0,8857005;-3,650377;-4,287363;3,012003;-2,271428;3,901433;-2,965085;4,871885;0,8108063;-1,297513;-4,423936;-1,529785;0,2374743;-1,311512;1,091385;-2,911908;3,845653
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,053038 | BrainData : 0,6682439;1,397373;4,045735;0,6930756;3,551541;-1,152716;4,075966;0,8730746;0,01018841;-0,9346811;-3,643421;-4,315907;2,990091;-2,283366;3,901433;-2,90986;4,859013;0,9010786;-1,343053;-4,423936;-1,595558;0,2461694;-1,285711;1,100456;-2,877193;3,845653
Index: 2 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,052346 | BrainData : 0,7146525;1,360216;4,045735;0,6991767;3,548133;-1,116083;4,075966;0,8266431;0,04127847;-0,8857005;-3,661783;-4,316058;2,922847;-2,256085;3,901433;-2,920639;4,824038;0,8602949;-1,275969;-4,380692;-1,595645;0,2356349;-1,289206;1,100456;-2,877193;3,845653
Index: 3 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,052346 | BrainData : 0,6471077;1,377571;4,045735;0,6615185;3,551541;-1,127776;4,075966;0,8266431;0,05778008;-0,9181767;-3,677827;-4,328453;2,983679;-2,252922;3,872799;-2,920639;4,859013;0,8344159;-1,297513;-4,423936;-1,574283;0,2356349;-1,245993;1,100456;-2,877193;3,845653
Index: 4 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,052346 | BrainData : 0,6557444;1,397373;4,045735;0,6615185;3,551541;-1,127776;4,075966;0,8266431;0,02306464;-0,8857005;-3,625255;-4,316058;2,967111;-2,256085;3,85253;-2,920639;4,859013;0,8602949;-1,322729;-4,423936;-1,574283;0,2356349;-1,243519;1,100456;-2,877193;3,845653
Index: 5 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,052346 | BrainData : 0,6682439;1,441922;4,068049;0,6615185;3,522403;-1,127776;4,075966;0,8266431;0,01539827;-0,8857005;-3,613924;-4,342998;2,968214;-2,280853;3,901433;-2,920639;4,848897;0,8687869;-1,297513;-4,423936;-1,579886;0,2356349;-1,269049;1,100456;-2,877193;3,845653
Index: 6 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,040013 | BrainData : 0,6682439;1,398289;4,022928;0,7098061;3,525831;-1,109937;4,075966;0,8525413;0,04266058;-0,8857005;-3,646108;-4,316058;3,013945;-2,21957;3,924091;-2,920639;4,859013;0,8602949;-1,271478;-4,473826;-1,572289;0,2356349;-1,252428;1,09042;-2,907519;3,845653
Index: 7 | Name: car 11 | Brain Type: RandomParents | Fitness: 2,005663 | BrainData : 0,6638168;1,397373;3,999118;0,6875367;3,517341;-1,131971;4,039373;0,7685361;0,04533084;-0,8857005;-3,661783;-4,348506;2,931361;-2,220564;3,904568;-2,893009;4,87119;0,9094317;-1,267514;-4,458969;-1,610211;0,2356349;-1,289206;1,115143;-2,853726;3,824545
Index: 8 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,993021 | BrainData : 0,6682439;1,397373;4,095182;0,644271;3,562676;-1,127776;4,03059;0,8640631;0,02306464;-0,9178387;-3,629922;-4,316058;2,968214;-2,256085;3,876626;-2,914864;4,859013;0,8602949;-1,266146;-4,423936;-1,58524;0,2086639;-1,289206;1,113931;-2,877193;3,822211
Index: 9 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,940661 | BrainData : 0,6682439;1,397373;4,045735;0,6389669;3,551541;-1,127776;4,075966;0,8084469;0,007886821;-0,8857005;-3,671093;-4,316058;2,978218;-2,214653;3,901433;-2,889712;4,859013;0,8602949;-1,301639;-4,398024;-1,540123;0,2397998;-1,301356;1,087595;-2,877193;3,845653
Index: 10 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,918935 | BrainData : 0,6682439;1,444772;4,064814;0,6278172;3,556695;-1,144776;4,117486;0,8266431;0,02306464;-0,8675969;-3,670972;-4,328135;2,968214;-2,256085;3,896564;-2,910679;4,859013;0,8712463;-1,253304;-4,447629;-1,605918;0,2137716;-1,289206;1,110231;-2,877193;3,845653
