Generation: 579 | maxFitness: 3,670536 | maxFitnessGen: 2,0623 | maxFitnessGenBuf: 1,946595
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,946595 | BrainData : 0,9426377;1,271552;4,102694;0,7706222;3,487472;-1,1021;4,15343;0,818799;0,05254059;-1,004612;-3,748362;-4,180297;3,183262;-2,134771;3,939971;-2,936389;4,974141;0,6868934;-1,267771;-4,552633;-1,168161;0,1225234;-1,164806;1,183285;-2,887329;3,764805
Index: 1 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,943951 | BrainData : 0,9616538;1,271552;4,013565;0,7305971;3,414073;-1,102057;4,108191;0,7788382;-0,00306054;-0,872167;-3,749218;-4,175935;3,203763;-2,12067;3,920259;-2,939677;4,978949;0,6663901;-1,231062;-4,53409;-1,106211;0,09329873;-1,133845;1,242752;-2,828814;3,770894
Index: 2 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,943951 | BrainData : 0,9802067;1,228521;3,97629;0,6614738;3,387066;-1,077405;4,118979;0,7788382;0,04024272;-0,9438286;-3,726903;-4,218279;3,203763;-2,163867;3,894756;-2,93158;4,996179;0,6558933;-1,208916;-4,53409;-1,182476;0,09329873;-1,133845;1,242752;-2,828814;3,770894
Index: 3 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,943951 | BrainData : 0,9616538;1,271552;4,013565;0,6701815;3,441592;-1,077405;4,147883;0,8146013;0,0207841;-0,8854314;-3,744156;-4,170402;3,178085;-2,170255;3,879788;-2,941642;5,010644;0,6428082;-1,252377;-4,581564;-1,162061;0,09329873;-1,133845;1,242752;-2,828814;3,770894
Index: 4 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,943951 | BrainData : 0,9616538;1,271552;4,055362;0,6974645;3,365701;-1,076362;4,108191;0,7788382;0,0207841;-0,8778161;-3,749218;-4,175935;3,182912;-2,09889;3,909814;-2,924918;4,978949;0,7229194;-1,210873;-4,562008;-1,131646;0,09329873;-1,098211;1,242752;-2,828814;3,770894
Index: 5 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,940598 | BrainData : 0,9616538;1,231047;4,013565;0,7297367;3,37022;-1,077405;4,108191;0,7385173;0,01831732;-0,9341398;-3,749218;-4,175935;3,203763;-2,143312;3,898864;-2,93158;5,005366;0,6838902;-1,231062;-4,584043;-1,146857;0,09329873;-1,121882;1,242752;-2,828814;3,766104
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,867916 | BrainData : 0,9616538;1,271552;4,013565;0,6974645;3,414073;-1,077405;4,108191;0,7788382;0,0207841;-0,9649885;-3,773041;-4,175935;3,203763;-2,173864;3,890611;-2,93158;5,024983;0,6868934;-1,231062;-4,53409;-1,194844;0,09329873;-1,133845;1,248289;-2,828814;3,809272
Index: 7 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,863611 | BrainData : 0,9690437;1,30422;4,033154;0,6891229;3,459216;-1,039846;4,097208;0,7853375;0,0207841;-0,9165269;-3,734673;-4,206606;3,203763;-2,134771;3,909814;-2,913672;4,961966;0,6868934;-1,216552;-4,569059;-1,099732;0,09329873;-1,133845;1,242752;-2,834371;3,805125
Index: 8 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,857278 | BrainData : 0,9930741;1,289203;4,080558;0,7082092;3,473465;-1,173834;4,107436;0,819841;0,07943905;-0,951787;-3,699697;-4,109735;3,163114;-2,134771;3,856654;-2,883951;4,96372;0,6868934;-1,267771;-4,562772;-1,195189;0,1225234;-1,136296;1,181991;-2,872465;3,769804
Index: 9 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,809474 | BrainData : 0,998446;1,271552;4,013565;0,6974645;3,439502;-1,077405;4,108191;0,7788382;0,02981002;-0,9165269;-3,749218;-4,175935;3,230149;-2,139463;3,906965;-2,932331;4,978949;0,6868934;-1,231062;-4,542075;-1,146857;0,09329873;-1,152459;1,242752;-2,828814;3,748548
Index: 10 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,7409 | BrainData : 1,006206;1,271552;4,042411;0,6974645;3,429283;-1,077405;4,113469;0,8219408;0,03267761;-0,9471052;-3,749218;-4,1647;3,203763;-2,09842;3,909814;-2,93158;4,978949;0,7001215;-1,231062;-4,489855;-1,146857;0,09329873;-1,133845;1,242752;-2,781923;3,770894
Index: 11 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,692452 | BrainData : 0,9830751;1,318453;4,061762;0,6974645;3,441633;-1,047511;4,108191;0,7788382;-0,02584417;-0,9165269;-3,716267;-4,175935;3,203763;-2,134771;3,909814;-2,93158;4,995644;0,7291647;-1,244634;-4,53409;-1,12577;0,1205962;-1,133845;1,242752;-2,780953;3,747528
Index: 12 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,688797 | BrainData : 0,9616538;1,271552;4,013565;0,6974645;3,414073;-1,077405;4,088431;0,7788382;-0,02187858;-0,9381799;-3,749218;-4,203439;3,203763;-2,134771;3,917875;-2,93158;4,978949;0,6403593;-1,231062;-4,53409;-1,146857;0,06268618;-1,133845;1,242752;-2,828814;3,770894
Index: 13 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,688646 | BrainData : 0,9312881;1,271552;4,013565;0,6974645;3,414073;-1,077405;4,108191;0,7802507;0,0207841;-0,9165269;-3,756147;-4,175935;3,203763;-2,134771;3,924224;-2,93158;4,978949;0,6868934;-1,221786;-4,53409;-1,146857;0,09329873;-1,133845;1,236474;-2,797971;3,79882
Index: 14 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,647568 | BrainData : 0,9452629;1,313862;4,052677;0,6974645;3,455039;-1,126095;4,150735;0,8066077;0,0476902;-0,9165269;-3,699697;-4,145338;3,151751;-2,158458;3,946183;-2,91074;4,964978;0,6375088;-1,27889;-4,496284;-1,193582;0,1225234;-1,136296;1,22299;-2,863165;3,803241
Index: 15 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,635717 | BrainData : 0,9557133;1,278929;4,051187;0,6130884;3,514621;-1,129415;4,093715;0,7712823;0,05254059;-0,9165269;-3,677988;-4,188725;3,151695;-2,131415;3,848253;-2,856692;4,952975;0,6810341;-1,192234;-4,455243;-1,149423;0,1527041;-1,187142;1,170709;-2,786386;3,788227
Index: 16 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,635545 | BrainData : 0,904218;1,273491;4,025904;0,7052225;3,369718;-1,087908;4,140229;0,7892808;0,01746205;-0,9432653;-3,668151;-4,175935;3,183262;-2,16504;3,906344;-2,980324;4,908446;0,7126744;-1,278543;-4,451959;-1,191121;0,1155944;-1,136296;1,156358;-2,880738;3,764805
Index: 17 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,534878 | BrainData : 0,9616538;1,271552;4,013565;0,6974645;3,452445;-1,077405;4,112321;0,7788382;0,0207841;-0,9165269;-3,749218;-4,175935;3,203763;-2,134771;3,909814;-2,93158;4,997948;0,6624002;-1,254414;-4,53409;-1,146857;0,06807536;-1,133845;1,286453;-2,828814;3,757143
Index: 18 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,49743 | BrainData : 0,9485433;1,327746;3,963898;0,7123083;3,42949;-1,171267;4,050656;0,877081;0,1008117;-0,9739277;-3,728106;-3,971859;3,07893;-2,102754;3,882343;-3,074627;4,99563;0,7604754;-1,177345;-4,454512;-1,126657;0,1891734;-1,190724;1,172817;-2,836236;3,782698
Index: 19 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,496509 | BrainData : 0,9616538;1,244718;3,97996;0,7133107;3,416778;-1,077405;4,124552;0,7378042;0,0207841;-0,9530796;-3,734;-4,175935;3,198367;-2,134771;3,909814;-2,925851;4,973094;0,7172728;-1,23202;-4,487915;-1,148333;0,09329873;-1,133845;1,281968;-2,799265;3,770894
Index: 20 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,431768 | BrainData : 0,9133409;1,271552;4,013565;0,6974645;3,414073;-1,039691;4,128087;0,7386873;0,0207841;-0,8875404;-3,769633;-4,175935;3,251587;-2,165981;3,944526;-2,887181;4,9815;0,6888754;-1,231998;-4,53409;-1,182952;0,1013432;-1,172763;1,242752;-2,870677;3,770894
Index: 21 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,379084 | BrainData : 0,9616538;1,271552;4,013565;0,7155287;3,372179;-1,077405;4,108191;0,7788382;0,04749094;-0,9200052;-3,749218;-4,193698;3,203763;-2,134771;3,909814;-2,885416;5,005972;0,7303003;-1,231062;-4,53409;-1,101299;0,09329873;-1,133845;1,287239;-2,799328;3,770894
Index: 22 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,260378 | BrainData : 0,9815896;1,271552;3,964295;0,6974645;3,402945;-1,077405;4,131178;0,7788382;0,0207841;-0,9407353;-3,740396;-4,175447;3,203763;-2,134771;3,909814;-2,93158;4,974627;0,6868934;-1,231062;-4,581231;-1,182443;0,1087648;-1,133845;1,242752;-2,865892;3,770894
Index: 23 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,220444 | BrainData : 0,9687153;1,298855;3,997643;0,6974645;3,414073;-1,049403;4,144418;0,7302558;0,01412749;-0,9165269;-3,770548;-4,15695;3,203763;-2,110606;3,909814;-2,88462;4,978949;0,6779978;-1,231062;-4,53409;-1,146857;0,09006126;-1,133845;1,201925;-2,828814;3,78802
Index: 24 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,193538 | BrainData : 0,9616538;1,271552;4,013565;0,6627286;3,414073;-1,077405;4,108191;0,7788382;-0,01132949;-0,8838667;-3,749218;-4,175935;3,1539;-2,134771;3,932949;-2,919025;4,978949;0,7021134;-1,269465;-4,53409;-1,146857;0,04992901;-1,163993;1,242744;-2,794098;3,770894
