Generation: 393 | maxFitness: 3,670536 | maxFitnessGen: 1,804241 | maxFitnessGenBuf: 1,920469
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,920469 | BrainData : 0,9604741;0,9703441;3,740249;0,4656636;3,29482;-0,803756;4,061012;0,5727839;-0,1645108;-0,8862298;-3,85445;-4,210364;3,138816;-2,821938;3,688156;-3,143103;5,011071;1,188604;-1,212349;-4,580373;-1,140374;0,1503191;-1,596547;1,1922;-2,857367;3,835509
Index: 1 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,919515 | BrainData : 0,9628261;0,9286376;3,76795;0,4123929;3,304475;-0,846809;4,042597;0,6083779;-0,1738491;-0,8625096;-3,879071;-4,270208;3,148326;-2,787821;3,696385;-3,086811;5,010757;1,261322;-1,233069;-4,57655;-1,152322;0,1841615;-1,593602;1,152961;-2,810837;3,756606
Index: 2 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,91322 | BrainData : 0,9628261;0,9699546;3,808646;0,4046248;3,275044;-0,846809;4,045876;0,647709;-0,1953624;-0,875571;-3,879071;-4,24244;3,137434;-2,821938;3,696385;-3,066713;4,98068;1,295002;-1,24757;-4,573513;-1,193164;0,1579595;-1,572397;1,184345;-2,835638;3,794944
Index: 3 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,91017 | BrainData : 0,9807311;0,9703441;3,774777;0,4046248;3,304475;-0,8335391;4,09845;0,6192812;-0,1953624;-0,908887;-3,879071;-4,231584;3,213953;-2,851029;3,673794;-3,126046;4,987125;1,212432;-1,26162;-4,57655;-1,16699;0,1579595;-1,610794;1,177841;-2,810837;3,737026
Index: 4 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,860708 | BrainData : 0,9529416;0,9703441;3,774777;0,3549495;3,274937;-0,846809;4,058421;0,6192812;-0,1692321;-0,908887;-3,879071;-4,24244;3,137619;-2,821938;3,696385;-3,086811;5,010757;1,307714;-1,26162;-4,57655;-1,156809;0,1579595;-1,610014;1,178301;-2,810837;3,772196
Index: 5 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,857437 | BrainData : 0,9628261;1,01264;3,769753;0,4046248;3,273581;-0,846809;4,035161;0,6192812;-0,1953624;-0,9219777;-3,879071;-4,20998;3,169303;-2,774631;3,688253;-3,086811;4,993595;1,297452;-1,26162;-4,549839;-1,166391;0,1579595;-1,593863;1,179046;-2,810837;3,777034
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,830673 | BrainData : 0,9628261;0,9703441;3,802698;0,4046248;3,304475;-0,846809;4,010069;0,6192812;-0,2150676;-0,908887;-3,879071;-4,24244;3,161033;-2,821938;3,696385;-3,086811;4,968027;1,261322;-1,26162;-4,57655;-1,16699;0,1257747;-1,593602;1,204274;-2,802254;3,757318
Index: 7 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,821545 | BrainData : 0,9628261;0,9703441;3,774777;0,4481738;3,304475;-0,8335181;4,058421;0,6600118;-0,1953624;-0,908887;-3,879071;-4,285468;3,151579;-2,821938;3,696385;-3,086811;5,010757;1,251817;-1,26162;-4,57655;-1,16699;0,1579595;-1,603;1,188107;-2,810837;3,816421
Index: 8 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,805813 | BrainData : 0,9755809;0,9703441;3,776242;0,3635561;3,304475;-0,846809;4,058421;0,6439704;-0,1642774;-0,908887;-3,879071;-4,245853;3,207636;-2,807184;3,696385;-3,086811;5,000032;1,261322;-1,217396;-4,545997;-1,16699;0,1100358;-1,593602;1,188107;-2,83883;3,722625
Index: 9 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,783152 | BrainData : 0,9895895;0,9703441;3,809479;0,4034902;3,304475;-0,8959123;4,026121;0,6192812;-0,2181511;-0,908887;-3,879071;-4,24244;3,174843;-2,79346;3,722128;-3,112167;5,010757;1,25837;-1,26162;-4,564029;-1,135527;0,1579595;-1,593602;1,188107;-2,769297;3,772196
Index: 10 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,725172 | BrainData : 0,9628261;0,9703441;3,774777;0,3678723;3,304475;-0,8535566;4,036092;0,6389931;-0,1754994;-0,908887;-3,879071;-4,24244;3,174843;-2,856685;3,696385;-3,073734;5,010757;1,212246;-1,26162;-4,621037;-1,149195;0,1579595;-1,593602;1,188107;-2,79343;3,812733
