Generation: 740 | maxFitness: 3,670536 | maxFitnessGen: 1,954251 | maxFitnessGenBuf: 2,502376
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 12 | Brain Type: RandomParents | Fitness: 2,502376 | BrainData : -2,27712;0,2429907;-1,864425;0,6109018;-3,49343;3,978356;-0,1566284;3,284251;1,980235;4,544667;1,631125;-4,676692;-4,632587;1,824334;-2,539788;-3,937905;-0,2474715;-5,053644;4,332856;-0,04222581;-4,024407;-3,247288;2,067379;-2,406631;-2,001563;4,131224
Index: 1 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,501947 | BrainData : -2,264421;0,1958089;-1,70254;0,6810842;-3,523945;4,005332;-0,1198702;3,228438;1,937843;4,547775;1,666026;-4,676536;-4,675552;1,775317;-2,566908;-3,913457;-0,317941;-5,077548;4,286004;-0,1058226;-4,024407;-3,209362;2,094883;-2,41411;-1,971496;4,121925
Index: 2 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,498393 | BrainData : -2,237104;0,2429907;-1,680933;0,6517381;-3,523945;4,004295;-0,1698646;3,228438;1,979424;4,584907;1,666026;-4,588265;-4,687645;1,810738;-2,559743;-3,930488;-0,277265;-5,042435;4,308687;-0,07126573;-4,024407;-3,214686;2,12272;-2,381391;-1,951936;4,121925
Index: 3 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,497892 | BrainData : -2,282976;0,2295804;-1,724286;0,6874073;-3,566333;3,975142;-0,1491478;3,258221;1,979424;4,546449;1,704671;-4,630935;-4,687645;1,750181;-2,559743;-3,96848;-0,3177381;-5,058584;4,364305;-0,07126573;-4,024407;-3,212517;2,069512;-2,423267;-2,013857;4,148584
Index: 4 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,497391 | BrainData : -2,20137;0,2429907;-1,757766;0,6711073;-3,523945;4,004295;-0,136286;3,22581;1,979424;4,542252;1,672458;-4,635159;-4,697806;1,756139;-2,559743;-3,93109;-0,2864364;-5,077382;4,324923;-0,0911644;-4,024407;-3,225654;2,129974;-2,376575;-1,943108;4,121925
Index: 5 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,466684 | BrainData : -2,237104;0,2429907;-1,724286;0,6407822;-3,566915;3,991328;-0,1263282;3,228438;1,940176;4,564551;1,639789;-4,639973;-4,687645;1,729421;-2,547397;-3,963998;-0,3270263;-5,042435;4,324923;-0,07126573;-4,024407;-3,211895;2,094883;-2,381391;-1,963881;4,121925
Index: 6 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,465402 | BrainData : -2,196773;0,2157404;-1,702481;0,6301535;-3,477698;3,996679;-0,1698646;3,201681;1,979424;4,547775;1,640986;-4,635159;-4,673195;1,725928;-2,580787;-3,938911;-0,2432838;-5,042435;4,325293;-0,1184436;-4,071779;-3,195801;2,094883;-2,372177;-1,953987;4,099673
Index: 7 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,465243 | BrainData : -2,251286;0,258012;-1,721372;0,5904661;-3,507221;4,098189;-0,1443583;3,225032;2,060101;4,535369;1,613578;-4,628325;-4,653246;1,840226;-2,521734;-3,9049;-0,3298193;-5,017147;4,263151;-0,03976745;-4,027761;-3,213525;2,133931;-2,28694;-1,938305;4,142238
Index: 8 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,462363 | BrainData : -2,210215;0,2429907;-1,687089;0,6517381;-3,480445;4,004295;-0,2146167;3,228438;1,979424;4,547775;1,666026;-4,635159;-4,662838;1,775317;-2,558991;-3,942968;-0,2957126;-5,042435;4,336318;-0,05373581;-4,024407;-3,212517;2,089354;-2,381391;-1,971496;4,118936
Index: 9 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,461886 | BrainData : -2,237104;0,2429907;-1,724286;0,6517381;-3,523945;4,004295;-0,2135517;3,228438;1,935407;4,547775;1,666026;-4,635159;-4,69769;1,811058;-2,559743;-3,914628;-0,277265;-5,042435;4,324923;-0,07618336;-3,980736;-3,212517;2,091648;-2,381391;-1,971496;4,121925
Index: 10 | Name: car 4 | Brain Type: RandomParents | Fitness: 2,384465 | BrainData : -2,195134;0,2487086;-1,808356;0,6109018;-3,573509;4,027964;-0,1393372;3,269836;2,027819;4,479321;1,591444;-4,718071;-4,662211;1,824334;-2,526346;-3,941487;-0,2474715;-5,060632;4,323483;-0,08159669;-4,033586;-3,2591;2,094883;-2,381391;-1,957516;4,121925
Index: 11 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,379701 | BrainData : -2,237104;0,2429907;-1,724286;0,6371672;-3,528742;4,004295;-0,1698646;3,269101;1,979424;4,58829;1,693826;-4,60157;-4,687645;1,775317;-2,605315;-3,93109;-0,277265;-5,042435;4,308895;-0,03259848;-4,024407;-3,250192;2,094883;-2,350208;-1,971496;4,153323
Index: 12 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,366463 | BrainData : -2,26867;0,2191587;-1,724286;0,6728995;-3,492463;4,000696;-0,1698646;3,204947;2,010975;4,556253;1,667313;-4,639735;-4,665535;1,775317;-2,559743;-3,93109;-0,2472245;-4,998653;4,324923;-0,05874225;-4,024407;-3,169459;2,066558;-2,381391;-1,971496;4,102687
Index: 13 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,340761 | BrainData : -2,237104;0,255317;-1,724286;0,6517381;-3,523945;4,021677;-0,1698646;3,228492;1,979424;4,523733;1,666026;-4,635159;-4,687645;1,775317;-2,559743;-3,92289;-0,277265;-5,055359;4,356037;-0,07126573;-4,024407;-3,20371;2,068781;-2,423535;-1,976438;4,121925
Index: 14 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,314609 | BrainData : -2,237104;0,2429907;-1,724286;0,6517381;-3,489695;3,997992;-0,1740104;3,196316;1,979424;4,548518;1,636572;-4,675664;-4,648403;1,815947;-2,56823;-3,949964;-0,2988169;-5,042435;4,324923;-0,06126283;-4,037724;-3,221246;2,094883;-2,381391;-1,983288;4,121925
Index: 15 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,286926 | BrainData : -2,275651;0,2429907;-1,724286;0,6517381;-3,523945;3,966439;-0,1777247;3,202857;1,979424;4,547775;1,666026;-4,635159;-4,712945;1,775317;-2,559743;-3,93109;-0,277265;-5,020095;4,324923;-0,02830867;-4,024407;-3,26108;2,121619;-2,34938;-1,943054;4,168171
Index: 16 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,217747 | BrainData : -2,283681;0,2429907;-1,697168;0,6558357;-3,523945;3,993104;-0,1364081;3,228438;1,979424;4,547775;1,662684;-4,635159;-4,658554;1,809886;-2,559743;-3,916366;-0,277265;-5,042435;4,324923;-0,04521895;-4,024407;-3,212517;2,108732;-2,418463;-1,971496;4,121925
Index: 17 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,203205 | BrainData : -2,194953;0,2256449;-1,724286;0,6517381;-3,523945;4,004295;-0,1511296;3,228438;2,011926;4,575556;1,679717;-4,665414;-4,687645;1,775317;-2,559743;-3,93109;-0,277265;-5,073007;4,335257;-0,0378237;-4,064054;-3,232552;2,094883;-2,381391;-1,965496;4,169088
Index: 18 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,18236 | BrainData : -2,237104;0,2429907;-1,759722;0,6281564;-3,542293;4,004295;-0,175612;3,228438;1,979424;4,498597;1,666026;-4,635159;-4,687645;1,775317;-2,559743;-3,89038;-0,277265;-5,009623;4,304196;-0,07126573;-4,024407;-3,215224;2,084871;-2,381391;-1,971496;4,165096
