Generation: 586 | maxFitness: 3,670536 | maxFitnessGen: 1,887574 | maxFitnessGenBuf: 2,028261
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,028261 | BrainData : 0,9537238;1,308316;4,110969;0,7083776;3,375004;-1,165862;4,2224;0,841358;0,174319;-1,038789;-3,673639;-4,253791;3,18007;-2,210001;3,965688;-3,041485;5,007336;0,6484901;-1,342066;-4,509119;-1,130566;0,1606184;-1,201427;1,141435;-2,936838;3,816981
Index: 1 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,02669 | BrainData : 0,9537238;1,287695;4,074187;0,7508632;3,385324;-1,072156;4,188125;0,7932525;0,1402613;-1,038789;-3,710159;-4,292826;3,18007;-2,26119;3,949318;-3,041485;4,993743;0,6103091;-1,267344;-4,556105;-1,091249;0,1606184;-1,167739;1,141435;-2,941676;3,819909
Index: 2 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,929861 | BrainData : 0,9537238;1,308316;4,074187;0,7508632;3,335112;-1,119717;4,143066;0,7515306;0,1875037;-1,07324;-3,691322;-4,250165;3,131019;-2,21392;3,965688;-3,005103;4,993743;0,6484901;-1,312972;-4,585458;-1,083905;0,1606184;-1,214385;1,141435;-2,926912;3,819037
Index: 3 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,929402 | BrainData : 0,9537238;1,317909;4,074187;0,7508632;3,375004;-1,10412;4,158278;0,7887396;0,1309618;-1,086281;-3,661422;-4,250165;3,18007;-2,215921;3,965688;-3,041485;4,945498;0,6484901;-1,360496;-4,556105;-1,130566;0,1606184;-1,176964;1,141435;-2,926912;3,819909
Index: 4 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,929282 | BrainData : 0,9715831;1,308316;4,065727;0,7683701;3,375004;-1,119717;4,168392;0,7932525;0,1596248;-1,068661;-3,710159;-4,250165;3,18007;-2,215921;3,99405;-3,014342;4,993743;0,6014135;-1,283632;-4,556105;-1,130566;0,1528968;-1,167739;1,141435;-2,927915;3,798975
Index: 5 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,928753 | BrainData : 0,9537238;1,2613;4,096712;0,7508632;3,375004;-1,119717;4,188125;0,7682438;0,1402613;-1,076795;-3,710159;-4,290767;3,18007;-2,188743;3,965688;-3,041485;4,993743;0,612314;-1,273554;-4,556105;-1,130566;0,1581021;-1,167739;1,142911;-2,926912;3,819909
Index: 6 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,867536 | BrainData : 0,9537238;1,308316;4,117923;0,7508632;3,344552;-1,119717;4,188125;0,7696156;0,1402613;-1,038789;-3,710159;-4,264687;3,154598;-2,185032;4,011848;-3,041485;4,993743;0,6484901;-1,353535;-4,543788;-1,130566;0,1606184;-1,142804;1,141435;-2,926912;3,844565
Index: 7 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,867259 | BrainData : 0,9505722;1,294146;4,058708;0,7104322;3,470756;-1,068048;4,188125;0,7619839;0,2135053;-1,038789;-3,756761;-4,27118;3,217275;-2,223318;3,944616;-3,019974;4,977141;0,6723894;-1,352123;-4,556105;-1,191075;0,1797241;-1,167739;1,141117;-2,927847;3,837791
Index: 8 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,853434 | BrainData : 0,9258814;1,38764;4,105229;0,7508632;3,423661;-1,119717;4,188125;0,8064271;0,1205549;-0,9935545;-3,779601;-4,298347;3,162155;-2,137763;3,944616;-3,018344;4,993743;0,6514939;-1,301594;-4,495098;-1,192489;0,09040068;-1,202375;1,185117;-2,927847;3,773119
Index: 9 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,82412 | BrainData : 0,9292696;1,32939;4,060267;0,7485783;3,375004;-1,150232;4,188125;0,7651212;0,124558;-1,038789;-3,710159;-4,250165;3,18007;-2,215921;3,95242;-3,039026;4,987963;0,6484901;-1,312972;-4,565052;-1,130566;0,1606184;-1,142402;1,141435;-2,939378;3,844218
Index: 10 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,809052 | BrainData : 0,9537238;1,33584;4,067899;0,7672797;3,454605;-1,137482;4,159404;0,8069226;0,1402613;-1,038789;-3,741115;-4,250165;3,179684;-2,200188;3,944616;-3,018344;5,039337;0,6865853;-1,312972;-4,585918;-1,200862;0,1567571;-1,167739;1,102233;-2,976624;3,804947
