Generation: 720 | maxFitness: 3,670536 | maxFitnessGen: 2,039047 | maxFitnessGenBuf: 2,154279
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,154279 | BrainData : -2,399914;0,3044378;-1,741328;0,6078516;-3,449855;3,936811;-0,194534;3,319469;1,920219;4,703384;1,49184;-4,645893;-4,668604;1,798033;-2,621634;-3,849832;-0,3268841;-5,173507;4,28089;-0,02635866;-4,060102;-3,350302;2,103145;-2,364136;-1,996816;4,208758
Index: 1 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,146235 | BrainData : -2,384981;0,2567835;-1,739382;0,6078516;-3,392931;3,930478;-0,1557112;3,343844;1,920219;4,703384;1,49184;-4,645893;-4,70179;1,756442;-2,640784;-3,794773;-0,2906699;-5,162899;4,320082;-0,0333409;-4,054685;-3,382714;2,108256;-2,335979;-1,996816;4,214641
Index: 2 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,146235 | BrainData : -2,406375;0,2567835;-1,798218;0,589588;-3,40094;3,944961;-0,1557112;3,298599;1,920219;4,722903;1,49184;-4,645893;-4,669535;1,752446;-2,621634;-3,811424;-0,3268841;-5,162899;4,28089;0,005275123;-4,037286;-3,343873;2,108256;-2,364136;-1,996816;4,214641
Index: 3 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,146235 | BrainData : -2,384981;0,2567835;-1,717035;0,6078516;-3,40094;3,883092;-0,1557112;3,371987;1,952962;4,68856;1,471063;-4,645893;-4,70159;1,708598;-2,649173;-3,833246;-0,3268841;-5,162899;4,274532;0,005275123;-4,025205;-3,334594;2,108256;-2,372231;-1,996816;4,214641
Index: 4 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,146235 | BrainData : -2,397745;0,2567835;-1,764619;0,647949;-3,415128;3,98043;-0,1530882;3,343844;1,920219;4,703384;1,460209;-4,645893;-4,669535;1,752446;-2,655018;-3,833246;-0,3027265;-5,151948;4,28089;0,005275123;-4,025205;-3,343873;2,108256;-2,330173;-1,996816;4,214641
Index: 5 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,138328 | BrainData : -2,384981;0,2963726;-1,764619;0,6358018;-3,440019;3,890261;-0,1557112;3,328457;1,889341;4,703384;1,49184;-4,645893;-4,669535;1,752446;-2,621634;-3,833246;-0,3539515;-5,162899;4,262325;-0,03066089;-4,025205;-3,297102;2,093727;-2,364136;-2,035507;4,262125
Index: 6 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,132757 | BrainData : -2,384981;0,222133;-1,809394;0,6078516;-3,40094;3,930478;-0,1557112;3,314857;1,927949;4,712396;1,481339;-4,598548;-4,634509;1,753123;-2,621634;-3,833246;-0,3314499;-5,205862;4,243886;-0,04379121;-4,045595;-3,371557;2,108256;-2,364136;-2,000571;4,214641
Index: 7 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,131256 | BrainData : -2,384981;0,2307604;-1,814319;0,6078516;-3,425693;3,930478;-0,1863338;3,343844;1,952146;4,703384;1,507724;-4,645893;-4,63318;1,752446;-2,591041;-3,823129;-0,3268841;-5,193794;4,322253;-0,01147045;-3,997118;-3,389376;2,115734;-2,364136;-1,996816;4,220697
Index: 8 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,116542 | BrainData : -2,384981;0,2567835;-1,764619;0,6078516;-3,379999;3,922934;-0,1557112;3,343844;1,906973;4,749575;1,49184;-4,60991;-4,711467;1,752446;-2,621634;-3,832282;-0,3268841;-5,139234;4,319972;0,005275123;-3,979789;-3,35778;2,07768;-2,364136;-2,021991;4,214641
Index: 9 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,070125 | BrainData : -2,384981;0,2370093;-1,730326;0,6078516;-3,40094;3,925651;-0,1557112;3,323451;1,950717;4,703384;1,49184;-4,615568;-4,669535;1,774827;-2,625505;-3,833246;-0,3690295;-5,162899;4,28089;0,04318248;-4,025205;-3,363693;2,097666;-2,364136;-1,996816;4,214641
Index: 10 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,064499 | BrainData : -2,376336;0,2201384;-1,764619;0,6078516;-3,40094;3,930478;-0,1881168;3,343844;1,940802;4,703384;1,49184;-4,624178;-4,634056;1,752446;-2,621634;-3,817976;-0,3268841;-5,208053;4,266771;0,005275123;-4,015061;-3,343873;2,108256;-2,364136;-1,996816;4,173492
Index: 11 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,058012 | BrainData : -2,384981;0,2567835;-1,764619;0,6254133;-3,40094;3,945754;-0,1548321;3,373289;1,920219;4,703384;1,495796;-4,645893;-4,669535;1,752446;-2,621634;-3,833246;-0,3268841;-5,184448;4,279118;0,005275123;-3,981395;-3,296381;2,082795;-2,342373;-2,041257;4,214641
Index: 12 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,041649 | BrainData : -2,384206;0,2567835;-1,760315;0,5591538;-3,40094;3,953582;-0,1557112;3,344201;1,920219;4,703384;1,49184;-4,645893;-4,696511;1,757373;-2,621634;-3,831904;-0,3268841;-5,162899;4,28089;0,05306558;-4,004132;-3,343873;2,108256;-2,384868;-1,996816;4,171468
Index: 13 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,039469 | BrainData : -2,384981;0,2567835;-1,764619;0,5638397;-3,40094;3,930478;-0,1597299;3,343844;1,920219;4,667533;1,539251;-4,645893;-4,688252;1,734784;-2,658187;-3,833246;-0,3268841;-5,162899;4,28089;0,005275123;-4,025205;-3,343873;2,131651;-2,328215;-1,996816;4,214641
Index: 14 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,027834 | BrainData : -2,33742;0,2477916;-1,783183;0,6070134;-3,412991;3,963621;-0,140101;3,307671;1,920219;4,664239;1,49184;-4,645893;-4,629106;1,752446;-2,621634;-3,833246;-0,374065;-5,162899;4,28089;0,005275123;-4,025205;-3,343873;2,108256;-2,378926;-1,996816;4,256678
Index: 15 | Name: car 11 | Brain Type: RandomParents | Fitness: 2,025862 | BrainData : -2,403529;0,2639053;-1,764619;0,5839657;-3,369149;3,930478;-0,1292935;3,339559;1,918786;4,683996;1,468746;-4,694911;-4,622961;1,790731;-2,589165;-3,833246;-0,3032112;-5,168223;4,209296;0,01535633;-4,025205;-3,273421;2,107877;-2,364136;-2,012066;4,282953
Index: 16 | Name: car 8 | Brain Type: RandomParents | Fitness: 2,025691 | BrainData : -2,384981;0,2896025;-1,739755;0,5683436;-3,40094;3,895377;-0,1536749;3,343844;1,969667;4,681499;1,565285;-4,694911;-4,666946;1,706569;-2,556651;-3,850354;-0,2879382;-5,133817;4,230662;0,01572827;-4,032867;-3,333386;2,095486;-2,364136;-1,996816;4,225868
Index: 17 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,01609 | BrainData : -2,372417;0,2639053;-1,764619;0,5930631;-3,403737;3,915551;-0,1996114;3,339559;1,937273;4,683996;1,468746;-4,694911;-4,654976;1,745951;-2,614724;-3,833246;-0,3282727;-5,168223;4,257325;0,08782253;-4,015777;-3,273421;2,107877;-2,364136;-1,996816;4,262104
Index: 18 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,014284 | BrainData : -2,384981;0,2728993;-1,764619;0,5774734;-3,40094;3,916881;-0,1079328;3,343844;1,922857;4,703384;1,49184;-4,695256;-4,669535;1,752446;-2,654249;-3,794633;-0,3268841;-5,119516;4,28089;0,005275123;-3,998534;-3,34592;2,08336;-2,364136;-1,996816;4,214641
Index: 19 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,010858 | BrainData : -2,384981;0,213426;-1,764619;0,6078516;-3,370353;3,942824;-0,1704897;3,297068;1,920219;4,703384;1,49184;-4,645893;-4,628754;1,754754;-2,621634;-3,801111;-0,3268841;-5,163309;4,267567;0,005275123;-4,025205;-3,385803;2,081116;-2,351035;-1,996816;4,214641
Index: 20 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,010004 | BrainData : -2,384981;0,2733993;-1,764619;0,6078516;-3,417933;3,930478;-0,1638056;3,333552;1,920219;4,703384;1,497083;-4,645893;-4,669535;1,752446;-2,621634;-3,795795;-0,3268841;-5,162899;4,250209;0,007612452;-4,021518;-3,343873;2,096972;-2,364136;-1,996816;4,25013
Index: 21 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,990202 | BrainData : -2,43196;0,2167552;-1,764619;0,6078516;-3,38212;3,881419;-0,1557112;3,307136;1,920219;4,703384;1,49184;-4,657937;-4,669535;1,784392;-2,605451;-3,833246;-0,3268841;-5,162899;4,28089;0,03042042;-4,040828;-3,343873;2,060758;-2,394156;-1,987355;4,171107
Index: 22 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,987799 | BrainData : -2,384981;0,2639053;-1,782262;0,5818545;-3,360359;3,883923;-0,1557112;3,381428;1,965366;4,681499;1,466211;-4,694911;-4,702414;1,813377;-2,585405;-3,817008;-0,3268841;-5,145116;4,285453;0,03520663;-3,975053;-3,269076;2,107538;-2,39996;-1,975966;4,241902
Index: 23 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,98113 | BrainData : -2,384981;0,2228968;-1,779915;0,6078516;-3,441933;3,930478;-0,1557112;3,321527;1,871619;4,665569;1,450509;-4,645893;-4,667164;1,752446;-2,590528;-3,833246;-0,3148191;-5,162899;4,249275;0,005275123;-4,041301;-3,314785;2,136776;-2,405152;-1,996816;4,214641
Index: 24 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,956307 | BrainData : -2,419812;0,2567835;-1,764619;0,5619239;-3,35968;3,979228;-0,1557112;3,343844;1,870914;4,722388;1,468797;-4,645893;-4,669535;1,79903;-2,591442;-3,791604;-0,3268841;-5,162899;4,28089;0,005275123;-4,025205;-3,343873;2,108256;-2,406021;-2,018543;4,199636
Index: 25 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,955488 | BrainData : -2,384981;0,2567835;-1,737201;0,6078516;-3,409389;3,930478;-0,1532638;3,338681;1,920219;4,739088;1,49184;-4,645893;-4,714313;1,75459;-2,621634;-3,795546;-0,291041;-5,162899;4,291836;0,005275123;-4,025205;-3,320179;2,14726;-2,364136;-1,996816;4,214641
Index: 26 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,940049 | BrainData : -2,344412;0,2567835;-1,764619;0,6156743;-3,362355;3,930478;-0,1475992;3,334693;1,920219;4,750961;1,49445;-4,645893;-4,696928;1,75831;-2,61399;-3,833246;-0,3268841;-5,162899;4,28089;0,005275123;-4,044614;-3,343873;2,108256;-2,364136;-2,021092;4,180217
Index: 27 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,934353 | BrainData : -2,384981;0,3066824;-1,76566;0,5675586;-3,40094;3,930478;-0,2005504;3,367885;1,920219;4,688719;1,50868;-4,617446;-4,664124;1,71869;-2,621634;-3,833246;-0,3268841;-5,162899;4,268454;-0,02401043;-4,025205;-3,332957;2,112717;-2,333064;-2,015321;4,169674
Index: 28 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,922165 | BrainData : -2,373323;0,2600057;-1,758419;0,6078516;-3,353114;3,950022;-0,1655143;3,343844;1,916851;4,681499;1,537144;-4,703809;-4,624455;1,752446;-2,593538;-3,831928;-0,3268841;-5,196493;4,242862;0,1012668;-4,009394;-3,313255;2,035455;-2,340686;-1,996816;4,149696
Index: 29 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,910379 | BrainData : -2,332541;0,2639053;-1,764619;0,6078516;-3,390541;3,959148;-0,1069054;3,311994;1,940854;4,681499;1,580125;-4,694911;-4,630392;1,809256;-2,540109;-3,853925;-0,3268841;-5,167517;4,318607;0,04765201;-4,06137;-3,304926;2,116544;-2,392301;-2,038654;4,248976
Index: 30 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,90984 | BrainData : -2,47443;0,231899;-1,764619;0,5695657;-3,40094;3,939766;-0,1374324;3,358559;1,965366;4,705828;1,46406;-4,694911;-4,712968;1,733548;-2,594025;-3,795448;-0,3268841;-5,143339;4,234113;0,05891692;-4,088155;-3,28145;2,053952;-2,325561;-1,996816;4,204337
Index: 31 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,879191 | BrainData : -2,384981;0,2567835;-1,764619;0,6078516;-3,371557;3,930478;-0,1557112;3,357483;1,942566;4,731968;1,49184;-4,623941;-4,669535;1,752346;-2,621499;-3,833246;-0,3268841;-5,159715;4,28089;-0,03414775;-4,007849;-3,343873;2,146967;-2,321767;-2,017555;4,214641
Index: 32 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,837836 | BrainData : -2,383476;0,2873539;-1,727416;0,5743976;-3,40094;3,975091;-0,1560929;3,346874;1,925842;4,675986;1,527727;-4,696365;-4,735997;1,795465;-2,624198;-3,818889;-0,3268841;-5,179963;4,241997;0,04634608;-4,055662;-3,253481;2,117467;-2,365669;-2,037696;4,216354
Index: 33 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,835246 | BrainData : -2,335793;0,2639053;-1,726691;0,6078516;-3,40094;3,973154;-0,1387148;3,359755;1,9487;4,663806;1,478438;-4,721763;-4,675467;1,722997;-2,585405;-3,826518;-0,3466848;-5,138865;4,27326;0,04765201;-4,072191;-3,313255;2,117538;-2,364136;-1,989859;4,259992
Index: 34 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,564441 | BrainData : -2,414694;0,2639053;-1,790198;0,5832406;-3,40094;3,930478;-0,1557112;3,336445;1,986863;4,681499;1,49652;-4,694911;-4,736146;1,719391;-2,585405;-3,846386;-0,3292889;-5,188119;4,216407;0,07292657;-4,057984;-3,315595;2,080572;-2,363062;-1,979498;4,247272
Index: 35 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,377165 | BrainData : -2,342978;0,2639053;-1,764619;0,5968266;-3,370329;3,950637;-0,1134599;3,327886;1,937125;4,681499;1,452247;-4,724903;-4,63176;1,754957;-2,540284;-3,833246;-0,3268841;-5,102169;4,257325;0,01204985;-4,025205;-3,333068;2,117538;-2,343242;-2,031372;4,16644
Index: 36 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,6800007 | BrainData : -4,64513;3,193844;-1,571135;-1,429488;-1,768698;-2,340776;-4,384894;-1,602655;-1,124764;-0,4200249;-4,10262;-0,516736;-3,439946;-2,127247;-1,594522;-3,636042;-0,7210393;-3,174244;-1,80948;1,161011;-3,735127;-2,227714;-2,689073;-2,046085;2,596091;3,334073
Index: 37 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,653052 | BrainData : 4,709115;2,779599;1,618194;3,106785;3,967278;-3,419448;-3,572101;3,361915;2,616313;3,486575;-2,61836;0,2799911;1,460525;0,844944;-2,024415;2,542649;1,808469;1,21591;2,667193;-3,160254;-1,746847;-1,363043;4,516654;3,065456;0,7266693;-1,020542
