Generation: 235 | maxFitness: 3,670536 | maxFitnessGen: 1,734437 | maxFitnessGenBuf: 1,795835
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,795835 | BrainData : 1,118058;1,288987;3,784999;0,5104287;2,96959;-0,5799564;4,278736;0,5081475;-0,113935;-1,078955;-3,798406;-4,22532;3,224512;-2,648056;3,644346;-3,44478;4,701748;1,570253;-1,065514;-4,666265;-1,021948;0,1462363;-1,202302;1,338846;-2,61715;3,874413
Index: 1 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,793983 | BrainData : 1,181759;1,288987;3,831757;0,5104287;2,972526;-0,5607329;4,297377;0,4622203;-0,113935;-1,045525;-3,798406;-4,246799;3,224512;-2,648056;3,625336;-3,456944;4,701748;1,491966;-1,053025;-4,622821;-1,04396;0,1462363;-1,136599;1,348951;-2,637819;3,924228
Index: 2 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,743918 | BrainData : 1,149037;1,288987;3,823882;0,5104287;2,961215;-0,5607329;4,278736;0,4205266;-0,1231299;-1,0727;-3,804092;-4,230086;3,231698;-2,648056;3,644346;-3,446748;4,70122;1,54721;-1,087611;-4,622821;-1,04396;0,1462363;-1,230059;1,348951;-2,608605;3,874413
Index: 3 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,743918 | BrainData : 1,149037;1,320896;3,743819;0,5124343;2,96959;-0,6041535;4,313409;0,4511753;-0,113935;-1,024955;-3,751279;-4,218199;3,224512;-2,648056;3,595536;-3,44478;4,729508;1,527494;-1,055388;-4,612895;-1,087634;0,1462363;-1,180686;1,348951;-2,608605;3,874413
Index: 4 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,738751 | BrainData : 1,149037;1,267128;3,79281;0,4889268;2,934907;-0,5607329;4,278736;0,4404272;-0,113935;-1,045525;-3,817814;-4,246799;3,199206;-2,616757;3,641106;-3,44478;4,746252;1,527494;-1,087923;-4,623156;-1,071089;0,1462363;-1,179642;1,337644;-2,608605;3,874413
Index: 5 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,730019 | BrainData : 1,147576;1,285939;3,814823;0,4691848;2,925757;-0,5635551;4,261143;0,4622203;-0,07379964;-0,996308;-3,823824;-4,303626;3,237985;-2,648056;3,60259;-3,481697;4,743516;1,543864;-1,089074;-4,639875;-1,028533;0,1292867;-1,164687;1,35217;-2,608605;3,857135
Index: 6 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,711352 | BrainData : 1,149037;1,313981;3,79281;0,5506418;2,96959;-0,5780901;4,324352;0,4230861;-0,1261021;-1,001835;-3,77756;-4,2879;3,224512;-2,672354;3,644346;-3,459866;4,666541;1,527494;-1,057078;-4,613551;-1,017616;0,1180527;-1,180686;1,348951;-2,608627;3,835254
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,69589 | BrainData : 1,150079;1,288987;3,79281;0,4804085;3,014286;-0,5712146;4,278736;0,4891157;-0,1574433;-1,084677;-3,835888;-4,246799;3,196227;-2,60199;3,644346;-3,418389;4,651971;1,485816;-1,057078;-4,597406;-1,04396;0,1462363;-1,172011;1,334297;-2,608605;3,874413
Index: 8 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,671405 | BrainData : 1,149037;1,288987;3,764176;0,5287677;2,978323;-0,5828525;4,278736;0,4622203;-0,1549354;-1,045525;-3,798406;-4,246799;3,224512;-2,648056;3,644346;-3,401786;4,701748;1,480101;-1,039613;-4,622821;-1,04396;0,1779909;-1,174222;1,314707;-2,648922;3,923619
Index: 9 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,658301 | BrainData : 1,101256;1,247029;3,777657;0,4406995;3,018232;-0,5726599;4,29306;0,4454487;-0,05724102;-1,0015;-3,827111;-4,315655;3,194701;-2,667113;3,685797;-3,438053;4,694538;1,596904;-1,1152;-4,626973;-1,024901;0,1441421;-1,134815;1,340472;-2,641706;3,890094
Index: 10 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,627254 | BrainData : 1,165631;1,332183;3,79686;0,5160546;2,941044;-0,6541629;4,269604;0,4496139;-0,02262333;-1,022599;-3,784785;-4,287589;3,203554;-2,700378;3,640687;-3,496347;4,692772;1,528697;-1,029967;-4,586276;-1,004419;0,1441421;-1,165188;1,327245;-2,614866;3,884199
Index: 11 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,619847 | BrainData : 1,197155;1,261925;3,79281;0,533718;2,989053;-0,5150079;4,265312;0,4779897;-0,1003141;-1,045525;-3,779194;-4,220965;3,224512;-2,620658;3,644346;-3,44478;4,701748;1,530806;-1,057078;-4,628586;-1,08156;0,1462363;-1,173187;1,348951;-2,619075;3,874413
Index: 12 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,581617 | BrainData : 1,149037;1,288987;3,750348;0,5104287;2,937112;-0,5395297;4,278736;0,4622203;-0,09178623;-1,045525;-3,791127;-4,246799;3,20966;-2,648056;3,626017;-3,400325;4,701748;1,527494;-1,071334;-4,622821;-1,04396;0,1462363;-1,180686;1,302922;-2,608605;3,838551
Index: 13 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,567807 | BrainData : 1,149037;1,288987;3,79281;0,5511731;2,96959;-0,5607329;4,278736;0,4622203;-0,113935;-1,059511;-3,798406;-4,246799;3,227975;-2,669649;3,644346;-3,422199;4,656233;1,485523;-1,057078;-4,622821;-1,077533;0,139549;-1,152921;1,338101;-2,57679;3,874413
Index: 14 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,551937 | BrainData : 1,164572;1,303666;3,79281;0,4745644;2,97839;-0,5672705;4,278736;0,4239247;-0,09957262;-1,04302;-3,798406;-4,246799;3,224512;-2,648056;3,64901;-3,493093;4,674147;1,527494;-1,057078;-4,622821;-1,04396;0,1128617;-1,180686;1,343935;-2,608605;3,874413
Index: 15 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,548557 | BrainData : 1,149037;1,288987;3,79281;0,5104287;2,96959;-0,5607329;4,273106;0,435536;-0,1283496;-1,045525;-3,798406;-4,246799;3,224512;-2,648056;3,644346;-3,482378;4,701748;1,527494;-1,057078;-4,622821;-0,9947505;0,1462363;-1,167066;1,300718;-2,624826;3,874413
Index: 16 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,545396 | BrainData : 1,149037;1,269394;3,79281;0,479656;2,96959;-0,5835567;4,262156;0,4780607;-0,1000442;-1,045525;-3,798406;-4,283145;3,224512;-2,636062;3,687855;-3,41535;4,701748;1,509465;-1,030447;-4,622821;-0,9945398;0,1462363;-1,13216;1,307958;-2,610014;3,874413
Index: 17 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,511227 | BrainData : 1,149037;1,288987;3,791371;0,5104287;2,937991;-0,5652611;4,278736;0,4622203;-0,113935;-1,045525;-3,766508;-4,246799;3,235756;-2,648056;3,644346;-3,44478;4,718596;1,491413;-1,057078;-4,622821;-1,04396;0,09875689;-1,140302;1,348951;-2,636576;3,909727
Index: 18 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,509731 | BrainData : 1,163936;1,366998;3,824074;0,4669848;2,936091;-0,6203914;4,232124;0,4496139;-0,01752523;-1,022599;-3,784785;-4,306467;3,234888;-2,709031;3,66812;-3,479813;4,701748;1,540526;-1,017691;-4,629108;-0,9612627;0,1046722;-1,165188;1,327245;-2,642035;3,884199
