Generation: 414 | maxFitness: 3,670536 | maxFitnessGen: 1,82054 | maxFitnessGenBuf: 1,93689
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,93689 | BrainData : 0,9238384;1,180257;3,856778;0,4599535;3,377632;-0,8405472;3,966818;0,7449194;-0,1012065;-0,867114;-3,806903;-4,040647;3,112226;-2,798861;3,730494;-3,162494;4,941223;1,321076;-1,237979;-4,599614;-1,21799;0,2061488;-1,5119;1,110941;-2,995834;3,944998
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,935312 | BrainData : 0,9413623;1,225256;3,827792;0,4635403;3,399861;-0,8405472;3,953575;0,7178206;-0,1326659;-0,8416757;-3,850765;-4,069038;3,140174;-2,782967;3,769427;-3,162494;4,984836;1,36021;-1,237979;-4,623007;-1,21799;0,1707166;-1,507593;1,154679;-2,948987;3,906466
Index: 2 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,930519 | BrainData : 0,8973395;1,231467;3,841917;0,4328568;3,424342;-0,8098916;3,868336;0,721128;-0,06969219;-0,8483058;-3,774266;-4,151625;3,099563;-2,827388;3,789675;-3,107246;4,963202;1,321756;-1,236233;-4,588641;-1,247324;0,2516502;-1,560131;1,110941;-2,905482;3,951824
Index: 3 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,92873 | BrainData : 0,9238384;1,17474;3,828331;0,4107701;3,377632;-0,8017762;3,949876;0,6871682;-0,1012065;-0,8494866;-3,787439;-4,069038;3,094148;-2,798861;3,756193;-3,130936;4,954115;1,321076;-1,232917;-4,568183;-1,21799;0,2169105;-1,53191;1,110941;-2,948987;3,906466
Index: 4 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,92873 | BrainData : 0,8972899;1,185357;3,804252;0,4599535;3,377632;-0,8173158;3,994692;0,7530946;-0,1012065;-0,8523008;-3,80915;-4,102171;3,094148;-2,841053;3,738362;-3,162494;4,941223;1,362589;-1,237979;-4,629646;-1,21799;0,2169105;-1,5119;1,110941;-2,948987;3,906466
Index: 5 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,92873 | BrainData : 0,9238384;1,180257;3,875128;0,462735;3,393256;-0,8405472;3,953575;0,7185812;-0,08546592;-0,8416757;-3,856715;-4,080114;3,142486;-2,798861;3,730494;-3,162494;4,918189;1,321076;-1,203196;-4,605332;-1,21799;0,2169105;-1,5119;1,110941;-2,948987;3,906466
Index: 6 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,924462 | BrainData : 0,9272341;1,187781;3,828331;0,4642666;3,377632;-0,8724898;3,953575;0,7178206;-0,08798272;-0,7981402;-3,80915;-4,069038;3,094148;-2,798861;3,730494;-3,17339;4,941223;1,369005;-1,237979;-4,572396;-1,177325;0,1856342;-1,5119;1,144367;-2,948987;3,906466
Index: 7 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,891894 | BrainData : 0,9238384;1,229519;3,828331;0,4292865;3,405507;-0,8488171;3,989645;0,7178206;-0,07410598;-0,8416757;-3,80915;-4,069038;3,087041;-2,83213;3,727776;-3,138943;4,941223;1,321076;-1,194056;-4,601715;-1,187188;0,2282653;-1,51557;1,110941;-2,948987;3,921264
Index: 8 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,886617 | BrainData : 0,8709985;1,180257;3,841917;0,4328568;3,40283;-0,8085286;3,950422;0,6991962;-0,07855336;-0,8416757;-3,756122;-4,130641;3,094148;-2,879292;3,75464;-3,113659;5,013201;1,318076;-1,236233;-4,615775;-1,26326;0,2146442;-1,5119;1,092623;-2,986865;3,906466
Index: 9 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,884588 | BrainData : 0,8749986;1,165572;3,867661;0,4195162;3,377632;-0,8405472;3,932398;0,7434111;-0,1349413;-0,7917879;-3,80915;-4,024155;3,076511;-2,768217;3,778541;-3,162494;4,941223;1,321076;-1,237979;-4,599614;-1,21799;0,2169105;-1,536297;1,108859;-2,948987;3,880048
Index: 10 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,830839 | BrainData : 0,9220291;1,180257;3,828331;0,5019776;3,377632;-0,8405472;3,944322;0,7178206;-0,1012065;-0,8416757;-3,858354;-4,069038;3,094148;-2,777885;3,730494;-3,165438;4,98246;1,321076;-1,226309;-4,603914;-1,238291;0,2169105;-1,5119;1,110941;-2,93525;3,906466
Index: 11 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,830679 | BrainData : 0,9411398;1,180257;3,828755;0,4599535;3,37963;-0,8174278;3,984232;0,7178206;-0,07074939;-0,8537617;-3,831687;-4,069038;3,056965;-2,845022;3,719703;-3,134335;4,991002;1,322238;-1,237979;-4,6376;-1,21799;0,2169105;-1,5119;1,103561;-2,948987;3,906466
Index: 12 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,812009 | BrainData : 0,9295163;1,198498;3,828331;0,4599535;3,377632;-0,8405472;3,953575;0,7531092;-0,1012065;-0,8224079;-3,784145;-4,069038;3,081184;-2,780178;3,734345;-3,184344;4,985534;1,304841;-1,237979;-4,648178;-1,21799;0,2169105;-1,516981;1,107426;-2,929366;3,906466
Index: 13 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,811669 | BrainData : 0,9238384;1,152387;3,788297;0,4401016;3,427147;-0,886232;3,905551;0,7178206;-0,09079424;-0,8416757;-3,79529;-4,061495;3,094148;-2,798861;3,729573;-3,112661;4,926963;1,322013;-1,263341;-4,599614;-1,194788;0,2044685;-1,5119;1,110941;-2,948987;3,906466
Index: 14 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,76522 | BrainData : 0,9238384;1,162862;3,855019;0,4599535;3,391402;-0,8695804;3,953575;0,7178206;-0,07919697;-0,8416757;-3,80915;-4,083982;3,094148;-2,798861;3,730494;-3,162494;4,941223;1,321076;-1,237979;-4,565983;-1,21799;0,2169105;-1,525722;1,122286;-2,948987;3,906466
