Generation: 420 | maxFitness: 3,670536 | maxFitnessGen: 2,003954 | maxFitnessGenBuf: 1,89103
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,89103 | BrainData : 0,8964601;1,154401;3,949594;0,5069858;3,343101;-0,7802735;3,962308;0,7506768;-0,005343989;-0,9266643;-3,753001;-4,13277;3,071075;-2,880249;3,770095;-3,126588;4,923191;1,32614;-1,28178;-4,550473;-1,242578;0,2209293;-1,552176;1,110941;-2,959207;3,924172
Index: 1 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,890971 | BrainData : 0,9085501;1,093925;3,828097;0,4525038;3,413427;-0,8442404;4,008265;0,7176648;-0,06089347;-0,9178083;-3,71733;-4,13981;3,079195;-2,822534;3,784542;-3,12432;5,010751;1,295193;-1,282599;-4,604137;-1,231176;0,1999542;-1,5119;1,119492;-3,002115;3,944895
Index: 2 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,875029 | BrainData : 0,8738815;1,137373;3,833739;0,5374982;3,413427;-0,8442404;4,008265;0,7176648;-0,08051066;-0,9062837;-3,719196;-4,113619;3,079195;-2,846856;3,817997;-3,133162;4,963454;1,296514;-1,282599;-4,581916;-1,207494;0,2169714;-1,5119;1,087411;-2,983991;3,888783
Index: 3 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,834515 | BrainData : 0,9173667;1,137373;3,851681;0,4292678;3,374471;-0,8197407;4,060643;0,7258664;-0,06590702;-0,9607279;-3,789686;-4,109609;3,079195;-2,783105;3,807192;-3,148495;4,921101;1,264588;-1,260799;-4,627247;-1,231176;0,2209293;-1,542548;1,110941;-2,955581;3,907603
Index: 4 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,830622 | BrainData : 0,9085501;1,137373;3,828097;0,4899148;3,413427;-0,8442404;4,023426;0,7176648;-0,06089347;-0,9062837;-3,719196;-4,113619;3,064476;-2,862801;3,750771;-3,170541;4,999036;1,255893;-1,282599;-4,581916;-1,212662;0,197519;-1,498857;1,140071;-2,92485;3,924372
Index: 5 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,830318 | BrainData : 0,9085501;1,137373;3,828097;0,5301324;3,414121;-0,8680997;3,963608;0,6752232;-0,06089347;-0,9062837;-3,719196;-4,113526;3,079195;-2,810759;3,82848;-3,12432;4,963454;1,294016;-1,258568;-4,581916;-1,231176;0,2169714;-1,5119;1,110941;-2,953808;3,934652
Index: 6 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,824686 | BrainData : 0,9085501;1,137373;3,828097;0,5316182;3,413427;-0,8442404;4,008265;0,7176648;-0,06688306;-0,9062837;-3,751007;-4,113619;3,079195;-2,822534;3,76407;-3,098243;4,962132;1,294016;-1,282599;-4,546526;-1,261762;0,2169714;-1,472246;1,110941;-2,943269;3,924372
Index: 7 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,82319 | BrainData : -3,397817;2,228317;3,685246;1,277488;0,4517131;3,725541;4,600554;-0,07626579;4,354247;-3,618343;-3,390718;-1,016089;-2,758322;2,317432;0,9281497;-2,596911;2,26925;4,325734;4,184464;3,096504;-0,6685141;-0,9908657;1,844955;-0,6336703;-2,34132;4,337919
Index: 8 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,822991 | BrainData : 0,9550493;1,116565;3,809521;0,4899148;3,406184;-0,8442404;3,96725;0,693427;-0,1049194;-0,8860336;-3,719196;-4,160238;3,112542;-2,819836;3,784542;-3,134581;5,003986;1,294016;-1,282599;-4,579261;-1,214171;0,2169714;-1,5119;1,102803;-2,959207;3,924372
Index: 9 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,796475 | BrainData : 0,8908048;1,173983;3,828097;0,5149944;3,454232;-0,8442404;4,008265;0,7176648;-0,06089347;-0,9523575;-3,752419;-4,127685;3,126264;-2,822534;3,756167;-3,079028;4,963454;1,294016;-1,30971;-4,581916;-1,231176;0,2169714;-1,5119;1,110941;-2,931755;3,924372
Index: 10 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,74182 | BrainData : 0,8937231;1,137373;3,859791;0,4899148;3,413427;-0,8442404;4,036039;0,7176648;-0,01099507;-0,9062837;-3,728691;-4,113619;3,079195;-2,822534;3,772975;-3,115116;4,9567;1,259143;-1,282599;-4,629141;-1,231176;0,2169714;-1,533566;1,110941;-2,998291;3,94238
