Generation: 340 | maxFitness: 3,670536 | maxFitnessGen: 1,800951 | maxFitnessGenBuf: 1,698371
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,698371 | BrainData : 0,8691971;1,064291;3,901673;0,3350351;3,395967;-0,8298094;4,226629;0,4334434;-0,297629;-0,8760085;-3,821559;-4,211497;3,087939;-3,035281;3,748705;-3,177882;5,02702;1,266148;-1,188254;-4,815269;-1,114963;0,2520692;-1,436932;1,189858;-2,695609;3,863014
Index: 1 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,698371 | BrainData : 0,8878327;1,152663;3,901673;0,3663278;3,395967;-0,8569536;4,226629;0,4673395;-0,357087;-0,9092813;-3,777109;-4,257392;3,054518;-3,0749;3,748705;-3,209663;5,051406;1,266148;-1,210599;-4,830152;-1,147442;0,2520692;-1,414094;1,189858;-2,695609;3,863014
Index: 2 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,698371 | BrainData : 0,8878327;1,111477;3,885736;0,3350351;3,395967;-0,8298094;4,226629;0,4334434;-0,3305161;-0,8760085;-3,80497;-4,24277;3,132518;-3,081141;3,744115;-3,247059;5,02702;1,30416;-1,17232;-4,830152;-1,147442;0,2520692;-1,417497;1,189858;-2,695609;3,863014
Index: 3 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,695437 | BrainData : 0,8878327;1,111477;3,901673;0,3842031;3,376176;-0,7906571;4,226629;0,4334434;-0,3454153;-0,8760085;-3,821559;-4,229298;3,087939;-3,071585;3,748705;-3,257785;5,04732;1,266148;-1,165686;-4,809422;-1,147442;0,2520692;-1,414094;1,179447;-2,715398;3,894538
Index: 4 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,68568 | BrainData : 0,8601881;1,120322;3,901673;0,3323384;3,362878;-0,8298094;4,226629;0,4680737;-0,3305161;-0,8764989;-3,79997;-4,229298;3,087939;-3,064489;3,748705;-3,229932;5,02702;1,266148;-1,188254;-4,830152;-1,147442;0,2414948;-1,414094;1,189858;-2,723005;3,906309
Index: 5 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,67324 | BrainData : 0,8878327;1,098741;3,901673;0,3350351;3,412324;-0,8573587;4,193694;0,4586772;-0,32851;-0,8633531;-3,825186;-4,19592;3,087939;-3,106677;3,783706;-3,209663;4,995114;1,235315;-1,228588;-4,830152;-1,137807;0,245538;-1,383774;1,189858;-2,695609;3,880715
Index: 6 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,658729 | BrainData : 0,8878327;1,111477;3,932804;0,3773896;3,436506;-0,791341;4,226629;0,4334434;-0,3125279;-0,8864425;-3,821559;-4,207853;3,087939;-3,025898;3,732077;-3,209663;5,054994;1,264725;-1,188254;-4,830152;-1,169056;0,2612869;-1,409183;1,189858;-2,649598;3,863014
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,65137 | BrainData : 0,9223381;1,131954;3,901673;0,3326322;3,406945;-0,8169618;4,226629;0,4334434;-0,2925897;-0,9135177;-3,826576;-4,278499;3,049405;-3,0749;3,751856;-3,17363;5,02702;1,266148;-1,188254;-4,849976;-1,127716;0,2533523;-1,414094;1,189858;-2,69656;3,863014
Index: 8 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,641369 | BrainData : 0,8878327;0,9909337;3,851888;0,3027804;3,447699;-0,7897345;4,250131;0,5132143;-0,3219933;-0,8615646;-3,785125;-4,203076;3,159609;-3,039817;3,795592;-3,230372;5,120064;1,320901;-1,21542;-4,751523;-1,218206;0,2888602;-1,359404;1,089468;-2,756986;3,822799
Index: 9 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,637539 | BrainData : 0,8436595;1,079889;3,901673;0,3017246;3,421216;-0,8590137;4,226629;0,3995611;-0,3305161;-0,8760085;-3,821559;-4,229298;3,059651;-3,113794;3,748705;-3,209663;5,057916;1,309535;-1,188254;-4,829054;-1,178771;0,2671525;-1,414094;1,180458;-2,65169;3,863014
Index: 10 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,629269 | BrainData : 0,9133539;1,111477;3,926043;0,3350351;3,395967;-0,8298094;4,178965;0,4334434;-0,3305161;-0,8760085;-3,831616;-4,229298;3,042093;-3,0749;3,748705;-3,259328;5,02702;1,266148;-1,147906;-4,830152;-1,147442;0,2180136;-1,414094;1,200881;-2,700884;3,863014
