Generation: 721 | maxFitness: 3,670536 | maxFitnessGen: 2,154279 | maxFitnessGenBuf: 1,692506
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,692506 | BrainData : -2,414823;0,2692979;-1,739755;0,5683436;-3,380262;3,895377;-0,1454217;3,343844;1,925898;4,666838;1,615192;-4,717291;-4,666946;1,709964;-2,556651;-3,868112;-0,2996607;-5,133817;4,230662;-0,01882139;-4,032867;-3,333386;2,095486;-2,323465;-1,996816;4,1807
Index: 1 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,69152 | BrainData : -2,399914;0,3044378;-1,73992;0,6078516;-3,410901;3,898947;-0,2053982;3,289034;1,920219;4,703384;1,49184;-4,645893;-4,648505;1,798033;-2,662622;-3,828463;-0,3268841;-5,173507;4,28089;-0,02635866;-4,060102;-3,350302;2,09677;-2,314963;-1,996816;4,208758
Index: 2 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,691129 | BrainData : -2,399914;0,3424691;-1,741328;0,6078516;-3,453709;3,93852;-0,194534;3,290269;1,891083;4,685527;1,491169;-4,622036;-4,668604;1,752651;-2,633931;-3,849832;-0,3268841;-5,168547;4,260126;-0,06892183;-4,060102;-3,389041;2,103145;-2,364136;-1,996816;4,194675
Index: 3 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,689836 | BrainData : -2,399914;0,3044378;-1,741328;0,6078516;-3,449855;3,975203;-0,1783959;3,319469;1,920219;4,741003;1,480522;-4,645893;-4,642247;1,798033;-2,621634;-3,849832;-0,3268841;-5,173507;4,28089;-0,05477342;-4,060102;-3,350302;2,095219;-2,364136;-1,979475;4,167686
Index: 4 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,682961 | BrainData : -2,371071;0,2724979;-1,763827;0,6242249;-3,467011;3,920461;-0,1899648;3,336008;1,935891;4,703384;1,470332;-4,645893;-4,668604;1,804581;-2,575615;-3,865472;-0,3268841;-5,173507;4,28089;-0,02040561;-4,028989;-3,335822;2,085014;-2,364136;-2,032858;4,208758
Index: 5 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,679535 | BrainData : -2,356174;0,2968183;-1,762812;0,6078516;-3,443462;3,955631;-0,2148534;3,349092;1,942329;4,706571;1,51411;-4,645893;-4,625649;1,798033;-2,635269;-3,828106;-0,3386988;-5,173507;4,28089;-0,02635866;-4,081329;-3,350302;2,103145;-2,364136;-1,996816;4,208758
Index: 6 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,676399 | BrainData : -2,399914;0,3386908;-1,770111;0,6208944;-3,412609;3,914319;-0,221766;3,33876;1,920219;4,666903;1,49184;-4,616186;-4,668604;1,793531;-2,608554;-3,849832;-0,3268841;-5,173507;4,269403;0,009304706;-4,060102;-3,350302;2,104565;-2,395249;-1,996816;4,208758
Index: 7 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,66611 | BrainData : -2,399914;0,3044378;-1,738173;0,6078516;-3,449855;3,932023;-0,194534;3,29299;1,964521;4,713032;1,513134;-4,645893;-4,657044;1,798033;-2,583352;-3,835737;-0,3150036;-5,179976;4,28089;-0,06999353;-4,032514;-3,350302;2,085633;-2,364136;-1,982438;4,161091
Index: 8 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,660513 | BrainData : -2,399914;0,3044378;-1,741328;0,6078516;-3,40591;3,982641;-0,2246341;3,269698;1,920219;4,703384;1,49184;-4,650274;-4,668604;1,815997;-2,604702;-3,849832;-0,2791165;-5,167895;4,328757;-0,02635866;-4,060102;-3,350302;2,103145;-2,364136;-1,98392;4,208758
Index: 9 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,659677 | BrainData : -2,364604;0,3044378;-1,741328;0,6078516;-3,449855;3,945637;-0,194534;3,319469;1,920219;4,731266;1,507105;-4,645893;-4,668604;1,807327;-2,621634;-3,816222;-0,3184154;-5,173507;4,28089;-0,02635866;-4,060102;-3,350302;2,078444;-2,377623;-2,041736;4,208758
Index: 10 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,653048 | BrainData : -2,384981;0,2728993;-1,764619;0,5774734;-3,40094;3,875222;-0,078252;3,343844;1,922857;4,654693;1,446577;-4,704285;-4,632115;1,766154;-2,616892;-3,773543;-0,3231269;-5,106709;4,28089;0,01069996;-4,021978;-3,371972;2,08336;-2,335468;-1,996816;4,203083
