Generation: 699 | maxFitness: 3,670536 | maxFitnessGen: 2,094078 | maxFitnessGenBuf: 2,092808
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,092808 | BrainData : -2,26909;0,2743016;-1,850449;0,4910622;-3,547094;3,933106;-0,1611485;3,317296;1,92631;4,685504;1,434092;-4,784693;-4,582866;1,840049;-2,467633;-3,623524;-0,2461253;-5,181247;4,171655;0,00215539;-4,045568;-3,28691;2,11801;-2,39188;-2,030559;4,289265
Index: 1 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,008707 | BrainData : -2,301544;0,2503869;-1,87489;0,5700752;-3,518364;3,937844;-0,1750644;3,317296;1,948416;4,654389;1,424972;-4,784824;-4,582866;1,81865;-2,453961;-3,564342;-0,2461253;-5,202922;4,180963;-0,0382755;-4,007691;-3,297219;2,11801;-2,406138;-2,030559;4,299274
Index: 2 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,008707 | BrainData : -2,26909;0,2984777;-1,863999;0,5637825;-3,518364;4,007464;-0,195469;3,340723;1,948416;4,723821;1,394961;-4,784824;-4,563997;1,81865;-2,485215;-3,619477;-0,2461253;-5,212282;4,180963;-0,04760553;-4,010411;-3,297219;2,11801;-2,364438;-2,030559;4,299274
Index: 3 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,008706 | BrainData : -2,22098;0,3091814;-1,850449;0,5700752;-3,518364;3,972119;-0,1750644;3,269621;1,912102;4,681348;1,469465;-4,784824;-4,585489;1,85935;-2,441035;-3,607819;-0,2751296;-5,19158;4,191933;-0,04760553;-4,009162;-3,347119;2,11801;-2,364438;-2,030559;4,299274
Index: 4 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,008706 | BrainData : -2,29125;0,2885363;-1,850449;0,6076391;-3,500708;3,972119;-0,1746304;3,317296;1,948416;4,721126;1,378514;-4,784824;-4,582866;1,81865;-2,527139;-3,604326;-0,2857191;-5,212282;4,180963;-0,04760553;-4,057873;-3,297219;2,11801;-2,364438;-2,030559;4,299274
Index: 5 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,008706 | BrainData : -2,297261;0,2984777;-1,850449;0,5700752;-3,514993;3,972119;-0,1681172;3,317296;1,948416;4,668699;1,424972;-4,834377;-4,582866;1,81865;-2,533438;-3,607819;-0,2403567;-5,212282;4,180963;-0,04760553;-4,010411;-3,297219;2,11801;-2,399392;-2,030559;4,299274
Index: 6 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,008706 | BrainData : -2,30789;0,3052141;-1,818439;0,610774;-3,542542;3,942689;-0,1678047;3,342029;1,948416;4,712346;1,424972;-4,804235;-4,542042;1,81865;-2,485215;-3,607819;-0,228322;-5,212282;4,180963;-0,04760553;-3,994586;-3,297219;2,11801;-2,364438;-2,030559;4,299274
Index: 7 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,00588 | BrainData : -2,26909;0,2984777;-1,850449;0,5700752;-3,518364;3,928305;-0,1750644;3,318031;1,948416;4,685491;1,424972;-4,784824;-4,609146;1,81865;-2,485215;-3,637757;-0,2461253;-5,197153;4,180963;-0,04760553;-3,967349;-3,282812;2,126302;-2,364438;-2,030559;4,299274
Index: 8 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,002725 | BrainData : -2,26909;0,3382491;-1,850449;0,5700752;-3,518364;3,931735;-0,1750644;3,360203;1,935946;4,681348;1,424972;-4,784824;-4,582866;1,855374;-2,485215;-3,619073;-0,2461253;-5,212282;4,218792;-0,08968274;-3,9804;-3,314505;2,11801;-2,368012;-2,033242;4,299274
Index: 9 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,000108 | BrainData : -2,256166;0,2685279;-1,938413;0,5956954;-3,547368;3,966982;-0,2093941;3,312488;1,988283;4,657946;1,399878;-4,769529;-4,626015;1,824712;-2,509129;-3,620931;-0,2035578;-5,13912;4,113078;-0,0381536;-4,082751;-3,290741;2,11801;-2,364438;-2,030559;4,27434
Index: 10 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,951988 | BrainData : -2,26909;0,2502181;-1,871069;0,5700752;-3,518364;3,946985;-0,1866378;3,286876;1,921217;4,681348;1,401829;-4,763803;-4,614188;1,81865;-2,485215;-3,596048;-0,2933325;-5,221604;4,160553;-0,04760553;-4,010411;-3,284085;2,093745;-2,364438;-2,037999;4,2892
Index: 11 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,951984 | BrainData : -2,225784;0,3334116;-1,835142;0,5575988;-3,479571;3,955881;-0,1185953;3,27481;1,899997;4,72714;1,468864;-4,781389;-4,607156;1,861738;-2,467633;-3,647191;-0,2550242;-5,174638;4,156303;0,00610885;-4,006267;-3,236729;2,069671;-2,303458;-2,065934;4,29794
Index: 12 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,930344 | BrainData : -2,27149;0,2506025;-1,850449;0,5787106;-3,529514;3,976179;-0,1206391;3,317296;1,882392;4,692448;1,397587;-4,784824;-4,622153;1,81865;-2,467633;-3,656024;-0,1949994;-5,136342;4,107302;-0,0397415;-4,032077;-3,247891;2,097028;-2,370718;-2,078418;4,324439
Index: 13 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,881131 | BrainData : -2,26909;0,2496143;-1,850449;0,5700752;-3,567031;3,972119;-0,1750644;3,356105;1,968685;4,729923;1,424972;-4,804179;-4,541121;1,812014;-2,471551;-3,604633;-0,2461253;-5,235181;4,203673;-0,04760553;-4,010411;-3,250703;2,11801;-2,382879;-2,002635;4,281633
Index: 14 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,857367 | BrainData : -2,232606;0,3482798;-1,850449;0,5700752;-3,498908;3,972119;-0,1579089;3,317296;1,902603;4,681348;1,424972;-4,784824;-4,582866;1,78672;-2,49404;-3,568384;-0,2461253;-5,212282;4,180963;-0,04760553;-4,052199;-3,288482;2,133695;-2,364438;-2,027695;4,284101
Index: 15 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,854516 | BrainData : -2,26909;0,2984777;-1,850449;0,5700752;-3,518364;3,970102;-0,1750644;3,339918;1,931369;4,681348;1,395935;-4,784824;-4,607316;1,81865;-2,485215;-3,594988;-0,2651961;-5,167405;4,148228;-0,008400131;-4,010411;-3,297219;2,11801;-2,31508;-1,998061;4,285801
Index: 16 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,846354 | BrainData : -2,26909;0,2984777;-1,850449;0,5380807;-3,518364;3,972119;-0,1750644;3,359053;1,988178;4,706726;1,426879;-4,784824;-4,535071;1,84825;-2,485215;-3,607819;-0,1973277;-5,212282;4,180963;-0,08591302;-4,010411;-3,337288;2,11801;-2,364779;-1,98582;4,262981
Index: 17 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,836112 | BrainData : -2,31899;0,2984777;-1,850449;0,5700752;-3,518364;3,972119;-0,1750644;3,35974;1,948416;4,681348;1,424972;-4,816456;-4,582866;1,824202;-2,488419;-3,588215;-0,2461253;-5,212282;4,180963;-0,09418301;-4,004549;-3,297219;2,086529;-2,395287;-2,030559;4,299274
Index: 18 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,813189 | BrainData : -2,248919;0,2984777;-1,850449;0,5709054;-3,518364;4,003219;-0,1750644;3,317296;1,997023;4,681348;1,424972;-4,784824;-4,615226;1,81865;-2,485215;-3,607819;-0,2269381;-5,212282;4,2272;-0,04760553;-4,010411;-3,297219;2,142326;-2,319993;-2,030559;4,299274
Index: 19 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,77531 | BrainData : -2,26909;0,2984777;-1,877689;0,6145576;-3,518364;3,972119;-0,1750644;3,281422;1,948416;4,681348;1,424972;-4,784824;-4,558428;1,828683;-2,485215;-3,621053;-0,2461253;-5,212282;4,180963;-0,0291178;-4,041541;-3,297219;2,145663;-2,364438;-2,030559;4,299274
Index: 20 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,76068 | BrainData : -2,26909;0,3270499;-1,850449;0,6150154;-3,56582;3,997055;-0,1378378;3,275081;1,948416;4,681348;1,423157;-4,734996;-4,566901;1,824901;-2,485215;-3,607819;-0,2897085;-5,247761;4,180963;-0,06453936;-4,056067;-3,25937;2,11801;-2,414227;-1,997832;4,321577
Index: 21 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,757481 | BrainData : -2,237051;0,2984777;-1,850449;0,5223974;-3,500386;3,966982;-0,1854674;3,322367;1,893417;4,671791;1,503314;-4,809011;-4,574638;1,865207;-2,414656;-3,582973;-0,1969098;-5,181247;4,181386;-0,04676581;-4,068915;-3,231396;2,069072;-2,364438;-2,030559;4,299274
Index: 22 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,755625 | BrainData : -2,268672;0,2984777;-1,835305;0,5298556;-3,520192;3,966982;-0,1797396;3,279526;1,9411;4,685504;1,387993;-4,784824;-4,567672;1,856333;-2,467633;-3,607819;-0,2671184;-5,161268;4,160258;-0,04207859;-4,055814;-3,247891;2,15159;-2,387026;-1,966655;4,331992
Index: 23 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,753926 | BrainData : -2,26909;0,2984777;-1,850449;0,5700752;-3,546664;3,989497;-0,1630972;3,317296;1,955028;4,723497;1,424972;-4,807604;-4,582866;1,81865;-2,475949;-3,607819;-0,2461253;-5,212282;4,180963;-0,04760553;-4,010411;-3,297219;2,078049;-2,364438;-1,995476;4,257411
Index: 24 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,717015 | BrainData : -2,26909;0,3178693;-1,898983;0,5700752;-3,498455;3,972119;-0,1750644;3,271923;1,986463;4,724057;1,424972;-4,784824;-4,582866;1,792952;-2,485215;-3,635165;-0,2153953;-5,205007;4,151553;-0,04760553;-4,055698;-3,272234;2,11801;-2,364438;-2,056269;4,280305
Index: 25 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,714296 | BrainData : -2,25933;0,2984777;-1,850449;0,5700752;-3,518364;3,972119;-0,1821876;3,317296;1,948416;4,665637;1,449566;-4,753085;-4,582866;1,775546;-2,482989;-3,607819;-0,278521;-5,212282;4,180963;-0,04760553;-4,010411;-3,297219;2,152095;-2,387721;-2,030559;4,299274
Index: 26 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,711642 | BrainData : -2,296153;0,2573528;-1,850449;0,6134051;-3,538033;3,952428;-0,1429254;3,329948;1,97352;4,642347;1,404299;-4,784824;-4,582866;1,861075;-2,485215;-3,657456;-0,2461253;-5,212282;4,165979;-0,03107298;-4,010411;-3,247674;2,096207;-2,364438;-2,061358;4,256568
Index: 27 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,710134 | BrainData : -2,26909;0,2984777;-1,850449;0,5793814;-3,518364;3,952846;-0,1750644;3,361619;1,948416;4,681348;1,424972;-4,784824;-4,632017;1,81865;-2,531925;-3,607819;-0,2461253;-5,212282;4,208022;-0,04760553;-4,010411;-3,266439;2,166123;-2,391629;-2,014781;4,299274
Index: 28 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,528846 | BrainData : -2,26909;0,2984777;-1,850449;0,5960522;-3,532326;3,972119;-0,1750644;3,312572;1,948416;4,724518;1,424972;-4,784824;-4,553671;1,828666;-2,485215;-3,563773;-0,2461253;-5,212282;4,145126;-0,04760553;-4,010411;-3,297219;2,11801;-2,364438;-2,054184;4,254798
Index: 29 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,472282 | BrainData : -2,26909;0,2797808;-1,890176;0,6106145;-3,518364;3,972119;-0,1750644;3,288968;1,938918;4,681348;1,394441;-4,792036;-4,544435;1,776621;-2,50883;-3,573893;-0,2461253;-5,212282;4,180963;-0,07327674;-3,988261;-3,297219;2,167158;-2,364438;-2,030559;4,299274
Index: 30 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,206928 | BrainData : -2,256166;0,3312321;-1,863041;0,5363687;-3,548119;3,984412;-0,1520858;3,354929;2,015013;4,685504;1,424972;-4,739156;-4,582571;1,825654;-2,45234;-3,606749;-0,1964245;-5,181247;4,122406;-0,007865671;-4,055814;-3,289495;2,150384;-2,364438;-2,030559;4,241333
