Generation: 631 | maxFitness: 3,670536 | maxFitnessGen: 1,994674 | maxFitnessGenBuf: 1,970118
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,970118 | BrainData : -2,207654;0,2445434;-2,01794;0,6388661;-3,385134;3,848012;-0,1393725;3,642664;1,804724;4,908516;1,578383;-4,988002;-4,352854;1,949892;-2,229768;-3,226998;-0,215383;-5,066498;4,096858;0,09339942;-4,002903;-2,990148;2,017257;-2,555238;-2,109897;4,23994
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,966173 | BrainData : -2,207654;0,2251742;-2,030475;0,6274264;-3,336365;3,834879;-0,1663721;3,660333;1,804724;4,9097;1,535753;-5,033036;-4,376171;1,911678;-2,279618;-3,248158;-0,215383;-5,047308;4,066391;0,1067565;-4,051675;-2,99031;2,017257;-2,541277;-2,090122;4,222726
Index: 2 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,96486 | BrainData : -2,218675;0,2445434;-2,01794;0,6603764;-3,385134;3,799501;-0,1987902;3,61851;1,797235;4,9097;1,489596;-4,989889;-4,352854;1,914288;-2,279618;-3,197685;-0,2144576;-5,037344;4,096858;0,09842821;-3,989069;-2,980654;2,017257;-2,532976;-2,103261;4,220007
Index: 3 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,963305 | BrainData : -2,207654;0,217967;-2,031802;0,7050269;-3,385134;3,815486;-0,1762418;3,638109;1,761139;4,9097;1,484259;-4,987422;-4,340273;1,911678;-2,279618;-3,226998;-0,215383;-5,066498;4,096858;0,09339942;-4,002903;-3,021965;2,017257;-2,555238;-2,130705;4,272933
Index: 4 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,962233 | BrainData : -2,207654;0,2445434;-2,01794;0,6938871;-3,339134;3,813463;-0,1453973;3,65714;1,846465;4,9097;1,533375;-4,988002;-4,352854;1,911678;-2,235332;-3,191739;-0,215383;-5,066498;4,096858;0,09339942;-4,045467;-2,990148;1,994219;-2,573602;-2,107396;4,206001
Index: 5 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,958752 | BrainData : -2,207654;0,2256363;-2,01794;0,6178313;-3,385134;3,876068;-0,1747743;3,641318;1,804724;4,874058;1,533375;-4,948517;-4,309397;1,911678;-2,274291;-3,232153;-0,215383;-5,066498;4,052335;0,09339942;-4,002903;-2,990148;2,031059;-2,556458;-2,102203;4,27029
Index: 6 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,957162 | BrainData : -2,2447;0,2445434;-2,067254;0,6967629;-3,385134;3,848012;-0,1762418;3,61851;1,804724;4,899966;1,533375;-4,988002;-4,336544;1,911678;-2,252669;-3,226998;-0,233009;-5,066498;4,145019;0,09339942;-4,002903;-2,989069;2,017257;-2,602495;-2,102203;4,23994
Index: 7 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,957162 | BrainData : -2,206935;0,2816947;-2,01794;0,657856;-3,385134;3,848012;-0,1762418;3,597687;1,804724;4,902144;1,554791;-5,037099;-4,330641;1,874908;-2,279618;-3,183583;-0,1852923;-5,059651;4,096858;0,09436521;-4,029652;-2,961689;2,017257;-2,527556;-2,102203;4,23994
Index: 8 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,957162 | BrainData : -2,172644;0,2445434;-1,998935;0,6144472;-3,345112;3,848012;-0,2157112;3,660739;1,804724;4,9097;1,520826;-4,988002;-4,361451;1,911678;-2,284193;-3,221966;-0,215383;-5,066498;4,096858;0,09339942;-4,011432;-2,990148;2,017257;-2,596102;-2,102203;4,23994
Index: 9 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,957162 | BrainData : -2,235646;0,2445434;-2,01794;0,6924338;-3,385134;3,839241;-0,1762418;3,629382;1,804724;4,9097;1,533375;-4,988002;-4,352854;1,86183;-2,279618;-3,226998;-0,215383;-5,037076;4,064231;0,09339942;-4,002903;-2,96212;2,017257;-2,531629;-2,102203;4,23994
Index: 10 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,957162 | BrainData : -2,207654;0,2445434;-2,01794;0,6750697;-3,342999;3,848012;-0,1762418;3,616794;1,820875;4,942561;1,573197;-4,988002;-4,397134;1,911678;-2,288298;-3,226998;-0,1929631;-5,10255;4,128909;0,1139843;-4,047853;-3,021071;2,017257;-2,544091;-2,102203;4,23994
