Generation: 712 | maxFitness: 3,670536 | maxFitnessGen: 2,127012 | maxFitnessGenBuf: 2,581839
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,581839 | BrainData : -2,334978;0,2690362;-1,879622;0,5670022;-3,447255;3,948648;-0,1477497;3,409579;1,900655;4,611434;1,438619;-4,775187;-4,667701;1,773055;-2,501553;-3,760684;-0,3668759;-5,239885;4,184476;-0,02858724;-4,157313;-3,278635;2,117789;-2,33957;-1,996816;4,238842
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,572763 | BrainData : -2,303391;0,2512819;-1,888195;0,5367034;-3,447255;3,948648;-0,1942123;3,39718;1,900461;4,64281;1,376599;-4,740424;-4,632565;1,785789;-2,518536;-3,75414;-0,332487;-5,239885;4,108441;-0,02858724;-4,144886;-3,278635;2,139377;-2,33957;-1,996816;4,261364
Index: 2 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,57102 | BrainData : -2,303391;0,2690362;-1,888195;0,5342119;-3,401725;3,948648;-0,1477497;3,409579;1,900461;4,656516;1,447818;-4,727296;-4,632565;1,847698;-2,535016;-3,760684;-0,3783655;-5,239885;4,152835;-0,02858724;-4,160446;-3,278635;2,117789;-2,378699;-1,996816;4,216563
Index: 3 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,57102 | BrainData : -2,305749;0,2690362;-1,873531;0,5179085;-3,447255;3,962435;-0,1477497;3,409579;1,88104;4,656516;1,424838;-4,77568;-4,64902;1,813267;-2,512928;-3,807039;-0,3406902;-5,239885;4,157641;-0,02858724;-4,113639;-3,230179;2,117789;-2,332807;-1,996816;4,216563
Index: 4 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,57102 | BrainData : -2,303391;0,2464871;-1,888195;0,5039999;-3,447255;3,948648;-0,1850184;3,409579;1,900461;4,656516;1,424838;-4,740424;-4,632565;1,813267;-2,471613;-3,760684;-0,3247807;-5,239885;4,192441;-0,02089157;-4,160446;-3,278635;2,117789;-2,321752;-1,996816;4,216563
Index: 5 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,57102 | BrainData : -2,287503;0,2690362;-1,888195;0,4905612;-3,496518;3,945515;-0,1477497;3,409579;1,853081;4,656516;1,432653;-4,740424;-4,592716;1,800726;-2,501553;-3,78622;-0,3505409;-5,239885;4,152835;-0,06492942;-4,158414;-3,278635;2,117789;-2,33957;-1,996816;4,216563
Index: 6 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,569256 | BrainData : -2,352957;0,2435326;-1,838817;0,4967864;-3,424692;3,990337;-0,1545744;3,413213;1,946406;4,656516;1,467376;-4,753416;-4,661687;1,805984;-2,548965;-3,742817;-0,3420014;-5,254413;4,108632;0,008218519;-4,164067;-3,239976;2,151695;-2,346165;-1,978148;4,242238
Index: 7 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,566259 | BrainData : -2,303391;0,2690362;-1,888195;0,5594381;-3,402782;3,993619;-0,1477497;3,438267;1,900461;4,656516;1,428396;-4,775781;-4,632565;1,813267;-2,536498;-3,760684;-0,3187196;-5,239885;4,152835;-0,02858724;-4,167157;-3,278635;2,099129;-2,292944;-2,017901;4,216563
Index: 8 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,529774 | BrainData : -2,303391;0,2334513;-1,851774;0,5342119;-3,447255;3,911797;-0,1477497;3,457631;1,942034;4,65244;1,424838;-4,695971;-4,632565;1,823573;-2,5187;-3,760684;-0,3282309;-5,244067;4,136789;-0,009990105;-4,157331;-3,258158;2,117789;-2,299556;-1,996816;4,247365
Index: 9 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,526931 | BrainData : -2,276787;0,2690362;-1,888195;0,5342119;-3,426267;3,948648;-0,1477497;3,409579;1,900461;4,638194;1,424838;-4,768915;-4,639386;1,782152;-2,501553;-3,712532;-0,3406902;-5,239885;4,111505;0,008703187;-4,184121;-3,299948;2,117789;-2,33957;-1,958242;4,167068
Index: 10 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,524617 | BrainData : -2,29528;0,2446184;-1,876619;0,5202835;-3,435902;3,948648;-0,1477497;3,409579;1,894664;4,671845;1,391515;-4,740424;-4,607314;1,813267;-2,480385;-3,777926;-0,3406902;-5,239885;4,199382;0,002026811;-4,115606;-3,278635;2,098778;-2,33957;-1,991947;4,201919
Index: 11 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,52271 | BrainData : -2,316777;0,230369;-1,936903;0,4980042;-3,374922;3,993297;-0,1053063;3,394397;1,900461;4,679842;1,45023;-4,740424;-4,60156;1,860894;-2,501553;-3,742817;-0,3595436;-5,167558;4,152835;-0,06889765;-4,12034;-3,281893;2,076869;-2,383335;-2,019384;4,216563
Index: 12 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,393635 | BrainData : -2,296538;0,2690362;-1,888195;0,5342119;-3,447255;3,985562;-0,1182993;3,409579;1,9089;4,665749;1,424838;-4,740424;-4,632565;1,813267;-2,501553;-3,752971;-0,3117863;-5,240603;4,176585;-0,02858724;-4,160446;-3,31269;2,089258;-2,369627;-1,996816;4,216563
Index: 13 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,386468 | BrainData : -2,34059;0,3142508;-1,847284;0,5137864;-3,473841;3,948648;-0,1477497;3,409579;1,900461;4,656516;1,409486;-4,740424;-4,635357;1,826587;-2,490282;-3,760684;-0,3239275;-5,24354;4,182772;-0,03762245;-4,160446;-3,324209;2,08835;-2,326516;-1,996816;4,216563
Index: 14 | Name: car 11 | Brain Type: RandomParents | Fitness: 2,378738 | BrainData : -2,314263;0,2419513;-1,823892;0,5467655;-3,426598;4,037934;-0,187292;3,373131;1,87507;4,67622;1,467196;-4,831382;-4,632565;1,845112;-2,501553;-3,736471;-0,2881646;-5,234659;4,152835;-0,0711325;-4,151362;-3,325894;2,157156;-2,372688;-1,976001;4,311389
Index: 15 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,360896 | BrainData : -2,303391;0,3040493;-1,888195;0,5158418;-3,425894;3,987579;-0,1567693;3,409579;1,907374;4,607238;1,424838;-4,694099;-4,632565;1,813267;-2,51168;-3,760684;-0,2976298;-5,239885;4,152835;-0,02858724;-4,12286;-3,280834;2,154526;-2,330788;-1,956067;4,184079
Index: 16 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,359457 | BrainData : -2,303391;0,2690362;-1,870067;0,4914261;-3,480433;3,948648;-0,109417;3,409579;1,900461;4,656516;1,439642;-4,740424;-4,632565;1,813267;-2,53175;-3,760684;-0,3406902;-5,239885;4,178686;-0,02858724;-4,160446;-3,278635;2,117789;-2,306864;-1,966093;4,217465
Index: 17 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,355844 | BrainData : -2,303391;0,2690362;-1,854001;0,5342119;-3,447255;3,948648;-0,1477497;3,409579;1,900461;4,612877;1,432563;-4,740424;-4,648534;1,828667;-2,505099;-3,760684;-0,3406902;-5,201178;4,152835;-0,02858724;-4,173642;-3,303277;2,102623;-2,33957;-2,019392;4,215368
Index: 18 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,329804 | BrainData : -2,35097;0,2074686;-1,879172;0,5342119;-3,421895;3,934834;-0,1477497;3,43592;1,891406;4,646022;1,469033;-4,740424;-4,587848;1,81907;-2,547578;-3,706782;-0,3530498;-5,24841;4,120085;-0,009350562;-4,142502;-3,281893;2,084109;-2,383335;-1,994131;4,216563
Index: 19 | Name: car 6 | Brain Type: RandomParents | Fitness: 2,325417 | BrainData : -2,303391;0,286205;-1,90317;0,5319327;-3,422782;3,964881;-0,1948803;3,458919;1,878733;4,693733;1,440551;-4,711203;-4,631542;1,813267;-2,517019;-3,745306;-0,3970507;-5,210628;4,149452;-0,02858724;-4,150588;-3,268615;2,117789;-2,377665;-2,00653;4,216563
Index: 20 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,322428 | BrainData : -2,303391;0,2939043;-1,869038;0,5342119;-3,493813;3,948648;-0,1429638;3,409579;1,900461;4,656516;1,424838;-4,740424;-4,68116;1,813267;-2,501553;-3,760684;-0,3406902;-5,239885;4,152835;-0,07168377;-4,160446;-3,278635;2,117789;-2,357074;-1,987015;4,175001
Index: 21 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,314829 | BrainData : -2,256747;0,236941;-1,888195;0,5342119;-3,456344;3,972148;-0,1477497;3,394943;1,906602;4,656516;1,424838;-4,711706;-4,630192;1,822833;-2,525257;-3,767497;-0,3867147;-5,239885;4,152835;-0,06166198;-4,160446;-3,278635;2,113564;-2,374094;-1,999409;4,192189
Index: 22 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,309689 | BrainData : -2,303391;0,28402;-1,888195;0,5411614;-3,447255;3,94185;-0,1641984;3,435368;1,942605;4,673331;1,424838;-4,760872;-4,632565;1,813267;-2,486775;-3,78493;-0,3406902;-5,196184;4,152835;-0,02858724;-4,145909;-3,278635;2,128727;-2,33957;-1,996816;4,216563
Index: 23 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,285713 | BrainData : -2,285888;0,2690362;-1,888195;0,5342119;-3,420437;3,952473;-0,1628321;3,426956;1,914162;4,656516;1,424838;-4,781637;-4,632565;1,813267;-2,501553;-3,717437;-0,2972364;-5,217494;4,152835;-0,03509165;-4,175176;-3,278635;2,117789;-2,34516;-1,956771;4,216563
Index: 24 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,202803 | BrainData : -2,319957;0,2729315;-1,925351;0,5456594;-3,447255;3,948648;-0,1477497;3,449213;1,879845;4,68298;1,424838;-4,750723;-4,632565;1,785593;-2,517339;-3,725619;-0,337808;-5,239885;4,152835;-0,07243662;-4,195147;-3,278635;2,072034;-2,33957;-1,996816;4,216563
Index: 25 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,184086 | BrainData : -2,348574;0,2820517;-1,888195;0,5342119;-3,481439;3,948648;-0,1415749;3,374093;1,900461;4,694221;1,424838;-4,781309;-4,670739;1,813267;-2,501553;-3,760684;-0,334008;-5,262721;4,108147;0,0167902;-4,160446;-3,278635;2,087526;-2,296465;-1,987262;4,245867
Index: 26 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,182506 | BrainData : -2,266888;0,2709606;-1,907534;0,5347351;-3,434259;3,990232;-0,1054215;3,446582;1,942294;4,615747;1,442824;-4,740424;-4,661697;1,82613;-2,48097;-3,768039;-0,3406902;-5,239885;4,152835;-0,05963612;-4,132886;-3,306139;2,069643;-2,350161;-1,996816;4,23223
Index: 27 | Name: car 12 | Brain Type: RandomParents | Fitness: 2,174616 | BrainData : -2,280076;0,2930331;-1,900413;0,505577;-3,421895;3,979112;-0,1741908;3,43592;1,852502;4,664741;1,397333;-4,738795;-4,612884;1,824851;-2,46103;-3,73479;-0,3188332;-5,287964;4,202164;-0,001480313;-4,216966;-3,281893;2,125234;-2,430962;-1,946028;4,243493
Index: 28 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,17278 | BrainData : -2,304196;0,2690362;-1,888195;0,5496042;-3,447255;3,910648;-0,1181511;3,409579;1,900461;4,656516;1,383331;-4,728539;-4,651735;1,813267;-2,535547;-3,806964;-0,3304378;-5,239885;4,154284;-0,05774804;-4,160446;-3,278635;2,117789;-2,33957;-1,996816;4,189908
Index: 29 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,156865 | BrainData : -2,304097;0,2735252;-1,875998;0,5296732;-3,470546;3,948648;-0,1477497;3,429929;1,865457;4,656516;1,409058;-4,713001;-4,60891;1,833114;-2,461735;-3,72556;-0,2917875;-5,247108;4,12378;-0,02858724;-4,117635;-3,278635;2,117789;-2,366243;-1,966677;4,216563
Index: 30 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,14458 | BrainData : -2,339224;0,2274693;-1,888195;0,5167747;-3,447255;3,948648;-0,1477497;3,409579;1,900461;4,656516;1,471781;-4,781297;-4,632565;1,813267;-2,501553;-3,779315;-0,3406902;-5,26343;4,152835;-0,02858724;-4,160446;-3,234058;2,136723;-2,366252;-2,011135;4,216563
Index: 31 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,144254 | BrainData : -2,294857;0,2690362;-1,903171;0,5342119;-3,462653;3,915099;-0,1477497;3,409579;1,900461;4,656516;1,424838;-4,740424;-4,632565;1,830261;-2,501553;-3,760684;-0,3216407;-5,239885;4,152835;0,00895384;-4,177952;-3,282432;2,152143;-2,33957;-1,996816;4,216563
Index: 32 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,112053 | BrainData : -2,281663;0,2435326;-1,903722;0,537532;-3,443073;3,979112;-0,1477497;3,43592;1,891256;4,611077;1,411881;-4,770261;-4,632565;1,846829;-2,454022;-3,693865;-0,3469926;-5,239885;4,108865;-0,02858724;-4,132886;-3,281893;2,208405;-2,331598;-1,951661;4,250785
Index: 33 | Name: car 8 | Brain Type: RandomParents | Fitness: 2,001689 | BrainData : -2,336624;0,2217518;-1,889728;0,5342119;-3,449446;3,979112;-0,09776153;3,43592;1,928175;4,701846;1,44612;-4,743584;-4,632565;1,816296;-2,501553;-3,742817;-0,3830174;-5,239885;4,152835;-0,02858724;-4,113789;-3,276775;2,117789;-2,390028;-2,03704;4,207148
Index: 34 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,733497 | BrainData : -2,303391;0,2404656;-1,924405;0,4695109;-3,463492;4,025712;-0,1337168;3,430549;1,881393;4,685982;1,445184;-4,73207;-4,631645;1,800355;-2,486193;-3,736246;-0,3406902;-5,203219;4,152835;-0,05680073;-4,072265;-3,25216;2,11937;-2,40119;-2,029018;4,185446
Index: 35 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,724755 | BrainData : -2,340688;0,2119768;-1,857132;0,5269835;-3,531591;4,024023;-0,1681649;3,361127;1,925353;4,653339;1,500738;-4,671862;-4,607924;1,937973;-2,444951;-3,785929;-0,339654;-5,278458;4,094607;-0,02459384;-4,161108;-3,323434;2,167552;-2,38139;-2,025966;4,275476
Index: 36 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,332934 | BrainData : -2,365219;0,2119768;-1,864735;0,5269835;-3,496297;4,023549;-0,1626892;3,366147;1,925353;4,683428;1,543761;-4,674231;-4,636306;1,970409;-2,465;-3,773764;-0,2997189;-5,219615;4,103427;-0,03582501;-4,128214;-3,28033;2,184118;-2,364548;-2,022491;4,264835
Index: 37 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,213467 | BrainData : -2,347558;0,2467958;-1,860685;0,4645178;-3,440693;4,022091;-0,1897848;3,345689;1,925256;4,708142;1,463737;-4,693529;-4,686442;1,87378;-2,465354;-3,718263;-0,3178599;-5,239885;4,106501;-0,02858724;-4,133452;-3,257364;2,217908;-2,480112;-1,996816;4,244103
Index: 38 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,8169761 | BrainData : 2,62499;-4,638821;3,345779;-2,063243;-2,997341;1,905031;-1,898396;-0,03523874;-0,1382332;-2,450747;-3,40054;-3,015209;4,437222;4,099473;-3,269394;1,329952;2,223166;2,554225;-4,855694;-2,710758;1,524876;-4,2729;1,650032;-4,032055;-0,2975254;2,183208
Index: 39 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,6689274 | BrainData : 4,293916;4,911967;-0,336483;1,114016;3,756588;3,345112;3,479389;2,808972;-3,664816;2,205339;-3,576289;-3,429442;3,869091;-3,218229;4,928953;-0,1313739;-1,020413;3,025418;-1,987285;0,8558006;-2,957078;3,797278;-0,1474528;-3,322988;-0,106843;4,064417
Index: 40 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,624835 | BrainData : 0,5700235;-4,033469;-3,273105;4,896885;4,270561;-0,331778;-1,555092;2,24455;0,8025484;-1,318836;-4,421932;0,0840168;1,074638;4,875651;-3,240299;-0,2900391;0,608036;-0,5510898;1,310944;-3,071263;-4,027641;1,331819;-0,1351781;-4,791384;2,398031;3,791636
Index: 41 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,6223361 | BrainData : 1,383498;-1,962218;3,981733;-0,4510541;-4,616432;0,9451432;-2,915936;0,6672244;-1,622648;1,131306;-2,003484;2,994684;-4,402435;-4,707668;0,3400092;0,8494372;2,364224;-0,4107041;4,7955;-1,098856;4,843585;-1,283186;0,8730168;-3,819212;0,9799905;1,959014
Index: 42 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,6058347 | BrainData : 0,7963877;-2,593049;1,706574;0,7011337;3,660332;-0,5285807;-2,771881;1,609164;3,81441;4,57384;3,29988;3,352066;-2,952038;-3,932929;3,380066;-0,1602535;-0,6073408;1,444114;-4,821362;1,41451;3,800364;-1,981477;-1,722858;0,8892469;1,781426;3,328753
Index: 43 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,588591 | BrainData : -2,826786;-3,440424;-4,98949;2,556463;3,630198;-0,8773403;-1,096461;-2,249921;0,2831368;-2,083002;0,4285927;3,599379;-2,225096;1,476633;4,957048;-1,211768;-0,2037888;1,672177;-3,266947;-3,891725;0,5888791;2,843974;1,549772;0,3523092;4,487562;1,618044
Index: 44 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,5382779 | BrainData : -4,180055;-3,291043;3,971314;4,69507;-2,977515;-0,423811;3,345295;-0,811698;-1,604182;2,368377;0,6721525;-2,25107;4,978562;-3,14703;-2,797188;-3,723908;2,13104;4,961156;-0,4673152;-1,866911;-1,284521;-1,595366;-4,447056;4,046097;-0,6239696;0,2837543
Index: 45 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,4844014 | BrainData : -1,088213;1,019594;3,571474;1,409148;4,460056;0,3715591;4,665355;0,144002;3,574747;3,788557;3,332527;-3,725219;-1,206531;0,6869264;-0,9465976;1,080355;0,529037;4,378569;4,181805;1,367152;1,328907;-1,19828;-0,549994;-0,775599;-2,695366;-0,1187844
Index: 46 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,484313 | BrainData : -3,542696;-0,7802887;-1,379451;0,2711706;-3,619279;-1,175198;4,298582;-1,829448;-0,8066602;-3,30276;-2,746426;2,524805;-1,478918;-3,391647;0,2425079;4,197547;-3,554428;4,272141;-2,222145;-0,3338079;1,240521;-1,544044;-4,272295;3,602552;-1,305923;2,638164
Index: 47 | Name: car 10 | Brain Type: RandomParents | Fitness: 0,4522237 | BrainData : 3,806258;-0,4494648;-1,893569;-3,165739;0,9166762;-0,8933985;-4,481607;-3,352204;-1,391634;1,972948;3,60034;4,950184;-3,178463;-2,857777;0,8682986;4,029994;-1,391122;4,505239;3,210406;2,838078;-2,123684;3,114182;-3,569805;-0,9683845;-1,386494;-1,700643
Index: 48 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,450317 | BrainData : -2,905407;-1,861779;-1,61309;-4,06474
