Generation: 38 | maxFitness: 1,786175 | maxFitnessGen: 1,546173 | maxFitnessGenBuf: 1,611089
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,611089 | BrainData : 1,28107;1,438293;3,848957;0,3357301;3,111112;-0,7582372;4,365812;0,6578332;-0,2925281;-1,447928;-3,799613;-4,480904;3,441495;-2,565727;3,720985;-3,171823;4,814502;1,372025;-1,151323;-4,162331;-0,6022077;0,3355041;-1,035663;1,164137;-2,862971;4,281214
Index: 1 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,606277 | BrainData : 1,280584;1,438293;3,80719;0,3357301;3,084079;-0,7878712;4,365812;0,6943347;-0,3340898;-1,491614;-3,774679;-4,530489;3,467978;-2,565727;3,708992;-3,135158;4,790925;1,414738;-1,137729;-4,185736;-0,6022077;0,315707;-1,035663;1,174044;-2,847495;4,24292
Index: 2 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,603101 | BrainData : 1,341073;1,41634;3,80719;0,3485141;3,111112;-0,7878712;4,368323;0,663332;-0,2782362;-1,491614;-3,799869;-4,480904;3,516977;-2,565727;3,732097;-3,171823;4,790925;1,414738;-1,072916;-4,185736;-0,6083418;0,3326781;-1,028608;1,158667;-2,862971;4,281214
Index: 3 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,601039 | BrainData : 1,327601;1,447105;3,851691;0,3357301;3,143826;-0,7878712;4,365812;0,6943347;-0,246051;-1,491614;-3,805774;-4,508187;3,438352;-2,565727;3,708992;-3,171823;4,751465;1,414738;-1,116256;-4,185736;-0,6367725;0,3326781;-1,035663;1,158667;-2,862489;4,281214
Index: 4 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,564775 | BrainData : 1,320145;1,438293;3,80719;0,3357301;3,067616;-0,8040727;4,365812;0,720255;-0,2506261;-1,474777;-3,774679;-4,480904;3,467978;-2,526788;3,708992;-3,171823;4,790925;1,448798;-1,145271;-4,231685;-0,6510224;0,3326781;-1,035663;1,158667;-2,88932;4,281214
Index: 5 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,543861 | BrainData : 1,327601;1,475683;3,80719;0,3214696;3,127381;-0,781031;4,393353;0,6943347;-0,2925281;-1,491614;-3,817708;-4,480904;3,467978;-2,565727;3,686616;-3,192072;4,790925;1,387754;-1,116256;-4,140896;-0,6232727;0,347352;-1,035663;1,11666;-2,874242;4,238648
Index: 6 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,527383 | BrainData : 1,327601;1,434492;3,80719;0,3357301;3,111112;-0,7878712;4,367215;0,6943347;-0,2925281;-1,491614;-3,73487;-4,480904;3,489193;-2,565727;3,688059;-3,171823;4,785086;1,373482;-1,116256;-4,2117;-0,5947295;0,3173584;-1,0434;1,158667;-2,874651;4,281214
Index: 7 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,526027 | BrainData : 1,340607;1,398823;3,80719;0,3171803;3,111112;-0,8085237;4,359881;0,6963745;-0,2829546;-1,44921;-3,793898;-4,449564;3,470148;-2,532211;3,708992;-3,171823;4,790925;1,414738;-1,116256;-4,185736;-0,6022077;0,3326781;-1,045662;1,183391;-2,862971;4,309284
Index: 8 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,465634 | BrainData : 1,327601;1,438293;3,789879;0,3357301;3,111112;-0,7878712;4,396019;0,6557724;-0,2925281;-1,540545;-3,774679;-4,508382;3,467978;-2,565727;3,708992;-3,146051;4,790925;1,414738;-1,078706;-4,185736;-0,6144948;0,3326781;-1,073274;1,158667;-2,815229;4,257908
Index: 9 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,46417 | BrainData : 1,327601;1,404335;3,768494;0,3417871;3,067024;-0,8145289;4,299321;0,6659439;-0,2558976;-1,444613;-3,689939;-4,478291;3,467978;-2,60517;3,714634;-3,178679;4,797504;1,446818;-1,190877;-4,156965;-0,6022077;0,3123269;-1,048227;1,126547;-2,880193;4,241677
Index: 10 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,444588 | BrainData : 1,374558;1,438293;3,80719;0,3345367;3,111758;-0,801734;4,359127;0,7103181;-0,3122154;-1,452547;-3,774679;-4,480904;3,495561;-2,565727;3,708992;-3,171823;4,759328;1,436844;-1,155343;-4,185736;-0,5616783;0,3326781;-1,035663;1,158667;-2,818427;4,281214
Index: 11 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,441914 | BrainData : 1,327601;1,438293;3,855775;0,3357301;3,111112;-0,799554;4,357678;0,715865;-0,2761174;-1,500679;-3,774679;-4,480904;3,488737;-2,529758;3,708992;-3,170756;4,790925;1,368993;-1,084899;-4,198469;-0,6120734;0,2920058;-1,035663;1,158667;-2,862971;4,235912
Index: 12 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,43197 | BrainData : 1,327601;1,438293;3,796432;0,287195;3,151612;-0,8040124;4,365812;0,6669492;-0,3196282;-1,455315;-3,81391;-4,480904;3,461521;-2,565727;3,708992;-3,171823;4,790925;1,408827;-1,067546;-4,185736;-0,5573071;0,3114994;-1,01524;1,189539;-2,862971;4,239218
