Generation: 70 | maxFitness: 1,745357 | maxFitnessGen: 1,604617 | maxFitnessGenBuf: 1,60515
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,60515 | BrainData : 1,283952;1,295553;3,873398;0,517005;3,30186;-0,5651788;4,215846;0,5775189;-0,268303;-1,373295;-3,676839;-4,354536;3,287282;-2,71092;3,635633;-3,26373;4,885721;1,426724;-1,236033;-4,434312;-0,6874508;0,2644228;-1,184594;1,204291;-2,834298;4,146508
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,604361 | BrainData : 1,272503;1,313461;3,845913;0,517005;3,267798;-0,5918149;4,193791;0,5869277;-0,3005278;-1,373295;-3,660875;-4,354536;3,302116;-2,736106;3,635691;-3,26373;4,859443;1,470897;-1,226979;-4,418568;-0,6936935;0,2644228;-1,196245;1,204291;-2,834298;4,144535
Index: 2 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,604361 | BrainData : 1,311685;1,331695;3,83328;0,5442659;3,30186;-0,6129695;4,174345;0,5869277;-0,3420349;-1,373295;-3,660875;-4,344848;3,287282;-2,736106;3,604804;-3,219121;4,859443;1,457678;-1,231363;-4,429343;-0,6936935;0,2644228;-1,196245;1,204291;-2,834298;4,144535
Index: 3 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,604173 | BrainData : 1,30582;1,331695;3,83328;0,5598175;3,30186;-0,571799;4,185795;0,5519643;-0,3005278;-1,326817;-3,660875;-4,37686;3,286304;-2,736106;3,604804;-3,214308;4,859443;1,457678;-1,231363;-4,407552;-0,6825911;0,2644228;-1,196245;1,204291;-2,834516;4,144535
Index: 4 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,6036 | BrainData : 1,288538;1,31892;3,833437;0,522393;3,239948;-0,538977;4,234226;0,5457475;-0,2979956;-1,377622;-3,613888;-4,362381;3,275982;-2,752053;3,622922;-3,214059;4,868327;1,488155;-1,253653;-4,457475;-0,6986891;0,2830864;-1,227769;1,185143;-2,870523;4,195002
Index: 5 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,600191 | BrainData : 1,30582;1,331695;3,853256;0,5117236;3,348595;-0,6129695;4,167784;0,5869277;-0,3005278;-1,32963;-3,660875;-4,351959;3,268371;-2,6942;3,555955;-3,26373;4,810597;1,435786;-1,231363;-4,434126;-0,6936935;0,2644228;-1,196245;1,204291;-2,834298;4,135345
Index: 6 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,532116 | BrainData : 1,30582;1,331695;3,83328;0,5407425;3,293278;-0,641001;4,1705;0,6343214;-0,3005278;-1,373295;-3,660875;-4,394192;3,248769;-2,736106;3,565159;-3,26373;4,844734;1,457678;-1,201672;-4,418568;-0,7412175;0,2644228;-1,196245;1,204291;-2,834298;4,130543
Index: 7 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,51632 | BrainData : 1,335896;1,426503;3,900426;0,5059753;3,232259;-0,554499;4,26563;0,5813919;-0,3096346;-1,373414;-3,611764;-4,333834;3,300074;-2,671364;3,61821;-3,324722;4,800717;1,410808;-1,234817;-4,394523;-0,6396505;0,2553275;-1,236768;1,205462;-2,838637;4,167393
Index: 8 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,508481 | BrainData : 1,24709;1,359992;3,84142;0,5142639;3,267416;-0,6378763;4,219977;0,5869277;-0,2610293;-1,359078;-3,669634;-4,369808;3,294726;-2,762585;3,557886;-3,270499;4,823493;1,519547;-1,225792;-4,394706;-0,7455747;0,223623;-1,168406;1,204291;-2,923328;4,137837
Index: 9 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,49746 | BrainData : 1,238642;1,359992;3,816984;0,517005;3,267416;-0,542273;4,197041;0,5226505;-0,3005278;-1,378204;-3,660875;-4,341922;3,329023;-2,768022;3,609869;-3,277866;4,8396;1,468739;-1,231363;-4,385809;-0,6936935;0,2276837;-1,158618;1,238082;-2,83152;4,180592
Index: 10 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,479662 | BrainData : 1,30582;1,3283;3,826637;0,517005;3,280655;-0,6246481;4,174345;0,5869277;-0,287701;-1,373295;-3,673992;-4,354536;3,25777;-2,736106;3,571989;-3,26373;4,859443;1,457678;-1,231363;-4,466079;-0,6543496;0,2644228;-1,196245;1,183792;-2,834298;4,144535
Index: 11 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,421888 | BrainData : 1,293193;1,331695;3,83328;0,517005;3,325382;-0,6191725;4,17085;0,620905;-0,3219267;-1,373295;-3,665131;-4,318807;3,239993;-2,736106;3,604804;-3,26373;4,859443;1,457678;-1,231363;-4,418568;-0,6936935;0,2644228;-1,196245;1,161995;-2,86328;4,144535
Index: 12 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,419853 | BrainData : 1,297408;1,331695;3,860271;0,517005;3,297199;-0,6027662;4,174345;0,566188;-0,2695144;-1,407542;-3,660875;-4,343463;3,318574;-2,737117;3,598996;-3,26373;4,859443;1,457678;-1,262737;-4,418568;-0,7128478;0,2401779;-1,148896;1,199839;-2,834298;4,144535
Index: 13 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,417294 | BrainData : 1,30582;1,376877;3,83328;0,517005;3,30186;-0,6137449;4,174345;0,5918858;-0,3005278;-1,373295;-3,648721;-4,343493;3,287282;-2,775892;3,600312;-3,26373;4,859443;1,457678;-1,189129;-4,413849;-0,6936935;0,2776217;-1,196245;1,204291;-2,834298;4,144535
Index: 14 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,417135 | BrainData : 1,30582;1,347454;3,784121;0,5085155;3,266978;-0,6129695;4,174345;0,5869277;-0,3005278;-1,402682;-3,653464;-4,363521;3,276022;-2,749259;3,604804;-3,26373;4,908926;1,450439;-1,231363;-4,418568;-0,7257482;0,2644228;-1,1637;1,224284;-2,834298;4,144535
Index: 15 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,408281 | BrainData : 1,335896;1,378101;3,861076;0,5410781;3,215358;-0,5830156;4,202267;0,6066297;-0,3575969;-1,406853;-3,61389;-4,349452;3,300074;-2,671364;3,596927;-3,369452;4,800717;1,446837;-1,226934;-4,443093;-0,6610907;0,2553275;-1,195259;1,170381;-2,883721;4,184683
Index: 16 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,406289 | BrainData : 1,264094;1,331695;3,790618;0,5055035;3,302594;-0,6129695;4,170245;0,5869277;-0,3242416;-1,373295;-3,680552;-4,354536;3,261296;-2,736106;3,646372;-3,311828;4,859443;1,457678;-1,231363;-4,418568;-0,675087;0,2188054;-1,211427;1,243041;-2,869457;4,139793
Index: 17 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,40438 | BrainData : 1,299343;1,331695;3,809764;0,517005;3,30186;-0,6570482;4,134004;0,5869277;-0,2547418;-1,378891;-3,660875;-4,354536;3,287282;-2,736106;3,602901;-3,286847;4,848643;1,457678;-1,231363;-4,418568;-0,698878;0,2644228;-1,196245;1,173341;-2,816151;4,144535
Index: 18 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,401271 | BrainData : 1,333367;1,349029;3,821576;0,5292346;3,240045;-0,6124023;4,190328;0,5134663;-0,3204297;-1,406259;-3,635781;-4,349086;3,280281;-2,736931;3,611417;-3,28274;4,794723;1,476583;-1,204523;-4,439233;-0,6622325;0,2851928;-1,138882;1,136366;-2,871641;4,168939
Index: 19 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,375737 | BrainData : 1,30582;1,331695;3,868816;0,517005;3,346667;-0,6129695;4,174345;0,6187541;-0,2981322;-1,373295;-3,674495;-4,341878;3,256056;-2,778922;3,604804;-3,26373;4,880713;1,478309;-1,231363;-4,466317;-0,6936935;0,2644228;-1,240358;1,204291;-2,834298;4,102595
Index: 20 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,368984 | BrainData : 1,30582;1,331695;3,83328;0,4710594;3,342556;-0,6379096;4,176114;0,5869277;-0,3005278;-1,373295;-3,62088;-4,354536;3,287282;-2,717064;3,604804;-3,26373;4,859443;1,467339;-1,215092;-4,418568;-0,6936935;0,2574801;-1,207691;1,161334;-2,827237;4,114109
Index: 21 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,313434 | BrainData : 1,30582;1,331695;3,83328;0,517005;3,254923;-0,6129695;4,188758;0,5565683;-0,2518823;-1,373295;-3,660875;-4,354536;3,287282;-2,736106;3,604804;-3,26373;4,859443;1,467887;-1,182587;-4,418568;-0,7263682;0,3100426;-1,188452;1,204291;-2,7937;4,144535
Index: 22 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,249676 | BrainData : 1,30426;1,331695;3,83328;0,4910562;3,285613;-0,6004289;4,181457;0,6121337;-0,3005278;-1,35578;-3,660875;-4,354536;3,287282;-2,710529;3,600002;-3,26373;4,898835;1,457678;-1,197388;-4,390019;-0,6936935;0,3043776;-1,180821;1,204291;-2,81233;4,144535
