Generation: 64 | maxFitness: 1,665503 | maxFitnessGen: 1,653848 | maxFitnessGenBuf: 1,56126
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,56126 | BrainData : 1,288085;1,36261;3,745468;0,5151503;3,292201;-0,5998226;4,235903;0,58013;-0,2816613;-1,381613;-3,617139;-4,370883;3,314888;-2,693851;3,651122;-3,222721;4,789925;1,488155;-1,200728;-4,425597;-0,6365269;0,2553275;-1,210487;1,204291;-2,864222;4,158283
Index: 30 | Name: car 29 | Brain Type: TOP2 | Fitness: 0,905966 | BrainData : 1,224374;1,433869;3,774416;0,5322916;3,234262;-0,641795;4,205435;0,4758861;-0,3070595;-1,426584;-3,636029;-4,377789;3,439003;-2,65287;3,617785;-3,216759;4,789247;1,401796;-1,179035;-4,353361;-0,6355044;0,2944753;-1,179206;1,210599;-2,883337;4,206095
Index: 31 | Name: car 41 | Brain Type: TOP2 | Fitness: 0,8772408 | BrainData : 1,224374;1,413301;3,753105;0,5211058;3,188246;-0,6522786;4,205435;0,5221152;-0,3279829;-1,426584;-3,636029;-4,418828;3,435635;-2,65287;3,617785;-3,304513;4,810724;1,445785;-1,155944;-4,394949;-0,6456879;0,2744926;-1,162145;1,235099;-2,883337;4,206095
Index: 32 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,8572002 | BrainData : 1,261204;1,394413;3,745719;0,5414378;3,194211;-0,5901491;4,213299;0,4600243;-0,3648423;-1,467824;-3,554882;-4,390659;3,339663;-2,683967;3,655675;-3,275908;4,767989;1,518268;-1,180776;-4,340149;-0,6667176;0,2757346;-1,177073;1,197812;-2,959516;4,202965
Index: 33 | Name: car 10 | Brain Type: RandomParents | Fitness: 0,7286757 | BrainData : 1,190902;1,442722;3,743423;0,5642204;3,194553;-0,5805622;4,191599;0,4995869;-0,2748846;-1,403248;-3,571783;-4,413164;3,339663;-2,707479;3,709766;-3,252624;4,789925;1,494799;-1,202845;-4,340714;-0,6442278;0,2547553;-1,177073;1,269629;-2,910084;4,202965
Index: 34 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,7084123 | BrainData : 2,274598;-1,359479;-4,194086;4,177476;3,905452;3,504487;0,2362471;1,558899;3,087435;0,1124473;0,9462233;-3,829231;3,743355;-4,837029;3,676339;-3,161259;1,334312;-3,547604;-0,5118103;1,378517;-0,3180866;-1,520977;0,5887752;1,412057;-0,2944808;0,8812304
Index: 35 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,5378066 | BrainData : -2,345679;-1,59493;0,6549649;3,049356;-1,091385;-1,390044;-1,907557;0,966876;-0,4877024;2,03916;-2,276733;4,008291;2,24866;-0,4126091;-0,6489248;0,2196617;-4,212528;4,085108;-3,617356;-0,5852683;-2,519356;0,2067782;-4,932091;2,456241;0,2800893;-0,1775139
Index: 36 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,5349921 | BrainData : -2,330424;-1,679755;0,6549649;3,051433;-1,042389;-1,345427;-1,924698;0,966876;-0,4877024;2,037;-2,274148;3,989323;2,25302;-0,4055527;-0,6642574;0,2100164;-4,188615;4,030133;-3,628399;-0,6245832;-2,562551;0,1861615;-4,888711;2,517749;0,2998542;-0,188529
Index: 37 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,5054109 | BrainData : -4,54756;2,5291;4,955806;-2,872169;-0,9112234;3,77376;-2,828135;-4,269489;0,2772431;-1,011695;-4,339306;3,322302;-3,215215;0,8548694;-3,392124;1,71071;4,120569;-2,104957;-0,6014318;2,652493;1,834832;-3,174631;3,714524;3,626738;0,06160069;-1,059076
Index: 38 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,464702 | BrainData : 1,95076;-0,6385846;-3,187088;-4,408273;3,446657;-1,410056;3,68451;-3,77154;0,4223866;1,958409;0,07953215;-0,6320949;1,967088;-2,470992;0,02722549;1,079967;3,531325;-2,987609;3,656081;3,74166;0,5587192;-1,871714;-3,385445;3,810999;0,4715996;-2,740273
Index: 39 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,4523979 | BrainData : -2,439913;4,364134;0,5644364;-2,297937;1,327245;-0,5934458;-0,1088552;4,076107;4,45035;-0,4552011;3,257936;-3,381108;-1,837886;-3,939599;-1,99136;-3,455476;-3,702775;-0,1107616;-3,762074;-4,92968;0,2652068;-4,647474;-0,2620559;3,768822;-0,001001835;1,568171
Index: 40 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,396795 | BrainData : -1,751569;-2,291794;-3,1444;0,7522244;1,876951;-0,2309208;4,447912;-3,852196;-2,1171;4,067172;1,531669;0,9850745;4,76234;3,908365;2,170857;-2,45536;-0,2993889;-3,258084;-4,3189;3,060426;-3,052045;3,683059;3,175607;-3,44066;0,4275818;-0,5991859
Index: 41 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,3965316 | BrainData : -2,254858;4,155294;-1,171288;-2,657309;3,854905;1,232691;1,33284;0,7098489;1,473331;3,841131;-0,8029895;3,988055;1,716834;1,374611;-3,526425;-1,441779;1,174312;2,716144;0,7374673;-1,433495;-1,666029;-3,629818;-2,771539;1,148161;0,1357861;2,694792
Index: 42 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,3900272 | BrainData : -4,296454;3,673019;2,512536;4,399831;-3,456406;4,844425;1,220711;-0,449586;-0,05517229;4,196024;0,06816912;1,289924;-0,2016287;1,747774;-0,1589866;1,271914;3,405347;2,165993;-0,9814093;0,781167;-1,412871;0,007920683;-4,269487;4,457653;1,974821;-3,918357
Index: 43 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,3892022 | BrainData : 2,970842;-2,40341;3,527939;-3,679319;-3,322752;2,528627;0,6148176;2,569094;0,7170348;-4,719275;-4,229628;-1,766314;-4,853645;-0,3755479;2,324801;4,504086;-1,358706;-2,397459;-3,073801;4,46403;0,2353902;-3,859098;0,2254028;1,881071;3,47753;-2,825587
Index: 44 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,3608407 | BrainData : 3,413685;4,815084;-1,958027;2,205167;-2,440544;-2,753099;-3,055225;0,5169849;-4,685045;-3,908516;-2,658695;-1,92291;2,482151;1,318587;1,899149;2,555238;2,610176;4,613124;4,582549;-0,4024248;3,675134;0,3149824;-4,513538;3,09219;1,634669;1,013383
Index: 45 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,3590789 | BrainData : -0,02148914;3,903601;1,022485;3,614259;3,726518;4,000874;-2,264654;-3,851686;-3,49557;0,6152005;1,436366;-3,900475;0,6160159;-1,319983;-4,741936;4,374515;-2,429593;3,347468;0,3268628;4,961807;0,4027562;3,128617;0,9445972;1,304303;3,544295;-1,55401
Index: 46 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,3569116 | BrainData : 3,346464;-2,013826;-2,33244;-3,943367;-3,355892;-2,437796;-3,953551;0,9290771;0,6588249;0,1470084;-1,243786;2,145965;4,485788;4,604692;-0,8536072;-3,842318;0,1509266;3,8601;-0,0340848;-4,321518;1,160831;4,648627;3,534533;-4,793056;4,380344;-4,106499
Index: 47 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,3068188 | BrainData : 2,224252;-3,083414;4,334562;4,051361;-2,318941;2,384048;-4,842955;-2,802565;-1,857309;-4,018463;0,4338379;4,422388;1,562017;3,731978;3,45664;-3,739471;1,46308;4,079691;-0,8238215;-3,728367;0,08898783;4,543226;1,31719;1,776287;-0,2043648;-3,569006
Index: 48 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,302539 | BrainData : -2,677564;1,470446;-1,478185;-3,146962;-4,248553;-4,020167;2,71205;-4,734171;-4,024368;-1,439476;1,790609;-0,2741461;4,869365;-4,491653;-1,033874;2,
