Generation: 503 | maxFitness: 3,670536 | maxFitnessGen: 1,990859 | maxFitnessGenBuf: 2,092628
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,092628 | BrainData : 0,6341509;1,333967;4,090498;0,5340689;3,349373;-1,103655;4,148204;0,9084861;0,01014343;-0,8150485;-3,49387;-4,277754;2,986395;-2,379974;3,988089;-2,886685;4,877423;0,9582361;-1,234997;-4,485672;-1,402904;0,2243802;-1,441438;1,078557;-2,871154;3,74824
Index: 1 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,089001 | BrainData : 0,6175878;1,333967;4,070037;0,5340689;3,315037;-1,081835;4,148204;0,9084861;-0,01995853;-0,8701542;-3,532129;-4,324696;2,946198;-2,354646;3,997974;-2,875813;4,827768;0,9900684;-1,243717;-4,485672;-1,402904;0,2262273;-1,462136;1,078557;-2,871154;3,74824
Index: 2 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,080251 | BrainData : 0,5803501;1,296421;4,057033;0,5351596;3,365272;-1,151651;4,104902;0,9499704;-0,01995853;-0,8504318;-3,49387;-4,295933;2,95071;-2,348309;4,014593;-2,882855;4,81966;0,963396;-1,234997;-4,501888;-1,402904;0,2160874;-1,399387;1,080793;-2,900785;3,74824
Index: 3 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,07147 | BrainData : 0,5939445;1,333967;4,056052;0,4948263;3,349373;-1,103655;4,148204;0,9480635;-0,01995853;-0,864989;-3,500072;-4,324696;2,967563;-2,35431;3,988483;-2,839559;4,844948;1,000766;-1,234997;-4,508344;-1,427678;0,2276137;-1,441438;1,078557;-2,823687;3,707631
Index: 4 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,018829 | BrainData : 0,6177755;1,369092;4,103414;0,5340689;3,349373;-1,103655;4,159316;0,8860425;-0,01995853;-0,8504318;-3,49387;-4,310673;2,967563;-2,354646;4,014593;-2,882855;4,799328;0,963396;-1,257464;-4,5289;-1,402904;0,2243802;-1,415597;1,085667;-2,871154;3,791114
Index: 5 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,994221 | BrainData : 0,5930629;1,333967;4,111633;0,559666;3,349373;-1,111948;4,148204;0,9084861;-0,0478641;-0,8665268;-3,491278;-4,312174;2,953139;-2,354646;3,970085;-2,882855;4,824241;0,978062;-1,234997;-4,527178;-1,402904;0,2243802;-1,391815;1,078557;-2,894662;3,74824
Index: 6 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,972985 | BrainData : 0,5813541;1,305061;4,084428;0,5340689;3,317652;-1,103655;4,148204;0,9084861;-0,054821;-0,8504318;-3,464852;-4,324696;3,005146;-2,354646;4,043709;-2,887709;4,835755;0,963396;-1,234997;-4,485672;-1,356334;0,2598941;-1,441438;1,056468;-2,871154;3,74824
Index: 7 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,966757 | BrainData : 0,6177755;1,348119;4,090498;0,5340689;3,376387;-1,103655;4,148204;0,9084861;-0,01995853;-0,8511453;-3,451502;-4,353412;2,958;-2,354646;4,001657;-2,882855;4,893802;0,9813051;-1,247089;-4,485672;-1,402904;0,2243802;-1,441438;1,078557;-2,871154;3,786623
Index: 8 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,959279 | BrainData : 0,6514572;1,369922;4,090498;0,5340689;3,349373;-1,103655;4,148204;0,9084861;-0,02568252;-0,8504318;-3,49387;-4,349217;3,010421;-2,354646;4,02825;-2,914748;4,844948;0,963396;-1,275702;-4,436803;-1,425323;0,2243802;-1,440276;1,064218;-2,871154;3,74824
Index: 9 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,93217 | BrainData : 0,6177755;1,344179;4,090498;0,5340689;3,392466;-1,083306;4,148204;0,9084861;-0,01549045;-0,8504318;-3,477917;-4,324696;2,967563;-2,306733;4,014593;-2,880581;4,844948;1,010138;-1,216388;-4,481011;-1,402904;0,2243802;-1,441438;1,078557;-2,871154;3,796128
Index: 10 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,92774 | BrainData : 0,6177755;1,347957;4,090498;0,5340689;3,349373;-1,100865;4,13176;0,9248893;-0,01995853;-0,8504318;-3,53664;-4,324696;2,967563;-2,386101;4,014593;-2,882855;4,844948;0,9458371;-1,205287;-4,519877;-1,402904;0,2467727;-1,441438;1,06256;-2,871154;3,722743
