Generation: 137 | maxFitness: 3,670536 | maxFitnessGen: 1,808913 | maxFitnessGenBuf: 1,655898
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,655898 | BrainData : 1,130266;1,214993;3,523862;0,3780433;3,079735;-0,3871659;4,225031;0,5344576;-0,2477559;-1,194546;-3,819249;-3,999252;3,37467;-2,746538;3,638203;-3,262864;4,737777;1,58504;-0,9768616;-4,598513;-0,824205;0,1409298;-1,228669;1,300448;-2,756206;3,957854
Index: 1 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,654782 | BrainData : 1,130266;1,214993;3,54347;0,3389065;3,080374;-0,3709066;4,278893;0,562086;-0,2563405;-1,194546;-3,777579;-3,999252;3,37467;-2,746538;3,709339;-3,232376;4,753649;1,58504;-0,9768616;-4,610698;-0,8519318;0,1409298;-1,189163;1,300695;-2,756206;3,95575
Index: 2 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,65455 | BrainData : 1,130266;1,166499;3,523862;0,3502771;3,095487;-0,3871659;4,254319;0,5587521;-0,2128213;-1,194546;-3,790358;-3,98217;3,37467;-2,746538;3,665895;-3,26755;4,760462;1,58504;-1,026731;-4,558865;-0,824205;0,1409298;-1,189163;1,298293;-2,761187;3,95575
Index: 3 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,646842 | BrainData : 1,130266;1,214993;3,491531;0,3450475;3,095487;-0,4084589;4,254266;0,562086;-0,2128213;-1,194546;-3,790358;-3,980567;3,33752;-2,746538;3,636134;-3,26755;4,753649;1,58504;-0,9768616;-4,613698;-0,783223;0,1409298;-1,189163;1,298293;-2,750683;3,95575
Index: 4 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,622226 | BrainData : 1,130266;1,246826;3,51016;0,3780433;3,115033;-0,3871659;4,292392;0,562086;-0,2128213;-1,236552;-3,790358;-3,999252;3,37467;-2,758728;3,665895;-3,303174;4,753649;1,58504;-1,01367;-4,573878;-0,7968403;0,1191504;-1,223501;1,322659;-2,761556;3,95575
Index: 5 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,618841 | BrainData : 1,129436;1,214993;3,539357;0,3780433;3,095487;-0,3771524;4,21478;0,562086;-0,2521035;-1,194546;-3,790358;-3,999252;3,37467;-2,740185;3,671778;-3,26755;4,719597;1,58504;-0,9768616;-4,647746;-0,8492848;0,1409298;-1,226909;1,298293;-2,740251;3,95575
Index: 6 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,616617 | BrainData : 1,130266;1,214993;3,523862;0,3780433;3,063641;-0,3725407;4,254266;0,5661851;-0,1839274;-1,194546;-3,756072;-3,999252;3,37467;-2,748991;3,649416;-3,290687;4,737418;1,603738;-1,007101;-4,621426;-0,824205;0,1471933;-1,189163;1,282873;-2,756206;3,95575
Index: 7 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,568668 | BrainData : 1,12663;1,214993;3,523862;0,413823;3,084744;-0,3871659;4,254266;0,5231524;-0,2052417;-1,210855;-3,827696;-3,999252;3,378794;-2,746538;3,659683;-3,259145;4,753649;1,61309;-0,9768616;-4,598513;-0,824205;0,1409298;-1,189163;1,306663;-2,756206;3,95575
Index: 8 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,554089 | BrainData : 1,130266;1,212077;3,474779;0,3780433;3,090967;-0,4293541;4,286161;0,562086;-0,2512281;-1,194546;-3,75059;-3,999252;3,358991;-2,730761;3,649341;-3,313733;4,753649;1,58504;-0,9452916;-4,598513;-0,824205;0,1335223;-1,182537;1,298293;-2,756206;3,977666
Index: 9 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,552785 | BrainData : 1,130266;1,191051;3,523862;0,4165268;3,116432;-0,3871659;4,240482;0,5835537;-0,2399979;-1,194546;-3,790358;-3,999252;3,379735;-2,746538;3,665895;-3,26755;4,753649;1,570166;-0,9860649;-4,618096;-0,824205;0,1604936;-1,189163;1,306003;-2,720706;3,95287
Index: 10 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,540104 | BrainData : 1,130266;1,246887;3,571423;0,3780433;3,120894;-0,3871659;4,220566;0,5983863;-0,2128213;-1,147793;-3,790358;-3,982275;3,372367;-2,730686;3,691508;-3,291924;4,737374;1,58504;-1,020226;-4,64734;-0,824205;0,1409298;-1,189163;1,298293;-2,756206;3,927243
Index: 11 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,537111 | BrainData : 1,109246;1,259208;3,523862;0,3780433;3,064861;-0,3871659;4,287381;0,5396919;-0,1870476;-1,194546;-3,790358;-3,999252;3,37467;-2,762307;3,665895;-3,26755;4,753649;1,58504;-0,9768616;-4,645006;-0,8650482;0,1409298;-1,156659;1,284024;-2,756206;3,942284
Index: 12 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,503952 | BrainData : 1,130266;1,181595;3,518352;0,3780433;3,099073;-0,365196;4,262995;0,583474;-0,2128213;-1,194546;-3,790163;-4,010355;3,367902;-2,736121;3,694426;-3,26755;4,753649;1,58504;-0,9768616;-4,633104;-0,8635616;0,1409298;-1,189163;1,298293;-2,756206;3,993516
Index: 13 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,500101 | BrainData : 1,150473;1,214993;3,554897;0,3842397;3,095487;-0,3778504;4,254266;0,562086;-0,2128213;-1,194546;-3,790358;-3,999252;3,37467;-2,746538;3,648727;-3,272066;4,753649;1,58504;-1,025356;-4,595497;-0,824205;0,1508783;-1,160382;1,270296;-2,780624;3,907751
Index: 14 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,490988 | BrainData : 1,129753;1,150234;3,57849;0,3803332;3,172209;-0,4118288;4,390858;0,5705298;-0,1876643;-1,162454;-3,821938;-3,981928;3,387629;-2,700385;3,763633;-3,181258;4,714661;1,569382;-0,9987932;-4,602562;-0,8553265;0,2199349;-1,159127;1,218707;-2,769965;4,047359
Index: 15 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,463058 | BrainData : 1,130266;1,230651;3,510457;0,4042791;3,095487;-0,3988445;4,2134;0,5950592;-0,2128213;-1,194546;-3,790358;-3,999252;3,334921;-2,746538;3,697365;-3,264087;4,715825;1,58504;-0,9768616;-4,559624;-0,824205;0,1409298;-1,189163;1,269758;-2,782366;3,990032
Index: 16 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,448725 | BrainData : 1,15928;1,214993;3,568098;0,3481256;3,095487;-0,3871659;4,274327;0,562086;-0,2041742;-1,194546;-3,817797;-4,036846;3,364096;-2,746538;3,64459;-3,301163;4,753649;1,58504;-0,9768616;-4,598513;-0,824205;0,1738372;-1,189163;1,298293;-2,756206;3,991214
