Generation: 558 | maxFitness: 3,670536 | maxFitnessGen: 1,994663 | maxFitnessGenBuf: 1,922195
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,922195 | BrainData : 0,8049514;1,325533;3,959733;0,6561153;3,553808;-1,168166;4,10085;0,8971655;0,1744788;-0,9744542;-3,620231;-4,092977;3,085346;-2,106728;3,955538;-2,966311;4,985525;0,8744474;-1,205114;-4,459711;-1,409233;0,2157487;-1,169991;1,09359;-2,904394;3,792234
Index: 1 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,917927 | BrainData : 0,7676574;1,335215;3,989487;0,6561153;3,54152;-1,118293;4,10085;0,9153362;0,1454305;-0,9297339;-3,666964;-4,092977;3,085346;-2,072027;3,955538;-2,922984;4,97416;0,8670729;-1,227941;-4,417485;-1,409233;0,2157487;-1,175505;1,09359;-2,920246;3,804139
Index: 2 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,91724 | BrainData : 0,792945;1,326394;3,920284;0,6208807;3,577851;-1,132982;4,111222;0,9083778;0,1952737;-0,991723;-3,68316;-4,054251;3,130193;-2,033378;3,995466;-2,966311;4,936203;0,8284426;-1,205114;-4,459711;-1,400888;0,2557151;-1,220452;1,05921;-2,900777;3,79056
Index: 3 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,916894 | BrainData : 0,7821712;1,283538;3,927968;0,6561153;3,577851;-1,118966;4,10085;0,8510696;0,1454305;-0,9305623;-3,708821;-4,083747;3,085346;-2,0757;3,962272;-2,966311;4,975505;0,8670729;-1,186183;-4,443318;-1,402569;0,2265843;-1,157494;1,111587;-2,86122;3,804139
Index: 4 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,906195 | BrainData : 0,7676574;1,326394;3,969056;0,6179507;3,534723;-1,118293;4,10085;0,8971655;0,1646663;-0,9783508;-3,666964;-4,12437;3,035549;-2,072027;3,955538;-2,962491;5,007246;0,8670729;-1,205114;-4,459711;-1,409233;0,2157487;-1,175505;1,09359;-2,904394;3,804139
Index: 5 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,906195 | BrainData : 0,7676574;1,343111;3,954001;0,6561153;3,561792;-1,118293;4,070192;0,8833671;0,1269151;-0,9744542;-3,70504;-4,081623;3,037289;-2,04601;3,912753;-2,984467;4,97416;0,8439127;-1,195458;-4,412115;-1,409233;0,2157487;-1,129179;1,09359;-2,904394;3,804139
Index: 6 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,900988 | BrainData : 0,675922;1,326394;3,893908;0,6561153;3,605253;-1,136307;4,129533;0,8468065;0,07395012;-0,9780734;-3,620174;-4,127101;3,084187;-2,11651;3,909359;-3,011217;4,97416;0,866757;-1,219141;-4,475912;-1,435713;0,2157487;-1,188057;1,108246;-2,890993;3,822797
Index: 7 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,873341 | BrainData : 0,7371014;1,283052;3,954001;0,6343073;3,571751;-1,134063;4,058002;0,8581549;0,1454305;-0,9744542;-3,642529;-4,092977;3,097156;-2,072027;3,955538;-2,966311;4,966563;0,858274;-1,205114;-4,459711;-1,360713;0,2157487;-1,175505;1,091277;-2,904394;3,804139
Index: 8 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,854348 | BrainData : 0,7340627;1,309166;3,954001;0,7001758;3,5336;-1,118293;4,10085;0,8971655;0,1454305;-0,9374678;-3,666964;-4,092977;3,085346;-2,114285;3,91121;-2,966311;4,97416;0,8670729;-1,205114;-4,459711;-1,409233;0,2157487;-1,175505;1,09359;-2,872366;3,773922
Index: 9 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,849351 | BrainData : 0,7676574;1,326394;3,968357;0,6561153;3,577851;-1,16509;4,092586;0,8971655;0,1454305;-0,9744542;-3,666964;-4,092977;3,085346;-2,108236;3,955538;-3,009735;4,97416;0,8670729;-1,252297;-4,459711;-1,374129;0,2157487;-1,175505;1,09359;-2,904394;3,819607
Index: 10 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,848036 | BrainData : 0,7552606;1,315451;3,920662;0,6770561;3,577851;-1,08601;4,11187;0,9359016;0,1454305;-1,016063;-3,680762;-4,078893;3,085346;-2,072027;4,000246;-2,966311;4,992658;0,8670729;-1,21523;-4,433237;-1,424886;0,209968;-1,175505;1,093084;-2,904394;3,804139
