Generation: 65 | maxFitness: 1,56126 | maxFitnessGen: 1,56126 | maxFitnessGenBuf: 1,745357
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,745357 | BrainData : 1,288085;1,321095;3,745468;0,5543268;3,322181;-0,6298884;4,258417;0,58013;-0,2816613;-1,381613;-3,573873;-4,370883;3,314888;-2,693851;3,651122;-3,263921;4,819755;1,507725;-1,168099;-4,425597;-0,6530719;0,2464184;-1,210487;1,204291;-2,870416;4,158283
Index: 1 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,74016 | BrainData : 1,252293;1,36261;3,742509;0,5151503;3,292201;-0,5517209;4,235903;0,5457759;-0,3173784;-1,381613;-3,617139;-4,369632;3,314888;-2,693851;3,69629;-3,19037;4,789925;1,464943;-1,190259;-4,425597;-0,6385722;0,2553275;-1,210487;1,198789;-2,864222;4,151322
Index: 2 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,737796 | BrainData : 1,288085;1,36261;3,745468;0,5151503;3,292201;-0,6173575;4,254187;0,58013;-0,2816613;-1,381613;-3,631317;-4,360915;3,314888;-2,678359;3,640131;-3,222721;4,786048;1,488155;-1,200728;-4,425597;-0,6365269;0,2553275;-1,210487;1,204291;-2,864222;4,158283
Index: 3 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,737796 | BrainData : 1,337577;1,340667;3,745468;0,5151503;3,264395;-0,5998226;4,235903;0,5404881;-0,2657341;-1,349238;-3,651193;-4,370883;3,314888;-2,693851;3,622021;-3,222721;4,759548;1,488155;-1,200728;-4,425597;-0,6695156;0,2553275;-1,207026;1,204291;-2,864222;4,158283
Index: 4 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,727228 | BrainData : 1,288085;1,382804;3,745468;0,4724267;3,292201;-0,5998226;4,258974;0,58013;-0,2947666;-1,381613;-3,617139;-4,349566;3,314888;-2,693851;3,651122;-3,218369;4,789925;1,488155;-1,200728;-4,456324;-0,6485066;0,2553275;-1,210487;1,204291;-2,815998;4,109272
Index: 5 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,726028 | BrainData : 1,312715;1,36261;3,745468;0,5151503;3,292201;-0,5998226;4,273764;0,58013;-0,2816613;-1,381613;-3,617139;-4,370883;3,34518;-2,693851;3,651122;-3,234638;4,789925;1,488155;-1,200728;-4,394921;-0,6365269;0,2553275;-1,210487;1,204291;-2,850641;4,158283
Index: 6 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,697522 | BrainData : 1,288085;1,313892;3,769229;0,5151503;3,292201;-0,5533332;4,235903;0,58013;-0,2350681;-1,392183;-3,617139;-4,395237;3,314888;-2,728433;3,606741;-3,191911;4,789925;1,513302;-1,200728;-4,425597;-0,5883281;0,2568524;-1,210487;1,204291;-2,864222;4,158283
Index: 7 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,687887 | BrainData : 1,305839;1,340932;3,745468;0,5151503;3,333588;-0,5998226;4,280049;0,6039386;-0,3230984;-1,381613;-3,633447;-4,370883;3,314888;-2,652074;3,651122;-3,24388;4,756114;1,488155;-1,195216;-4,425597;-0,6441588;0,2553275;-1,210487;1,204291;-2,864222;4,186827
Index: 8 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,679831 | BrainData : 1,288085;1,36261;3,76509;0,5151503;3,30182;-0,5998226;4,212432;0,6118487;-0,3064839;-1,381613;-3,619712;-4,370883;3,314888;-2,693851;3,683;-3,264557;4,789925;1,488155;-1,200728;-4,443094;-0,605865;0,248838;-1,210487;1,204291;-2,855967;4,158283
Index: 9 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,629066 | BrainData : 1,288085;1,322579;3,745468;0,5151503;3,292201;-0,5998226;4,215928;0,58013;-0,2766988;-1,404862;-3,617139;-4,370883;3,314888;-2,70521;3,690575;-3,268159;4,789925;1,443018;-1,200728;-4,421357;-0,593604;0,2553275;-1,2186;1,204291;-2,87131;4,158283
Index: 10 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,623315 | BrainData : 1,209409;1,377084;3,739684;0,5211058;3,192754;-0,6291884;4,224892;0,4936853;-0,3260031;-1,353013;-3,685453;-4,352271;3,35878;-2,606224;3,609076;-3,271744;4,822571;1,433413;-1,160902;-4,411877;-0,6985263;0,277131;-1,179206;1,193266;-2,883337;4,206095
