Generation: 326 | maxFitness: 3,670536 | maxFitnessGen: 1,734486 | maxFitnessGenBuf: 1,76514
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,76514 | BrainData : 0,9745201;0,9063068;3,815278;0,2937466;3,361985;-0,9295921;4,362933;0,4142012;-0,4068804;-0,8769498;-3,867876;-4,354218;3,065571;-3,086901;3,836874;-3,259915;4,965371;1,2557;-1,236719;-4,788423;-1,086775;0,281369;-1,334984;1,150562;-2,747285;3,925013
Index: 1 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,765127 | BrainData : 0,959716;0,9407369;3,785538;0,3016243;3,35228;-0,9109129;4,365644;0,4286148;-0,4343481;-0,8306884;-3,873437;-4,391608;3,144036;-3,126867;3,721651;-3,30985;4,970535;1,254268;-1,236719;-4,864547;-1,081412;0,2369927;-1,357369;1,179186;-2,776505;3,9231
Index: 2 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,757702 | BrainData : 0,9543409;0,8992714;3,783496;0,2999082;3,308197;-0,9295921;4,357529;0,4142012;-0,4068804;-0,8891514;-3,867876;-4,354218;3,135267;-3,087746;3,834909;-3,223865;4,994958;1,26462;-1,216872;-4,832467;-1,069009;0,2769941;-1,382305;1,169271;-2,731422;3,925013
Index: 3 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,757702 | BrainData : 0,9543409;0,8640735;3,758359;0,2937466;3,340863;-0,9295921;4,362933;0,4142012;-0,4068804;-0,8769498;-3,867876;-4,354218;3,106362;-3,038531;3,817635;-3,26731;4,965371;1,293069;-1,236719;-4,868256;-1,115222;0,2769941;-1,382305;1,169271;-2,731422;3,925013
Index: 4 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,757702 | BrainData : 0,9543409;0,9063068;3,783496;0,2937466;3,340863;-0,9188728;4,362933;0,4627205;-0,4079734;-0,8648831;-3,827518;-4,334089;3,106362;-3,105059;3,796676;-3,268716;4,997889;1,288737;-1,236719;-4,832467;-1,088005;0,2769941;-1,382305;1,169271;-2,731422;3,925013
Index: 5 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,757701 | BrainData : 0,9556625;0,9322118;3,758246;0,3289044;3,345591;-0,9295921;4,362933;0,4142012;-0,4443493;-0,9237736;-3,832803;-4,354218;3,106362;-3,080848;3,817635;-3,289931;5,010466;1,26462;-1,284508;-4,843275;-1,027022;0,2769941;-1,382305;1,169271;-2,731422;3,925013
Index: 6 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,699317 | BrainData : 0,9543409;0,8926166;3,783496;0,3380177;3,340863;-0,9410539;4,3926;0,3907961;-0,4068804;-0,8772746;-3,867876;-4,354218;3,106362;-3,125029;3,817635;-3,268716;4,923652;1,26462;-1,282756;-4,872225;-1,069009;0,2769941;-1,377627;1,169271;-2,7149;3,925013
Index: 7 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,694469 | BrainData : 0,9543409;0,9063068;3,740737;0,3016243;3,310284;-0,8622043;4,371245;0,3190503;-0,3690175;-0,9595286;-3,876066;-4,412538;3,096258;-3,08458;3,746839;-3,312031;4,973543;1,283051;-1,216584;-4,787436;-1,046536;0,2704745;-1,432015;1,169393;-2,731422;3,941904
Index: 8 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,660806 | BrainData : 0,9520683;0,9063068;3,808145;0,2520612;3,327235;-0,8835685;4,365507;0,3698918;-0,3921238;-0,8566501;-3,96243;-4,379673;3,07702;-3,146787;3,769864;-3,245427;5,009987;1,26462;-1,236719;-4,861916;-0,9892718;0,2557912;-1,384351;1,176792;-2,737989;3,93461
Index: 9 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,659582 | BrainData : 0,9121078;0,9063068;3,783496;0,2937466;3,29565;-0,9295921;4,362933;0,4142012;-0,4068804;-0,8769498;-3,867876;-4,354218;3,106362;-3,080848;3,817635;-3,268716;4,933937;1,26462;-1,204015;-4,861484;-1,059685;0,249326;-1,382305;1,169271;-2,757872;3,925013
Index: 10 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,644268 | BrainData : 0,9449818;0,9063068;3,799106;0,2998726;3,329686;-0,9219738;4,363235;0,4321948;-0,4289366;-0,8319612;-3,938159;-4,412329;3,118035;-3,146787;3,769864;-3,268716;4,978618;1,26462;-1,236719;-4,832467;-1,045629;0,3032157;-1,395934;1,132462;-2,737989;3,89186
