Generation: 255 | maxFitness: 3,670536 | maxFitnessGen: 1,681641 | maxFitnessGenBuf: 1,830274
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,830274 | BrainData : 1,159709;1,102205;3,686618;0,4655053;3,06395;-0,4686981;4,335302;0,4372288;-0,2450893;-1,084767;-3,742925;-4,20799;3,226445;-2,632024;3,783092;-3,211615;4,653825;1,492561;-1,116022;-4,719409;-0,8494337;0,2455018;-1,406584;1,275894;-2,586328;3,924011
Index: 1 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,829541 | BrainData : 1,139961;1,113931;3,655653;0,4655053;3,06395;-0,4805618;4,349491;0,4605832;-0,2454325;-1,118719;-3,742925;-4,20799;3,199771;-2,632024;3,781982;-3,256747;4,628693;1,492561;-1,098643;-4,690596;-0,8271407;0,2037577;-1,376529;1,31052;-2,594853;3,917037
Index: 2 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,825535 | BrainData : 1,134184;1,056615;3,686618;0,4443708;3,06395;-0,4805618;4,341668;0,3965024;-0,2611354;-1,110241;-3,709306;-4,20799;3,193798;-2,632024;3,740435;-3,256747;4,624073;1,492561;-1,116022;-4,719409;-0,8195977;0,2037577;-1,411437;1,31052;-2,586328;3,889231
Index: 3 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,823036 | BrainData : 1,159709;1,088191;3,674138;0,4232111;3,06395;-0,4805618;4,306728;0,4261512;-0,2491611;-1,075638;-3,713355;-4,20799;3,199875;-2,632024;3,749904;-3,256747;4,651447;1,485584;-1,154184;-4,719409;-0,8494337;0,2037577;-1,433694;1,31052;-2,586328;3,924011
Index: 4 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,80004 | BrainData : 1,13519;1,102205;3,706791;0,4655053;3,06395;-0,4805618;4,291037;0,4261512;-0,2454325;-1,118719;-3,792184;-4,200837;3,226445;-2,593563;3,740435;-3,265797;4,651447;1,456845;-1,072596;-4,719409;-0,8892863;0,1873369;-1,406584;1,316445;-2,59457;3,924011
Index: 5 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,760152 | BrainData : 1,129873;1,092147;3,686618;0,4698874;3,064962;-0,4805618;4,306728;0,4261512;-0,2454325;-1,147585;-3,742925;-4,20799;3,226445;-2,632024;3,70735;-3,256747;4,665604;1,513624;-1,072358;-4,675681;-0,8494337;0,2037577;-1,406584;1,31052;-2,586328;3,885486
Index: 6 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,747597 | BrainData : 1,187914;1,102205;3,670742;0,4655053;3,045903;-0,468716;4,329447;0,4261512;-0,2454325;-1,118719;-3,742925;-4,20799;3,226445;-2,632024;3,740435;-3,261397;4,651447;1,467057;-1,116022;-4,719409;-0,8494337;0,2037577;-1,447526;1,31052;-2,608409;3,960132
Index: 7 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,742392 | BrainData : 1,159709;1,102205;3,714658;0,5018991;3,06395;-0,5216656;4,316083;0,4458485;-0,2454325;-1,134855;-3,711224;-4,170967;3,226445;-2,632024;3,72345;-3,256747;4,678361;1,512833;-1,146485;-4,719409;-0,8494337;0,2037577;-1,439273;1,296366;-2,626572;3,92044
Index: 8 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,73983 | BrainData : 1,175149;1,102205;3,686618;0,4655053;3,025534;-0,4805618;4,306728;0,4051066;-0,2769615;-1,11033;-3,742925;-4,20799;3,226445;-2,632024;3,740435;-3,256747;4,63197;1,492561;-1,133396;-4,690755;-0,8494337;0,2038492;-1,406333;1,334994;-2,586328;3,955067
Index: 9 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,737955 | BrainData : 1,159709;1,117034;3,659587;0,4655053;3,045907;-0,4592555;4,306728;0,4429633;-0,2454325;-1,069823;-3,742925;-4,20799;3,226445;-2,632024;3,740435;-3,227603;4,651447;1,46567;-1,116022;-4,719409;-0,8494337;0,2037577;-1,367263;1,270996;-2,629529;3,913856
Index: 10 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,623905 | BrainData : 1,159709;1,102205;3,732044;0,4655053;3,047193;-0,4495498;4,306728;0,4261512;-0,2026105;-1,118719;-3,776506;-4,20799;3,226445;-2,632024;3,740435;-3,260234;4,651447;1,492561;-1,16183;-4,746323;-0,8496664;0,1931539;-1,360679;1,287745;-2,58534;3,893671
Index: 11 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,614487 | BrainData : 1,145962;1,102205;3,666784;0,459322;3,047865;-0,4679515;4,300142;0,4261512;-0,272024;-1,118719;-3,730175;-4,249642;3,191453;-2,632024;3,711177;-3,259208;4,651447;1,492561;-1,116022;-4,732994;-0,8133357;0,2037577;-1,424196;1,300343;-2,563316;3,924011
