Generation: 897 | maxFitness: 3,670536 | maxFitnessGen: 2,244777 | maxFitnessGenBuf: 2,375432
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,375432 | BrainData : -2,351386;0,1625971;-2,062249;0,214081;-3,269531;4,437393;-0,2122027;3,4807;2,24013;4,547069;1,121854;-4,71653;-4,621458;2,28219;-2,500532;-3,506795;-0,1430763;-4,61001;4,455588;-0,2571401;-3,929782;-3,15116;2,287795;-2,265994;-1,801798;4,12131
Index: 1 | Name: car 3 | Brain Type: RandomParents | Fitness: 2,371876 | BrainData : -2,273249;0,1079485;-2,03484;0,1689995;-3,235323;4,438212;-0,1709323;3,510777;2,24982;4,600521;1,15056;-4,716007;-4,63567;2,26954;-2,489752;-3,552488;-0,2189721;-4,486;4,470059;-0,2163307;-3,766813;-3,122593;2,290823;-2,330967;-1,81104;4,145268
Index: 2 | Name: car 10 | Brain Type: RandomParents | Fitness: 2,367658 | BrainData : -2,342887;0,1451577;-2,00598;0,141274;-3,226821;4,443316;-0,2366523;3,460255;2,279468;4,534084;1,153384;-4,723901;-4,614509;2,238019;-2,479053;-3,521277;-0,1778453;-4,559657;4,469898;-0,2365049;-3,847367;-3,098267;2,269509;-2,255085;-1,81104;4,103262
Index: 3 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,359439 | BrainData : -2,310812;0,1408418;-1,976751;0,2242419;-3,241344;4,443097;-0,2160378;3,4772;2,25948;4,553019;1,167196;-4,682933;-4,612234;2,158297;-2,501085;-3,602955;-0,2084318;-4,522048;4,516796;-0,2611838;-3,801441;-3,122593;2,290823;-2,288848;-1,81104;4,132974
Index: 4 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,35848 | BrainData : -2,280277;0,07053602;-2,108902;0,1526598;-3,239012;4,569197;-0,1406265;3,432161;2,298677;4,549896;1,146412;-4,680289;-4,657458;2,232933;-2,510072;-3,554697;-0,21904;-4,444877;4,40563;-0,1584024;-3,827161;-2,968756;2,292418;-2,210933;-1,814536;4,141507
Index: 5 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,358188 | BrainData : -2,323333;0,1256321;-1,965274;0,2005063;-3,1905;4,422772;-0,220005;3,513887;2,236628;4,619504;1,122746;-4,675985;-4,644384;2,237252;-2,544862;-3,476725;-0,1778453;-4,51688;4,471894;-0,2798842;-3,778902;-3,111648;2,290823;-2,288848;-1,81104;4,129534
Index: 6 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,3546 | BrainData : -2,351386;0,1657811;-2,053617;0,2240074;-3,223589;4,437393;-0,1930738;3,4807;2,205728;4,544615;1,121854;-4,746559;-4,665014;2,193927;-2,471739;-3,414604;-0,1778453;-4,582635;4,455588;-0,2673224;-3,889559;-3,174411;2,287795;-2,265994;-1,792966;4,075083
Index: 7 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,35085 | BrainData : -2,351386;0,1698683;-2,053617;0,214081;-3,270139;4,427555;-0,2563742;3,460928;2,205728;4,547069;1,121854;-4,71069;-4,577583;2,261882;-2,471739;-3,482563;-0,1828848;-4,582635;4,479092;-0,2771485;-3,89985;-3,187204;2,280015;-2,255761;-1,793173;4,11052
Index: 8 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,347162 | BrainData : -2,383742;0,2004175;-2,077893;0,1925386;-3,268601;4,478076;-0,1916823;3,4807;2,172721;4,528771;1,151299;-4,749174;-4,621458;2,232933;-2,471739;-3,462716;-0,1778453;-4,598029;4,455588;-0,3074435;-3,926043;-3,186211;2,287795;-2,265994;-1,792966;4,117183
Index: 9 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,340788 | BrainData : -2,311063;0,1826064;-2,008555;0,1689995;-3,228864;4,402818;-0,2261456;3,501114;2,216788;4,57193;1,153616;-4,6903;-4,653422;2,249148;-2,567873;-3,521277;-0,1238457;-4,507063;4,471894;-0,1703249;-3,842294;-3,092406;2,270546;-2,347906;-1,81104;4,121227
Index: 10 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,34022 | BrainData : -2,351386;0,1627054;-2,023664;0,257425;-3,269531;4,444388;-0,1944584;3,4807;2,205728;4,567486;1,162452;-4,746559;-4,621458;2,232933;-2,480584;-3,462716;-0,1778453;-4,582635;4,455588;-0,2771485;-3,897557;-3,157073;2,287795;-2,265994;-1,792966;4,11052
Index: 11 | Name: car 4 | Brain Type: RandomParents | Fitness: 2,337406 | BrainData : -2,235427;0,1614729;-2,028104;0,1686233;-3,231494;4,511827;-0,2440754;3,462546;2,254324;4,554282;1,136601;-4,704889;-4,671336;2,248073;-2,399622;-3,52632;-0,1435511;-4,598073;4,456614;-0,1594249;-3,853008;-3,011481;2,287374;-2,26527;-1,788159;4,09557
