Generation: 337 | maxFitness: 3,670536 | maxFitnessGen: 1,760231 | maxFitnessGenBuf: 1,730112
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,730112 | BrainData : 0,8878327;1,018722;3,901673;0,3027804;3,412321;-0,8298094;4,250131;0,4334434;-0,3243755;-0,8760085;-3,835399;-4,229298;3,117025;-3,042893;3,767409;-3,209663;5,072596;1,279202;-1,221539;-4,777906;-1,190491;0,2888602;-1,395085;1,137132;-2,728226;3,863014
Index: 1 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,729627 | BrainData : 0,8878327;1,018722;3,911269;0,320304;3,412321;-0,8703807;4,283601;0,4434608;-0,3243755;-0,8510582;-3,835399;-4,248777;3,068987;-3,054266;3,767409;-3,18163;5,056099;1,279202;-1,2316;-4,813368;-1,238942;0,2699882;-1,369862;1,1692;-2,679869;3,828279
Index: 2 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,729596 | BrainData : 0,8826413;1,018722;3,938297;0,3330242;3,370023;-0,8510861;4,315837;0,4781705;-0,3633927;-0,8663379;-3,789037;-4,24848;3,064256;-3,088997;3,682483;-3,208965;5,079692;1,279202;-1,15464;-4,79482;-1,262877;0,2847365;-1,330576;1,137132;-2,752185;3,88461
Index: 3 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,721401 | BrainData : 0,908895;1,006529;3,912217;0,320304;3,412321;-0,8302384;4,283601;0,4434608;-0,3243755;-0,8760085;-3,835399;-4,249756;3,068987;-3,01231;3,811359;-3,220981;5,056099;1,279202;-1,2316;-4,777906;-1,216003;0,2888602;-1,335516;1,137132;-2,70009;3,841284
Index: 4 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,718171 | BrainData : 0,8449356;1,004863;3,925748;0,320304;3,446239;-0,8291392;4,295199;0,4711713;-0,3243755;-0,868434;-3,835399;-4,222869;3,040032;-3,054266;3,781791;-3,220981;5,056099;1,279202;-1,2316;-4,798487;-1,246342;0,3310139;-1,320646;1,089287;-2,735744;3,873044
Index: 5 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,712379 | BrainData : 0,8878327;1,018722;3,901673;0,320304;3,387186;-0,8928093;4,238814;0,4044869;-0,3243755;-0,9070961;-3,835399;-4,234248;3,081231;-3,054266;3,767409;-3,220981;5,056099;1,293421;-1,2316;-4,777906;-1,202149;0,2419394;-1,369862;1,183756;-2,728226;3,867588
Index: 6 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,712025 | BrainData : 0,8878327;1,018722;3,876903;0,320304;3,412321;-0,84482;4,283601;0,4616708;-0,3243755;-0,8760085;-3,835399;-4,293401;3,044402;-3,054714;3,720181;-3,205422;5,056099;1,296582;-1,231847;-4,777906;-1,241123;0,2888602;-1,369862;1,137132;-2,728226;3,867588
Index: 7 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,712025 | BrainData : 0,8878327;1,018722;3,9495;0,320304;3,402509;-0,79812;4,295839;0,4567986;-0,3243755;-0,8673412;-3,808773;-4,248777;3,068987;-3,054266;3,744945;-3,269825;5,09267;1,279202;-1,214265;-4,777906;-1,1997;0,2888602;-1,369862;1,137132;-2,728226;3,867588
Index: 8 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,691735 | BrainData : 0,8878327;1,018722;3,901673;0,320304;3,412321;-0,84482;4,283601;0,4434608;-0,3243755;-0,8760085;-3,790923;-4,204385;3,068987;-3,054266;3,801599;-3,187663;5,056099;1,291462;-1,277456;-4,777906;-1,202149;0,299386;-1,37291;1,137132;-2,713624;3,867588
Index: 9 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,64144 | BrainData : 0,9304673;1,043028;3,942237;0,2881651;3,412321;-0,8005588;4,283601;0,4434608;-0,3144358;-0,8862999;-3,835399;-4,24846;3,110662;-3,054266;3,767409;-3,230979;5,082934;1,279202;-1,223127;-4,777906;-1,183033;0,2630136;-1,369862;1,130266;-2,767886;3,867588
Index: 10 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,631925 | BrainData : 0,8881682;1,090891;3,901673;0,3506375;3,407924;-0,8584423;4,278961;0,4659079;-0,3260761;-0,8637714;-3,779649;-4,246154;3,082169;-3,035787;3,689276;-3,236079;5,030528;1,230198;-1,202814;-4,71788;-1,202149;0,2737887;-1,346554;1,183676;-2,70928;3,912723
Index: 11 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,625143 | BrainData : 0,8899137;1,018722;3,946738;0,3625371;3,370023;-0,8258892;4,327427;0,4442269;-0,3654976;-0,8286228;-3,856271;-4,247974;3,039771;-3,054266;3,727925;-3,236079;5,098768;1,242287;-1,13545;-4,698926;-1,202149;0,3006197;-1,353292;1,137132;-2,70435;3,90737
Index: 12 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,622192 | BrainData : 0,8878327;1,019783;3,901673;0,320304;3,412321;-0,8588808;4,283601;0,4476732;-0,3670564;-0,8635029;-3,819246;-4,214499;3,068987;-3,087392;3,738374;-3,220981;5,096572;1,23811;-1,194273;-4,728758;-1,202149;0,33521;-1,344193;1,095956;-2,728519;3,867588
Index: 13 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,615656 | BrainData : 0,8878327;1,018722;3,905593;0,2774166;3,390874;-0,8645975;4,283601;0,4434608;-0,292339;-0,9176895;-3,861968;-4,248777;3,048251;-3,054266;3,767409;-3,1794;5,056099;1,270602;-1,258453;-4,810299;-1,200666;0,2888602;-1,369862;1,137132;-2,722327;3,906566
Index: 14 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,608755 | BrainData : 0,861176;1,009448;3,869746;0,3567263;3,283936;-0,9181831;4,303244;0,3968998;-0,3451935;-0,8378857;-3,899538;-4,247974;3,076705;-3,059654;3,744164;-3,280954;5,105795;1,306594;-1,166057;-4,779732;-1,202149;0,2888602;-1,353401;1,126055;-2,750992;3,918853
Index: 15 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,604662 | BrainData : 0,9375701;1,018722;3,943543;0,320304;3,412321;-0,84482;4,283601;0,4434608;-0,3312446;-0,8613745;-3,808438;-4,221761;3,068987;-3,046231;3,767409;-3,220981;5,056099;1,257694;-1,2316;-4,777906;-1,202149;0,3111197;-1,408142;1,137132;-2,728226;3,907991
Index: 16 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,596192 | BrainData : 0,8584831;1,018722;3,901673;0,3005139;3,377068;-0,84482;4,283601;0,4434608;-0,3360878;-0,8760085;-3,835399;-4,248777;3,068987;-3,054266;3,767409;-3,209384;5,076138;1,251188;-1,261814;-4,733122;-1,202149;0,2888602;-1,379966;1,145188;-2,728226;3,86783
Index: 17 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,565931 | BrainData : 0,8878327;1,018722;3,901673;0,320304;3,412321;-0,8168737;4,283601;0,4198265;-0,3243755;-0,8760085;-3,83846;-4,276473;3,040472;-3,056843;3,767409;-3,21716;5,078995;1,306767;-1,2316;-4,777906;-1,238134;0,2737916;-1,369862;1,137132;-2,69828;3,840581
Index: 18 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,558631 | BrainData : 0,8878327;1,018722;3,950667;0,320304;3,450752;-0,8341495;4,283601;0,4380783;-0,3489727;-0,8273141;-3,835399;-4,248777;3,083075;-3,063785;3,783143;-3,208644;5,056099;1,279202;-1,278132;-4,777906;-1,202149;0,2999803;-1,369862;1,137132;-2,700139;3,82295
Index: 19 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,535766 | BrainData : 0,8881682;1,018722;3,901673;0,3603717;3,285074;-0,806574;4,300762;0,4671893;-0,3435518;-0,8775128;-3,794642;-4,233495;3,101254;-3,024032;3,761301;-3,236079;5,04137;1,276755;-1,162599;-4,712561;-1,202149;0,249115;-1,379166;1,137132;-2,785354;3,912723
Index: 20 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,490372 | BrainData : 0,8878327;0,9731293;3,901673;0,3002024;3,424371;-0,8323036;4,283601;0,4890836;-0,3243755;-0,8760085;-3,789869;-4,248777;3,036949;-3,054266;3,767409;-3,220981;5,026471;1,279202;-1,2316;-4,777906;-1,228158;0,2546005;-1,351018;1,137132;-2,728226;3,867588
Index: 21 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,489117 | BrainData : 0,8954666;1,018722;3,901673;0,3419926;3,39884;-0,8773404;4,283601;0,4434608;-0,3243755;-0,8838869;-3,88096;-4,249413;3,065327;-3,006859;3,768232;-3,220981;5,082643;1,279202;-1,191927;-4,79949;-1,202149;0,2888602;-1,369862;1,100839;-2,700694;3,867588
