Generation: 156 | maxFitness: 3,670536 | maxFitnessGen: 1,662463 | maxFitnessGenBuf: 1,568722
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,568722 | BrainData : 1,08816;1,402966;3,534365;0,4494352;3,049585;-0,4719872;4,275188;0,425593;-0,339886;-1,172908;-3,840493;-4,030838;3,342166;-2,652657;3,61622;-3,279716;4,725548;1,613612;-1,168336;-4,431481;-0,8177668;0,1106213;-1,156368;1,343135;-2,72454;3,950654
Index: 1 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,568722 | BrainData : 1,040758;1,415122;3,549028;0,4874482;3,075629;-0,4750071;4,289879;0,4553062;-0,3689046;-1,267121;-3,809013;-4,029614;3,31388;-2,652657;3,619889;-3,282948;4,725548;1,613612;-1,128845;-4,478156;-0,8558869;0,1106213;-1,181848;1,343135;-2,72454;3,950654
Index: 2 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,568722 | BrainData : 1,08816;1,365431;3,549028;0,4474301;3,072086;-0,4584896;4,275188;0,3817925;-0,339886;-1,211933;-3,869193;-4,00141;3,390198;-2,6164;3,619889;-3,224442;4,714081;1,613612;-1,193551;-4,478156;-0,8577033;0,1106213;-1,22109;1,343135;-2,72454;3,950654
Index: 3 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,568722 | BrainData : 1,08816;1,338684;3,591151;0,4474301;3,062415;-0,4584896;4,233922;0,425593;-0,307525;-1,218657;-3,820347;-3,991957;3,318765;-2,652657;3,619889;-3,261625;4,752904;1,656752;-1,168336;-4,478156;-0,8094576;0,1106213;-1,181848;1,343135;-2,72454;3,950654
Index: 4 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,568097 | BrainData : 1,082657;1,365431;3,549028;0,4474301;3,038041;-0,4414499;4,292689;0,425593;-0,339886;-1,243652;-3,840493;-4,020102;3,342154;-2,652657;3,619889;-3,261625;4,705871;1,643172;-1,177573;-4,502935;-0,8558869;0,1106213;-1,181848;1,34347;-2,72454;3,950654
Index: 5 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,56522 | BrainData : 1,08816;1,365431;3,500076;0,4474301;3,081923;-0,4584896;4,275188;0,4142746;-0,3005036;-1,261162;-3,840493;-4,018033;3,353158;-2,652657;3,626403;-3,261625;4,725548;1,613612;-1,18606;-4,478156;-0,8558869;0,1106213;-1,181848;1,343135;-2,728295;3,950654
Index: 6 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,564444 | BrainData : 1,129903;1,405709;3,480911;0,4364451;3,195622;-0,4345903;4,29438;0,4818029;-0,295562;-1,272227;-3,775165;-3,954539;3,287962;-2,702274;3,523214;-3,183152;4,723334;1,552506;-1,041453;-4,469056;-0,8354418;0,06264848;-1,240851;1,378055;-2,746285;3,938493
Index: 7 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,561172 | BrainData : 1,053002;1,365431;3,549028;0,4474301;3,049441;-0,4832009;4,259747;0,4420653;-0,339886;-1,218657;-3,864815;-4,00141;3,342166;-2,608188;3,596912;-3,304004;4,725548;1,613612;-1,126662;-4,466768;-0,8558869;0,1401563;-1,181848;1,294003;-2,762119;3,963124
Index: 8 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,560571 | BrainData : 1,063159;1,320527;3,549028;0,4474301;3,075629;-0,4400997;4,275188;0,425593;-0,3744132;-1,218657;-3,866302;-3,981155;3,342166;-2,684044;3,619889;-3,233241;4,725548;1,613612;-1,168336;-4,478156;-0,8071708;0,1106213;-1,197381;1,338997;-2,72454;3,950654
Index: 9 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,556298 | BrainData : 1,08816;1,362135;3,567739;0,4933529;3,075629;-0,4584896;4,26868;0,4297574;-0,339886;-1,171714;-3,867306;-4,0442;3,350079;-2,679325;3,631866;-3,261625;4,695685;1,613612;-1,168336;-4,504385;-0,8558869;0,1084331;-1,179367;1,343135;-2,72454;3,950654
Index: 10 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,538665 | BrainData : 1,078997;1,354622;3,556742;0,4474301;3,072201;-0,4584896;4,301723;0,425593;-0,339886;-1,218657;-3,844103;-4,021481;3,342166;-2,658069;3,636445;-3,261625;4,725548;1,613612;-1,133219;-4,516317;-0,814344;0,1106213;-1,181848;1,343135;-2,741338;3,950654
Index: 11 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,536949 | BrainData : 1,047691;1,237442;3,552661;0,3745224;3,152388;-0,4247169;4,305971;0,5514354;-0,2524189;-1,295515;-3,893964;-4,021278;3,295789;-2,676978;3,676793;-3,225621;4,818884;1,565776;-1,070916;-4,488289;-0,8638412;0,1038545;-1,267572;1,343135;-2,71331;3,950654
Index: 12 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,535912 | BrainData : 1,111596;1,365431;3,522315;0,4832101;3,103148;-0,4398106;4,275188;0,425593;-0,3327708;-1,172197;-3,840493;-3,956636;3,360496;-2,652657;3,619889;-3,261625;4,725548;1,584031;-1,205689;-4,486188;-0,8217043;0,1052276;-1,196192;1,343135;-2,72454;3,923033
Index: 13 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,527233 | BrainData : 1,139363;1,364767;3,460605;0,4318448;3,163229;-0,4320333;4,251345;0,5178004;-0,3458845;-1,311354;-3,818991;-3,954539;3,287962;-2,750959;3,540882;-3,183152;4,723334;1,548065;-1,067873;-4,501556;-0,841863;0,1012946;-1,240851;1,335946;-2,768562;3,938493
Index: 14 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,523562 | BrainData : 1,065931;1,363971;3,561975;0,3761866;3,057751;-0,4584896;4,300428;0,4601754;-0,2993366;-1,195028;-3,833655;-4,009792;3,342166;-2,678287;3,618212;-3,210254;4,731351;1,49479;-1,086208;-4,473344;-0,8558869;0,140107;-1,184081;1,294653;-2,72454;3,941473
Index: 15 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,522429 | BrainData : 1,137133;1,382097;3,552617;0,3487741;3,116324;-0,4894731;4,326515;0,4421799;-0,2544011;-1,21861;-3,877928;-4,049588;3,349189;-2,635468;3,64943;-3,206109;4,698925;1,569385;-1,134307;-4,473344;-0,8112919;0,1106213;-1,145887;1,295587;-2,78561;3,950654
