Generation: 838 | maxFitness: 3,670536 | maxFitnessGen: 1,895722 | maxFitnessGenBuf: 2,35934
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,35934 | BrainData : -2,206479;0,1664371;-1,978771;0,283985;-3,457626;4,413826;-0,1120548;3,36052;2,212216;4,517191;1,029165;-4,553204;-4,543791;2,187571;-2,688395;-3,625937;-0,3239337;-4,796574;4,538558;-0,1191986;-3,841231;-3,246276;2,246558;-2,458539;-1,900429;4,247589
Index: 1 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,359285 | BrainData : -2,21805;0,163067;-1,986302;0,3087285;-3,505351;4,413826;-0,1120548;3,36052;2,288694;4,517191;0,9963625;-4,51316;-4,543791;2,218524;-2,682219;-3,625937;-0,3487644;-4,789714;4,535016;-0,1191986;-3,82722;-3,220507;2,240301;-2,458539;-1,900429;4,235555
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,337366 | BrainData : -2,251015;0,1457675;-2,001641;0,2938175;-3,505351;4,419748;-0,1120548;3,36052;2,255243;4,548244;1,038983;-4,553204;-4,543791;2,181225;-2,719403;-3,625937;-0,3487644;-4,789714;4,500299;-0,1191986;-3,846289;-3,263262;2,238997;-2,426762;-1,900429;4,247589
Index: 3 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,335605 | BrainData : -2,206957;0,1439787;-1,977025;0,3011129;-3,504543;4,509883;-0,103049;3,316787;2,279722;4,501811;1,037718;-4,521838;-4,453698;2,189932;-2,734652;-3,625937;-0,3974502;-4,817888;4,551167;-0,1052799;-3,840782;-3,224847;2,242497;-2,47689;-1,903858;4,260273
Index: 4 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,334802 | BrainData : -2,21805;0,1742621;-1,978771;0,283985;-3,505351;4,370421;-0,1120548;3,36052;2,255243;4,517191;1,029165;-4,553204;-4,531151;2,189675;-2,763283;-3,65488;-0,3487644;-4,838553;4,496231;-0,08751252;-3,82722;-3,246276;2,240301;-2,458539;-1,900429;4,247589
Index: 5 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,334802 | BrainData : -2,21805;0,163067;-1,978771;0,283985;-3,548873;4,410548;-0,1120548;3,36052;2,301967;4,548801;1,029165;-4,54806;-4,543791;2,189932;-2,703613;-3,625937;-0,3487644;-4,789714;4,538558;-0,1191986;-3,82722;-3,246276;2,240301;-2,505166;-1,900429;4,247589
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,308567 | BrainData : -2,21805;0,163067;-1,978771;0,3271292;-3,503596;4,413826;-0,1336733;3,36052;2,255243;4,517191;1,070721;-4,553204;-4,494515;2,164959;-2,746041;-3,649836;-0,3487644;-4,830882;4,538558;-0,1191986;-3,861323;-3,246276;2,240301;-2,458539;-1,892541;4,247589
Index: 7 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,285204 | BrainData : -2,205621;0,1858086;-1,978771;0,2388662;-3,506176;4,413826;-0,06821114;3,36052;2,236087;4,517191;1,012811;-4,553204;-4,543791;2,189932;-2,719403;-3,625937;-0,3487644;-4,768042;4,52604;-0,1191986;-3,795472;-3,246276;2,240301;-2,458539;-1,900429;4,269526
Index: 8 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,278545 | BrainData : -2,21805;0,1487886;-1,978771;0,3006303;-3,521696;4,413826;-0,1150917;3,36052;2,255243;4,517191;1,029165;-4,553204;-4,543791;2,174202;-2,687264;-3,595676;-0,3487644;-4,818014;4,531278;-0,1191986;-3,82722;-3,294031;2,254338;-2,408808;-1,860386;4,209106
Index: 9 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,26524 | BrainData : -2,21805;0,1534615;-1,978771;0,283985;-3,468375;4,44798;-0,1120548;3,362312;2,250702;4,474869;1,056217;-4,531109;-4,543791;2,189932;-2,750709;-3,580462;-0,3976077;-4,789714;4,551211;-0,1191986;-3,843594;-3,224486;2,240301;-2,458539;-1,900429;4,228176
Index: 10 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,204131 | BrainData : -2,217641;0,163067;-1,978771;0,283985;-3,505351;4,423721;-0,1294368;3,386881;2,255243;4,510069;1,055224;-4,531574;-4,571897;2,216222;-2,707205;-3,625937;-0,3487644;-4,752795;4,574417;-0,10165;-3,82722;-3,246276;2,240301;-2,501532;-1,888618;4,200735
Index: 11 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,196403 | BrainData : -2,181464;0,1860498;-1,978771;0,283985;-3,505351;4,413826;-0,1300804;3,36052;2,282483;4,517191;1,029165;-4,553204;-4,543791;2,162626;-2,753222;-3,637169;-0,3487644;-4,794556;4,538558;-0,1145145;-3,832504;-3,246276;2,240301;-2,412993;-1,900429;4,29135
Index: 12 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,182031 | BrainData : -2,250841;0,1680979;-1,978771;0,283985;-3,505351;4,413826;-0,1505298;3,36052;2,237692;4,517191;1,061045;-4,584822;-4,543791;2,189932;-2,673389;-3,604347;-0,3487644;-4,808135;4,558561;-0,1191986;-3,82722;-3,254596;2,223491;-2,458539;-1,900429;4,264953
Index: 13 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,144963 | BrainData : -2,20686;0,163067;-2,017301;0,283985;-3,466157;4,414669;-0,1120548;3,36052;2,255243;4,538485;1,067991;-4,595425;-4,543791;2,189932;-2,705222;-3,625937;-0,3045149;-4,760181;4,538558;-0,1685502;-3,841769;-3,277476;2,255426;-2,444103;-1,859912;4,247589
Index: 14 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,106992 | BrainData : -2,198276;0,163067;-1,978771;0,283985;-3,505351;4,378631;-0,1120548;3,319818;2,255243;4,517191;1,029165;-4,553204;-4,543791;2,189932;-2,682148;-3,668725;-0,3487644;-4,789714;4,538558;-0,1125503;-3,82722;-3,258941;2,240301;-2,458539;-1,900429;4,217435
Index: 15 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,047639 | BrainData : -2,21805;0,163067;-1,978771;0,2898861;-3,507698;4,413826;-0,1271869;3,388129;2,277921;4,552883;1,067797;-4,576066;-4,543791;2,189932;-2,729856;-3,643384;-0,3705204;-4,789714;4,538558;-0,1191986;-3,82722;-3,246276;2,211431;-2,429843;-1,888273;4,247589
Index: 16 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,037291 | BrainData : -2,184998;0,1406143;-1,978771;0,283985;-3,505351;4,413826;-0,1120548;3,321134;2,255243;4,517191;1,029165;-4,539179;-4,543791;2,161631;-2,719403;-3,643857;-0,3487644;-4,818548;4,575141;-0,1191986;-3,82722;-3,231139;2,195137;-2,469891;-1,900429;4,247589
Index: 17 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,027327 | BrainData : -2,21805;0,1690465;-1,99637;0,283985;-3,463435;4,413826;-0,07519835;3,36052;2,255243;4,46749;1,029165;-4,553204;-4,541931;2,141463;-2,719403;-3,625937;-0,3896734;-4,789714;4,538558;-0,08514801;-3,82722;-3,246276;2,240301;-2,458539;-1,858934;4,246843
Index: 18 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,015171 | BrainData : -2,21805;0,163067;-1,978771;0,3247689;-3,492165;4,375421;-0,1120548;3,350806;2,255243;4,470744;1,029165;-4,52669;-4,543791;2,189932;-2,719403;-3,625937;-0,342572;-4,779641;4,538558;-0,1191986;-3,82722;-3,246276;2,259164;-2,452646;-1,900429;4,247589
Index: 19 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,001616 | BrainData : -2,21805;0,1187301;-1,978739;0,3012379;-3,505351;4,413826;-0,1120548;3,349379;2,255243;4,522371;1,029165;-4,553204;-4,543791;2,21055;-2,709333;-3,625937;-0,3593035;-4,819956;4,538558;-0,1191986;-3,789564;-3,217137;2,240301;-2,458539;-1,917003;4,247589
Index: 20 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,972128 | BrainData : -2,203491;0,1439787;-1,941611;0,3011129;-3,500906;4,460722;-0,1065528;3,351814;2,255243;4,486151;1,0383;-4,61242;-4,543762;2,207516;-2,688735;-3,59933;-0,3646335;-4,789714;4,542237;-0,06665806;-3,835248;-3,236877;2,234499;-2,484357;-1,852359;4,233321
Index: 21 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,971328 | BrainData : -2,21805;0,1386717;-1,978771;0,283985;-3,505351;4,413826;-0,06815447;3,400153;2,297942;4,538358;1,022815;-4,510472;-4,51351;2,189932;-2,719403;-3,58398;-0,3487644;-4,789714;4,538558;-0,1191986;-3,82722;-3,211216;2,240301;-2,458539;-1,85275;4,247589
Index: 22 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,969869 | BrainData : -2,201862;0,1600405;-1,960532;0,3476581;-3,490699;4,476766;-0,1065528;3,352761;2,232804;4,541062;1,089372;-4,473535;-4,515444;2,142089;-2,723564;-3,675196;-0,3974502;-4,811311;4,560627;-0,09520814;-3,876915;-3,242502;2,233884;-2,495311;-1,849261;4,247589
Index: 23 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,926454 | BrainData : -2,21805;0,163067;-1,978771;0,283985;-3,492641;4,411591;-0,1120548;3,36052;2,255243;4,537114;1,029165;-4,583999;-4,543791;2,189932;-2,769361;-3,624819;-0,3490642;-4,803352;4,538558;-0,1142231;-3,82722;-3,280339;2,240301;-2,479659;-1,930094;4,264094
Index: 24 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,902178 | BrainData : -2,21805;0,1422058;-1,978771;0,2905625;-3,478445;4,403825;-0,1120548;3,348822;2,255243;4,517191;1,029165;-4,553204;-4,546178;2,189932;-2,722559;-3,625937;-0,3487644;-4,797534;4,493846;-0,1191986;-3,848525;-3,246276;2,278915;-2,456509;-1,891979;4,217202
Index: 25 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,886307 | BrainData : -2,21805;0,1678407;-2,015644;0,283985;-3,472776;4,394741;-0,1573469;3,36052;2,255243;4,517191;1,029165;-4,553204;-4,576294;2,189932;-2,719403;-3,625937;-0,3487644;-4,789714;4,538558;-0,1191986;-3,82722;-3,234685;2,240301;-2,458539;-1,949734;4,269529
Index: 26 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,837892 | BrainData : -2,21805;0,1342477;-1,931248;0,2987327;-3,571221;4,460722;-0,06564768;3,356534;2,30399;4,53534;1,042084;-4,491357;-4,501273;2,189932;-2,729982;-3,65627;-0,3974502;-4,743941;4,588088;-0,1291813;-3,804972;-3,192723;2,28444;-2,43665;-1,893201;4,247589
Index: 27 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,835018 | BrainData : -2,21805;0,1426886;-1,936723;0,3153412;-3,500906;4,460722;-0,06110572;3,372229;2,197433;4,566172;1,055493;-4,560251;-4,501273;2,189932;-2,717089;-3,670887;-0,4454744;-4,795475;4,5235;-0,09520814;-3,840782;-3,300437;2,286828;-2,458539;-1,893201;4,265075
