Generation: 50 | maxFitness: 1,61476 | maxFitnessGen: 1,815848 | maxFitnessGenBuf: 1,605696
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,605696 | BrainData : 1,326851;1,34656;3,728434;0,4289181;3,1512;-0,7001266;4,298928;0,5485282;-0,2911415;-1,419832;-3,701226;-4,477101;3,355711;-2,633432;3,570788;-3,20605;4,71464;1,44395;-1,136596;-4,307886;-0,6265565;0,2788736;-1,145774;1,18625;-2,884542;4,21507
Index: 1 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,605696 | BrainData : 1,369902;1,355494;3,731361;0,4289181;3,188305;-0,6952493;4,302299;0,5824766;-0,3000528;-1,380111;-3,701226;-4,480541;3,363367;-2,633432;3,610996;-3,26662;4,758873;1,438993;-1,14303;-4,351593;-0,6313631;0,2788736;-1,120016;1,18625;-2,884542;4,21507
Index: 2 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,60267 | BrainData : 1,326851;1,379556;3,728434;0,4289181;3,188305;-0,7825795;4,298928;0,5701287;-0,3000528;-1,333123;-3,719567;-4,477101;3,363367;-2,599172;3,636929;-3,23146;4,75078;1,458345;-1,14303;-4,307886;-0,6313631;0,2788736;-1,110043;1,209318;-2,874911;4,263446
Index: 3 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,593873 | BrainData : 1,300898;1,34656;3,743411;0,4289181;3,207646;-0,7917675;4,279707;0,5485282;-0,3000528;-1,380111;-3,701226;-4,477101;3,363367;-2,617198;3,610996;-3,278985;4,772385;1,452565;-1,14303;-4,307886;-0,6313631;0,2788736;-1,119881;1,187936;-2,876884;4,21507
Index: 4 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,557874 | BrainData : 1,326851;1,34656;3,73014;0,4289181;3,174406;-0,7422758;4,338018;0,5485282;-0,283561;-1,380111;-3,73219;-4,488103;3,363367;-2,636641;3,609906;-3,23146;4,725005;1,437386;-1,099945;-4,307886;-0,6313631;0,2788736;-1,120927;1,175676;-2,91072;4,236629
Index: 5 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,553422 | BrainData : 1,326851;1,387429;3,728434;0,451939;3,22936;-0,6974113;4,298928;0,5485282;-0,3000528;-1,380111;-3,705523;-4,525775;3,407513;-2,633432;3,627957;-3,222683;4,780797;1,48392;-1,14303;-4,307886;-0,6641058;0,2788736;-1,145774;1,18625;-2,84237;4,16835
Index: 6 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,549205 | BrainData : 1,341036;1,346977;3,728434;0,4289181;3,173902;-0,7422758;4,298928;0,5512734;-0,3000528;-1,380111;-3,701226;-4,498588;3,317621;-2,633432;3,610996;-3,253612;4,75078;1,452565;-1,124868;-4,307886;-0,6313631;0,2788736;-1,160651;1,18625;-2,872532;4,21507
Index: 7 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,532921 | BrainData : 1,330109;1,34656;3,759495;0,4546335;3,188305;-0,7340301;4,300102;0,5763324;-0,3413642;-1,344703;-3,701226;-4,477101;3,329445;-2,633432;3,645468;-3,23146;4,749443;1,452565;-1,166523;-4,307886;-0,5924413;0,2788736;-1,145774;1,18625;-2,884542;4,240193
Index: 8 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,507039 | BrainData : 1,326851;1,34656;3,728434;0,446212;3,188305;-0,7422758;4,298928;0,5959585;-0,2678823;-1,357762;-3,726627;-4,450983;3,408069;-2,663479;3,610996;-3,23146;4,75078;1,452565;-1,164592;-4,307886;-0,6313631;0,267128;-1,19529;1,18625;-2,884542;4,220103
Index: 9 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,441475 | BrainData : 1,326851;1,34656;3,728434;0,3935272;3,188305;-0,7422758;4,298928;0,5485282;-0,3000528;-1,380111;-3,737954;-4,477101;3,367322;-2,633432;3,610996;-3,211071;4,702481;1,452565;-1,14303;-4,323318;-0,5917906;0,2788736;-1,145774;1,195851;-2,884542;4,205434
Index: 10 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,438298 | BrainData : 1,326851;1,34656;3,682708;0,4527099;3,188305;-0,7422758;4,250043;0,5050361;-0,3212516;-1,380111;-3,708094;-4,429732;3,318736;-2,616178;3,610996;-3,23146;4,75078;1,452565;-1,14303;-4,325014;-0,634728;0,2788736;-1,145774;1,184216;-2,921719;4,222675
Index: 11 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,428985 | BrainData : 1,322484;1,389529;3,773553;0,4374876;3,231239;-0,8134706;4,283135;0,5762203;-0,301288;-1,320406;-3,767256;-4,477101;3,350528;-2,666768;3,583147;-3,226887;4,798831;1,465356;-1,204457;-4,283741;-0,6313631;0,2341686;-1,160278;1,208348;-2,846592;4,204965
Index: 12 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,428728 | BrainData : 1,326851;1,358594;3,728434;0,4650829;3,188305;-0,7422758;4,266718;0,5485282;-0,3181926;-1,380111;-3,685407;-4,477101;3,363367;-2,633432;3,610996;-3,22332;4,734778;1,452565;-1,097268;-4,307886;-0,6313631;0,233581;-1,162117;1,18625;-2,884542;4,195343
Index: 13 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,424773 | BrainData : 1,293196;1,343018;3,739776;0,3825014;3,237215;-0,7422758;4,298928;0,5233614;-0,2988305;-1,336048;-3,701226;-4,477101;3,407439;-2,620103;3,651582;-3,264228;4,75078;1,452565;-1,14303;-4,307886;-0,6313631;0,2788736;-1,145774;1,18625;-2,868107;4,261692
Index: 14 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,379931 | BrainData : 1,326851;1,43705;3,768828;0,4289181;3,186646;-0,7879065;4,252302;0,5157962;-0,301288;-1,326807;-3,738798;-4,479972;3,370946;-2,685297;3,647955;-3,209893;4,75078;1,404766;-1,189412;-4,315269;-0,596878;0,267872;-1,171681;1,172565;-2,910385;4,272482
Index: 15 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,377501 | BrainData : 1,315439;1,34656;3,720526;0,4686656;3,188305;-0,7422758;4,298928;0,5289199;-0,3000528;-1,380111;-3,701226;-4,433875;3,39149;-2,611828;3,640118;-3,23146;4,79194;1,452565;-1,178609;-4,299704;-0,6422132;0,2788736;-1,145774;1,152351;-2,884542;4,21507
