Generation: 578 | maxFitness: 3,670536 | maxFitnessGen: 2,078636 | maxFitnessGenBuf: 2,0623
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,0623 | BrainData : 0,9616538;1,271552;4,013565;0,6974645;3,414073;-1,077405;4,108191;0,7788382;0,0207841;-0,9165269;-3,749218;-4,175935;3,203763;-2,134771;3,909814;-2,93158;4,978949;0,6868934;-1,231062;-4,53409;-1,146857;0,09329873;-1,133845;1,242752;-2,828814;3,770894
Index: 1 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,957468 | BrainData : 0,9616538;1,249449;4,049722;0,6974645;3,445547;-1,126095;4,129454;0,864055;0,05254059;-0,965032;-3,663326;-4,175935;3,177229;-2,134771;3,906344;-2,916666;5,000182;0,7104403;-1,267771;-4,53409;-1,220297;0,1225234;-1,138248;1,200053;-2,863165;3,794641
Index: 2 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,953164 | BrainData : 0,9944746;1,227499;4,021945;0,6974645;3,42522;-1,126095;4,077225;0,8206076;0,05254059;-0,9165269;-3,697887;-4,190039;3,137441;-2,134771;3,884115;-2,938972;4,979972;0,6886172;-1,227969;-4,535297;-1,195189;0,1233639;-1,136296;1,200053;-2,842213;3,764805
Index: 3 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,947904 | BrainData : 0,9616538;1,271552;4,049722;0,6974645;3,445547;-1,11762;4,108191;0,8157886;0,05254059;-0,9165269;-3,702393;-4,205261;3,178244;-2,134771;3,917446;-2,9261;4,979972;0,6833947;-1,249331;-4,53409;-1,195189;0,1225234;-1,162661;1,194386;-2,852562;3,775912
Index: 4 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,947062 | BrainData : 0,9539479;1,259068;4,080558;0,691677;3,44732;-1,126095;4,107436;0,818799;0,09713862;-0,951787;-3,699697;-4,129247;3,163114;-2,134771;3,863976;-2,93158;4,96372;0,6868934;-1,267771;-4,562772;-1,195189;0,1225234;-1,136296;1,185534;-2,863165;3,764805
Index: 5 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,94449 | BrainData : 0,918958;1,271552;4,027817;0,6974645;3,445547;-1,126095;4,108191;0,818799;0,05254059;-0,8863122;-3,699697;-4,175935;3,183568;-2,134771;3,934359;-2,975168;4,979972;0,6868934;-1,267771;-4,50637;-1,192079;0,1225234;-1,136296;1,200053;-2,863165;3,764805
Index: 6 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,94449 | BrainData : 0,921477;1,271552;4,005577;0,6974645;3,445547;-1,131129;4,142095;0,818799;0,09377693;-0,9504357;-3,699697;-4,170815;3,183262;-2,134771;3,914658;-2,93158;4,969664;0,6758717;-1,296852;-4,53409;-1,209331;0,1225234;-1,161927;1,200053;-2,863165;3,764805
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,94449 | BrainData : 0,9170938;1,271552;4,061665;0,6974645;3,470668;-1,115007;4,06739;0,818799;0,1017971;-0,8686744;-3,68283;-4,198593;3,183262;-2,10984;3,915361;-2,894512;4,979972;0,6541336;-1,267771;-4,53409;-1,195189;0,1225234;-1,136296;1,200053;-2,863165;3,764805
Index: 8 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,942196 | BrainData : 1,00904;1,271552;4,049722;0,6974645;3,445547;-1,126095;4,108191;0,818799;0,05254059;-0,9165269;-3,699697;-4,175935;3,183262;-2,099028;3,906344;-2,93158;4,977924;0,7319738;-1,304466;-4,53409;-1,195189;0,1225234;-1,113026;1,200053;-2,867451;3,764805
Index: 9 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,883127 | BrainData : 0,9616538;1,271552;4,049722;0,6974645;3,445547;-1,126095;4,073535;0,7829716;0,05254059;-0,9165269;-3,724382;-4,163907;3,173022;-2,134771;3,941036;-2,93158;4,979972;0,6868934;-1,267771;-4,53409;-1,195189;0,1254467;-1,101577;1,17235;-2,863165;3,750324
Index: 10 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,860092 | BrainData : 0,9616538;1,233631;4,008677;0,7400716;3,451403;-1,126095;4,1165;0,7726064;0,05254059;-0,8943954;-3,699697;-4,175935;3,183262;-2,085614;3,906344;-2,977476;5,027604;0,6373509;-1,308696;-4,53409;-1,195189;0,1021717;-1,169543;1,200053;-2,841685;3,742429
Index: 11 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,838259 | BrainData : 0,9904012;1,271552;4,018992;0,6974645;3,445547;-1,101483;4,066238;0,8164599;0,05254059;-0,8833622;-3,699697;-4,181476;3,171629;-2,134771;3,906344;-2,895347;4,979972;0,6868934;-1,267771;-4,535521;-1,206466;0,09596771;-1,136296;1,201802;-2,863165;3,764805
Index: 12 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,81175 | BrainData : 0,9651384;1,271552;4,013113;0,70248;3,465637;-1,078726;4,134683;0,8625219;0,004964709;-0,9165269;-3,687753;-4,143965;3,135432;-2,129131;3,934858;-2,93158;4,857708;0,6540892;-1,223047;-4,484821;-1,155478;0,1549835;-1,184852;1,161557;-2,906727;3,782621
Index: 13 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,748429 | BrainData : 0,9618231;1,293418;4,030404;0,7027289;3,439127;-1,108891;4,130546;0,7899282;0,05254059;-0,9165269;-3,702989;-4,233428;3,211357;-2,153778;3,936126;-2,93158;4,950693;0,7260796;-1,255192;-4,526369;-1,178195;0,1441808;-1,159225;1,161557;-2,829991;3,73387
Index: 14 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,732153 | BrainData : 0,9616538;1,271552;4,049722;0,7019546;3,454699;-1,161795;4,123231;0,7945588;0,09761433;-0,9165269;-3,680238;-4,175935;3,135;-2,134771;3,871926;-2,964022;5,000598;0,6869038;-1,252255;-4,555315;-1,200626;0,1225234;-1,136296;1,159669;-2,876368;3,764805
Index: 15 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,710602 | BrainData : 0,9616538;1,271552;4,049307;0,6658738;3,471023;-1,163658;4,108191;0,818799;0,02418397;-0,9402164;-3,680475;-4,166567;3,183262;-2,134771;3,906344;-2,93158;4,979972;0,6868934;-1,267771;-4,53409;-1,16349;0,08782959;-1,136296;1,187642;-2,869128;3,764805
Index: 16 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,709619 | BrainData : 0,9486617;1,283764;4,072261;0,6974645;3,445547;-1,126095;4,103884;0,8671545;0,05254059;-0,9292099;-3,702893;-4,175935;3,186318;-2,134771;3,893173;-2,936614;4,991056;0,6868934;-1,267771;-4,53409;-1,195189;0,1225234;-1,160344;1,181002;-2,82863;3,795777
Index: 17 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,527521 | BrainData : 0,9557133;1,278929;4,033029;0,6130884;3,495292;-1,148631;4,051464;0,7712823;0,05254059;-0,9165269;-3,63795;-4,201259;3,151695;-2,126167;3,848253;-2,856692;4,952975;0,715402;-1,181565;-4,492756;-1,149423;0,1962281;-1,187142;1,170709;-2,836236;3,788227
Index: 18 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,46806 | BrainData : 0,9616538;1,30164;4,046834;0,7429993;3,445547;-1,126095;4,108191;0,818799;0,05254059;-0,9165269;-3,747771;-4,132288;3,183262;-2,134771;3,906344;-2,93158;4,955663;0,7137808;-1,267829;-4,53409;-1,195189;0,1225234;-1,136296;1,223372;-2,868894;3,764805
Index: 19 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,327142 | BrainData : 0,9358872;1,273491;4,025904;0,6927061;3,416421;-1,126095;4,131115;0,7892808;0,05254059;-0,9432653;-3,683983;-4,175935;3,183262;-2,16504;3,906344;-2,942647;4,954976;0,7126744;-1,267771;-4,501194;-1,195189;0,1551053;-1,136296;1,191393;-2,880738;3,764805
