Generation: 688 | maxFitness: 3,670536 | maxFitnessGen: 2,091016 | maxFitnessGenBuf: 2,12183
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,12183 | BrainData : -2,38164;0,2981394;-1,895249;0,4971417;-3,522155;4,011141;-0,197815;3,315981;1,775229;4,80971;1,465297;-4,674926;-4,556476;1,891308;-2,340351;-3,545491;-0,2168152;-5,176119;4,250351;0,0114553;-3,941583;-3,208171;2,078269;-2,574901;-2,096334;4,360505
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,119271 | BrainData : -2,335236;0,3497227;-1,86461;0,4586951;-3,490221;4,04205;-0,1743056;3,337332;1,774132;4,815979;1,440341;-4,682927;-4,556476;1,900735;-2,361938;-3,627997;-0,2299791;-5,189949;4,269408;0,0294283;-3,893145;-3,150098;2,091887;-2,493486;-2,083606;4,360505
Index: 2 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,116186 | BrainData : -2,313568;0,280308;-1,86461;0,4793969;-3,490221;4,070889;-0,1743056;3,363886;1,823407;4,779138;1,440341;-4,65914;-4,556476;1,860796;-2,317771;-3,598047;-0,2166756;-5,154118;4,196265;0,0294283;-3,893724;-3,134748;2,091887;-2,521635;-2,083606;4,358418
Index: 3 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,115506 | BrainData : -2,313568;0,3014821;-1,909585;0,4793969;-3,481482;4,04205;-0,1743056;3,316307;1,823407;4,791431;1,41782;-4,675438;-4,556476;1,885908;-2,392967;-3,598047;-0,2657129;-5,147935;4,221624;0,0294283;-3,941583;-3,150098;2,091887;-2,471689;-2,08483;4,360505
Index: 4 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,102325 | BrainData : -2,370838;0,347938;-1,895249;0,5434472;-3,435229;4,084319;-0,2157717;3,328388;1,792091;4,822247;1,413083;-4,663164;-4,571935;1,885908;-2,367915;-3,549237;-0,2166756;-5,176119;4,250351;0,0115978;-3,941583;-3,147658;2,128784;-2,486015;-2,049584;4,351573
Index: 5 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,100698 | BrainData : -2,313568;0,3038857;-1,828786;0,4810278;-3,483634;4,032333;-0,1743056;3,403113;1,858478;4,791431;1,472579;-4,650346;-4,556476;1,926924;-2,361938;-3,62839;-0,2244381;-5,154118;4,250391;0,06850412;-3,984834;-3,198058;2,091887;-2,495963;-2,090811;4,360505
Index: 6 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,096196 | BrainData : -2,313568;0,3014821;-1,86461;0,4458498;-3,498994;4,027006;-0,1743056;3,35933;1,823407;4,789479;1,453799;-4,639874;-4,556476;1,885908;-2,361938;-3,610204;-0,2166756;-5,154118;4,221624;0,03780154;-3,932871;-3,17617;2,091887;-2,495963;-2,083606;4,367866
Index: 7 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,095831 | BrainData : -2,313568;0,3209971;-1,86461;0,4793969;-3,532308;4,021715;-0,1743056;3,400151;1,823407;4,791431;1,483153;-4,675438;-4,556476;1,885908;-2,361938;-3,646541;-0,2166756;-5,154118;4,199963;0,0294283;-3,981958;-3,150098;2,091887;-2,465523;-2,074277;4,318218
Index: 8 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,095729 | BrainData : -2,352917;0,2934854;-1,86461;0,4793969;-3,492069;4,086689;-0,1307269;3,390949;1,783958;4,791431;1,440341;-4,675438;-4,556476;1,908949;-2,40989;-3,578193;-0,2077335;-5,131094;4,221624;-0,01586365;-3,9304;-3,101725;2,091887;-2,495963;-2,083606;4,337477
Index: 9 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,094886 | BrainData : -2,313568;0,3177822;-1,906514;0,4793969;-3,526062;4,04205;-0,1743056;3,366258;1,823407;4,791431;1,485683;-4,703284;-4,556476;1,885908;-2,361938;-3,56884;-0,1779229;-5,154118;4,221624;0,0294283;-3,947409;-3,105409;2,091887;-2,482735;-2,083606;4,365075
Index: 10 | Name: car 33 | Brain Type: TOP2 | Fitness: 2,082595 | BrainData : -2,356403;0,3014821;-1,840756;0,4793969;-3,53405;4,039346;-0,1694971;3,363886;1,832421;4,791431;1,440341;-4,641888;-4,541287;1,885908;-2,361938;-3,598047;-0,2039421;-5,154118;4,268811;0,03998268;-3,947145;-3,158632;2,087592;-2,466775;-2,083606;4,360505
