Generation: 378 | maxFitness: 3,670536 | maxFitnessGen: 1,773225 | maxFitnessGenBuf: 1,793915
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,793915 | BrainData : 0,9104695;1,05684;3,763063;0,3997858;3,356357;-0,839164;4,138707;0,5034997;-0,1458271;-0,925635;-3,81713;-4,274779;3,18819;-2,878913;3,778559;-3,067935;5,127457;1,373388;-1,184918;-4,621304;-1,074722;0,2366159;-1,571003;1,146611;-2,777134;3,818075
Index: 1 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,793915 | BrainData : 0,9366609;1,05684;3,78298;0,3905984;3,297053;-0,8474665;4,11558;0,5425335;-0,1929561;-0,9574669;-3,863014;-4,324409;3,155446;-2,866386;3,752447;-3,09819;5,120841;1,389428;-1,205184;-4,621304;-1,101311;0,2366159;-1,571003;1,146611;-2,777134;3,818075
Index: 2 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,793915 | BrainData : 0,8976995;1,05684;3,739067;0,3905984;3,310874;-0,8385525;4,154284;0,5034997;-0,1929561;-0,9798957;-3,860039;-4,324409;3,190194;-2,866386;3,749603;-3,068663;5,127457;1,403161;-1,205184;-4,598712;-1,065844;0,2366159;-1,561285;1,146611;-2,777134;3,818075
Index: 3 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,787818 | BrainData : 0,9690425;1,051828;3,745039;0,3761788;3,310874;-0,8474665;4,138707;0,5034997;-0,2297313;-0,927027;-3,860039;-4,315147;3,216098;-2,882791;3,778559;-3,067935;5,088702;1,389428;-1,205184;-4,621304;-1,101311;0,2366159;-1,568485;1,146611;-2,740436;3,789244
Index: 4 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,787636 | BrainData : 0,9274051;1,05684;3,763063;0,3905984;3,310874;-0,8474665;4,138707;0,5034997;-0,1545545;-0,9574669;-3,867212;-4,351912;3,190194;-2,845546;3,756967;-3,099855;5,127457;1,428049;-1,215068;-4,613748;-1,101311;0,2366159;-1,546752;1,146611;-2,777134;3,83982
Index: 5 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,780403 | BrainData : 0,897702;1,024217;3,785039;0,3905984;3,276076;-0,8474665;4,138707;0,5034997;-0,1929561;-0,933603;-3,895044;-4,32414;3,212481;-2,866386;3,778559;-3,067935;5,120662;1,389428;-1,205184;-4,663452;-1,118263;0,2366159;-1,571003;1,141835;-2,777134;3,818075
Index: 6 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,777251 | BrainData : 0,9539282;1,106132;3,739972;0,3870602;3,214823;-0,8124526;4,207285;0,4809105;-0,1929561;-1,004611;-3,92077;-4,317563;3,150826;-2,90486;3,813169;-3,069817;5,06714;1,424426;-1,240307;-4,700055;-1,090048;0,2527976;-1,597594;1,146611;-2,723974;3,818075
Index: 7 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,77658 | BrainData : 0,9366609;1,05684;3,763063;0,3905984;3,310874;-0,8474665;4,138707;0,5333736;-0,1929561;-0,9350968;-3,860039;-4,370822;3,190194;-2,866386;3,778559;-3,067935;5,127457;1,389428;-1,205184;-4,621304;-1,101311;0,229992;-1,559955;1,146611;-2,777134;3,807015
Index: 8 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,773364 | BrainData : 0,9366609;1,05684;3,751371;0,4207989;3,319006;-0,8857698;4,110089;0,5034997;-0,1929561;-0,9685931;-3,868421;-4,324409;3,157758;-2,866386;3,778559;-3,067935;5,1067;1,389428;-1,205184;-4,630517;-1,075656;0,2366159;-1,571003;1,146611;-2,741058;3,798063
Index: 9 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,747684 | BrainData : 0,9366609;1,05684;3,758103;0,3905984;3,310874;-0,8474665;4,138707;0,5034997;-0,2231549;-0,9416288;-3,892051;-4,372532;3,190194;-2,866386;3,778559;-3,067935;5,13936;1,389428;-1,178983;-4,621304;-1,101311;0,2279751;-1,571003;1,146611;-2,777134;3,830649
Index: 10 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,712142 | BrainData : 0,9366609;1,050732;3,776846;0,3905984;3,289492;-0,8474665;4,140005;0,5034997;-0,1929561;-0,9810763;-3,835048;-4,313268;3,190194;-2,866386;3,768304;-3,067935;5,127457;1,382619;-1,205184;-4,628391;-1,054486;0,2568386;-1,571003;1,10961;-2,777134;3,818075
Index: 11 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,705521 | BrainData : 0,9168561;1,05684;3,698656;0,3722026;3,298415;-0,7736821;4,162054;0,4809105;-0,1543466;-0,9497215;-3,894449;-4,339405;3,148479;-2,866386;3,778559;-3,140476;5,111027;1,391505;-1,205184;-4,597078;-1,143566;0,2334958;-1,589001;1,147443;-2,746275;3,818075
