Generation: 178 | maxFitness: 3,670536 | maxFitnessGen: 1,746131 | maxFitnessGenBuf: 1,676059
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,676059 | BrainData : 1,107715;1,411188;3,755943;0,4364119;3,202384;-0,4943601;4,336106;0,3870948;-0,1533041;-1,148571;-3,764341;-4,126308;3,390808;-2,485413;3,630832;-3,160454;4,791265;1,4038;-1,131267;-4,472775;-0,9320359;0,04845965;-1,0962;1,373762;-2,735879;3,872559
Index: 1 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,675773 | BrainData : 1,107715;1,458951;3,771894;0,3883296;3,168775;-0,4567917;4,336106;0,3826218;-0,1831097;-1,108181;-3,764341;-4,126308;3,384758;-2,485413;3,628372;-3,199303;4,769761;1,433037;-1,090346;-4,466647;-0,88423;0,05492177;-1,100373;1,359379;-2,735879;3,850131
Index: 2 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,674327 | BrainData : 1,107715;1,437233;3,771894;0,4352726;3,168775;-0,4956051;4,336106;0,3732477;-0,1831097;-1,19085;-3,764341;-4,096412;3,390808;-2,485413;3,631655;-3,160454;4,769761;1,476923;-1,131267;-4,466647;-0,88423;0,0715327;-1,074297;1,352057;-2,735879;3,872559
Index: 3 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,639708 | BrainData : 1,107715;1,439749;3,819749;0,4835719;3,19132;-0,4627234;4,366295;0,3965007;-0,1837237;-1,13112;-3,743607;-4,162697;3,420574;-2,485413;3,639505;-3,160454;4,777553;1,433037;-1,131267;-4,466647;-0,88423;0,05492177;-1,091056;1,359379;-2,7587;3,872559
Index: 4 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,60886 | BrainData : 1,144157;1,454842;3,732467;0,4374207;3,168775;-0,4563525;4,336106;0,3732477;-0,1831097;-1,148571;-3,752666;-4,124755;3,390808;-2,511767;3,645324;-3,204438;4,769761;1,40074;-1,131267;-4,45381;-0,88423;0,05492177;-1,101024;1,359379;-2,726568;3,826404
Index: 5 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,602176 | BrainData : 1,139492;1,437233;3,745731;0,4364119;3,168775;-0,4291528;4,382123;0,3598995;-0,2203452;-1,148571;-3,774099;-4,104811;3,415893;-2,485413;3,645324;-3,160454;4,769761;1,464221;-1,131267;-4,469225;-0,88423;0,05251167;-1,053024;1,375191;-2,735879;3,875215
Index: 6 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,580308 | BrainData : 1,107715;1,437233;3,771894;0,4364119;3,167516;-0,4757487;4,336106;0,3732477;-0,1831097;-1,148571;-3,807837;-4,126308;3,427826;-2,485413;3,674953;-3,180448;4,769761;1,400403;-1,131267;-4,466647;-0,88423;0,05492177;-1,101024;1,359379;-2,727652;3,883477
Index: 7 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,56203 | BrainData : 1,136389;1,408631;3,771894;0,4058478;3,168775;-0,4957027;4,340623;0,3732477;-0,1831097;-1,148571;-3,724288;-4,103252;3,362237;-2,485413;3,645324;-3,116039;4,76365;1,403569;-1,136267;-4,466647;-0,8831758;0,05492177;-1,101024;1,359379;-2,714478;3,872559
Index: 8 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,551172 | BrainData : 1,107715;1,437233;3,771894;0,4585967;3,136162;-0,4824272;4,336106;0,3732477;-0,1831097;-1,132941;-3,783278;-4,126308;3,390808;-2,527357;3,645324;-3,160454;4,73042;1,472926;-1,132608;-4,466647;-0,88423;0,05492177;-1,119001;1,359379;-2,710339;3,872559
Index: 9 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,526937 | BrainData : 1,06925;1,437233;3,731411;0,4364119;3,181566;-0,4567917;4,336106;0,3780855;-0,160171;-1,148571;-3,79946;-4,081381;3,358912;-2,51712;3,624893;-3,153851;4,769761;1,426761;-1,131267;-4,455388;-0,88423;0,01887198;-1,101024;1,359379;-2,773439;3,872559
Index: 10 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,524882 | BrainData : 1,117736;1,437233;3,771894;0,4006075;3,168775;-0,4567917;4,311867;0,3937415;-0,1588229;-1,182704;-3,764341;-4,136469;3,390808;-2,485413;3,645324;-3,160454;4,739408;1,433037;-1,131267;-4,4608;-0,88423;0,05492177;-1,104023;1,341921;-2,735879;3,872559
