Generation: 441 | maxFitness: 3,670536 | maxFitnessGen: 1,940928 | maxFitnessGenBuf: 1,902385
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,902385 | BrainData : 0,8202944;1,094052;3,925619;0,6454698;3,276047;-0,8212073;4,014841;0,7602349;0,03681387;-0,8915325;-3,550945;-4,145048;3,130635;-2,816796;3,780119;-3,059869;4,972548;1,286337;-1,288757;-4,418607;-1,146567;0,2739416;-1,614199;1,104946;-2,884572;3,960508
Index: 1 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,898232 | BrainData : 0,8701193;1,110313;3,955776;0,6369144;3,311328;-0,8475664;3,972691;0,7155616;0,03681387;-0,8915325;-3,503519;-4,138608;3,158145;-2,816796;3,780119;-3,093209;4,972548;1,307919;-1,239682;-4,453253;-1,146567;0,2739416;-1,644735;1,104946;-2,890299;3,960508
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,897403 | BrainData : 0,8202944;1,118491;3,925619;0,5974271;3,329394;-0,8556721;3,976159;0,7256996;0,02970233;-0,8915325;-3,524053;-4,145048;3,19417;-2,816796;3,764984;-3,059869;5,020184;1,286337;-1,288757;-4,412322;-1,133308;0,2739416;-1,567308;1,104946;-2,892149;3,960508
Index: 3 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,897368 | BrainData : 0,8595477;1,091944;3,91593;0,6171198;3,311328;-0,7842123;3,979902;0,7155616;0,0540392;-0,8915325;-3,503519;-4,145048;3,131895;-2,816796;3,747905;-3,059869;4,972548;1,31075;-1,288757;-4,446412;-1,146567;0,2555589;-1,582511;1,104946;-2,931306;3,960508
Index: 4 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,807361 | BrainData : 0,8109102;1,139827;3,888848;0,5974271;3,320298;-0,7856093;3,980341;0,738117;0,08180958;-0,8915325;-3,503519;-4,109423;3,158145;-2,767066;3,780298;-3,044002;4,997486;1,293484;-1,288757;-4,446412;-1,099034;0,2575291;-1,57245;1,104946;-2,894092;3,960508
Index: 5 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,793315 | BrainData : 0,8231819;1,165756;3,894378;0,5604331;3,32247;-0,7779812;3,963471;0,7014337;0,04478927;-0,8398673;-3,585558;-4,060438;3,132881;-2,787205;3,767254;-3,059869;5,076623;1,306615;-1,263938;-4,516252;-1,177049;0,224953;-1,66093;1,143107;-2,879132;3,961292
Index: 6 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,791963 | BrainData : 0,782212;1,12187;3,936527;0,4821106;3,311328;-0,8212073;3,979902;0,7155616;0,05274949;-0,8915325;-3,534744;-4,048331;3,110506;-2,825903;3,721227;-3,047412;4,972548;1,333068;-1,280134;-4,41405;-1,181663;0,2411635;-1,651255;1,104762;-2,936703;3,947092
Index: 7 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,759278 | BrainData : 0,8330904;1,045767;3,948668;0,5611289;3,358261;-0,7918084;4,025104;0,7151396;0,03681387;-0,8915325;-3,526964;-4,145048;3,158145;-2,797707;3,793023;-3,059869;4,972548;1,329853;-1,288757;-4,406075;-1,120191;0,2854914;-1,636783;1,104946;-2,877881;3,960508
Index: 8 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,751665 | BrainData : 0,8402551;1,136294;3,889998;0,5974271;3,311328;-0,7895484;3,979227;0,7155616;0,06692138;-0,8915325;-3,503519;-4,165292;3,187893;-2,816796;3,817439;-3,028691;4,962083;1,287939;-1,288757;-4,48969;-1,146567;0,2739416;-1,653742;1,109966;-2,892149;3,960508
Index: 9 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,751518 | BrainData : 0,8202944;1,085879;3,925619;0,6325248;3,311328;-0,811039;4,028997;0,7155616;0,03681387;-0,8674757;-3,503519;-4,126215;3,158145;-2,816796;3,826906;-3,059869;4,972548;1,286337;-1,267383;-4,446412;-1,104964;0,2709153;-1,615785;1,104946;-2,892149;4,007906
Index: 10 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,72312 | BrainData : 0,8202944;1,094052;3,925619;0,6419331;3,311328;-0,8212073;3,930673;0,7155616;0,04622164;-0,9209466;-3,503519;-4,145048;3,158145;-2,816796;3,74904;-3,059869;4,951394;1,29951;-1,288757;-4,446412;-1,172017;0,261874;-1,614199;1,104946;-2,939442;3,967608
Index: 11 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,721015 | BrainData : 0,8202944;1,094052;3,969115;0,5540648;3,311328;-0,7932861;3,979902;0,7155616;0,03681387;-0,87356;-3,503519;-4,145048;3,110479;-2,816796;3,780119;-3,059869;4,942814;1,286337;-1,288757;-4,446412;-1,146567;0,2786198;-1,614199;1,104946;-2,930558;4,004116
Index: 12 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,711234 | BrainData : 0,8202944;1,094052;3,930699;0,5974271;3,311328;-0,7974864;3,979902;0,7155616;0,03681387;-0,8915325;-3,503519;-4,187827;3,158145;-2,776464;3,812771;-3,059869;4,972548;1,248302;-1,281953;-4,446412;-1,14852;0,2490423;-1,662497;1,104946;-2,892149;3,960508
Index: 13 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,709341 | BrainData : 0,7849893;1,094052;3,925619;0,5974271;3,311328;-0,8447205;4,020747;0,7500419;-9,20184E-05;-0,8915325;-3,503519;-4,145048;3,158145;-2,835512;3,780119;-3,059869;4,972548;1,252699;-1,25003;-4,398287;-1,146567;0,2739416;-1,614199;1,104946;-2,892149;3,934931
Index: 14 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,680364 | BrainData : 0,8652223;1,153188;3,928115;0,5905395;3,282967;-0,7729958;3,978918;0,7494473;0,02788242;-0,7898538;-3,610129;-4,129288;3,051558;-2,794896;3,74341;-3,052167;4,984169;1,349643;-1,264111;-4,473061;-1,094026;0,189844;-1,56889;1,131027;-2,899567;3,930376
Index: 15 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,676254 | BrainData : 0,8202944;1,094052;3,88421;0,627537;3,311328;-0,8276898;3,979902;0,6874388;0,08590288;-0,911265;-3,498441;-4,145048;3,158145;-2,786769;3,829919;-3,059869;4,949921;1,243299;-1,288757;-4,421019;-1,146567;0,2460959;-1,628385;1,085312;-2,892149;3,960508
