Generation: 907 | maxFitness: 3,670536 | maxFitnessGen: 2,142883 | maxFitnessGenBuf: 2,348973
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,348973 | BrainData : -2,31797;0,1673163;-2,048711;0,1969022;-3,30651;4,358914;-0,166666;3,453436;2,211137;4,532355;1,164903;-4,85456;-4,64439;2,245625;-2,508559;-3,457045;-0,1604805;-4,650112;4,458512;-0,2517884;-4,060563;-3,127699;2,28362;-2,210879;-1,797982;4,094253
Index: 1 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,347198 | BrainData : -2,409597;0,1912439;-2,080989;0,1969022;-3,274452;4,408337;-0,1874741;3,409039;2,220411;4,532355;1,139021;-4,808337;-4,684281;2,244507;-2,469549;-3,450863;-0,1899142;-4,601009;4,467575;-0,2704778;-4,062145;-3,179821;2,28362;-2,182611;-1,787564;4,067059
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,346808 | BrainData : -2,31797;0,1595899;-2,094094;0,1969022;-3,232791;4,369245;-0,166666;3,453436;2,211137;4,553487;1,199107;-4,808337;-4,684281;2,209352;-2,477245;-3,503522;-0,1915655;-4,66769;4,500298;-0,2666798;-4,03631;-3,072793;2,28362;-2,210879;-1,782288;4,052794
Index: 3 | Name: car 3 | Brain Type: RandomParents | Fitness: 2,346787 | BrainData : -2,376364;0,1808698;-2,086427;0,1889872;-3,233553;4,415139;-0,1838329;3,426475;2,206372;4,532355;1,210404;-4,857213;-4,684281;2,200996;-2,503073;-3,483696;-0,1332807;-4,650112;4,555272;-0,2786505;-4,038279;-3,106077;2,28362;-2,192408;-1,79343;4,075757
Index: 4 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,319834 | BrainData : -2,376632;0,2115561;-2,080989;0,1969022;-3,274452;4,408337;-0,1895475;3,398828;2,177554;4,532355;1,164903;-4,808337;-4,665707;2,217903;-2,486546;-3,5276;-0,1556835;-4,570403;4,493001;-0,2497047;-4,030526;-3,140174;2,28362;-2,197896;-1,787564;4,085284
Index: 5 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,24433 | BrainData : -2,31797;0,2087592;-2,075616;0,1969022;-3,251765;4,401319;-0,166666;3,45136;2,219557;4,532355;1,172278;-4,8263;-4,649619;2,219281;-2,437379;-3,443509;-0,1604805;-4,6299;4,46435;-0,2666798;-4,046405;-3,120293;2,28362;-2,210879;-1,787564;4,052794
Index: 6 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,24433 | BrainData : -2,356746;0,1673163;-2,075616;0,1969022;-3,212866;4,369245;-0,1915062;3,453436;2,211137;4,553341;1,164903;-4,808337;-4,679503;2,245625;-2,443341;-3,467618;-0,1466019;-4,650112;4,500298;-0,2886929;-4,060563;-3,120293;2,28362;-2,212475;-1,787564;4,052794
Index: 7 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,226777 | BrainData : -2,295968;0,1673163;-2,025985;0,1969022;-3,262524;4,392515;-0,1768597;3,471136;2,211137;4,532355;1,164903;-4,808337;-4,686241;2,245625;-2,480075;-3,465632;-0,1988482;-4,668527;4,507359;-0,2666798;-4,060563;-3,120293;2,254073;-2,210879;-1,778794;4,025408
Index: 8 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,15702 | BrainData : -2,356286;0,1281064;-2,075616;0,1803201;-3,262524;4,369245;-0,1915144;3,453374;2,211137;4,520168;1,164903;-4,808337;-4,684281;2,245625;-2,480075;-3,465665;-0,1502079;-4,650112;4,500298;-0,2845103;-4,060563;-3,116597;2,28362;-2,210879;-1,758374;4,052794
Index: 9 | Name: car 8 | Brain Type: RandomParents | Fitness: 2,155069 | BrainData : -2,318786;0,1398698;-2,099683;0,1602551;-3,292032;4,427285;-0,1834852;3,380941;2,216219;4,526216;1,116504;-4,808337;-4,684955;2,190129;-2,396803;-3,495139;-0,1084955;-4,681319;4,452634;-0,2666798;-4,031379;-3,144788;2,33277;-2,186041;-1,731029;4,075757
Index: 10 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,119068 | BrainData : -2,31797;0,1673163;-2,061302;0,1753462;-3,262524;4,386769;-0,1371437;3,447126;2,21848;4,532355;1,179595;-4,788815;-4,648698;2,245625;-2,513647;-3,483696;-0,1277132;-4,609203;4,542063;-0,2673569;-4,060563;-3,082937;2,286038;-2,210879;-1,787564;4,051655
