Generation: 679 | maxFitness: 3,670536 | maxFitnessGen: 2,057605 | maxFitnessGenBuf: 2,127009
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 4 | Brain Type: RandomParents | Fitness: 2,127009 | BrainData : -2,362416;0,2706177;-1,917115;0,4573489;-3,458112;3,993824;-0,2175158;3,431831;1,806529;4,804185;1,550167;-4,712189;-4,655527;1,921342;-2,441583;-3,421021;-0,2449549;-5,132229;4,178883;0,04736916;-3,978624;-3,150098;2,096601;-2,467419;-2,082642;4,354333
Index: 1 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,127009 | BrainData : -2,366214;0,2029379;-1,934217;0,4573489;-3,482021;4,008815;-0,1669055;3,397764;1,799992;4,92622;1,517175;-4,796572;-4,659428;1,921342;-2,440912;-3,424891;-0,2436633;-5,145041;4,139402;0,1049228;-3,986691;-3,150098;2,096601;-2,511435;-2,082642;4,354333
Index: 2 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,127009 | BrainData : -2,366214;0,2409768;-1,934217;0,4387968;-3,439737;4,044522;-0,1419263;3,42221;1,829407;4,838078;1,551926;-4,760386;-4,670897;1,921342;-2,440232;-3,394124;-0,1999588;-5,119424;4,105139;0,1387099;-3,986691;-3,150098;2,096601;-2,518363;-2,082642;4,354333
Index: 3 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,127009 | BrainData : -2,369082;0,2409768;-1,934217;0,4685452;-3,404866;4,004319;-0,1572465;3,431831;1,754668;4,928185;1,517175;-4,747699;-4,662188;1,921342;-2,440912;-3,424891;-0,2908545;-5,154824;4,116417;0,09554582;-3,974479;-3,191186;2,096601;-2,471839;-2,082642;4,354333
Index: 4 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,127009 | BrainData : -2,39068;0,2568136;-1,934217;0,4355979;-3,439737;4,004319;-0,1545651;3,431831;1,811424;4,837557;1,477945;-4,796572;-4,652575;1,932852;-2,397976;-3,443403;-0,200036;-5,119424;4,139402;0,09242804;-3,986691;-3,150098;2,096601;-2,471839;-2,082642;4,354333
Index: 5 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,127009 | BrainData : -2,366214;0,232331;-1,934217;0,4573489;-3,401552;4,005675;-0,1545651;3,385827;1,761786;4,885048;1,485345;-4,796572;-4,662188;1,921342;-2,39742;-3,424891;-0,2436633;-5,119424;4,132488;0,06080507;-3,986691;-3,199398;2,096601;-2,503623;-2,082642;4,354333
Index: 6 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,127009 | BrainData : -2,366214;0,2501273;-1,934217;0,4573489;-3,439737;3,998503;-0,1545651;3,431831;1,799992;4,885048;1,495648;-4,796572;-4,657876;1,921342;-2,43743;-3,424891;-0,2436633;-5,085899;4,139402;0,09554582;-4,034337;-3,150098;2,096601;-2,456878;-2,082642;4,354333
Index: 7 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,123418 | BrainData : -2,366214;0,2409768;-1,934217;0,4389228;-3,462863;3,975541;-0,1545651;3,471797;1,814974;4,873471;1,517175;-4,796572;-4,662188;1,944471;-2,440912;-3,424891;-0,2436633;-5,119424;4,171699;0,09554582;-3,986691;-3,150098;2,105256;-2,472977;-2,082642;4,368807
Index: 8 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,117007 | BrainData : -2,366214;0,2409768;-1,934355;0,452553;-3,439737;4,040088;-0,1545651;3,431831;1,81603;4,885048;1,517175;-4,796572;-4,662188;1,921342;-2,440912;-3,433488;-0,2436633;-5,1676;4,139402;0,09554582;-3,986691;-3,123023;2,102646;-2,511454;-2,082642;4,354333
Index: 9 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,10469 | BrainData : -2,363649;0,2409768;-1,95385;0,4444526;-3,394033;4,01001;-0,1545651;3,404064;1,799992;4,885048;1,544606;-4,796572;-4,662188;1,954986;-2,438777;-3,424891;-0,2561159;-5,144679;4,146438;0,09554582;-3,991456;-3,150098;2,083263;-2,513572;-2,112987;4,399495
Index: 10 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,093077 | BrainData : -2,366214;0,2536372;-1,965529;0,4573489;-3,491185;4,008056;-0,1690047;3,470726;1,779544;4,850797;1,586692;-4,772937;-4,647498;1,960223;-2,368052;-3,411116;-0,2289654;-5,081885;4,133697;0,06756596;-3,950419;-3,175637;2,109559;-2,464029;-2,052656;4,354333
Index: 11 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,047101 | BrainData : -2,328548;0,2438936;-1,919036;0,4488352;-3,489135;4,004319;-0,1545651;3,418324;1,799992;4,885048;1,487719;-4,756875;-4,649236;1,921342;-2,440912;-3,424891;-0,2134759;-5,136984;4,123931;0,08734062;-3,986691;-3,140571;2,076916;-2,471839;-2,082642;4,354333
Index: 12 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,025415 | BrainData : -2,366214;0,2409768;-1,934217;0,4180308;-3,398019;3,956927;-0,1545651;3,431831;1,799992;4,838358;1,517175;-4,796572;-4,662188;1,921342;-2,433727;-3,424891;-0,2436633;-5,101587;4,153292;0,09554582;-3,986691;-3,150098;2,078521;-2,521579;-2,082642;4,364757
Index: 13 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,020584 | BrainData : -2,331154;0,25835;-1,959138;0,4015608;-3,506107;3,963966;-0,2616048;3,425636;1,805935;4,894838;1,544338;-4,885612;-4,627183;1,935341;-2,399862;-3,48035;-0,207867;-4,997051;4,105628;0,0783584;-3,937086;-3,054659;2,068982;-2,472682;-2,10138;4,304946
