Generation: 35 | maxFitness: 1,786175 | maxFitnessGen: 1,752201 | maxFitnessGenBuf: 1,568185
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,568185 | BrainData : 1,29842;1,406002;3,859515;0,3357301;3,09065;-0,783922;4,340087;0,6286648;-0,2553298;-1,471332;-3,734591;-4,478936;3,503336;-2,553868;3,729069;-3,204479;4,755035;1,404373;-1,162343;-4,157288;-0,6492191;0,3240776;-1,035663;1,158667;-2,862971;4,235856
Index: 11 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,455547 | BrainData : 1,252625;1,359589;3,871989;0,3136028;3,06387;-0,7287384;4,351048;0,6947463;-0,2488053;-1,541188;-3,703167;-4,478936;3,596127;-2,597311;3,753908;-3,230831;4,749439;1,375429;-1,162343;-4,152211;-0,6649024;0,3240776;-1,012126;1,172384;-2,860036;4,235856
Index: 12 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,434806 | BrainData : 1,258795;1,38732;3,837472;0,2661498;3,038263;-0,7047505;4,350912;0,6502404;-0,1977477;-1,469501;-3,686439;-4,435493;3,54788;-2,560492;3,753908;-3,209565;4,764897;1,363386;-1,162343;-4,136268;-0,5891119;0,3059281;-1,033881;1,172384;-2,842385;4,235856
Index: 13 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,431802 | BrainData : 1,269491;1,403203;3,837472;0,2780911;3,071335;-0,7511317;4,331389;0,6309574;-0,2189992;-1,471332;-3,748053;-4,441257;3,569027;-2,575647;3,776692;-3,208915;4,747394;1,354804;-1,218129;-4,136216;-0,6000168;0,2748687;-1,067762;1,166301;-2,883703;4,190779
Index: 14 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,423837 | BrainData : 1,293229;1,38732;3,837472;0,3091946;3,044127;-0,7496726;4,288277;0,6608161;-0,210564;-1,451661;-3,748701;-4,478936;3,575851;-2,602834;3,772922;-3,191898;4,778103;1,375429;-1,162343;-4,152995;-0,6692508;0,3035866;-1,033881;1,173359;-2,842385;4,235856
Index: 15 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,39042 | BrainData : 1,257357;1,38732;3,871324;0,3136028;3,053664;-0,7496726;4,291037;0,6608161;-0,2306935;-1,494234;-3,751995;-4,436202;3,596629;-2,597311;3,724349;-3,230831;4,734957;1,375429;-1,162343;-4,158347;-0,6390936;0,2981175;-1,014062;1,172384;-2,842385;4,235856
Index: 16 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,385234 | BrainData : 1,32026;1,305296;3,810783;0,2812647;3,035871;-0,7472779;4,277556;0,634174;-0,3153994;-1,455071;-3,759969;-4,414989;3,562687;-2,621926;3,821207;-3,164563;4,820766;1,350748;-1,133525;-4,149718;-0,6673163;0,3240776;-1,09645;1,166301;-2,82617;4,272881
Index: 17 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,384111 | BrainData : 1,252625;1,391808;3,873538;0,3618493;3,080324;-0,7496726;4,293782;0,6608161;-0,2189992;-1,494234;-3,722245;-4,48365;3,54788;-2,597311;3,730275;-3,230831;4,753507;1,375429;-1,162343;-4,166305;-0,6390936;0,3240776;-1,033881;1,184935;-2,842385;4,235856
Index: 18 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,380387 | BrainData : 1,252625;1,372931;3,837472;0,2661131;3,0622;-0,7099125;4,366024;0,6275465;-0,2189992;-1,537952;-3,703167;-4,435026;3,54788;-2,637089;3,729485;-3,230831;4,762152;1,334175;-1,162343;-4,166305;-0,6390936;0,2987577;-1,02314;1,167902;-2,842385;4,235856
Index: 19 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,375993 | BrainData : 1,2298;1,38732;3,847993;0,3047467;3,059086;-0,7496726;4,322076;0,6633374;-0,2189992;-1,494234;-3,753076;-4,521268;3,546571;-2,597311;3,749959;-3,246462;4,745773;1,3475;-1,162343;-4,180848;-0,6390936;0,3240776;-1,033881;1,133358;-2,858737;4,235856
Index: 20 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,334225 | BrainData : 1,298707;1,38732;3,837472;0,3136028;3,059086;-0,7496726;4,274988;0,6180678;-0,1860397;-1,505634;-3,703167;-4,478936;3,561126;-2,55342;3,753908;-3,230831;4,762152;1,422777;-1,208437;-4,166305;-0,5980592;0,2881287;-1,033881;1,172384;-2,80684;4,187499
Index: 21 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,332555 | BrainData : 1,252625;1,38732;3,821381;0,3514066;3,059086;-0,7017544;4,36606;0,6608161;-0,2189992;-1,494234;-3,703167;-4,502221;3,54788;-2,597311;3,730819;-3,239543;4,762152;1,331229;-1,162343;-4,199862;-0,6731569;0,3240776;-1,033881;1,188049;-2,842385;4,235856
Index: 22 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,322241 | BrainData : 1,252625;1,394319;3,826398;0,3128474;3,110785;-0,7528509;4,319336;0,6399356;-0,2306146;-1,507958;-3,725122;-4,493693;3,529796;-2,601932;3,77032;-3,240926;4,762152;1,390972;-1,144412;-4,176895;-0,6485687;0,3240776;-1,033881;1,166301;-2,816126;4,243093
Index: 23 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,304037 | BrainData : 1,252625;1,390993;3,832305;0,3387378;3,071335;-0,7511317;4,287346;0,6040518;-0,2407404;-1,504581;-3,719276;-4,492455;3,54788;-2,589745;3,813901;-3,242897;4,792075;1,409545;-1,127701;-4,136216;-0,5955423;0,3609615;-1,014178;1,139086;-2,871656;4,235856
Index: 24 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,194054 | BrainData : 1,222046;1,414894;3,822466;0,3136028;3,108407;-0,7070053;4,300787;0,668642;-0,2189992;-1,543334;-3,658386;-4,478936;3,54788;-2,578557;3,751257;-3,261729;4,714118;1,375429;-1,162343;-4,119855;-0,6757666;0,3471599;-1,057561;1,172384;-2,842385;4,235856
Index: 25 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,094405 | BrainData : 1,210834;1,38732;3,885828;0,3136028;3,044186;-0,7496726;4,319336;0,6198396;-0,2614039;-1,494234;-3,653914;-4,486712;3,553334;-2,604941;3,753908;-3,21118;4,73501;1,377389;-1,162343;-4,166305;-0,6390936;0,3240776;-1,033881;1,172384;-2,871554;4,188507
Index: 26 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,000075 | BrainData : 1,245914;1,419241;3,79718;0,2745208;3,111718;-0,7103569;4,367699;0,6286648;-0,2189992;-1,471332;-3,725122;-4,422382;3,553752;-2,602366;3,818599;-3,230831;4,758663;1,375429;-1,162343;-4,13726;-0,6892756;0,3387879;-0,9691804;1,206586;-2,834867;4,261899
Index: 27 | Name: car 10 | Brain Type: RandomParents | Fitness: 0,9981381 | BrainData : 1,293893;1,381943;3,895504;0,2968943;3,028893;-0,7511317;4,375374;0,5629832;-0,2189992;-1,497414;-3,770929;-4,479043;3,509678;-2,610093;3,762228;-3,21034;4,749961;1,400678;-1,180242;-4,179169;-0,6465068;0,3184882;-1,049587;1,130898;-2,830915;4,220439
Index: 28 | Name: car 43 | Brain Type: TOP2 | Fitness: 0,976234 | BrainData : 1,252625;1,38732;3,837472;0,3596377;3,059086;-0,7496726;4,319336;0,6940794;-0,2189992;-1,523163;-3,703167;-4,526587;3,534454;-2,638785;3,753908;-3,230831;4,738885;1,362226;-1,162343;-4,166305;-0,6045125;0,2857485;-1,001629;1,172384;-2,815068;4,235856
Index: 29 | Name: car 11 | Brain Type: RandomParents | Fitness: 0,8557425 | BrainData : 1,252625;1,410689;3,837472;0,3128474;3,058869;-0,7511317;4,300494;0,6033204;-0,1519161;-1,484069;-3,725122;-4,496416;3,563163;-2,602663;3,781118;-3,251904;4,762152;1,292304;-1,162343;-4,137434;-0,6788942;0,3676555;-1,059013;1,166301;-2,830436;4,197136
Index: 30 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,7745602 | BrainData : 1,281066;1,394083;3,74934;0,286916;3,005157;-0,7521058;4,307912;0,5960536;-0,2047365;-1,555965;-3,712538;-4,534725;3,604188;-2,548614;3,789271;-3,178057;4,718579;1,342093;-1,21575;-4,169394;-0,6398284;0,2977723;-1,062414;1,259658;-2,823375;4,216845
Index: 31 | Name: car 4 | Brain Type: RandomParents | Fitness: 0,7743588 | BrainData : 1,252625;1,342374;3,872876;0,2730528;3,072126;-0,7511317;4,273973;0,6429307;-0,2558784;-1,469293;-3,723455;-4,526342;3,586512;-2,636791;3,734391;-3,230831;4,821097;1,391151;-1,133917;-4,171619;-0,6864702;0,3296154;-1,033881;1,193633;-2,840633;4,146466
Index: 32 | Name: car 44 | Brain Type: TOP2 | Fitness: 0,7203828 | BrainData : 1,217526;1,38732;3,87982;0,3209161;3,059086;-0,7518774;4,358319;0,6250652;-0,2189992;-1,486541;-3,678107;-4,478936;3,54788;-2,597311;3,753908;-3,230831;4,762152;1,337777;-1,162343;-4,148464;-0,6496986;0,3630174;-1,033881;1,214154;-2,840149;4,271623
Index: 33 | Name: car 26 | Brain Type: TOP2 | Fitness: 0,6967607 | BrainData : 1,283383;1,361051;3,800177;0,2917668;3,099049;-0,7496726;4,274814;0,6166621;-0,2537017;-1,494234;-3,673283;-4,447252;3,54788;-2,597311;3,753908;-3,231418;4,762152;1,346949;-1,144528;-4,200732;-0,6224145;0,369733;-1,033881;1,172384;-2,874046;4,199385
Index: 34 | Name: car 31 | Brain Type: TOP2 | Fitness: 0,6911337 | BrainData : 1,205754;1,371974;3,837472;0,3589002;3,059086;-0,7496726;4,29351;0,6608161;-0,243664;-1,524078;-3,672101;-4,478936;3,534189;-2,597311;3,766416;-3,230831;4,762152;1,375429;-1,162343;-4,120984;-0,6390936;0,3661703;-1,033881;1,190187;-2,875194;4,235856
Index: 35 | Name: car 41 | Brain Type: TOP2 | Fitness: 0,6664829 | BrainData : 1,252625;1,38732;3,848117;0,3136028;3,108497;-0,7879966;4,292366;0,6308642;-0,2189992;-1,532154;-3,674108;-4,452138;3,54788;-2,597311;3,753908;-3,230831;4,753473;1,389466;-1,166527;-4,202144;-0,6390936;0,3637815;-1,083546;1,217186;-2,842385;4,235856
Index: 36 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,566155 | BrainData : 0,6065388;2,720101;-3,2542;3,726143;0,3652601;3,383465;2,192239;-4,879279;-3,211027;-2,792617;4,040369;1,069992;-4,707024;-0,4983015;0,5990882;-1,206811;-2,062223;-1,86866;4,149037;-1,647366;1,393771;-1,104224;0,4888086;0,4273372;-2,23876;4,797162
Index: 37 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,5416595 | BrainData : -3,665057;2,602902;1,810998;3,039231;4,212725;4,993156;2,802629;-3,619374;1,50325;-3,524171;-4,095276;0,7644277;0,6120996;0,8047862;2,126122;0,9390683;4,690905;-0,7263775;-3,184553;-2,551231;-0,6131382;-2,005318;1,450266;-4,499765;-0,9639506;1,978587
Index: 38 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,4584077 | BrainData : 0,01654577;-3,165071;-0,3957586;2,291632;-4,048574;-1,687307;1,054383;-3,388614;1,303328;2,429501;-4,220779;3,954063;1,633742;-4,052857;-1,214222;-0,8205776;2,795104;0,01956511;-0,5556588;3,418123;3,522392;4,741453;2,246799;2,309988;0,4691167;-4,855061
Index: 39 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,4314594 | BrainData : 3,930279;-1,16947;0,2578239;2,52461;-3,445843;0,603972;-4,327836;4,771009;-0,4741435;-0,580482;4,643461;2,638985;-3,520882;0,250123;3,85407;-3,553204;-1,664351;-1,00096;0,6130176;3,792251;-4,464607;-1,999891;-1,77747;-2,873076;-4,320107;1,228672
Index: 40 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,3647714 | BrainData : 2,595969;0,3761439;1,158995;-3,338886;-0,5029435;4,147916;-1,110055;0,5958085;-3,472529;2,599276;0,2213769;-4,36994;2,295543;2,08729;-1,064834;0,5154924;-3,104788;-2,203196;0,1547451;-2,28575;-3,857167;1,438075;1,479509;1,987091;0,458775;2,557014
Index: 41 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,3625961 | BrainData : 4,330628;-3,257478;3,81473;4,355637;-3,283593;4,030452;2,986219;-1,246841;-1,696317;4,625011;-2,139185;-3,105558;4,527296;4,599701;-2,09827;4,492146;-0,8177824;3,801657;4,098917;-4,806196;-1,090832;-4,014372;-3,424912;3,299206;2,232401;0,8470674
Index: 42 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,3625475 | BrainData : 4,294141;-3,286748;3,810972;4,401412;-3,30555;4,030452;2,997274;-1,246841;-1,669181;4,561014;-2,155685;-3,063417;4,527296;4,611472;-2,09827;4,535818;-0,8246192;3,801657;4,098917;-4,811924;-1,122263;-4,040056;-3,454736;3,294809;2,264652;0,8470674
Index: 43 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,3615129 | BrainData : 1,791123;-2,125034;-1,838215;2,443922;0,7603006;1,562028;4,668775;0,01406956;2,882977;-4,286345;-2,475807;-4,450965;1,028777;-1,136754;-4,976067;-1,50984;-4,000338;-3,429509;-4,092436;0,7480769;-2,803335;-1,625356;2,313613;-2,90408;3,833934;0,713778
Index: 44 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,3582931 | BrainData : -0,6551422;4,610539;-4,833898;-1,51818;-0,1887986;-3,639836;-3,341647;0,3665909;-1,436949;-4,783612;0,6551864;4,4532;-3,77163;-4,331872;-1,476844;-2,841849;-2,356658;-3,839101;2,761299;2,167051;1,552066;-3,809729;5,00017;-0,6646946;4,1598;4,106822
Index: 45 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,3347507 | BrainData : 3,745488;1,217688;-2,167091;-0,2794938;-4,973679;-0,8451586;-2,207461;2,644829;1,973047;-0,4657645;-0,3722568;-2,616656;-2,176099;0,7038813;-0,63096;-1,141686;-1,878293;3,441013;-2,386918;-0,6435947;1,901382;4,988232;-1,229389;2,15413;3,55547;4,328442
Index: 46 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,3342474 | BrainData : 3,377892;-2,919655;0,1085858;-2,084454;1,210969;-2,336925;4,589194;4,308678;1,784444;0,5610056;-0,003146648;-3,060155;3,182473;4,854241;0,1441355;-0,7120914;-4,556469;-4,216929;-2,314486;4,017138;4,173218;3,374792;3,076269;-2,085158;4,573753;0,9560494
Index: 47 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,284647 | BrainData : 3,763536;3,727322;-1,488466;-4,88773;-0,8570642;3,712297;3,446039;-2,730631;1,999973;-3,013365;-2,084001;2,254865;0,9937696;-0,820704;4,937964;-1,478226;3,485515;-3,497253;1,953409;-4,559761;1,981983;0,516016;0,5885262;-3,693036;-0,3826933;-4,589994
Index: 48 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,2783076 | BrainData : -1,338394;4,064179;-1,646834;-4,827377;-3,086359;-1,631662;2,357731;4,750581;3,579377;2,92429;-4,583911;1,389581;4,091764;0,5685086;-0,96873
