Generation: 418 | maxFitness: 3,670536 | maxFitnessGen: 1,867427 | maxFitnessGenBuf: 2,027156
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,027156 | BrainData : 0,9085501;1,137373;3,876061;0,4720652;3,374471;-0,8405472;4,008265;0,7506768;-0,04084562;-0,9462861;-3,765141;-4,113619;3,079195;-2,822534;3,784542;-3,12432;4,941223;1,294016;-1,260799;-4,581916;-1,231176;0,2209293;-1,5119;1,110941;-2,959207;3,924372
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,026927 | BrainData : 0,9342387;1,110868;3,887003;0,401037;3,34268;-0,8405472;3,907373;0,8100488;-0,04804688;-0,9115864;-3,821696;-4,071517;3,112226;-2,753878;3,689548;-3,105922;4,855575;1,338949;-1,299747;-4,605154;-1,242138;0,1887764;-1,429518;1,13779;-2,996956;3,958193
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,013039 | BrainData : 1,005256;1,15233;3,887003;0,401037;3,312359;-0,804317;3,862179;0,8222451;-0,08128951;-0,8922684;-3,811385;-4,051915;3,112226;-2,789166;3,695202;-3,154753;4,900664;1,326386;-1,25197;-4,559113;-1,269855;0,2170397;-1,478253;1,104071;-2,996956;3,958193
Index: 3 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,013039 | BrainData : 0,9887046;1,137373;3,887003;0,401037;3,30888;-0,796631;3,892151;0,8264107;-0,1078975;-0,9115864;-3,78159;-4,103391;3,112226;-2,789166;3,695202;-3,119638;4,900664;1,3319;-1,261212;-4,56101;-1,260408;0,2170397;-1,476834;1,104071;-2,996956;3,958193
Index: 4 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,013039 | BrainData : 0,9584283;1,137373;3,913761;0,401037;3,326779;-0,8405472;3,907373;0,8100488;-0,1193373;-0,9117718;-3,811385;-4,073755;3,112226;-2,789166;3,707144;-3,100537;4,900664;1,293873;-1,25197;-4,56101;-1,260408;0,2170397;-1,475568;1,104071;-2,996956;3,958193
Index: 5 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,013039 | BrainData : 0,9494132;1,12083;3,934214;0,3915615;3,265725;-0,7944003;3,913226;0,7789112;-0,09717277;-0,9115864;-3,811385;-4,073755;3,112226;-2,789166;3,734294;-3,165097;4,900664;1,360324;-1,206097;-4,545266;-1,260408;0,2170397;-1,429395;1,104071;-2,996956;3,958193
Index: 6 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,01277 | BrainData : 1,007259;1,137373;3,900931;0,401037;3,261201;-0,8537548;3,925629;0,8100488;-0,08128951;-0,9447571;-3,825941;-4,073755;3,097158;-2,757258;3,668779;-3,119638;4,852061;1,374269;-1,25393;-4,563293;-1,275736;0,2170397;-1,446925;1,09168;-3,025655;3,958193
Index: 7 | Name: car 10 | Brain Type: RandomParents | Fitness: 2,011325 | BrainData : 0,9721406;1,07683;3,866884;0,4196011;3,305759;-0,8726565;3,966818;0,6978091;-0,05984113;-0,9375591;-3,763426;-4,019652;3,146046;-2,812992;3,725611;-3,158293;4,920673;1,343198;-1,196192;-4,598108;-1,260859;0,2023059;-1,558266;1,115616;-2,976024;3,918195
Index: 8 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,96689 | BrainData : 0,9614605;1,137373;3,887003;0,401037;3,313164;-0,8405472;3,91582;0,7709159;-0,0339437;-0,8687398;-3,848403;-4,102088;3,093524;-2,789166;3,663335;-3,107936;4,891948;1,326386;-1,25197;-4,566705;-1,260408;0,1768085;-1,478253;1,151718;-2,996956;3,988005
Index: 9 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,936591 | BrainData : 1,002618;1,102801;3,849442;0,401037;3,318915;-0,8148208;3,907373;0,8529353;-0,08128951;-0,9115864;-3,829554;-4,073755;3,153203;-2,789166;3,687933;-3,134801;4,94152;1,350439;-1,252186;-4,56101;-1,260408;0,2266598;-1,478253;1,104071;-2,996956;3,958193
Index: 10 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,909981 | BrainData : 0,9584283;1,12549;3,884369;0,401037;3,354226;-0,8405472;3,915508;0,8205559;-0,1005901;-0,9573123;-3,818377;-4,075249;3,136113;-2,824956;3,668453;-3,119638;4,904951;1,342998;-1,229312;-4,579203;-1,262;0,2170397;-1,508632;1,093601;-2,999416;3,951173
