Generation: 240 | maxFitness: 3,670536 | maxFitnessGen: 1,721326 | maxFitnessGenBuf: 1,843985
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,843985 | BrainData : 1,119996;1,27081;3,79281;0,4187501;2,958716;-0,4999388;4,265571;0,4532795;-0,1067719;-1,0067;-3,765311;-4,283145;3,187428;-2,641881;3,690724;-3,328597;4,587032;1,499256;-1,005261;-4,650166;-0,9368677;0,175505;-1,231279;1,323998;-2,611067;3,902197
Index: 1 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,782495 | BrainData : 1,109606;1,262337;3,760102;0,414532;3,021277;-0,5607903;4,268668;0,459777;-0,1521952;-1,017555;-3,721691;-4,304436;3,187428;-2,671534;3,685966;-3,349622;4,680698;1,473091;-0,9771239;-4,650166;-0,9527318;0,177525;-1,170275;1,307958;-2,597905;3,859894
Index: 2 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,78101 | BrainData : 1,044286;1,27081;3,808612;0,4818272;2,978122;-0,5497519;4,268668;0,4406063;-0,1067719;-1,003485;-3,801967;-4,25311;3,147188;-2,622812;3,687855;-3,368819;4,692491;1,433227;-1,005261;-4,619177;-0,9281129;0,175505;-1,219714;1,307958;-2,602575;3,85988
Index: 3 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,78101 | BrainData : 1,049175;1,27081;3,79281;0,4592488;2,978122;-0,5092553;4,290327;0,4780607;-0,1295107;-1,048986;-3,727591;-4,237538;3,187428;-2,62294;3,687855;-3,405523;4,655088;1,437869;-1,034853;-4,619177;-0,9281129;0,175505;-1,219714;1,307958;-2,602575;3,85988
Index: 4 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,78101 | BrainData : 1,065341;1,27081;3,769107;0,4818272;2,978122;-0,5692899;4,268668;0,4780607;-0,08444171;-1,005587;-3,765311;-4,25311;3,187428;-2,652317;3,687855;-3,406539;4,691329;1,438455;-1,005261;-4,619177;-0,9016682;0,175505;-1,219714;1,307958;-2,602575;3,85988
Index: 5 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,78101 | BrainData : 1,087316;1,250615;3,804521;0,4987999;2,978122;-0,5497519;4,268668;0,493515;-0,1207128;-1,005587;-3,765311;-4,25311;3,14081;-2,662592;3,687855;-3,398482;4,698543;1,473091;-1,001611;-4,619177;-0,9281129;0,175505;-1,182139;1,307958;-2,602575;3,85988
Index: 6 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,777739 | BrainData : 1,087316;1,27081;3,79281;0,4712903;2,959277;-0,5497519;4,300806;0,5147505;-0,07210885;-1,005587;-3,757853;-4,283365;3,187428;-2,662592;3,725156;-3,374216;4,656194;1,48114;-1,050147;-4,619177;-0,8880813;0,175505;-1,219714;1,31151;-2,602575;3,878426
Index: 7 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,777128 | BrainData : 1,100957;1,22397;3,865756;0,472809;2,967058;-0,5971063;4,293755;0,4298536;-0,03766579;-0,9883817;-3,742157;-4,336443;3,175561;-2,715204;3,65385;-3,405078;4,713176;1,479614;-1,042719;-4,671054;-0,9597374;0,1606897;-1,196238;1,322141;-2,581604;3,822177
Index: 8 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,776799 | BrainData : 1,101879;1,27081;3,79281;0,528044;2,978122;-0,5671225;4,231952;0,5042934;-0,07021181;-1,005587;-3,765311;-4,240743;3,187428;-2,665771;3,687855;-3,374216;4,628235;1,473091;-0,9936992;-4,619177;-0,9281129;0,175505;-1,219714;1,307958;-2,602575;3,854452
Index: 9 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,776672 | BrainData : 1,092607;1,27081;3,795259;0,4413225;2,978122;-0,5497519;4,26639;0,4780607;-0,1067719;-1,044715;-3,754985;-4,227304;3,138769;-2,628343;3,646755;-3,421594;4,653243;1,473091;-1,005261;-4,619177;-0,9281129;0,175505;-1,219714;1,307958;-2,606357;3,85988
Index: 10 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,77646 | BrainData : 1,136243;1,225022;3,85166;0,4641367;2,952085;-0,6445904;4,279698;0,4600246;-0,07403842;-0,9767455;-3,788279;-4,312932;3,187428;-2,734874;3,683582;-3,489427;4,659512;1,423991;-1,017619;-4,650166;-0,9729691;0,1554035;-1,14656;1,307958;-2,652699;3,874997
Index: 11 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,772159 | BrainData : 1,087316;1,257698;3,79281;0,5100686;2,978122;-0,5555786;4,267478;0,5152547;-0,1444152;-1,053811;-3,772571;-4,223545;3,189862;-2,662592;3,687855;-3,405507;4,655088;1,520906;-1,005261;-4,571625;-0,9281129;0,175505;-1,20487;1,311631;-2,589183;3,85988
Index: 12 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,76707 | BrainData : 1,087316;1,27081;3,802076;0,4818272;2,955564;-0,5279823;4,268668;0,4780607;-0,1067719;-1,052866;-3,765311;-4,296806;3,177264;-2,64962;3,687855;-3,333376;4,655088;1,459944;-1,0221;-4,66831;-0,8831313;0,1840963;-1,219714;1,307958;-2,579825;3,85988
Index: 13 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,762072 | BrainData : 1,164076;1,235931;3,779429;0,4613498;2,938075;-0,5497519;4,276978;0,4718519;-0,1148243;-0,9981073;-3,765311;-4,283145;3,187428;-2,649233;3,735598;-3,337072;4,662327;1,46633;-0,9636784;-4,665752;-0,9863263;0,175505;-1,159087;1,284534;-2,625519;3,845653
Index: 14 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,732614 | BrainData : 1,070139;1,27081;3,771215;0,4818272;2,978122;-0,5724505;4,268668;0,4780607;-0,06855778;-1,002656;-3,765311;-4,228368;3,216644;-2,662592;3,694335;-3,374216;4,655088;1,473091;-1,008434;-4,619177;-0,9281129;0,175505;-1,219714;1,300712;-2,602575;3,85988
Index: 15 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,678745 | BrainData : 1,087316;1,297003;3,822651;0,480172;2,978122;-0,5497519;4,237531;0,4356626;-0,1067719;-1,004631;-3,765311;-4,25311;3,187428;-2,683194;3,687855;-3,387058;4,638736;1,473091;-1,019269;-4,619177;-0,9281129;0,175505;-1,177012;1,305953;-2,602575;3,889236
Index: 16 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,668425 | BrainData : 1,087316;1,27081;3,808131;0,4818272;2,978122;-0,5497519;4,268668;0,4780607;-0,1067719;-1,035732;-3,765311;-4,287204;3,158191;-2,687459;3,671134;-3,388551;4,624011;1,512887;-0,960012;-4,626133;-0,9281129;0,1607707;-1,219714;1,307958;-2,602575;3,85988
Index: 17 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,63188 | BrainData : 1,087316;1,27081;3,782312;0,488544;2,950754;-0,5497519;4,268668;0,4557839;-0,1067719;-1,005587;-3,717833;-4,25311;3,187428;-2,631728;3,718557;-3,349992;4,655088;1,491683;-1,005261;-4,608506;-0,9281129;0,175505;-1,215282;1,352429;-2,582337;3,900302
Index: 18 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,617446 | BrainData : 1,087316;1,314766;3,79281;0,4818272;2,971993;-0,5497519;4,268668;0,4285401;-0,1067719;-1,017348;-3,800827;-4,213611;3,155409;-2,709977;3,687855;-3,326994;4,655088;1,473091;-1,005261;-4,648548;-0,9071707;0,175505;-1,219714;1,28365;-2,602575;3,85988
Index: 19 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,589386 | BrainData : 1,041852;1,222318;3,79281;0,4818272;2,978122;-0,5689892;4,308821;0,5212882;-0,1067719;-1,005587;-3,765311;-4,25311;3,178435;-2,657171;3,687855;-3,374216;4,662516;1,452688;-0,9951225;-4,619177;-0,9236528;0,1924507;-1,219714;1,260995;-2,602575;3,85988
Index: 20 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,548042 | BrainData : 1,075278;1,27081;3,753264;0,5132616;2,978122;-0,5497519;4,243167;0,4578127;-0,1451724;-0,9864172;-3,750358;-4,217831;3,187428;-2,650176;3,667;-3,329896;4,65344;1,489964;-0,9713935;-4,619177;-0,9281129;0,1629937;-1,246302;1,293541;-2,609176;3,901191
Index: 21 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,547686 | BrainData : 1,172758;1,233026;3,745516;0,4959053;2,978122;-0,5556904;4,320519;0,436675;-0,1421451;-0,9962581;-3,765311;-4,233725;3,153855;-2,662592;3,705405;-3,390145;4,635324;1,473091;-1,005261;-4,626472;-0,9971911;0,1670585;-1,180381;1,261881;-2,634253;3,865442
Index: 22 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,547567 | BrainData : 1,080063;1,27081;3,83762;0,4900057;2,978122;-0,5457264;4,279762;0,4780607;-0,1067719;-1,014362;-3,745999;-4,25311;3,221188;-2,700022;3,643588;-3,374216;4,655088;1,479274;-1,005261;-4,608186;-0,9281129;0,175505;-1,219714;1,307958;-2,556244;3,895639
Index: 23 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,536233 | BrainData : 1,106461;1,239973;3,79281;0,4940038;2,978122;-0,5815057;4,258709;0,4373914;-0,1535621;-0,988436;-3,765311;-4,25311;3,187428;-2,68246;3,69798;-3,374216;4,655088;1,481828;-1,030834;-4,582279;-0,9103734;0,1410219;-1,219714;1,307958;-2,596453;3,86434
Index: 24 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,517754 | BrainData : 1,074929;1,27081;3,79281;0,4652335;2,978122;-0,572571;4,268668;0,4786641;-0,1067719;-1,020655;-3,805017;-4,25311;3,148157;-2,662592;3,737524;-3,374216;4,655088;1,509833;-1,005261;-4,633876;-0,9281129;0,1827782;-1,219714;1,339493;-2,602575;3,900743
Index: 25 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,487077 | BrainData : 1,054207;1,310676;3,79281;0,4622909;2,978122;-0,5102759;4,28475;0,4561767;-0,120076;-1,005587;-3,765311;-4,25311;3,158465;-2,662592;3,661435;-3,355737;4,677079;1,473091;-0,9827504;-4,619177;-0,9281129;0,1664256;-1,242823;1,33993;-2,629081;3,891744
Index: 26 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,473629 | BrainData : 1,085961;1,29616;3,750003;0,5317772;2,962046;-0,5497519;4,268668;0,4300622;-0,1067719;-1,019385;-3,765311;-4,217338;3,232223;-2,624137;3,687855;-3,329878;4,609553;1,473091;-1,026523;-4,632858;-0,896165;0,1912878;-1,219714;1,318619;-2,627677;3,896888
Index: 27 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,473358 | BrainData : 1,087316;1,27081;3,79281;0,4818272;3,009606;-0,5497519;4,268668;0,436813;-0,110811;-1,005587;-3,765311;-4,255719;3,187428;-2,691407;3,687855;-3,374216;4,655088;1,487355;-1,005261;-4,619177;-0,9175204;0,175505;-1,219714;1,307958;-2,645024;3,85988
Index: 28 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,351788 | BrainData : 1,087316;1,27081;3,790994;0,4818272;2,964638;-0,5055003;4,268668;0,5098007;-0,1067719;-1,005587;-3,765311;-4,253591;3,187428;-2,673217;3,687855;-3,389828;4,68916;1,473091;-1,005261;-4,616636;-0,9281129;0,175505;-1,219714;1,324023;-2,602575;3,816962
Index: 29 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,349862 | BrainData : 1,087316;1,27081;3,79281;0,4818272;2,929258;-0,5738126;4,268668;0,4623027;-0,1010005;-1,005587;-3,718345;-4,276888;3,228821;-2,662592;3,695791;-3,374216;4,655088;1,515447;-1,005261;-4,619177;-0,9281129;0,2090857;-1,219714;1,307958;-2,602575;3,85988
Index: 30 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,05993 | BrainData : 1,0556;1,294486;3,79281;0,4818272;2,978122;-0,5497519;4,268668;0,4780607;-0,06914546;-1,050931;-3,805341;-4,25311;3,179076;-2,659472;3,70022;-3,374216;4,655088;1,473091;-1,005261;-4,619177;-0,9281129;0,1273775;-1,219714;1,307958;-2,590286;3,890178
Index: 31 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,005122 | BrainData : 1,141587;1,260834;3,759481;0,482933;2,940684;-0,5936455;4,245856;0,4731002;-0,08639532;-1,005587;-3,811557;-4,293512;3,162278;-2,68009;3,687855;-3,429889;4,643663;1,439002;-0,9925945;-4,628613;-0,9644839;0,2113682;-1,212418;1,319249;-2,611067;3,865442
Index: 32 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,8475282 | BrainData : 1,118237;1,248934;3,757596;0,4785897;2,938059;-0,5497519;4,247619;0,4780607;-0,1048496;-1,001207;-3,765311;-4,289261;3,269196;-2,693051;3,687855;-3,359696;4,631595;1,473091;-1,054955;-4,650166;-0,9828144;0,1882573;-1,141986;1,353109;-2,619323;3,830377
