Generation: 654 | maxFitness: 3,670536 | maxFitnessGen: 2,078742 | maxFitnessGenBuf: 2,0151
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 6 | Brain Type: RandomParents | Fitness: 2,0151 | BrainData : -2,334893;0,2498907;-1,947976;0,6481155;-3,489582;3,886364;-0,1520482;3,557481;1,840702;4,973273;1,598774;-4,831775;-4,522486;1,946915;-2,264746;-3,306626;-0,1511943;-5,141926;4,097863;0,0533925;-3,841997;-3,041882;2,032359;-2,671207;-2,11399;4,293745
Index: 1 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,007617 | BrainData : -2,298467;0,2220976;-1,942612;0,6848183;-3,458469;3,8631;-0,176919;3,525968;1,80084;4,915378;1,586114;-4,773876;-4,511355;1,991373;-2,25364;-3,40277;-0,1394256;-5,141926;4,082995;0,1126208;-3,884086;-3,041882;2,032359;-2,677799;-2,124151;4,307957
Index: 2 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,005929 | BrainData : -2,298467;0,2022626;-1,983047;0,6848183;-3,477517;3,89429;-0,127643;3,525968;1,80084;4,946975;1,594555;-4,853457;-4,492346;1,973548;-2,231921;-3,359979;-0,1425266;-5,137192;4,132757;0,1279667;-3,862243;-3,041882;2,026473;-2,671207;-2,124151;4,293745
Index: 3 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,997011 | BrainData : -2,304496;0,2220204;-1,986044;0,6848183;-3,458469;3,89429;-0,156087;3,525968;1,80084;4,915378;1,665385;-4,804768;-4,492346;1,93654;-2,255439;-3,362408;-0,1425266;-5,130237;4,123275;0,1193718;-3,864875;-3,037739;2,032359;-2,671207;-2,124151;4,293745
Index: 4 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,997011 | BrainData : -2,317273;0,2398196;-1,901498;0,7112241;-3,492057;3,908979;-0,1404355;3,494134;1,816776;4,915378;1,67478;-4,80954;-4,50472;1,973548;-2,264746;-3,362408;-0,121824;-5,168381;4,082995;0,1306922;-3,884086;-3,041882;2,032359;-2,671207;-2,124151;4,293745
Index: 5 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,997011 | BrainData : -2,298467;0,2443753;-1,942612;0,6848183;-3,451751;3,844736;-0,1789237;3,525968;1,822739;4,950706;1,635686;-4,765686;-4,492346;1,98515;-2,314126;-3,376614;-0,159191;-5,123341;4,044233;0,1126208;-3,867539;-3,041882;2,032359;-2,671207;-2,124151;4,293745
Index: 6 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,997011 | BrainData : -2,320327;0,2396233;-1,942612;0,6848183;-3,434589;3,86585;-0,1746137;3,476328;1,80084;4,946922;1,635686;-4,806988;-4,492346;1,973548;-2,264746;-3,362408;-0,186565;-5,093869;4,082995;0,1126208;-3,870476;-3,041882;2,032359;-2,707028;-2,124151;4,293745
Index: 7 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,996444 | BrainData : -2,26218;0,2443753;-1,937445;0,669171;-3,46093;3,870343;-0,1339665;3,557354;1,813786;4,915378;1,599467;-4,804768;-4,492346;1,97137;-2,264746;-3,362408;-0,1425266;-5,141926;4,12854;0,1557312;-3,888297;-3,059888;2,032786;-2,671207;-2,124151;4,293745
Index: 8 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,970436 | BrainData : -2,308296;0,2443753;-1,942612;0,6688579;-3,458469;3,89429;-0,1456062;3,525968;1,843485;4,95242;1,635686;-4,804768;-4,528237;1,973548;-2,255678;-3,362408;-0,1862541;-5,141926;4,072981;0,1289917;-3,91764;-3,041882;2,032359;-2,625478;-2,124151;4,324156
Index: 9 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,946006 | BrainData : -2,351519;0,210544;-1,975013;0,6116131;-3,501269;3,907408;-0,1752004;3,557481;1,843831;4,960818;1,559471;-4,856105;-4,485043;1,87885;-2,245907;-3,293051;-0,1513587;-5,107752;4,091107;0,01030059;-3,812556;-3,014733;2,006978;-2,696004;-2,130305;4,290242
Index: 10 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,889337 | BrainData : -2,343727;0,2443753;-1,950938;0,6848183;-3,49041;3,900811;-0,1404355;3,557481;1,804885;4,956691;1,592148;-4,831775;-4,454222;1,994099;-2,30643;-3,397099;-0,1479615;-5,198907;4,131367;0,04407942;-3,906878;-3,088202;2,032359;-2,651504;-2,128102;4,293745
