Generation: 643 | maxFitness: 3,670536 | maxFitnessGen: 2,120284 | maxFitnessGenBuf: 2,267934
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 13 | Brain Type: RandomParents | Fitness: 2,267934 | BrainData : -2,225356;0,2658113;-2,059636;0,622543;-3,401417;3,936989;-0,1346504;3,618736;1,82979;4,806297;1,46373;-5,010065;-4,44754;1,942455;-2,345804;-3,267178;-0,1338883;-5,130618;4,032545;-0,0253663;-3,933558;-2,998557;2,074229;-2,665062;-2,072554;4,288504
Index: 1 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,261877 | BrainData : -2,205245;0,274366;-2,087859;0,6093658;-3,415168;3,933681;-0,1156309;3,618736;1,798391;4,831621;1,503532;-5,04537;-4,383631;1,921273;-2,345804;-3,289126;-0,1458675;-5,152977;4,099988;-0,005259924;-3,92083;-2,965759;2,038182;-2,646622;-2,126051;4,317914
Index: 2 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,261877 | BrainData : -2,205245;0,274366;-2,055951;0,6093658;-3,356534;3,933681;-0,1216734;3,618736;1,868485;4,847869;1,492477;-5,010065;-4,350051;1,963082;-2,345804;-3,289126;-0,133459;-5,142957;4,054322;-0,0007089786;-3,932845;-2,981578;2,038182;-2,607664;-2,126051;4,317914
Index: 3 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,255301 | BrainData : -2,190752;0,274366;-2,069827;0,6259123;-3,359529;3,933681;-0,1481695;3,57376;1,82979;4,847869;1,470193;-5,044482;-4,340442;1,921273;-2,357823;-3,252625;-0,1039077;-5,113093;4,054322;-0,04563145;-3,92083;-2,981578;2,038182;-2,576925;-2,137918;4,331549
Index: 4 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,254587 | BrainData : -2,238323;0,295819;-2,086995;0,6093658;-3,430676;3,933681;-0,1068377;3,608709;1,82979;4,812551;1,492477;-5,010065;-4,387452;1,925742;-2,31363;-3,256758;-0,1829816;-5,142957;4,054322;-0,0633231;-3,9229;-2,950446;2,038182;-2,607664;-2,126051;4,3056
Index: 5 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,242605 | BrainData : -2,220778;0,262488;-2,018525;0,6408191;-3,42249;3,897364;-0,1758415;3,666434;1,849024;4,90558;1,577748;-5,016934;-4,398777;1,825721;-2,396398;-3,292264;-0,1482087;-5,178533;4,001579;-0,009264439;-3,957248;-2,988098;2,05597;-2,521475;-2,0869;4,287683
Index: 6 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,24201 | BrainData : -2,205245;0,2440692;-2,055951;0,5686162;-3,401417;3,955933;-0,1481695;3,642876;1,82979;4,847869;1,492477;-4,981448;-4,383631;1,877337;-2,359248;-3,322685;-0,1601528;-5,172059;4,054322;-0,01911101;-3,92083;-2,981578;2,022333;-2,607664;-2,136849;4,317914
Index: 7 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,197319 | BrainData : -2,189135;0,2770489;-2,047349;0,6093658;-3,368812;3,97806;-0,1284293;3,569736;1,80263;4,868121;1,526738;-5,075752;-4,41204;1,963904;-2,345804;-3,284779;-0,1500374;-5,164176;4,041527;-0,001371481;-3,92083;-2,881202;2,015668;-2,639387;-2,142665;4,288504
Index: 8 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,141849 | BrainData : -2,218803;0,274366;-2,078386;0,6356789;-3,409498;3,973774;-0,1023997;3,582527;1,8063;4,847869;1,449876;-4,997483;-4,383991;1,929954;-2,309645;-3,289126;-0,1049336;-5,13388;4,032164;-0,008478299;-3,89232;-3,030504;2,027535;-2,607664;-2,126051;4,317914
Index: 9 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,140514 | BrainData : -2,168158;0,274366;-2,062905;0,6093658;-3,400283;3,912272;-0,1481695;3,666594;1,82979;4,847869;1,512254;-4,988187;-4,383631;1,921273;-2,331398;-3,288139;-0,1696946;-5,172313;4,054322;-0,0183198;-3,92083;-2,981578;2,038182;-2,578852;-2,103381;4,299263
Index: 10 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,109179 | BrainData : -2,205245;0,274366;-2,055951;0,6093658;-3,401417;3,933681;-0,1481695;3,583441;1,862944;4,81746;1,470629;-5,010065;-4,418;1,904965;-2,345804;-3,286501;-0,133459;-5,10628;4,02906;-0,0487165;-3,943712;-2,981578;2,038182;-2,560068;-2,126051;4,297852
