Generation: 719 | maxFitness: 3,670536 | maxFitnessGen: 2,177485 | maxFitnessGenBuf: 2,039047
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,039047 | BrainData : -2,384981;0,2567835;-1,764619;0,6078516;-3,40094;3,930478;-0,1557112;3,343844;1,920219;4,703384;1,49184;-4,645893;-4,669535;1,752446;-2,621634;-3,833246;-0,3268841;-5,162899;4,28089;0,005275123;-4,025205;-3,343873;2,108256;-2,364136;-1,996816;4,214641
Index: 1 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,038556 | BrainData : -2,384981;0,2941493;-1,764619;0,6006428;-3,40094;3,940068;-0,1557112;3,343844;1,965366;4,681499;1,49184;-4,694911;-4,667967;1,749702;-2,585405;-3,833246;-0,3268841;-5,131149;4,257325;0,04765201;-4,014025;-3,313255;2,113612;-2,364136;-1,996816;4,225074
Index: 2 | Name: car 2 | Brain Type: RandomParents | Fitness: 2,035597 | BrainData : -2,384981;0,2639053;-1,764619;0,6078516;-3,40094;3,930478;-0,1557112;3,34984;1,986863;4,681499;1,49652;-4,694911;-4,694525;1,707843;-2,585405;-3,846386;-0,3268841;-5,138865;4,216407;0,08751328;-4,011087;-3,315595;2,080572;-2,363062;-2,025512;4,217207
Index: 3 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,034744 | BrainData : -2,433385;0,21591;-1,764619;0,6178715;-3,411072;3,949928;-0,1557112;3,310229;1,965366;4,681499;1,465526;-4,694911;-4,682365;1,752446;-2,585405;-3,803714;-0,3294967;-5,138865;4,257325;0,05865387;-4,025205;-3,34732;2,117538;-2,364136;-1,996816;4,230851
Index: 4 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,034364 | BrainData : -2,384981;0,2639053;-1,764619;0,5989509;-3,40094;3,930478;-0,2037171;3,343844;1,9441;4,681499;1,468821;-4,733877;-4,669166;1,752446;-2,578491;-3,785006;-0,2877259;-5,099085;4,226514;0,04765201;-3,998227;-3,313255;2,117538;-2,364136;-1,996816;4,230643
Index: 5 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,02723 | BrainData : -2,415521;0,3704672;-1,783608;0,5670022;-3,486167;3,974593;-0,08980469;3,415606;1,892085;4,556046;1,464405;-4,746228;-4,703112;1,748743;-2,566913;-3,833508;-0,2833574;-5,255385;4,10449;0,08524478;-4,041778;-3,279779;2,117538;-2,358715;-2,01159;4,257879
Index: 6 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,026515 | BrainData : -2,436351;0,3088597;-1,784037;0,5480424;-3,400842;3,902211;-0,1747015;3,363492;1,958735;4,640178;1,49928;-4,765665;-4,669535;1,752446;-2,558393;-3,738068;-0,3268841;-5,157831;4,169915;0,06154662;-4,024428;-3,350423;2,158182;-2,361485;-1,954662;4,216354
Index: 7 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,025081 | BrainData : -2,404284;0,2246187;-1,79638;0,6547855;-3,40094;3,965365;-0,1557112;3,343844;1,965366;4,673205;1,49184;-4,694911;-4,669535;1,752446;-2,610186;-3,832973;-0,3111032;-5,138865;4,257325;0,04765201;-3,977086;-3,313255;2,117538;-2,367542;-1,996816;4,225315
Index: 8 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,011982 | BrainData : -2,431246;0,2639053;-1,764619;0,6078516;-3,40094;3,939766;-0,1557112;3,358559;1,965366;4,681499;1,49184;-4,694911;-4,712968;1,752446;-2,594025;-3,833246;-0,3268841;-5,138865;4,230843;0,09189537;-4,065512;-3,313255;2,100729;-2,364136;-1,996816;4,204337
Index: 9 | Name: car 6 | Brain Type: RandomParents | Fitness: 2,011734 | BrainData : -2,391039;0,3566753;-1,76255;0,5413461;-3,488951;3,913307;-0,1557112;3,372396;1,95345;4,642753;1,516462;-4,722247;-4,688452;1,801757;-2,557517;-3,789417;-0,2934301;-5,158606;4,238216;0,07733593;-4,075558;-3,282814;2,117538;-2,361485;-1,996816;4,216354
Index: 10 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,004437 | BrainData : -2,384981;0,2807681;-1,718293;0,623294;-3,389577;3,930478;-0,1557112;3,330032;1,965366;4,688578;1,49184;-4,679076;-4,669535;1,788973;-2,553921;-3,833246;-0,3268841;-5,138865;4,257325;0,04765201;-4,018758;-3,315856;2,117538;-2,364136;-1,996816;4,182815
Index: 11 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,001483 | BrainData : -2,384981;0,2873539;-1,764619;0,5743976;-3,40094;3,975091;-0,1560929;3,343844;1,925842;4,675986;1,504735;-4,659657;-4,688671;1,752446;-2,624198;-3,833246;-0,3268841;-5,16344;4,23805;0,07734311;-4,055662;-3,303363;2,080362;-2,364136;-2,037696;4,216354
Index: 12 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,001067 | BrainData : -2,384981;0,2279377;-1,768463;0,6078516;-3,37525;3,954703;-0,1557112;3,343844;1,965366;4,71953;1,480105;-4,694911;-4,627846;1,747169;-2,585405;-3,787555;-0,2905746;-5,162558;4,286724;0,03929191;-3,982708;-3,313255;2,089705;-2,371081;-2,02889;4,216354
Index: 13 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,999541 | BrainData : -2,337899;0,2149305;-1,764619;0,6078516;-3,40094;3,930478;-0,1716443;3,353492;2,008721;4,681499;1,49184;-4,694911;-4,689704;1,752446;-2,623286;-3,833246;-0,3040965;-5,138865;4,257325;0,05979566;-4,025205;-3,351376;2,117538;-2,370958;-1,993063;4,194196
Index: 14 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,998741 | BrainData : -2,384981;0,2639053;-1,764647;0,6059193;-3,360359;3,930478;-0,1557112;3,381428;1,965366;4,681499;1,49184;-4,694911;-4,660247;1,796097;-2,585405;-3,833246;-0,3268841;-5,138865;4,285453;0,04765201;-3,981554;-3,313255;2,117538;-2,364136;-1,996816;4,200676
Index: 15 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,972726 | BrainData : -2,344271;0,236135;-1,764619;0,6078516;-3,40094;3,963952;-0,176311;3,333;2,009622;4,711216;1,49184;-4,741485;-4,711853;1,726557;-2,536572;-3,833246;-0,3268841;-5,138865;4,220973;0,04765201;-4,025205;-3,362494;2,117538;-2,364136;-1,996816;4,244991
Index: 16 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,949076 | BrainData : -2,395095;0,2578056;-1,764619;0,5593998;-3,40094;3,930478;-0,1557112;3,378839;1,92769;4,671283;1,496012;-4,694911;-4,669535;1,749714;-2,585405;-3,840277;-0,364137;-5,158416;4,264011;0,04765201;-4,051166;-3,313255;2,117538;-2,364136;-1,996816;4,248351
Index: 17 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,929131 | BrainData : -2,37702;0,2639053;-1,791741;0,6078516;-3,40094;3,956398;-0,1222339;3,295945;1,920343;4,638111;1,49184;-4,694911;-4,669535;1,757777;-2,585405;-3,833246;-0,3746213;-5,12017;4,247877;0,04048068;-4,025205;-3,278496;2,117538;-2,355575;-1,996816;4,253475
Index: 18 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,925165 | BrainData : -2,415796;0,243023;-1,776674;0,6078516;-3,371052;3,903508;-0,1557112;3,343844;1,951669;4,653463;1,485344;-4,694911;-4,651043;1,752446;-2,609286;-3,833246;-0,3268841;-5,100913;4,236724;0,04765201;-4,047716;-3,302112;2,097705;-2,33269;-2,025415;4,216354
Index: 19 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,921598 | BrainData : -2,391039;0,2861373;-1,79286;0,5453882;-3,445618;3,930478;-0,2039512;3,373702;1,971496;4,652818;1,49184;-4,744573;-4,595137;1,763629;-2,585405;-3,828817;-0,3229403;-5,176712;4,2391;0,07685672;-4,038221;-3,313255;2,073628;-2,382253;-2,034939;4,248858
Index: 20 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,91263 | BrainData : -2,391039;0,2745862;-1,781794;0,6343055;-3,419759;3,977124;-0,1878186;3,380971;1,969272;4,704008;1,496704;-4,697776;-4,630294;1,808134;-2,597117;-3,763376;-0,3092122;-5,181003;4,21637;0,05740333;-4,01403;-3,307321;2,17767;-2,320996;-1,9577;4,212221
Index: 21 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,907523 | BrainData : -2,40028;0,2600057;-1,758419;0,6078516;-3,353114;3,930478;-0,1557112;3,343844;1,916851;4,681499;1,49184;-4,694911;-4,669535;1,752446;-2,585405;-3,833246;-0,3268841;-5,15329;4,242862;0,07867375;-4,025205;-3,313255;2,070844;-2,317172;-1,996816;4,170784
Index: 22 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,883611 | BrainData : -2,384981;0,2639053;-1,726691;0,6078516;-3,40094;3,941942;-0,1136575;3,359755;1,965366;4,71108;1,44729;-4,687028;-4,675467;1,722997;-2,585405;-3,826518;-0,3466848;-5,138865;4,27326;0,04765201;-4,072191;-3,313255;2,117538;-2,364136;-2,034579;4,237888
Index: 23 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,881493 | BrainData : -2,384981;0,2639053;-1,764619;0,5968266;-3,40094;3,930478;-0,1557112;3,367626;1,937125;4,681499;1,452247;-4,681676;-4,641629;1,754957;-2,540284;-3,833246;-0,3268841;-5,138865;4,257325;0,01204985;-4,025205;-3,333068;2,117538;-2,343242;-1,996816;4,16644
Index: 24 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,847516 | BrainData : -2,384981;0,26341;-1,764619;0,6078516;-3,40094;3,922758;-0,1557112;3,343844;1,969667;4,681499;1,534541;-4,694911;-4,666946;1,706569;-2,593228;-3,832384;-0,2879382;-5,134186;4,208029;0,01572827;-4,025205;-3,290735;2,095486;-2,364136;-1,996816;4,225868
Index: 25 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,833059 | BrainData : -2,384981;0,2920389;-1,797469;0,6078516;-3,444826;3,930478;-0,1557112;3,343844;1,989467;4,641398;1,455698;-4,694911;-4,656369;1,752446;-2,598324;-3,819606;-0,3097081;-5,138865;4,284985;0,01107909;-3,984928;-3,313255;2,106485;-2,364136;-1,996816;4,256626
Index: 26 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,831289 | BrainData : -2,384981;0,2639053;-1,764619;0,5839657;-3,365673;3,930478;-0,1557112;3,339559;1,937273;4,683996;1,468746;-4,694911;-4,622961;1,745951;-2,590898;-3,833246;-0,3282727;-5,168223;4,257325;0,04765201;-4,025205;-3,273421;2,107877;-2,364136;-1,996816;4,262104
