Generation: 397 | maxFitness: 3,670536 | maxFitnessGen: 1,906819 | maxFitnessGenBuf: 1,834429
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,834429 | BrainData : 0,9099426;0,9442608;3,803492;0,4243061;3,30094;-0,8084051;4,027193;0,6696861;-0,06825326;-0,8440625;-3,848531;-4,206074;3,099584;-2,779501;3,642145;-3,214012;5,04856;1,210038;-1,200574;-4,604244;-1,179599;0,1767054;-1,535369;1,150249;-2,888017;3,82998
Index: 11 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,685143 | BrainData : 0,8880184;0,9442608;3,799228;0,4609863;3,30094;-0,778361;4,047817;0,6233096;-0,1170787;-0,8440625;-3,803719;-4,248343;3,099584;-2,861761;3,651934;-3,166582;5,047836;1,188604;-1,197038;-4,639491;-1,179599;0,1420367;-1,547418;1,158221;-2,889419;3,803989
Index: 12 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,642288 | BrainData : 1,022919;0,9518418;3,773562;0,4866561;3,282524;-0,798471;3,99303;0,6671946;-0,1335861;-0,9117874;-3,839401;-4,166763;3,138816;-2,788958;3,726162;-3,16275;5,028685;1,201135;-1,17424;-4,643346;-1,13335;0,1712366;-1,554579;1,169041;-2,833145;3,850743
Index: 13 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,630586 | BrainData : 0,8827204;0,9442608;3,756831;0,4609863;3,30094;-0,7895561;4,004969;0,6233096;-0,1170787;-0,8440625;-3,848531;-4,276021;3,146178;-2,868687;3,664193;-3,214463;5,04856;1,188604;-1,189776;-4,604244;-1,179599;0,148083;-1,563283;1,180041;-2,841553;3,832766
Index: 14 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,60444 | BrainData : 0,8927484;0,9395838;3,756831;0,5046977;3,30094;-0,8392334;4,022041;0,6233096;-0,07539943;-0,8028465;-3,808445;-4,248343;3,099584;-2,822218;3,664193;-3,183551;5,04856;1,188604;-1,197038;-4,63723;-1,133118;0,1767054;-1,563283;1,147292;-2,841553;3,835509
Index: 15 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,562689 | BrainData : 0,8880184;0,9325802;3,743484;0,4609863;3,257596;-0,811029;4,022041;0,6462221;-0,1390272;-0,8511589;-3,838075;-4,248343;3,099584;-2,775611;3,614756;-3,193039;5,04856;1,188604;-1,204204;-4,591252;-1,179599;0,1413852;-1,513558;1,180041;-2,841553;3,835509
Index: 16 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,558038 | BrainData : 0,9112854;0,9774149;3,704996;0,4866561;3,311459;-0,8350091;4,022041;0,5861138;-0,1170787;-0,8208319;-3,936515;-4,180412;3,115621;-2,876322;3,736053;-3,138988;5,060065;1,219052;-1,186823;-4,651462;-1,140374;0,1931659;-1,618089;1,143562;-2,810921;3,861712
Index: 17 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,532417 | BrainData : 0,8707707;0,9442608;3,802791;0,4660936;3,309188;-0,8117628;4,02189;0,6233096;-0,1478109;-0,8300773;-3,848531;-4,291437;3,099584;-2,822218;3,664193;-3,213346;5,046608;1,234344;-1,197038;-4,604244;-1,217136;0,1767054;-1,524159;1,180041;-2,871053;3,835509
Index: 18 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,525393 | BrainData : 0,8398249;0,9442608;3,756831;0,4532063;3,339175;-0,8084051;4,022041;0,6233096;-0,1261443;-0,8201331;-3,848531;-4,248343;3,099584;-2,830932;3,631241;-3,166582;5,04856;1,139407;-1,197038;-4,555675;-1,174417;0,1767054;-1,563283;1,171039;-2,89121;3,835509
Index: 19 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,513859 | BrainData : 0,9274518;0,9442608;3,741257;0,4859562;3,30094;-0,8084051;4,021452;0,6233096;-0,1170787;-0,8272997;-3,884359;-4,293555;3,086498;-2,815628;3,625541;-3,133968;5,04856;1,156269;-1,197038;-4,604244;-1,185077;0,1421187;-1,563704;1,180041;-2,841553;3,823441
Index: 20 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,389138 | BrainData : 0,8591207;0,9442608;3,756831;0,4856481;3,296549;-0,8084051;3,992827;0,6233096;-0,1170787;-0,8036697;-3,80728;-4,248343;3,094237;-2,795896;3,697804;-3,166582;5,041953;1,188604;-1,232121;-4,604244;-1,161144;0,2205582;-1,563283;1,180041;-2,796149;3,835509
Index: 21 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,388659 | BrainData : 0,9157463;1,019047;3,7494;0,3849259;3,265332;-0,8197396;4,108585;0,5589933;-0,1377184;-0,8809232;-3,797597;-4,194118;3,144081;-2,847014;3,655297;-3,333877;4,96776;1,170654;-1,151427;-4,570204;-1,059377;0,1360739;-1,598129;1,248254;-2,851848;3,862129
Index: 22 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,387872 | BrainData : 0,937539;0,9442608;3,756831;0,4609863;3,311118;-0,8084051;4,022041;0,5953462;-0,1534532;-0,8440625;-3,839272;-4,216028;3,104685;-2,838916;3,664193;-3,188416;5,04856;1,146321;-1,205119;-4,643401;-1,179599;0,2203222;-1,536858;1,180041;-2,812346;3,855063
Index: 23 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,387755 | BrainData : 0,9286539;0,9442608;3,756831;0,4609863;3,30094;-0,8084051;4,022041;0,6216364;-0,1170787;-0,8440625;-3,848531;-4,248343;3,08154;-2,822218;3,688273;-3,166582;5,04856;1,207923;-1,197038;-4,632614;-1,221849;0,1858301;-1,574567;1,180041;-2,870249;3,835509
Index: 24 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,387519 | BrainData : 0,8654744;0,9796671;3,670306;0,4723281;3,301948;-0,7743076;4,060527;0,6646467;-0,1170787;-0,8255042;-3,890187;-4,221766;3,060367;-2,840196;3,729098;-3,094453;5,07005;1,152049;-1,185304;-4,564961;-1,153315;0,1712366;-1,566533;1,212389;-2,859791;3,876632
Index: 25 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,285944 | BrainData : 0,849687;0,9442608;3,756418;0,5081965;3,30094;-0,7979637;4,022041;0,6233096;-0,152945;-0,8440625;-3,829441;-4,248343;3,07303;-2,855898;3,664193;-3,184774;5,04856;1,179792;-1,197038;-4,604244;-1,179599;0,1767054;-1,536362;1,180041;-2,884811;3,811614
Index: 26 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,089878 | BrainData : 0,8522111;0,9968389;3,740249;0,4866561;3,269233;-0,7817226;4,016997;0,6316714;-0,1170787;-0,7927198;-3,913738;-4,142802;3,099584;-2,840196;3,71913;-3,181653;5,014311;1,127674;-1,137044;-4,669633;-1,109589;0,1430443;-1,614333;1,149222;-2,859791;3,868923
Index: 27 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,059796 | BrainData : 0,8733922;0,9552107;3,756831;0,4504688;3,263131;-0,8079808;4,025491;0,588992;-0,1170787;-0,8440625;-3,83161;-4,248343;3,138399;-2,822218;3,698089;-3,166582;5,069125;1,188604;-1,197038;-4,569968;-1,170045;0,2144754;-1,52506;1,180041;-2,841553;3,835509
Index: 28 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,006652 | BrainData : 0,9122347;0,9290257;3,781581;0,4501967;3,292653;-0,7972708;4,022041;0,5839362;-0,1021442;-0,8841556;-3,922763;-4,248379;3,163258;-2,840196;3,673536;-3,092139;5,044045;1,199252;-1,190514;-4,60714;-1,11118;0,1689266;-1,563283;1,207085;-2,898897;3,844754
Index: 29 | Name: car 25 | Brain Type: TOP2 | Fitness: 0,9705056 | BrainData : 0,8880184;0,9442608;3,756831;0,4609863;3,30094;-0,7933604;4,022041;0,6233096;-0,1170787;-0,8658569;-3,884064;-4,200471;3,107024;-2,822218;3,664193;-3,147911;5,089437;1,14364;-1,197038;-4,604244;-1,179599;0,1834479;-1,600132;1,223396;-2,841553;3,835509
Index: 30 | Name: car 39 | Brain Type: TOP2 | Fitness: 0,9518941 | BrainData : 0,9265616;0,9577238;3,756831;0,4867637;3,30094;-0,766916;4,012064;0,6042511;-0,1348875;-0,8641612;-3,848531;-4,228995;3,091599;-2,822218;3,664193;-3,117443;5,045794;1,20539;-1,220636;-4,604244;-1,179599;0,1767054;-1,563283;1,224371;-2,860408;3,835509
Index: 31 | Name: car 36 | Brain Type: TOP2 | Fitness: 0,8705279 | BrainData : 0,8644699;0,9572046;3,756831;0,4518791;3,30094;-0,8013223;4,022041;0,6233096;-0,1170787;-0,8440625;-3,84515;-4,248343;3,127407;-2,833129;3,664193;-3,146348;5,04856;1,224376;-1,197038;-4,608312;-1,179599;0,198363;-1,563283;1,222164;-2,813639;3,788193
Index: 32 | Name: car 11 | Brain Type: RandomParents | Fitness: 0,8626035 | BrainData : 0,9479387;0,9754863;3,740249;0,4850596;3,319239;-0,8468085;3,993606;0,652142;-0,09981935;-0,8440625;-3,889851;-4,218511;3,09644;-2,840196;3,688156;-3,119843;5,079408;1,161597;-1,210482;-4,61985;-1,148571;0,1892437;-1,563283;1,221987;-2,850714;3,808337
Index: 33 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,7233794 | BrainData : 1,005398;0,9703441;3,741847;0,5578052;3,309635;-0,7337474;4,042946;0,5766853;-0,1645108;-0,8862298;-3,823418;-4,204938;3,146688;-2,865516;3,701901;-3,17141;5,033777;1,188604;-1,212349;-4,577093;-1,116867;0,03992003;-1,559751;1,184869;-2,776484;3,850357
Index: 34 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,4894756 | BrainData : 0,6719108;-4,335449;1,34166;-2,368865;0,5082588;-4,171799;0,7358484;1,293321;1,395451;2,0517;3,655258;-4,587204;-4,195957;3,419689;-0,3632956;-3,595525;3,859461;1,731921;-0,2681274;0,9591241;-3,775868;-3,373831;-3,289968;-4,108883;-1,218105;3,564546
Index: 35 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,4891877 | BrainData : 0,9073515;4,362745;3,852123;3,48527;-3,585457;3,781245;1,978946;-2,815503;4,198604;-4,762501;0,6994934;3,204491;-4,947438;4,698956;3,472582;-1,147268;2,104422;2,559546;4,322795;-2,679923;-2,184383;1,501065;-2,229217;3,313003;0,9302192;0,9943085
Index: 36 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,4618272 | BrainData : -0,7141967;-1,210483;-1,600303;-4,786629;0,6891937;-2,187404;2,856119;1,858985;1,771773;-2,339416;0,7064505;-1,411905;1,72924;-2,984365;-4,649117;3,796198;3,676674;-4,128637;4,17082;2,596272;0,02028179;-4,522186;4,757152;-0,5434747;2,504889;-0,8137684
Index: 37 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,4611306 | BrainData : -4,205446;4,955629;-1,136325;-3,826326;1,963254;-1,985881;4,032003;3,07811;1,715517;-4,282641;-1,537451;1,912399;-3,163345;0,1486759;-4,515716;0,3105001;-1,47613;3,715796;1,860704;3,606302;2,318802;-2,49093;-3,110667;2,045964;4,968986;-4,615607
Index: 38 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,4596707 | BrainData : -2,758733;-1,725233;3,020133;-2,669402;-4,66617;3,051874;0,4990003;3,07685;4,523343;2,254158;0,4684747;1,130611;4,197281;-0,8290558;4,330825;2,44074;-0,776999;-1,786507;-2,19671;-0,3216684;3,046542;-1,730125;0,9836789;4,835506;2,716241;-1,997904
Index: 39 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,459611 | BrainData : 4,872638;2,515529;-1,73904;0,6505089;1,238325;-0,004090786;-3,33382;2,022018;-1,035746;-3,388298;2,757359;0,05285692;-4,892856;-2,81076;3,558289;3,637688;2,425712;-1,854313;-4,496173;-3,072824;1,180852;1,099377;-0,4672127;3,953496;3,793029;-1,138072
Index: 40 | Name: car 6 | Brain Type: RandomParents | Fitness: 0,4595009 | BrainData : 2,680687;1,313746;-0,7021753;-4,035506;-3,715057;0,2537651;3,696731;-3,198659;-4,392623;-1,431968;3,976267;-0,8112789;-4,964338;-1,494862;-4,263361;2,429745;-2,996206;-1,395214;1,220371;-2,3993;3,164489;-2,249894;1,975953;-3,867542;4,827191;-1,484637
Index: 41 | Name: car 9 | Brain Type: RandomParents | Fitness: 0,4594413 | BrainData : 2,706602;1,381044;-0,7489891;-4,029932;-3,715057;0,2264457;3,689355;-3,173044;-4,416588;-1,515696;3,974135;-0,8148746;-4,991059;-1,541312;-4,290725;2,397814;-3,004461;-1,395412;1,26762;-2,409924;3,15414;-2,263249;2,032475;-3,851311;4,865829;-1,434385
Index: 42 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,4587248 | BrainData : 2,201304;2,153023;-2,067332;-1,693899;-1,123254;1,58557;-3,723972;1,099608;-3,178942;-4,270296;-4,709898;1,167638;-0,4425092;-4,001346;1,099615;2,920215;-2,986009;-2,642334;-3,593908;-3,098637;4,131998;0,1980143;2,568858;-1,495611;4,518956;0,3310995
Index: 43 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,458563 | BrainData : 1,022311;-4,158059;3,737335;-3,826123;2,829481;3,378969;2,231331;1,980878;2,68982;0,03822279;-2,743618;-3,548741;4,976468;2,228425;-2,51518;1,519073;2,403766;-2,896643;-0,6584792;-4,324578;4,118972;2,588786;-2,916803;-1,623924;4,777403;1,967585
Index: 44 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,3605025 | BrainData : 1,015044;0,3729324;-1,245133;-0,7037802;1,318624;1,266664;-4,46764;-0,894639;1,744544;3,418871;1,230667;3,696177;4,124315;-3,677728;3,424189;2,660931;0,3193135;-0,9291821;3,851548;-2,115592;4,749702;-4,7686;-3,859579;-2,64975;-2,460114;3,369241
Index: 45 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,358401 | BrainData : 2,261814;-2,114965;-1,688079;1,697043;1,212981;3,646126;4,407506;-4,05882;-3,436249;0,5794759;-1,668064;-4,511631;4,191586;-0,7515244;-3,907177;-0,7446699;4,109463;-2,760409;-1,587636;-4,946802;-2,75507;-3,020993;-0,5300741;1,830171;-2,647557;-4,286281
Index: 46 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,3510656 | BrainData : 2,944683;2,132645;1,399778;1,095044;-0,01693678;-1,372004;4,410673;-1,731104;-2,019823;-4,816441;3,681934;0,941853;-4,688357;4,292913;1,56891;4,471962;1,523579;-0,7513447;0,868022;1,790018;-2,834897;2,447677;2,487901;-3,153543;-2,058874;-2,891498
Index: 47 | Name: car 14 | Brain Type: RandomParents | Fitness: 0,3462167 | BrainData : -1,177217;-0,4614661;-2,995216;0,05590487;-3,847251;3,87541;5,011922;0,0800128;-2,650986;-2,538543;-3,326822;2,179427;-1,741177;-4,200687;-2,071478;-1,403657;2,959012;4,413699;2,353805;4,091101;-4,874092;1,82004;0,2508239;1,647574;-4,46935;-0,9897308
Index: 48 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,3461969 | BrainData : -4,479959;-0,4548402;-3,704107;-2,95577;-0,1742272;0,9534259;-2,610538;0,7724433;-0,420218
