Generation: 857 | maxFitness: 3,670536 | maxFitnessGen: 2,099499 | maxFitnessGenBuf: 2,454084
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,454084 | BrainData : -2,21074;0,3274396;-1,982318;0,3432063;-3,514094;4,386581;-0,1047423;3,40921;2,34513;4,417152;1,043616;-4,706648;-4,529193;2,197401;-2,472438;-3,72732;-0,2862261;-4,703977;4,501813;-0,1328457;-3,899398;-3,135356;2,273243;-2,390289;-1,863758;4,225607
Index: 1 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,451602 | BrainData : -2,204938;0,3554591;-1,987462;0,3820561;-3,559499;4,359209;-0,1247692;3,41488;2,319478;4,417152;1,063759;-4,744915;-4,501294;2,197401;-2,456438;-3,705564;-0,2757951;-4,730098;4,501813;-0,13336;-3,899398;-3,135356;2,275303;-2,430033;-1,863758;4,225607
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,451602 | BrainData : -2,208158;0,3351942;-2,011019;0,3432063;-3,557686;4,329887;-0,1230096;3,401697;2,35963;4,38939;1,078047;-4,740247;-4,529193;2,197401;-2,456438;-3,726953;-0,2862261;-4,687657;4,494158;-0,1788003;-3,932677;-3,135356;2,275303;-2,390289;-1,863758;4,225607
Index: 3 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,451602 | BrainData : -2,187755;0,3608832;-1,990645;0,3432063;-3,604313;4,35533;-0,1411779;3,40921;2,39484;4,417152;1,04492;-4,740247;-4,529193;2,197401;-2,4582;-3,73227;-0,282635;-4,730098;4,54807;-0,1788003;-3,886441;-3,135356;2,275303;-2,436079;-1,863758;4,225607
Index: 4 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,429331 | BrainData : -2,204938;0,3659422;-1,990645;0,3432063;-3,559499;4,31872;-0,09697276;3,40921;2,364528;4,417152;1,018264;-4,710069;-4,529193;2,243313;-2,456438;-3,719904;-0,2862261;-4,719924;4,501813;-0,1905307;-3,850697;-3,132421;2,268615;-2,390289;-1,863758;4,225607
Index: 5 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,428239 | BrainData : -2,237641;0,3557533;-1,99012;0,3432063;-3,540524;4,359209;-0,1305012;3,403577;2,34513;4,417152;1,002806;-4,711209;-4,528655;2,213199;-2,433331;-3,699586;-0,2862261;-4,705855;4,482596;-0,2046994;-3,899398;-3,135356;2,246925;-2,390289;-1,88228;4,225607
Index: 6 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,425411 | BrainData : -2,237861;0,4149312;-1,990645;0,3810814;-3,596497;4,405614;-0,09561868;3,40921;2,342266;4,434753;1,043616;-4,749403;-4,529193;2,211797;-2,471186;-3,728693;-0,3180481;-4,739058;4,501813;-0,1788003;-3,938552;-3,175785;2,259316;-2,390289;-1,87349;4,225607
Index: 7 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,424087 | BrainData : -2,159575;0,3659422;-2,078136;0,3534519;-3,60867;4,26751;-0,1469964;3,373613;2,406262;4,376212;0,9959058;-4,692592;-4,437823;2,192971;-2,443686;-3,689556;-0,2419955;-4,68924;4,502891;-0,1468803;-3,857521;-3,142919;2,280856;-2,355781;-1,863758;4,241786
Index: 8 | Name: car 10 | Brain Type: RandomParents | Fitness: 2,341275 | BrainData : -2,146194;0,3659422;-2,037074;0,2884971;-3,605111;4,271456;-0,1361413;3,372383;2,324603;4,351116;1,014989;-4,67937;-4,48273;2,188254;-2,414081;-3,68274;-0,2510504;-4,705828;4,494016;-0,07702833;-3,857521;-3,136431;2,275303;-2,370019;-1,836942;4,198465
Index: 9 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,33731 | BrainData : -2,177827;0,4060629;-2,081209;0,3556307;-3,624735;4,339125;-0,1225453;3,445379;2,316488;4,425184;1,010717;-4,709623;-4,516443;2,235728;-2,42667;-3,689635;-0,3084534;-4,765695;4,497193;-0,1484166;-3,76541;-3,092659;2,277995;-2,382624;-1,869693;4,241786
Index: 10 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,332173 | BrainData : -2,16565;0,3649464;-1,990645;0,3432063;-3,559499;4,359209;-0,1432449;3,40921;2,295414;4,417152;1,043616;-4,697051;-4,561018;2,171556;-2,456438;-3,748038;-0,2862261;-4,697288;4,501813;-0,1788003;-3,899398;-3,135356;2,304895;-2,424933;-1,859068;4,262169
