Generation: 693 | maxFitness: 3,670536 | maxFitnessGen: 1,916709 | maxFitnessGenBuf: 1,80125
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,80125 | BrainData : -2,315531;0,3280059;-1,887746;0,5127641;-3,548119;3,998038;-0,18201;3,345956;1,848154;4,781375;1,424972;-4,778882;-4,581838;1,885121;-2,447479;-3,619517;-0,2317537;-5,198691;4,17042;-0,01025921;-3,962491;-3,192152;2,12207;-2,388518;-2,046175;4,342447
Index: 1 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,801026 | BrainData : -2,288737;0,3333282;-1,848722;0,381606;-3,534429;3,998038;-0,1824886;3,419404;1,844596;4,799212;1,402176;-4,703361;-4,586366;1,885121;-2,331372;-3,60115;-0,2469608;-5,223791;4,105667;0,06430422;-4,014067;-3,16328;2,115474;-2,388518;-2,070116;4,353703
Index: 2 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,790537 | BrainData : -2,332279;0,3333282;-1,893859;0,3922603;-3,528123;3,960286;-0,1444602;3,404781;1,823407;4,799212;1,441836;-4,723256;-4,540449;1,885121;-2,332659;-3,686787;-0,2469608;-5,197825;4,09481;0,09931806;-4,016461;-3,180385;2,115474;-2,388518;-2,062033;4,353703
Index: 3 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,762989 | BrainData : -2,288737;0,3333282;-1,924979;0,4383914;-3,575272;3,998038;-0,1444602;3,383933;1,872326;4,799212;1,449163;-4,748386;-4,609663;1,930808;-2,367229;-3,646541;-0,2469608;-5,197825;4,09481;0,07165453;-4,014067;-3,168013;2,115474;-2,388518;-2,073307;4,395949
Index: 4 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,752218 | BrainData : -2,307544;0,3333282;-1,893859;0,3922603;-3,60058;3,998038;-0,1913592;3,440415;1,859274;4,829105;1,431121;-4,695272;-4,586366;1,930333;-2,368467;-3,600907;-0,2469608;-5,160061;4,09481;0,05111171;-4,057077;-3,16328;2,119429;-2,388518;-2,025509;4,308722
Index: 5 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,725404 | BrainData : -2,26276;0,3333282;-1,893859;0,3922603;-3,551608;3,998038;-0,1444602;3,367106;1,791021;4,759232;1,449163;-4,723256;-4,602393;1,885121;-2,40906;-3,646541;-0,2613162;-5,197825;4,126833;0,05111171;-3,990613;-3,175663;2,160764;-2,355377;-2,031454;4,353703
Index: 6 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,722598 | BrainData : -2,248422;0,4100187;-1,836566;0,4411008;-3,581322;4,006717;-0,1671588;3,400151;1,748962;4,86556;1,412159;-4,698336;-4,620446;1,93466;-2,401721;-3,644485;-0,1736612;-5,21206;4,065667;0,005015634;-4,022265;-3,141376;2,055961;-2,415342;-2,096978;4,328896
Index: 7 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,717451 | BrainData : -2,318054;0,3783961;-1,900982;0,3922603;-3,531941;3,998038;-0,1444602;3,433484;1,823407;4,799212;1,449163;-4,74394;-4,589472;1,885121;-2,368467;-3,669662;-0,2291962;-5,197825;4,09481;0,05111171;-4,020906;-3,195667;2,136971;-2,388518;-2,054866;4,353703
Index: 8 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,701063 | BrainData : -2,288737;0,3333282;-1,958345;0,4296041;-3,533547;4,015779;-0,09453149;3,359115;1,863562;4,785346;1,449163;-4,687356;-4,586366;1,891953;-2,43558;-3,718825;-0,2799213;-5,220998;4,166638;0,04734712;-3,952615;-3,150098;2,109925;-2,419746;-2,046175;4,345844
Index: 9 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,678782 | BrainData : -2,335517;0,3284335;-1,893859;0,3584862;-3,575272;4,03499;-0,1444602;3,404781;1,823407;4,832625;1,481515;-4,723256;-4,624779;1,8666;-2,368467;-3,662155;-0,2632909;-5,175815;4,113006;0,06367286;-4,014067;-3,203949;2,079725;-2,388518;-2,057869;4,370318
Index: 10 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 1,675585 | BrainData : 2,940006;-3,281648;3,885062;-2,930535;4,242988;-2,281205;0,04180622;-0,4631824;3,702624;3,159397;3,107563;4,639448;-0,5234532;2,186031;4,612209;4,230003;0,603364;-0,9902601;3,630813;-1,486345;-4,874147;0,1370411;-1,366384;1,703884;-2,123787;3,95161
Index: 11 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,670955 | BrainData : -2,288737;0,3333282;-1,873887;0,3852655;-3,575272;3,998038;-0,1816305;3,404781;1,823407;4,83093;1,446017;-4,691709;-4,586366;1,885121;-2,331085;-3,656512;-0,2942196;-5,240538;4,113895;0,05111171;-4,014067;-3,16328;2,076999;-2,389323;-2,057399;4,317253
Index: 12 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,669327 | BrainData : -2,288737;0,3223449;-1,893859;0,3922603;-3,575272;3,950467;-0,1893856;3,355961;1,779094;4,799212;1,449163;-4,723256;-4,586366;1,885104;-2,322954;-3,628462;-0,2098775;-5,197825;4,10007;0,0220807;-4,04287;-3,16328;2,08958;-2,388518;-2,062033;4,353703
Index: 13 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,634145 | BrainData : -2,288737;0,3333282;-1,863165;0,4355685;-3,615843;3,998038;-0,1059648;3,404781;1,793775;4,799212;1,436319;-4,694376;-4,586366;1,928744;-2,368467;-3,633253;-0,2469608;-5,197825;4,09481;0,05111171;-4,031465;-3,16328;2,136419;-2,393221;-2,062033;4,353703
Index: 14 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,633241 | BrainData : -2,288868;0,3333282;-1,893859;0,3922603;-3,575272;3,998038;-0,1536851;3,356518;1,823407;4,799212;1,440707;-4,723256;-4,572126;1,885121;-2,389213;-3,646541;-0,2469608;-5,243934;4,077225;0,05111171;-4,014067;-3,141079;2,115474;-2,40603;-2,033801;4,401083
Index: 15 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,631733 | BrainData : -2,249649;0,3333282;-1,926436;0,3523536;-3,575272;4,014349;-0,1444602;3,366423;1,849721;4,775014;1,449163;-4,723256;-4,631618;1,868906;-2,363843;-3,646541;-0,2138609;-5,239571;4,09481;0,05638905;-4,014067;-3,159652;2,090523;-2,380675;-2,034299;4,353703
Index: 16 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,631268 | BrainData : -2,257583;0,3333282;-1,893859;0,3922603;-3,59125;3,976554;-0,1444602;3,404781;1,78802;4,799212;1,42475;-4,723256;-4,586366;1,924326;-2,368467;-3,646541;-0,1972816;-5,197825;4,09481;0,001881585;-4,00268;-3,16328;2,151177;-2,388518;-2,01687;4,386518
Index: 17 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,6264 | BrainData : -2,288737;0,3333282;-1,909793;0,3922603;-3,575272;3,989664;-0,1013252;3,404781;1,823407;4,799212;1,491203;-4,723256;-4,586366;1,856651;-2,368467;-3,622067;-0,2469608;-5,155819;4,122987;0,05111171;-4,014067;-3,16328;2,086216;-2,388518;-2,062033;4,353703
Index: 18 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,622578 | BrainData : -2,31311;0,3333282;-1,860999;0,3480572;-3,575272;3,998038;-0,1528053;3,412546;1,823407;4,799212;1,449163;-4,691122;-4,586366;1,885121;-2,368467;-3,686745;-0,2469608;-5,197825;4,09481;0,05111171;-4,014067;-3,16328;2,088332;-2,347441;-2,062033;4,364131
Index: 19 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,618914 | BrainData : -2,306089;0,2864476;-1,893859;0,5217944;-3,553239;3,998038;-0,1404124;3,390396;1,858547;4,81906;1,393434;-4,73598;-4,581838;1,885121;-2,426879;-3,619517;-0,2317537;-5,197774;4,130673;0,02509371;-4,009558;-3,221112;2,121002;-2,388518;-2,02048;4,352718
Index: 20 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,610882 | BrainData : -2,288737;0,3333282;-1,857233;0,4348379;-3,575272;3,974467;-0,1444602;3,368292;1,823407;4,825276;1,417533;-4,682353;-4,55236;1,885121;-2,368467;-3,646541;-0,2469608;-5,197825;4,066782;0,05111171;-3,969489;-3,180653;2,07637;-2,388518;-2,062033;4,353703
Index: 21 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,606357 | BrainData : -2,266415;0,3514783;-1,895464;0,365808;-3,623957;3,998038;-0,1861082;3,404781;1,773708;4,799212;1,409259;-4,72763;-4,586366;1,894124;-2,349837;-3,646541;-0,2529062;-5,197825;4,051864;0,05111171;-4,014067;-3,16328;2,115474;-2,409519;-2,021806;4,353703
Index: 22 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,604931 | BrainData : -2,330005;0,353804;-1,890936;0,4753942;-3,539744;3,992357;-0,09375678;3,420124;1,778338;4,785189;1,422094;-4,703268;-4,571947;1,928966;-2,469527;-3,553329;-0,1867645;-5,117589;4,131056;0,01934877;-3,980467;-3,140448;2,081847;-2,422064;-2,007397;4,257984
Index: 23 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,603688 | BrainData : -2,288737;0,3333282;-1,918186;0,4279121;-3,575272;4,046358;-0,1001962;3,357159;1,823407;4,767468;1,449163;-4,723256;-4,586366;1,858107;-2,352217;-3,646541;-0,2016073;-5,197825;4,113698;0,05111171;-4,014067;-3,158591;2,115919;-2,365879;-2,014254;4,34677
Index: 24 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,536917 | BrainData : -2,303944;0,3821889;-1,893859;0,4366015;-3,567941;3,998038;-0,1103267;3,422466;1,85775;4,818778;1,474504;-4,733363;-4,626545;1,885121;-2,391837;-3,603679;-0,2370703;-5,201161;4,127284;0,07590096;-3,976104;-3,150098;2,11576;-2,392398;-2,076615;4,325412
Index: 25 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,527181 | BrainData : -2,259499;0,3333282;-1,863251;0,4748474;-3,597328;3,978694;-0,1822553;3,476761;1,781999;4,785346;1,491146;-4,748621;-4,586366;1,885121;-2,392836;-3,621978;-0,2370703;-5,165594;4,157704;0,08661558;-4,008106;-3,170376;2,125442;-2,41942;-2,082021;4,344804
Index: 26 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,526301 | BrainData : -2,288737;0,3771708;-1,85961;0,3922603;-3,623075;3,998038;-0,1444602;3,404781;1,823407;4,799212;1,449163;-4,67532;-4,581961;1,885612;-2,380774;-3,685633;-0,2947687;-5,217323;4,130304;0,07255402;-4,014067;-3,183241;2,123836;-2,388518;-2,086429;4,353703
