Generation: 416 | maxFitness: 3,670536 | maxFitnessGen: 1,887615 | maxFitnessGenBuf: 1,839441
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,839441 | BrainData : 0,9584283;1,137373;3,887003;0,4371016;3,332545;-0,8405472;3,948895;0,7705348;-0,07943928;-0,9091681;-3,806903;-4,073755;3,112226;-2,789166;3,727468;-3,115936;4,941223;1,294016;-1,25197;-4,599614;-1,260408;0,2061488;-1,5119;1,110941;-2,995834;3,939232
Index: 1 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,831015 | BrainData : 0,9749899;1,124355;3,887003;0,4599535;3,331295;-0,7991281;3,966818;0,7937194;-0,05962731;-0,8204836;-3,786182;-4,028122;3,112226;-2,749275;3,730494;-3,107869;4,941223;1,281015;-1,249109;-4,599614;-1,260408;0,2061488;-1,480945;1,110941;-2,995834;3,925979
Index: 2 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,828853 | BrainData : 0,9721406;1,137373;3,843968;0,4599535;3,335339;-0,791993;3,973536;0,7449194;-0,09702425;-0,8610042;-3,803577;-4,067267;3,112226;-2,789166;3,72788;-3,068387;4,971534;1,287584;-1,237979;-4,599614;-1,304461;0,2205705;-1,5119;1,110941;-2,967426;3,925979
Index: 3 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,821157 | BrainData : 0,9426062;1,137373;3,887003;0,4820605;3,331295;-0,8360138;3,966818;0,764094;-0,07943928;-0,867114;-3,806903;-4,040647;3,112226;-2,791386;3,730494;-3,115936;4,947188;1,284427;-1,237979;-4,599614;-1,230432;0,2061488;-1,509741;1,110941;-2,979801;3,925979
Index: 4 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,766866 | BrainData : 0,9721406;1,137373;3,887003;0,4522642;3,336554;-0,8775281;3,966818;0,7449194;-0,05168398;-0,8958105;-3,768722;-4,038263;3,132073;-2,767811;3,730494;-3,158293;4,941223;1,350862;-1,237979;-4,600578;-1,260859;0,2061488;-1,5119;1,098732;-2,995834;3,925979
Index: 5 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,76655 | BrainData : 0,9721406;1,137373;3,887003;0,4297981;3,329421;-0,8405472;4,001057;0,7728326;-0,1121267;-0,839627;-3,824814;-4,040647;3,112226;-2,820977;3,740295;-3,115936;4,941223;1,305094;-1,237979;-4,577006;-1,221991;0,2061488;-1,5119;1,110941;-2,995834;3,963011
Index: 6 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,752966 | BrainData : 0,9728368;1,207488;3,856778;0,4851034;3,328291;-0,8512775;3,96593;0,7279002;-0,1012065;-0,8400397;-3,839833;-4,040647;3,114913;-2,751148;3,72456;-3,162494;4,920878;1,279978;-1,246741;-4,592188;-1,183574;0,2061488;-1,518785;1,134804;-2,981467;4,020298
Index: 7 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,748433 | BrainData : 0,9721406;1,137373;3,916;0,4599535;3,282743;-0,8405472;3,966818;0,717348;-0,1223207;-0,867114;-3,806903;-4,040647;3,147045;-2,789166;3,730494;-3,115936;4,907682;1,321076;-1,287958;-4,599614;-1,214788;0,2216088;-1,495672;1,102533;-2,947068;3,925979
Index: 8 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,707258 | BrainData : 0,9721406;1,120683;3,887003;0,4436807;3,329803;-0,8405472;3,944642;0,7449194;-0,07943928;-0,833531;-3,806903;-4,079265;3,113065;-2,799928;3,748703;-3,115936;4,941223;1,321076;-1,271121;-4,599614;-1,239487;0,2231976;-1,541055;1,10311;-2,98646;3,925979
Index: 9 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,67853 | BrainData : 0,9434439;1,164993;3,871068;0,4599535;3,331295;-0,8358893;3,981951;0,7071778;-0,1100684;-0,867114;-3,806903;-4,040647;3,144035;-2,785359;3,730494;-3,115936;4,941223;1,321076;-1,202574;-4,588019;-1,260408;0,2061488;-1,522174;1,110941;-2,989101;3,897943
Index: 10 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,603047 | BrainData : 0,9440415;1,145821;3,934256;0,4293031;3,379836;-0,8477739;3,966818;0,7449194;-0,1124936;-0,867114;-3,809006;-4,040647;3,112226;-2,831225;3,696301;-3,0692;4,923107;1,321076;-1,279463;-4,599614;-1,260408;0,2061488;-1,462924;1,078364;-2,995834;3,925979
