Generation: 626 | maxFitness: 3,670536 | maxFitnessGen: 2,050669 | maxFitnessGenBuf: 2,110912
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,110912 | BrainData : -2,263992;0,2741106;-1,985662;0,7432305;-3,33258;3,913959;-0,1522641;3,600737;1,795715;4,9097;1,548368;-4,99211;-4,336345;1,822586;-2,331862;-3,258608;-0,2536867;-5,057943;4,034198;0,1289906;-4,020879;-2,878863;1,992731;-2,489354;-2,096963;4,18195
Index: 1 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,10075 | BrainData : -2,386067;0,3768629;-1,982158;0,7390147;-3,348068;3,939301;-0,0881658;3,612812;1,748534;4,917048;1,579963;-4,971078;-4,328783;1,812973;-2,366596;-3,240479;-0,2718704;-5,026064;4,004665;0,1451724;-4,037743;-2,883758;2,001349;-2,50221;-2,058064;4,113863
Index: 2 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,10075 | BrainData : -2,354241;0,4261287;-1,9482;0,7711551;-3,305367;3,939301;-0,1038237;3,612812;1,748534;4,924514;1,564647;-5,010361;-4,351533;1,81519;-2,333982;-3,204482;-0,2718704;-5,031385;4,047472;0,09963728;-4,065538;-2,883758;2,001349;-2,52156;-2,058064;4,113863
Index: 3 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,10075 | BrainData : -2,354241;0,3768629;-1,988917;0,7390147;-3,353804;3,939301;-0,1313754;3,568614;1,786349;4,929983;1,544579;-4,982704;-4,328783;1,778681;-2,366596;-3,266201;-0,2654113;-5,01353;4,040517;0,09963728;-4,08704;-2,883758;2,001349;-2,52156;-2,058064;4,113863
Index: 4 | Name: car 7 | Brain Type: RandomParents | Fitness: 2,095567 | BrainData : -2,351601;0,3719311;-2,014128;0,724038;-3,325637;3,879481;-0,1405778;3,649552;1,72615;4,896146;1,527716;-5,048082;-4,295349;1,752514;-2,366596;-3,290554;-0,2946405;-5,026064;4,004665;0,09497762;-4,126278;-2,818364;2,038428;-2,556359;-2,026359;4,120191
Index: 5 | Name: car 47 | Brain Type: TOP2 | Fitness: 2,092892 | BrainData : -2,354241;0,3608477;-1,982158;0,751818;-3,314382;3,943978;-0,1038237;3,612812;1,780457;4,958703;1,520235;-4,959626;-4,328783;1,780869;-2,366596;-3,194973;-0,2718704;-5,026064;4,009372;0,1036321;-4,065538;-2,848011;1,994618;-2,52156;-2,051854;4,078892
Index: 6 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,092004 | BrainData : -2,383669;0,3768629;-1,982169;0,6991834;-3,325024;3,939301;-0,1014807;3,612812;1,714175;4,905916;1,544579;-4,953095;-4,328783;1,806819;-2,337995;-3,19353;-0,2718704;-5,026064;4,051213;0,09963728;-4,065538;-2,883758;1,955566;-2,52156;-2,104794;4,101063
Index: 7 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,088573 | BrainData : -2,354241;0,3768629;-1,982158;0,7390147;-3,325024;3,939301;-0,1390516;3,583651;1,748534;4,965425;1,533858;-4,962621;-4,328783;1,778681;-2,366596;-3,231703;-0,3015482;-5,026064;4,000922;0,1340772;-4,065538;-2,923846;2,001349;-2,498134;-2,058064;4,09632
Index: 8 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,076696 | BrainData : -2,339854;0,3761745;-1,982158;0,7390147;-3,325024;3,939301;-0,1038237;3,638848;1,701342;4,971097;1,496914;-4,982718;-4,328783;1,778681;-2,392828;-3,259362;-0,2718704;-5,05292;3,964294;0,06882142;-4,065538;-2,927975;1,981373;-2,511454;-2,058064;4,085358
Index: 9 | Name: car 14 | Brain Type: RandomParents | Fitness: 2,012168 | BrainData : -2,332199;0,3107398;-1,96187;0,6967881;-3,370532;3,895788;-0,1633572;3,612812;1,748534;4,889736;1,527716;-4,935069;-4,320592;1,80099;-2,366596;-3,275581;-0,2964664;-4,983566;4,004787;0,09497762;-4,07581;-2,86385;1,973213;-2,56111;-2,058064;4,076684
Index: 10 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,008845 | BrainData : -2,313929;0,3925067;-1,933445;0,7841271;-3,30997;3,939301;-0,1038237;3,612812;1,748534;4,972935;1,569668;-4,957016;-4,328783;1,810831;-2,409219;-3,239653;-0,2349838;-5,014387;4,004665;0,06423804;-4,098643;-2,883758;2,001349;-2,545005;-2,070403;4,113863
Index: 11 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,972865 | BrainData : -2,354241;0,3768629;-2,024351;0,7799318;-3,370775;3,939301;-0,1263997;3,599076;1,774669;4,929983;1,544579;-5,000172;-4,305968;1,778681;-2,369362;-3,240479;-0,3217201;-5,026064;4,040116;0,06877419;-4,064912;-2,883758;2,001349;-2,52156;-2,058064;4,085917
Index: 12 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,963474 | BrainData : -2,354241;0,3449703;-1,982158;0,7390147;-3,325024;3,939301;-0,06736018;3,623856;1,781647;4,929983;1,544579;-4,982704;-4,328783;1,778681;-2,386623;-3,204711;-0,307064;-5,026064;4,004665;0,09963728;-4,065538;-2,851138;2,001349;-2,500201;-2,062014;4,153788
Index: 13 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,935456 | BrainData : -2,354241;0,3309169;-1,947593;0,6967881;-3,293791;3,953842;-0,1851563;3,658537;1,748534;4,852845;1,567026;-5,002607;-4,334696;1,732273;-2,404967;-3,281353;-0,3026115;-4,988903;4,054588;0,09873006;-4,103735;-2,855323;2,003591;-2,494412;-2,058064;4,083057
Index: 14 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,932188 | BrainData : -2,315645;0,3768629;-1,982158;0,7482343;-3,325024;3,910453;-0,1038237;3,634317;1,748534;4,887772;1,58875;-4,974551;-4,328783;1,778681;-2,369981;-3,229363;-0,2718704;-5,045004;3,984454;0,09963728;-4,065538;-2,883758;2,001349;-2,53125;-2,058064;4,078104
Index: 15 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,916501 | BrainData : -2,354241;0,4054773;-1,982158;0,7390147;-3,32225;3,890129;-0,1038237;3,620233;1,78875;4,898342;1,583092;-4,982704;-4,328783;1,818431;-2,366596;-3,22877;-0,2718704;-5,047751;4,02183;0,09786114;-4,065538;-2,880492;2,042249;-2,52156;-2,043509;4,134168
Index: 16 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,913448 | BrainData : -2,354241;0,3768629;-2,001452;0,7198557;-3,346269;3,939301;-0,1484315;3,612812;1,777387;4,929983;1,544579;-5,020712;-4,328783;1,817023;-2,363653;-3,240479;-0,2793911;-4,979115;3,996012;0,1427643;-4,065538;-2,883758;2,004158;-2,555288;-2,082747;4,131244
