Generation: 391 | maxFitness: 3,670536 | maxFitnessGen: 1,903017 | maxFitnessGenBuf: 1,839857
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,839857 | BrainData : 0,9628261;0,9703441;3,728775;0,3841742;3,264519;-0,846809;4,072496;0,5727839;-0,1953624;-0,8994689;-3,879071;-4,24244;3,161798;-2,821938;3,68509;-3,086811;5,025025;1,261322;-1,212349;-4,622697;-1,174992;0,1579595;-1,593602;1,188107;-2,810837;3,772196
Index: 1 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,839837 | BrainData : 0,9553384;0,8930182;3,767572;0,4430634;3,341707;-0,8957056;4,069919;0,52022;-0,1483997;-0,9366511;-3,811784;-4,284847;3,176219;-2,873376;3,80056;-3,038386;4,967867;1,300768;-1,212533;-4,639157;-1,191318;0,2121624;-1,548356;1,140291;-2,817395;3,79898
Index: 2 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,837342 | BrainData : 0,9553384;0,8915247;3,803402;0,4095536;3,361689;-0,8957056;4,056752;0,4896506;-0,1709984;-0,9234109;-3,858305;-4,293684;3,184951;-2,909377;3,836862;-3,048351;4,98017;1,344977;-1,176137;-4,654969;-1,147706;0,2193939;-1,548356;1,139689;-2,817395;3,814046
Index: 3 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,836205 | BrainData : 0,9601339;0,9056709;3,767572;0,3676079;3,384666;-0,9067747;4,090271;0,567209;-0,1802592;-0,9499414;-3,855409;-4,284847;3,193925;-2,926926;3,80056;-3,088219;5,010746;1,344977;-1,250222;-4,596421;-1,147706;0,2193939;-1,548356;1,140291;-2,817395;3,814046
Index: 4 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,836205 | BrainData : 0,9553384;0,9252668;3,772836;0,4067326;3,341707;-0,8957056;4,09212;0,5558953;-0,2101986;-0,9029894;-3,854856;-4,292768;3,160222;-2,909377;3,80056;-3,048351;5,002898;1,360165;-1,170366;-4,639157;-1,147706;0,2193939;-1,567879;1,140291;-2,817395;3,814046
Index: 5 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,825681 | BrainData : 0,9287133;0,9260302;3,767572;0,4196922;3,344266;-0,9109615;4,092423;0,4800644;-0,2133862;-0,918591;-3,858305;-4,284847;3,159944;-2,909377;3,80056;-3,048351;5,011341;1,310551;-1,212533;-4,604965;-1,109183;0,2062975;-1,51129;1,144599;-2,821837;3,814046
Index: 6 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,820111 | BrainData : 1,00383;0,9056709;3,790824;0,399183;3,323578;-0,8533712;4,092285;0,4939888;-0,1662357;-0,9366511;-3,809201;-4,292196;3,176219;-2,909377;3,800251;-3,030248;5,011341;1,344977;-1,200822;-4,589786;-1,128077;0,2343309;-1,548356;1,140291;-2,81556;3,86395
Index: 7 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,807639 | BrainData : 0,9553384;0,8635582;3,767572;0,3999661;3,339498;-0,8957056;4,090271;0,52022;-0,1709984;-0,9530026;-3,858305;-4,252057;3,176219;-2,937794;3,80056;-3,048351;4,973994;1,368665;-1,212533;-4,639157;-1,147706;0,2193939;-1,548356;1,140291;-2,817395;3,844607
Index: 8 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,787294 | BrainData : 0,9553384;0,8771991;3,767572;0,3999031;3,341707;-0,8957056;4,090271;0,52022;-0,1538743;-0,9823124;-3,856142;-4,279113;3,198349;-2,932101;3,80056;-3,077149;5,011341;1,344977;-1,217501;-4,594366;-1,191554;0,2193939;-1,570367;1,140291;-2,817395;3,850158
Index: 9 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,783 | BrainData : 0,8806067;0,943931;3,780213;0,4549885;3,339599;-0,8780234;4,090271;0,5481585;-0,1864114;-0,9366511;-3,911837;-4,330063;3,149784;-2,909377;3,753524;-3,052193;5,02592;1,306442;-1,205687;-4,618733;-1,161683;0,2193939;-1,578353;1,140291;-2,817395;3,852278
Index: 10 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,780599 | BrainData : 0,9655808;0,9056709;3,741637;0,4128337;3,335823;-0,8957056;4,080097;0,5271545;-0,1709984;-0,9366511;-3,890582;-4,264156;3,169664;-2,897734;3,805147;-3,025383;5,055015;1,344977;-1,180417;-4,605049;-1,147706;0,2193939;-1,539669;1,126164;-2,817395;3,814046
