Generation: 415 | maxFitness: 3,670536 | maxFitnessGen: 1,93689 | maxFitnessGenBuf: 1,887615
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,887615 | BrainData : 0,9721406;1,137373;3,887003;0,4599535;3,331295;-0,8405472;3,966818;0,7449194;-0,07943928;-0,867114;-3,806903;-4,040647;3,112226;-2,789166;3,730494;-3,115936;4,941223;1,321076;-1,237979;-4,599614;-1,260408;0,2061488;-1,5119;1,110941;-2,995834;3,925979
Index: 1 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,878105 | BrainData : 0,9406726;1,161368;3,856778;0,4291409;3,414269;-0,8136146;3,966818;0,7449194;-0,1012065;-0,8774612;-3,806903;-4,026054;3,112065;-2,798861;3,72211;-3,200105;4,899807;1,317301;-1,274208;-4,635164;-1,21799;0,2061488;-1,5119;1,110941;-2,995834;3,944998
Index: 2 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,878105 | BrainData : 0,9238384;1,151058;3,83751;0,4599535;3,377632;-0,8679388;3,966818;0,7803962;-0,1012065;-0,8512486;-3,785662;-4,040647;3,112226;-2,798861;3,730494;-3,162494;4,941223;1,321076;-1,237979;-4,599614;-1,243596;0,2061488;-1,552087;1,110941;-2,995834;3,944998
Index: 3 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,870045 | BrainData : 0,9238384;1,171599;3,882154;0,4599535;3,399906;-0,8405472;3,929232;0,7449194;-0,09895468;-0,867114;-3,806903;-4,040647;3,112226;-2,798861;3,703583;-3,162494;4,963731;1,277448;-1,217947;-4,556098;-1,21799;0,2061488;-1,5119;1,115247;-2,995834;3,949177
Index: 4 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,867147 | BrainData : 0,9238384;1,18695;3,855959;0,4791169;3,403664;-0,8123639;3,966818;0,7897603;-0,1270918;-0,867114;-3,806903;-4,040647;3,112226;-2,798861;3,730494;-3,162494;4,95003;1,312746;-1,237979;-4,599614;-1,242907;0,210437;-1,5119;1,110941;-2,995834;3,944998
Index: 5 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,844498 | BrainData : 0,9238384;1,180257;3,856778;0,4609385;3,377632;-0,8405472;4,002998;0,7219824;-0,0646532;-0,8750202;-3,82112;-4,03522;3,112226;-2,817777;3,767718;-3,162494;4,935662;1,327183;-1,237979;-4,599614;-1,21799;0,2061488;-1,5119;1,130528;-2,972088;3,944998
Index: 6 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,770909 | BrainData : 0,9238384;1,180257;3,886566;0,4340425;3,377632;-0,8405472;3,966818;0,7449194;-0,1159261;-0,8671132;-3,806903;-4,064533;3,136183;-2,798861;3,714035;-3,197207;4,91568;1,325102;-1,237979;-4,601451;-1,21799;0,1919675;-1,478544;1,159429;-2,963193;3,97183
Index: 7 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,768827 | BrainData : 0,9238384;1,180257;3,856778;0,4777316;3,328291;-0,8780128;3,93736;0,701436;-0,1012065;-0,8400397;-3,839833;-4,040647;3,112226;-2,751148;3,730494;-3,162494;4,920515;1,321076;-1,237979;-4,570179;-1,228132;0,2061488;-1,518785;1,110941;-2,995834;3,978977
Index: 8 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,765232 | BrainData : 0,9238384;1,165051;3,856778;0,4500457;3,34344;-0,8056598;3,971256;0,7449194;-0,1012065;-0,8351961;-3,806903;-3,998964;3,111496;-2,798861;3,730494;-3,162494;4,941223;1,321076;-1,237979;-4,601184;-1,21799;0,198705;-1,488922;1,110941;-2,95488;3,903937
Index: 9 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,741511 | BrainData : 0,8986417;1,239381;3,839458;0,4172176;3,390527;-0,8595729;3,92299;0,7594308;-0,055169;-0,7885123;-3,784145;-4,069038;3,120477;-2,780178;3,765352;-3,184344;4,963251;1,330283;-1,23831;-4,648178;-1,21799;0,2169105;-1,524838;1,107426;-2,929366;3,922421
Index: 10 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,727188 | BrainData : 0,8843307;1,180257;3,856778;0,4465117;3,390966;-0,8547347;3,952171;0,7812523;-0,1221044;-0,8365574;-3,844129;-4,040647;3,112226;-2,798861;3,744025;-3,162494;4,917816;1,321076;-1,255502;-4,599614;-1,265301;0,2061488;-1,539554;1,110941;-3,026927;3,944998
